TITLE     = "SST-V results from WIND"
VARIABLES = "x/Dj","y/Dj","u/Uj","v/Uj","u'v'/Uj^2","k/Uj^2"
ZONE T="x/Dj=2"
 2.000000000E+00 1.498571634E-01 9.980060458E-01 1.500818485E-06 -2.160358887E-14 6.849732448E-10
 2.000000000E+00 1.611765772E-01 9.980063438E-01 1.654967491E-06 -4.041025462E-14 6.831633592E-10
 2.000000000E+00 1.728046238E-01 9.980068803E-01 1.814472739E-06 -8.517998454E-14 6.811728404E-10
 2.000000000E+00 1.846994460E-01 9.980080128E-01 1.987322548E-06 -1.065954847E-13 6.789975249E-10
 2.000000000E+00 1.968148351E-01 9.980090857E-01 2.137130195E-06 -7.224919312E-14 6.766364691E-10
 2.000000000E+00 2.091008127E-01 9.980094433E-01 2.304695954E-06 -2.073850904E-14 6.740900615E-10
 2.000000000E+00 2.215044498E-01 9.980097413E-01 2.437084504E-06 -8.676684317E-14 6.713621326E-10
 2.000000000E+00 2.339707166E-01 9.980112910E-01 2.599501613E-06 -1.338372772E-13 6.684480192E-10
 2.000000000E+00 2.464434803E-01 9.980123639E-01 2.752147566E-06 -5.689973639E-14 6.653618767E-10
 2.000000000E+00 2.588665485E-01 9.980124831E-01 2.912313676E-06 4.245710974E-14 6.621267423E-10
 2.000000000E+00 2.711845934E-01 9.980117083E-01 3.084244781E-06 1.308614133E-13 6.587577150E-10
 2.000000000E+00 2.833442390E-01 9.980100393E-01 3.253229579E-06 2.053407222E-13 6.552722254E-10
 2.000000000E+00 2.952948213E-01 9.980077147E-01 3.374661674E-06 2.768754735E-13 6.516784889E-10
 2.000000000E+00 3.069894016E-01 9.980048537E-01 3.530360345E-06 2.752692009E-13 6.479987658E-10
 2.000000000E+00 3.183852434E-01 9.980026484E-01 3.704955361E-06 2.173661099E-13 6.442640865E-10
 2.000000000E+00 3.294444382E-01 9.980009198E-01 3.799536898E-06 2.571163226E-13 6.404896058E-10
 2.000000000E+00 3.401342928E-01 9.979978800E-01 3.811606803E-06 4.016248597E-13 6.366791538E-10
 2.000000000E+00 3.504275084E-01 9.979939461E-01 3.929052582E-06 4.992492422E-13 6.328891855E-10
 2.000000000E+00 3.603022993E-01 9.979898930E-01 3.968861620E-06 4.531196111E-13 6.291475674E-10
 2.000000000E+00 3.697421551E-01 9.979866743E-01 3.975984328E-06 4.742661342E-13 6.924517071E-10
 2.000000000E+00 3.787358701E-01 9.979833364E-01 4.001390607E-06 3.761218836E-10 6.356766846E-08
 2.000000000E+00 3.872771859E-01 9.977222681E-01 2.034702629E-05 7.310899491E-06 5.830958617E-05
 2.000000000E+00 3.953642249E-01 9.932583570E-01 2.887786250E-04 1.746119378E-04 8.171500522E-04
 2.000000000E+00 4.029993415E-01 9.756929278E-01 1.227803994E-03 9.972203989E-04 3.145388095E-03
 2.000000000E+00 4.101884663E-01 9.504747987E-01 2.469779458E-03 2.177416813E-03 6.135363132E-03
 2.000000000E+00 4.169406593E-01 9.241619110E-01 3.645886434E-03 3.280599602E-03 9.045193903E-03
 2.000000000E+00 4.232676029E-01 8.989344835E-01 4.677383695E-03 4.251467064E-03 1.166925672E-02
 2.000000000E+00 4.291831851E-01 8.752805591E-01 5.547568668E-03 5.082577467E-03 1.395267714E-02
 2.000000000E+00 4.347030520E-01 8.532491326E-01 6.284790579E-03 5.798635539E-03 1.594047248E-02
 2.000000000E+00 4.398440719E-01 8.329551816E-01 6.897866260E-03 6.406292785E-03 1.764324494E-02
 2.000000000E+00 4.446241260E-01 8.142198324E-01 7.407316472E-03 6.923235953E-03 1.910422929E-02
 2.000000000E+00 4.490616322E-01 7.970123291E-01 7.831499912E-03 7.364117075E-03 2.035936154E-02
 2.000000000E+00 4.531752765E-01 7.812197804E-01 8.178259246E-03 7.736216765E-03 2.142718807E-02
 2.000000000E+00 4.569838345E-01 7.667390704E-01 8.466238156E-03 8.054393344E-03 2.234688960E-02
 2.000000000E+00 4.605059028E-01 7.534614205E-01 8.700697683E-03 8.323950693E-03 2.313163318E-02
 2.000000000E+00 4.637596905E-01 7.413351536E-01 8.892486803E-03 8.553307503E-03 2.380437590E-02
 2.000000000E+00 4.667629004E-01 7.302033901E-01 9.050295688E-03 8.750205860E-03 2.438620105E-02
 2.000000000E+00 4.695326686E-01 7.200228572E-01 9.176954627E-03 8.917186409E-03 2.488360181E-02
 2.000000000E+00 4.720854759E-01 7.107189894E-01 9.279251099E-03 9.060089476E-03 2.531205490E-02
 2.000000000E+00 4.744368792E-01 7.022114992E-01 9.361643344E-03 9.182673879E-03 2.568228543E-02
 2.000000000E+00 4.766018391E-01 6.944254041E-01 9.427673183E-03 9.287947789E-03 2.600296400E-02
 2.000000000E+00 4.785944223E-01 6.872986555E-01 9.480199777E-03 9.378630668E-03 2.628127672E-02
 2.000000000E+00 4.804278612E-01 6.807737947E-01 9.521666914E-03 9.456989355E-03 2.652350627E-02
 2.000000000E+00 4.821145535E-01 6.748101115E-01 9.554175660E-03 9.524733759E-03 2.673463896E-02
 2.000000000E+00 4.836661816E-01 6.693570018E-01 9.578938596E-03 9.583162144E-03 2.691824920E-02
 2.000000000E+00 4.850935936E-01 6.643586159E-01 9.597168304E-03 9.633611888E-03 2.707806788E-02
 2.000000000E+00 4.864068031E-01 6.597589254E-01 9.611208923E-03 9.678156115E-03 2.722007036E-02
 2.000000000E+00 4.876152575E-01 6.555663943E-01 9.621541016E-03 9.717026725E-03 2.734480612E-02
 2.000000000E+00 4.887275994E-01 6.517118216E-01 9.627853520E-03 9.750413708E-03 2.745331265E-02
 2.000000000E+00 4.897518754E-01 6.481680274E-01 9.632937610E-03 9.780592285E-03 2.755167708E-02
 2.000000000E+00 4.906954467E-01 6.449254751E-01 9.634618647E-03 9.806184098E-03 2.763609216E-02
 2.000000000E+00 4.915651679E-01 6.419321895E-01 9.636173025E-03 9.829824790E-03 2.771404199E-02
 2.000000000E+00 4.923673868E-01 6.391851306E-01 9.634698741E-03 9.849725291E-03 2.778064646E-02
 2.000000000E+00 4.931077659E-01 6.366626024E-01 9.633325040E-03 9.867983870E-03 2.784173191E-02
 2.000000000E+00 4.937916696E-01 6.343160272E-01 9.630894288E-03 9.884158149E-03 2.789648809E-02
 2.000000000E+00 4.944239855E-01 6.321747899E-01 9.627716616E-03 9.898195043E-03 2.794456482E-02
 2.000000000E+00 4.950091243E-01 6.301883459E-01 9.624768980E-03 9.911227040E-03 2.798919007E-02
 2.000000000E+00 4.955511689E-01 6.283388734E-01 9.621162899E-03 9.922791272E-03 2.802914195E-02
 2.000000000E+00 4.960539043E-01 6.266418099E-01 9.617118165E-03 9.932852350E-03 2.806434222E-02
 2.000000000E+00 4.965206981E-01 6.250738502E-01 9.613375179E-03 9.942120872E-03 2.809682675E-02
 2.000000000E+00 4.969546497E-01 6.236009598E-01 9.609870613E-03 9.950879961E-03 2.812741324E-02
 2.000000000E+00 4.973586500E-01 6.222313643E-01 9.605729952E-03 9.958461858E-03 2.815429121E-02
 2.000000000E+00 4.977352619E-01 6.209649444E-01 9.601523168E-03 9.965213947E-03 2.817843296E-02
 2.000000000E+00 4.980868697E-01 6.197903752E-01 9.597627446E-03 9.971464984E-03 2.820078470E-02
 2.000000000E+00 4.984156191E-01 6.186918020E-01 9.593982249E-03 9.977312759E-03 2.822169289E-02
 2.000000000E+00 4.987234771E-01 6.176500320E-01 9.590518661E-03 9.982876480E-03 2.824158035E-02
 2.000000000E+00 4.990122318E-01 6.166753769E-01 9.586864151E-03 9.987798519E-03 2.825942636E-02
 2.000000000E+00 4.992835522E-01 6.157622933E-01 9.583006613E-03 9.992116131E-03 2.827535011E-02
 2.000000000E+00 4.995388389E-01 6.149117947E-01 9.579411708E-03 9.996122681E-03 2.829014324E-02
 2.000000000E+00 4.997795224E-01 6.141121984E-01 9.576030076E-03 9.999885224E-03 2.830404043E-02
 2.000000000E+00 5.000067353E-01 6.133573651E-01 9.572838433E-03 1.000343729E-02 2.831716090E-02
 2.000000000E+00 5.002217293E-01 6.126414537E-01 9.569811635E-03 1.000680868E-02 2.832961082E-02
 2.000000000E+00 5.004253983E-01 6.119560003E-01 9.566916153E-03 1.001004968E-02 2.834156342E-02
 2.000000000E+00 5.006232858E-01 6.112899780E-01 9.564103559E-03 1.001319848E-02 2.835317701E-02
 2.000000000E+00 5.008255243E-01 6.106126904E-01 9.560707957E-03 1.001604553E-02 2.836402133E-02
 2.000000000E+00 5.010375381E-01 6.099030375E-01 9.557077661E-03 1.001898013E-02 2.837524749E-02
 2.000000000E+00 5.012603998E-01 6.091638803E-01 9.553297423E-03 1.002201810E-02 2.838691324E-02
 2.000000000E+00 5.014950633E-01 6.083885431E-01 9.549333714E-03 1.002519578E-02 2.839913405E-02
 2.000000000E+00 5.017426610E-01 6.075705290E-01 9.545151144E-03 1.002854854E-02 2.841202915E-02
 2.000000000E+00 5.020044446E-01 6.067028046E-01 9.540713392E-03 1.003211364E-02 2.842571959E-02
 2.000000000E+00 5.022817254E-01 6.057747006E-01 9.535965510E-03 1.003595069E-02 2.844040282E-02
 2.000000000E+00 5.025758743E-01 6.047934294E-01 9.530416690E-03 1.003966015E-02 2.845498361E-02
 2.000000000E+00 5.028883219E-01 6.037549973E-01 9.524184279E-03 1.004334539E-02 2.846975997E-02
 2.000000000E+00 5.032205582E-01 6.026632786E-01 9.517637081E-03 1.004719827E-02 2.848524414E-02
 2.000000000E+00 5.035742521E-01 6.015011072E-01 9.510666132E-03 1.005130075E-02 2.850172669E-02
 2.000000000E+00 5.039510727E-01 6.002509594E-01 9.503164329E-03 1.005573291E-02 2.851950750E-02
 2.000000000E+00 5.043527484E-01 5.989179015E-01 9.494517930E-03 1.006005891E-02 2.853732184E-02
 2.000000000E+00 5.047810078E-01 5.975088477E-01 9.484849870E-03 1.006427221E-02 2.855516225E-02
 2.000000000E+00 5.052376986E-01 5.960162282E-01 9.474608116E-03 1.006870903E-02 2.857401595E-02
 2.000000000E+00 5.057281852E-01 5.943986773E-01 9.463509545E-03 1.007355563E-02 2.859451063E-02
 2.000000000E+00 5.062550306E-01 5.926616788E-01 9.450383484E-03 1.007799245E-02 2.861444652E-02
 2.000000000E+00 5.068169832E-01 5.908339024E-01 9.436241351E-03 1.008237898E-02 2.863476425E-02
 2.000000000E+00 5.074157119E-01 5.888732672E-01 9.421073832E-03 1.008712500E-02 2.865661308E-02
 2.000000000E+00 5.080527067E-01 5.867885947E-01 9.403490461E-03 1.009124983E-02 2.867732570E-02
 2.000000000E+00 5.087293386E-01 5.846006870E-01 9.384738281E-03 1.009540819E-02 2.869840898E-02
 2.000000000E+00 5.094466209E-01 5.822564363E-01 9.363943711E-03 1.009940170E-02 2.871991508E-02
 2.000000000E+00 5.102052689E-01 5.798085332E-01 9.340940043E-03 1.010266412E-02 2.873996273E-02
 2.000000000E+00 5.110058188E-01 5.772113204E-01 9.316106327E-03 1.010592282E-02 2.876056544E-02
 2.000000000E+00 5.118480921E-01 5.745047927E-01 9.288459085E-03 1.010804810E-02 2.877882496E-02
 2.000000000E+00 5.127317905E-01 5.716534257E-01 9.258717299E-03 1.010999922E-02 2.879706584E-02
 2.000000000E+00 5.136559606E-01 5.687036514E-01 9.226196446E-03 1.011105906E-02 2.881275862E-02
 2.000000000E+00 5.146191120E-01 5.656102300E-01 9.190822951E-03 1.011134312E-02 2.882719599E-02
 2.000000000E+00 5.156190991E-01 5.624333620E-01 9.153179824E-03 1.011073682E-02 2.883964218E-02
 2.000000000E+00 5.166534781E-01 5.591481924E-01 9.112033993E-03 1.010870840E-02 2.884875797E-02
 2.000000000E+00 5.177191496E-01 5.557670593E-01 9.068487212E-03 1.010592934E-02 2.885610238E-02
 2.000000000E+00 5.188294649E-01 5.522750020E-01 9.021518752E-03 1.010199171E-02 2.886015549E-02
 2.000000000E+00 5.200125575E-01 5.485574007E-01 8.969106711E-03 1.009611413E-02 2.886045165E-02
 2.000000000E+00 5.212849379E-01 5.445673466E-01 8.910730481E-03 1.008849312E-02 2.885722741E-02
 2.000000000E+00 5.226536393E-01 5.402992368E-01 8.845635690E-03 1.007878687E-02 2.884930559E-02
 2.000000000E+00 5.241265297E-01 5.357323885E-01 8.772797883E-03 1.006670389E-02 2.883549035E-02
 2.000000000E+00 5.257119536E-01 5.308394432E-01 8.690967225E-03 1.005121786E-02 2.881448157E-02
 2.000000000E+00 5.274189711E-01 5.255981684E-01 8.599007502E-03 1.003194600E-02 2.878487483E-02
 2.000000000E+00 5.292574167E-01 5.199851394E-01 8.495725691E-03 1.000846736E-02 2.874517255E-02
 2.000000000E+00 5.312377810E-01 5.139874816E-01 8.380113170E-03 9.980345145E-03 2.869383618E-02
 2.000000000E+00 5.333715081E-01 5.075664520E-01 8.250257932E-03 9.946919978E-03 2.862908319E-02
 2.000000000E+00 5.356709361E-01 5.006797314E-01 8.103304543E-03 9.905461222E-03 2.854681015E-02
 2.000000000E+00 5.381493568E-01 4.933390021E-01 7.938211784E-03 9.859028272E-03 2.844719961E-02
 2.000000000E+00 5.408211946E-01 4.854754806E-01 7.752520498E-03 9.803189896E-03 2.832570300E-02
 2.000000000E+00 5.437020063E-01 4.770912230E-01 7.542610634E-03 9.737271816E-03 2.817752771E-02
 2.000000000E+00 5.468085408E-01 4.681238532E-01 7.306271698E-03 9.660317563E-03 2.800099738E-02
 2.000000000E+00 5.501589775E-01 4.585811794E-01 7.040309254E-03 9.570670314E-03 2.779092081E-02
 2.000000000E+00 5.537729263E-01 4.483945072E-01 6.739667151E-03 9.466427378E-03 2.754181623E-02
 2.000000000E+00 5.576715469E-01 4.375409186E-01 6.400961429E-03 9.346093982E-03 2.724944614E-02
 2.000000000E+00 5.618778467E-01 4.260037541E-01 6.019863300E-03 9.207766503E-03 2.690813877E-02
 2.000000000E+00 5.664163828E-01 4.137470722E-01 5.590666085E-03 9.049068205E-03 2.651113085E-02
 2.000000000E+00 5.713140368E-01 4.007379115E-01 5.107290577E-03 8.866765536E-03 2.605010569E-02
 2.000000000E+00 5.765995979E-01 3.869509995E-01 4.563748371E-03 8.660199121E-03 2.552040108E-02
 2.000000000E+00 5.823043585E-01 3.723620772E-01 3.953115083E-03 8.426307701E-03 2.491359599E-02
 2.000000000E+00 5.884619951E-01 3.569508195E-01 3.268335480E-03 8.162559010E-03 2.422203496E-02
 2.000000000E+00 5.951089859E-01 3.407057524E-01 2.501117997E-03 7.866637781E-03 2.343758009E-02
 2.000000000E+00 6.022846699E-01 3.236211836E-01 1.643004362E-03 7.536233868E-03 2.255248465E-02
 2.000000000E+00 6.100317240E-01 3.056881130E-01 6.853540544E-04 7.169428281E-03 2.155969664E-02
 2.000000000E+00 6.183961630E-01 2.868974209E-01 -3.817035467E-04 6.764440332E-03 2.045190334E-02
 2.000000000E+00 6.274276972E-01 2.672725320E-01 -1.566147199E-03 6.320601329E-03 1.922484301E-02
 2.000000000E+00 6.371801496E-01 2.468634844E-01 -2.873055870E-03 5.838472396E-03 1.787789166E-02
 2.000000000E+00 6.477115154E-01 2.257736772E-01 -4.315063823E-03 5.318291485E-03 1.640688442E-02
 2.000000000E+00 6.590847373E-01 2.039531618E-01 -5.900771357E-03 4.760875832E-03 1.481192466E-02
 2.000000000E+00 6.713677049E-01 1.815481484E-01 -7.625481579E-03 4.171499051E-03 1.310559642E-02
 2.000000000E+00 6.846337318E-01 1.587993801E-01 -9.495899081E-03 3.556529991E-03 1.129981875E-02
 2.000000000E+00 6.989623308E-01 1.356745064E-01 -1.150492672E-02 2.920401283E-03 9.408265352E-03
 2.000000000E+00 7.144392729E-01 1.127097309E-01 -1.362812333E-02 2.280100947E-03 7.476378698E-03
 2.000000000E+00 7.311573029E-01 8.997422457E-02 -1.583985798E-02 1.642211922E-03 5.530112889E-03
 2.000000000E+00 7.492167354E-01 6.865187734E-02 -1.802186854E-02 1.040844130E-03 3.681594972E-03
 2.000000000E+00 7.687261105E-01 4.956723005E-02 -2.001794055E-02 5.002946709E-04 2.008926822E-03
 2.000000000E+00 7.898026705E-01 3.662542626E-02 -2.129103430E-02 1.560241508E-04 8.085026639E-04
 2.000000000E+00 8.125730753E-01 3.027494438E-02 -2.160259336E-02 2.334778401E-05 1.755724661E-04
 2.000000000E+00 8.371742368E-01 2.865624800E-02 -2.122256346E-02 3.551669181E-07 7.866136912E-06
 2.000000000E+00 8.637545109E-01 2.888623625E-02 -2.055074833E-02 -1.313371101E-08 1.460597474E-07
 2.000000000E+00 8.924743533E-01 2.892023325E-02 -1.988002844E-02 -1.942475694E-12 3.924131020E-10
 2.000000000E+00 9.235073924E-01 2.884920314E-02 -1.921570860E-02 4.371452419E-12 6.364330590E-11
 2.000000000E+00 9.570415020E-01 2.878069878E-02 -1.854863390E-02 4.051776709E-12 6.276283659E-11
 2.000000000E+00 9.932800531E-01 2.870710939E-02 -1.787745953E-02 3.932088162E-12 6.204571579E-11
 2.000000000E+00 1.032442927E+00 2.862950787E-02 -1.720491983E-02 3.746509179E-12 6.136498254E-11
 2.000000000E+00 1.074768305E+00 2.854942717E-02 -1.653016917E-02 3.497912029E-12 6.071656372E-11
 2.000000000E+00 1.120514035E+00 2.846782096E-02 -1.586081833E-02 3.323043663E-12 6.012671611E-11
 2.000000000E+00 1.169958830E+00 2.838344686E-02 -1.519718952E-02 3.163430672E-12 5.959722299E-11
 2.000000000E+00 1.223405004E+00 2.829816751E-02 -1.453883387E-02 2.909796319E-12 5.912247775E-11
 2.000000000E+00 1.281179667E+00 2.821289748E-02 -1.388696395E-02 2.752841358E-12 5.870143260E-11
 2.000000000E+00 1.343637228E+00 2.812384255E-02 -1.324413158E-02 2.650479662E-12 5.832947320E-11
 2.000000000E+00 1.411161423E+00 2.803067304E-02 -1.261379197E-02 2.566307843E-12 5.800911140E-11
 2.000000000E+00 1.484168053E+00 2.793195844E-02 -1.200158801E-02 2.518824992E-12 5.773682574E-11
 2.000000000E+00 1.563108206E+00 2.782747149E-02 -1.140386704E-02 2.447335520E-12 5.750094151E-11
 2.000000000E+00 1.648470402E+00 2.771814167E-02 -1.082132570E-02 2.390857911E-12 5.729134181E-11
 2.000000000E+00 1.740784407E+00 2.760184370E-02 -1.025447715E-02 2.311645233E-12 5.710128204E-11
 2.000000000E+00 1.840624928E+00 2.748188749E-02 -9.703867137E-03 2.174170349E-12 5.692313287E-11
 2.000000000E+00 1.948615432E+00 2.736324817E-02 -9.169762023E-03 2.006986808E-12 5.675980519E-11
 2.000000000E+00 2.065432310E+00 2.724600956E-02 -8.653725497E-03 1.877655149E-12 5.661168756E-11
 2.000000000E+00 2.191810369E+00 2.712681703E-02 -8.158263750E-03 1.765194544E-12 5.645635001E-11
 2.000000000E+00 2.328547239E+00 2.700768970E-02 -7.685001940E-03 1.606872296E-12 5.628926839E-11
 2.000000000E+00 2.476509571E+00 2.689616941E-02 -7.230107207E-03 1.380346033E-12 5.611250006E-11
 2.000000000E+00 2.636639595E+00 2.679886669E-02 -6.793419831E-03 1.182469704E-12 5.592860550E-11
 2.000000000E+00 2.809961796E+00 2.670767531E-02 -6.375702564E-03 1.051602490E-12 5.573882328E-11
 2.000000000E+00 2.997590542E+00 2.661959454E-02 -5.976922344E-03 9.504163949E-13 5.554554733E-11
 2.000000000E+00 3.200739145E+00 2.653439716E-02 -5.596457049E-03 8.527639857E-13 5.535082809E-11
 2.000000000E+00 3.420729160E+00 2.645462938E-02 -5.233347882E-03 7.737208227E-13 5.515498822E-11
 2.000000000E+00 3.659001350E+00 2.637692355E-02 -4.887344316E-03 7.315762037E-13 5.495690708E-11
 2.000000000E+00 3.917126656E+00 2.629921213E-02 -4.558070563E-03 7.046087888E-13 5.475361831E-11
 2.000000000E+00 4.196819305E+00 2.622153796E-02 -4.244715907E-03 6.953943714E-13 5.453868607E-11
 2.000000000E+00 4.499952316E+00 2.613764070E-02 -3.947307821E-03 7.268083704E-13 5.430008873E-11
 2.000000000E+00 4.828574181E+00 2.603947930E-02 -3.666569944E-03 7.878599032E-13 5.402488179E-11
 2.000000000E+00 5.184924126E+00 2.592255734E-02 -3.403666895E-03 8.267173838E-13 5.371090031E-11
 2.000000000E+00 5.571456432E+00 2.579725906E-02 -3.160324879E-03 7.650697025E-13 5.337154677E-11
 2.000000000E+00 5.990862846E+00 2.570309117E-02 -2.932896372E-03 6.853945037E-13 5.303781372E-11
 2.000000000E+00 6.446096897E+00 2.561044320E-02 -2.723381855E-03 6.820275139E-13 5.271432596E-11
 2.000000000E+00 6.940405846E+00 2.550113946E-02 -2.532332204E-03 6.429812737E-13 5.240285983E-11
 2.000000000E+00 7.477362633E+00 2.540148050E-02 -2.359359525E-03 5.446142669E-13 5.211162057E-11
 2.000000000E+00 8.060906410E+00 2.531824075E-02 -2.207667334E-03 4.111889865E-13 5.185506538E-11
 2.000000000E+00 8.695384979E+00 2.526866272E-02 -2.078165766E-03 2.671961502E-13 5.165286948E-11
 2.000000000E+00 9.385604858E+00 2.525350824E-02 -1.971244346E-03 1.635376405E-13 5.151498672E-11
 2.000000000E+00 1.013689232E+01 2.525615320E-02 -1.888962463E-03 9.692925309E-14 5.143650783E-11
 2.000000000E+00 1.095515728E+01 2.527869493E-02 -1.832577982E-03 7.688593956E-14 5.139217177E-11
 2.000000000E+00 1.184697342E+01 2.528891899E-02 -1.799225109E-03 9.704767507E-14 5.132878844E-11
 2.000000000E+00 1.281966877E+01 2.527182736E-02 -1.780736027E-03 8.475175179E-14 5.121536181E-11
 2.000000000E+00 1.388143063E+01 2.527337521E-02 -1.764566638E-03 5.696112256E-14 5.105401171E-11
 2.000000000E+00 1.504143238E+01 2.526274882E-02 -1.747251721E-03 7.993171419E-14 5.082447310E-11
 2.000000000E+00 1.630998230E+01 2.517187968E-02 -1.727341209E-03 1.533037071E-13 5.048136215E-11
 2.000000000E+00 1.769869232E+01 2.493689582E-02 -1.700704917E-03 2.219706217E-13 5.003061160E-11
 2.000000000E+00 1.922069931E+01 2.455880865E-02 -1.652819803E-03 2.832743534E-13 5.004077708E-11
 2.000000000E+00 2.089090538E+01 2.398450486E-02 -1.570701716E-03 3.767966570E-13 5.446696566E-11
 2.000000000E+00 2.272629166E+01 2.316630445E-02 -1.447848743E-03 6.935277548E-13 8.507387850E-11
 2.000000000E+00 2.474628448E+01 2.163406648E-02 -1.379269408E-03 1.309073184E-12 3.533001947E-10
ZONE T="x/Dj=5"
 5.000000000E+00 1.276876777E-03 9.979761839E-01 -2.858500636E-08 3.264844721E-13 6.030363986E-10
 5.000000000E+00 3.942391835E-03 9.979746938E-01 -6.404292918E-08 1.744757659E-12 6.030245747E-10
 5.000000000E+00 6.839782000E-03 9.979677796E-01 -9.413228952E-08 2.547052846E-12 6.029944877E-10
 5.000000000E+00 9.986088611E-03 9.979624748E-01 -1.131227449E-07 1.006283273E-12 6.029574062E-10
 5.000000000E+00 1.339897607E-02 9.979621768E-01 -1.247678654E-07 3.437538882E-13 6.029191035E-10
 5.000000000E+00 1.709663123E-02 9.979601502E-01 -1.254772002E-07 9.001072999E-13 6.028731403E-10
 5.000000000E+00 2.109762281E-02 9.979569912E-01 -5.953568305E-08 5.196023733E-13 6.028120780E-10
 5.000000000E+00 2.542073280E-02 9.979569912E-01 -1.150056548E-07 -1.636955274E-13 6.027290889E-10
 5.000000000E+00 3.008474410E-02 9.979577065E-01 -1.263891392E-07 -8.986059374E-14 6.026204535E-10
 5.000000000E+00 3.510820121E-02 9.979581833E-01 -1.387452642E-07 -4.459254418E-13 6.024823973E-10
 5.000000000E+00 4.050911963E-02 9.979613423E-01 -1.845180577E-07 -4.821373335E-13 6.023110344E-10
 5.000000000E+00 4.630465806E-02 9.979619980E-01 -2.483724586E-07 -5.131936729E-15 6.020977605E-10
 5.000000000E+00 5.251073092E-02 9.979617596E-01 -3.089410257E-07 -9.649038160E-14 6.018394672E-10
 5.000000000E+00 5.914162099E-02 9.979631901E-01 -3.077048518E-07 -2.881333139E-13 6.015311027E-10
 5.000000000E+00 6.620952487E-02 9.979646206E-01 -3.657341381E-07 -1.458347738E-13 6.011656173E-10
 5.000000000E+00 7.372406125E-02 9.979647994E-01 -3.916563287E-07 9.445738733E-14 6.007290221E-10
 5.000000000E+00 8.169182390E-02 9.979636073E-01 -3.711369914E-07 1.642135050E-13 6.002200958E-10
 5.000000000E+00 9.011586010E-02 9.979625344E-01 -2.492703004E-07 1.302238346E-13 5.996318442E-10
 5.000000000E+00 9.899522364E-02 9.979618192E-01 -3.229094432E-07 8.949549543E-14 5.989483909E-10
 5.000000000E+00 1.083244979E-01 9.979608655E-01 -2.985539709E-07 1.527230355E-13 5.981662388E-10
 5.000000000E+00 1.180934310E-01 9.979595542E-01 -1.899493043E-07 1.266256251E-13 5.972814465E-10
 5.000000000E+00 1.282866150E-01 9.979587197E-01 -2.630055747E-07 7.330376947E-14 5.962756400E-10
 5.000000000E+00 1.388832778E-01 9.979583621E-01 -1.458070358E-07 4.883346874E-14 5.951498183E-10
 5.000000000E+00 1.498571634E-01 9.979577661E-01 -8.653356787E-08 1.786310324E-14 5.938996517E-10
