wall	x_over_h	Cp_RANS_SST	Cp_LES	Cf_RANS_SST	Cf_LES
bottomWall	3.1787445335	0.07766477984988018	0.0606220102536927	-0.0027983578118222	-0.0027473305572003285
bottomWall	3.2588206225	0.0846303666051802	0.0759991093445513	-0.00282391400473316	-0.002583211196780075
bottomWall	3.338896711	0.09183906843448009	0.09071822752840532	-0.00284122394026678	-0.0024400473882406543
bottomWall	3.4189727995	0.09926574182909986	0.10371202540274241	-0.00285052373978784	-0.0022590482169104966
bottomWall	3.4990488885	0.10688550449226009	0.11769027098771166	-0.00285200194553626	-0.0020937022864999785
bottomWall	3.5791249775	0.11467421943217992	0.1307884419249209	-0.00284604087269964	-0.001958656246368804
bottomWall	3.6592010665	0.12260784012622006	0.1438864525813422	-0.00283295923458278	-0.001813290422851849
bottomWall	3.7392771555	0.1306627490645198	0.15629853151963838	-0.00281311424648512	-0.0016246978880299723
bottomWall	3.8193532445	0.13881592043563984	0.16767810600135932	-0.00278687875924032	-0.0014869719165495887
bottomWall	3.8994293335	0.14704500692291989	0.1800224470981992	-0.00275463316336844	-0.0013157493948991715
bottomWall	3.9795054225	0.15532843889292014	0.1910745309873528	-0.00271676678131432	-0.0011301608600993323
bottomWall	4.0595815115	0.1636455424537	0.20198867574655416	-0.00267367729470426	-0.0009913917006606331
bottomWall	4.1396576	0.17197663616296	0.2118860777624024	-0.00262576869406176	-0.0008535596032235168
bottomWall	4.2197336885	0.18030313050115998	0.22119955026436627	-0.00257344904843796	-0.0007224781050626488
bottomWall	4.2998097775	0.18860760278534006	0.23052069884732937	-0.00251712739501444	-0.0006129964061221345
bottomWall	4.3798858665	0.19687386004182006	0.23941241634269314	-0.00245721088210612	-0.00045540007789116835
bottomWall	4.4599619555	0.2050869813973999	0.24672940718866634	-0.00239410170245124	-0.00031600747515059713
bottomWall	4.5400380445	0.21323334118081982	0.2537632276315194	-0.00232819445882306	-0.00021065919975340143
bottomWall	4.6201141335	0.22130062039174003	0.2613040290725887	-0.00225987342966476	-8.545482577550632e-05
bottomWall	4.7001902225	0.22927779135876003	0.26812170832346094	-0.00218951021981396	5.0925691660772884e-05
bottomWall	4.7802663115	0.2371551060005599	0.27526139426084983	-0.00211746100171102	0.0001537046064998755
bottomWall	4.8603424	0.24492403524627981	0.28075077857794795	-0.00204406431570148	0.00023989765960678088
bottomWall	4.9404184885	0.2525772382499598	0.28732072914252926	-0.001969638630564752	0.00034637207590990196
bottomWall	5.0204945775	0.2601084442328201	0.2935515635217618	-0.001894481606257324	0.00044344710326043034
bottomWall	5.1005706665	0.26751239448670017	0.3003250944085311	-0.001818872676112884	0.0005561204681359987
bottomWall	5.1806467555	0.2747847205927001	0.30578991855603976	-0.001743076981519518	0.0006498883767040417
bottomWall	5.2607228445	0.28192187743420005	0.31077990512211406	-0.001667356638773712	0.000722376848962671
bottomWall	5.3407989335	0.28892120415253997	0.3166264291530313	-0.001591972132586736	0.000809457212205402
bottomWall	5.4208750225	0.29578095027966	0.3213953691344511	-0.001517170847910378	0.0008747196052932902
bottomWall	5.5009511115	0.3025001781296801	0.32574827995940187	-0.001443181809176436	0.0009187480812751545
bottomWall	5.5810272005	0.3090787649695801	0.3307672684506432	-0.001370207358397524	0.0009569454933673912
bottomWall	5.661103289	0.3155171328750801	0.3359623772472026	-0.001298424181408126	0.0010025526412701091
bottomWall	5.7411793775	0.3218162451144	0.341325537209806	-0.001227989692280242	0.0010349541090838121
bottomWall	5.8212554665	0.3279773641870798	0.34701436942593505	-0.001159046895539076	0.0010727982748278142
bottomWall	5.9013315555	0.33400197528415987	0.35338631769074075	-0.00109175131664736	0.0010901036330141767
bottomWall	5.9814076445	0.33989200111662	0.3597459555964446	-0.00102625933712708	0.001109502453850621
bottomWall	6.0614837335	0.34564947065819984	0.3657256551955849	-0.000962738949830172	0.0011047074721288635
bottomWall	6.1415598225	0.3512770081896801	0.37171662877352646	-0.000901351210514344	0.0010979316360537306
bottomWall	6.2216359115	0.35677700376447996	0.37700204768722245	-0.00084228068208864	0.001087873482224589
bottomWall	6.3017120005	0.3621526775638402	0.3822590136011808	-0.000785708398468096	0.001080592917325323
bottomWall	6.3817880895	0.3674063407071002	0.38833144278413556	-0.000731902956374118	0.0010655813354425586
bottomWall	6.461864178	0.37254193845882	0.3939967162296614	-0.00068115739637103	0.001031531396902422
bottomWall	6.5419402665	0.3775616149743599	0.39980633321533415	-0.000633972462287728	0.0009674680714543705
bottomWall	6.6220163555	0.3824709380859601	0.4059318951277659	-0.00059092947494328	0.0009001133305849668
bottomWall	6.7020924445	0.3872729481583601	0.41200935267058486	-0.00055294256002742	0.0008095271555872387
bottomWall	6.7821685335	0.3919755712010602	0.41961865314833835	-0.00052132575757687	0.0006876436400109059
bottomWall	6.8622446225	0.3965879825511598	0.4276434091094842	-0.000497346978678718	0.0005508476536111809
bottomWall	6.9423207115	0.4011140481723201	0.4352762973178506	-0.0004841863789153821	0.0003783163149831099
bottomWall	7.0223968005	0.40559578231644	0.44348812864473386	-0.00047834552692945924	0.00014605713329393874
bottomWall	7.102432631	0.4099055486072598	0.4532222040006045	-0.0005013605592624603	-0.00013482999078169979
bottomWall	7.182130468	0.41448385275672006	0.46361325781447077	-0.0005102817395083206	-0.00012190329929724189
bottomWall	7.2609357115	0.4190096078696799	0.47300323705032865	-0.000502673729246894	4.646505265793393e-05
bottomWall	7.338315743	0.42387887334957997	0.4813569091088898	-0.0004861945357337962	0.0003229816469866165
bottomWall	7.4138703115	0.4288425237160598	0.4880758224659367	-0.00043902871712201357	0.0006289259251694535
bottomWall	7.487334903	0.4340274433459199	0.49309362825006264	-0.00036224841865671717	0.000994441519130327
bottomWall	7.558568295	0.4392356271998801	0.4959743236709789	-0.00023902920348822467	0.0014343827563920925
bottomWall	7.6275986525	0.44441382114376005	0.49658637454915106	-4.491700315439252e-05	0.0020059017451103376
bottomWall	7.6947049075	0.44906912301089985	0.4949738916520748	0.00023495249802570528	0.0025084976885117244
bottomWall	7.760307539	0.45284357475238	0.49206612846865116	0.0006061923026439207	0.0031497422574387774
bottomWall	7.824818146	0.4551031991399199	0.4865035463392453	0.0010647648400664122	0.003798053079730112
bottomWall	7.8886301495	0.4554401690485399	0.47538348890832544	0.001604169514794391	0.004436874183743722
bottomWall	7.9520938605	0.4532646286281601	0.46230922820888676	0.0021717099858949906	0.005070123349889151
bottomWall	8.015365039	0.4490043691640202	0.4456319866737557	0.002742266234139386	0.005619372952511514
bottomWall	8.0783835225	0.44250196473048	0.4257451014774179	0.0033609954840133254	0.006364256193993782
bottomWall	8.141033534	0.4331432128288002	0.401061284714667	0.004067300445005059	0.007186552133391316
bottomWall	8.203202922	0.4201687136657801	0.36709646759063813	0.00492789745018521	0.008485118733477034
bottomWall	8.264783692	0.4017290453737199	0.32454000425229157	0.006053217536281789	0.009979034449932391
bottomWall	8.3257987645	0.3746578778054399	0.2681744968564538	0.007697636140028792	0.011867002161824331
bottomWall	8.3867023	0.33100846098076	0.18101660025075533	0.009921679564643428	0.014955392857373429
bottomWall	8.448311187	0.2660923374939199	0.06276450862114086	0.01261999488049411	0.018905518055423523
bottomWall	8.5115532095	0.1752376017348798	-0.08339078662083663	0.0160520090806446	0.021970286016008304
bottomWall	8.577513586	0.04427005603244005	-0.28041897921260983	0.019831812201715142	0.02713489981154016
bottomWall	8.6474359025	-0.11766487945869808	-0.5005731802967002	0.023070061395156796	0.028763392629530222
bottomWall	8.7220268765	-0.29056418888214397	-0.6240277477202412	0.020774217617985643	0.020729679627350985
bottomWall	8.800199082	-0.3138128871522561	-0.5741116599120262	0.013994637424003762	0.008609610925010633
bottomWall	8.8799088705	-0.269015254461086	-0.5055355117146889	0.007217223986126461	0.0015825064463435884
bottomWall	8.9599619555	-0.176079582166766	-0.4439585051441015	0.004632740725547663	0.000197804101688285
topWall	0.0375	0.1265960892680198	0.02175612671746672	0.00836079859723578	0.026687624690677304
topWall	0.1125	0.12120959282417987	0.015080091240532776	0.00835277124583664	0.02691843845364067
topWall	0.1875	0.11611802550015993	0.008860073340028633	0.00833890529752404	0.027141923263340473
topWall	0.2625	0.11133643912009994	0.0030798888476221264	0.00831979689338892	0.02727625944209435
topWall	0.3375	0.10687466639789989	-0.002309648100993364	0.00829590535369542	0.02729722663723987
topWall	0.4125	0.10273839023781983	-0.0072501603091489585	0.00826763960983062	0.02716566030838198
topWall	0.4875	0.09893089213810002	-0.011757482288708739	0.00823553174867334	0.026994511703776716
topWall	0.5625	0.09545302421945978	-0.01583058008855755	0.0082001875235654	0.026637043514793166
topWall	0.6375	0.0923026792103201	-0.01947267448142788	0.00816222694585904	0.02631207784694446
topWall	0.7125	0.08947460805365992	-0.0227034957304106	0.00812221972871728	0.02594624839221719
topWall	0.7875	0.08696147092945994	-0.025470297276264594	0.00808062812002898	0.025554894533197686
topWall	0.8625	0.08475492067102008	-0.027790175194096583	0.00803783358994184	0.025159696400538042
topWall	0.9375	0.08284541128027989	-0.029693055765887107	0.00799414711551914	0.024782141229723807
topWall	1.0125	0.08122300566017993	-0.031185387488132713	0.00794983124522524	0.024394098281861763
topWall	1.0875	0.07987705215038021	-0.03228016928571429	0.00790510672732582	0.024012591614201936
topWall	1.1625	0.07879690781635995	-0.03298566647534568	0.00786014183320042	0.02367532863345221
topWall	1.2375	0.07797212618523996	-0.03331809375000001	0.00781496829446424	0.023319506374116283
topWall	1.3125	0.07739203902545988	-0.03328285138318269	0.00776951490834252	0.02297988314223706
topWall	1.3875	0.07704727384796017	-0.03289372377740304	0.00772379309158794	0.022665973427298484
topWall	1.4625	0.0769295342188201	-0.032155278705576426	0.0076778647664103	0.02234694896079988
topWall	1.5375	0.07703117098869994	-0.031085839488551887	0.00763177462166476	0.022047621689016098
topWall	1.6125	0.07734519073096013	-0.029696861661048114	0.00758553289817216	0.02175883587277273
topWall	1.6875	0.07786521353723996	-0.027934218327974273	0.00753914562531742	0.02145153333267241
topWall	1.7625	0.07858500634316012	-0.02580559029255319	0.00749261160123696	0.021151816056651337
topWall	1.8375	0.07949883863525997	-0.02340548048780488	0.00744589687020108	0.020883396615003193
topWall	1.9125	0.08060179386185995	-0.020748892571428566	0.00739894954871676	0.02059641987859058
topWall	1.9875	0.08188956819725979	-0.01772650362013566	0.00735174359746018	0.020274616496592495
topWall	2.0625	0.08335780488978006	-0.014421554494823283	0.0073042792538014	0.019960852601252986
topWall	2.1375	0.0850021913563399	-0.010879313845055326	0.00725653929339924	0.019640835775089547
topWall	2.2125	0.08681899236160007	-0.006993638936094266	0.0072084964329259	0.019330450060590667
topWall	2.2875	0.08880469296394011	-0.002854832828571421	0.00716015117329902	0.019025416656366787
topWall	2.3625	0.09095556262799986	0.0015058927806211877	0.00711153562659088	0.018726812144334064
topWall	2.4375	0.09326754037781981	0.006169775508746879	0.00706267681962978	0.018450066980153588
topWall	2.5125	0.09573676623046001	0.011052155601570874	0.00701359654878972	0.018161399485043136
topWall	2.5875	0.09835927336775985	0.01612697607283113	0.00696433060370424	0.017881191228234443
topWall	2.6625	0.10113091844117994	0.02145959307390217	0.00691493994903994	0.017603002727483667
topWall	2.7375	0.10404704191725989	0.026967298179221694	0.00686549995620388	0.01733192347470292
topWall	2.8125	0.1071026964793198	0.03263674230631916	0.00681607611901256	0.01708208201568485
topWall	2.8875	0.11029288035640006	0.03850629218136382	0.00676673373803466	0.016820324262842485
topWall	2.9625	0.1136123241971001	0.04451259742948946	0.00671755181567188	0.016579309530523646
topWall	3.0375	0.11705540849834017	0.050739520467836266	0.00666862831465432	0.01655062403480615
topWall	3.1125	0.12061597862444007	0.05710997790966039	0.00662006272468048	0.016521893307715665
topWall	3.1875	0.1242876844354801	0.0635882	0.00657194263034532	0.016476950214166737
topWall	3.2625	0.12806404439385988	0.07015048751229105	0.00652435798463216	0.016451656969746636
topWall	3.3375	0.13193827615237996	0.07676119573910194	0.00647740270525986	0.01641046649266382
topWall	3.4125	0.13590340392953992	0.08340271900393186	0.0064311812744256	0.016371698717994747
topWall	3.4875	0.13995201059378015	0.09006601841415464	0.00638580482555448	0.01634219498895399
topWall	3.5625	0.14407641287102013	0.09674264247787612	0.00634136827971366	0.016289904640099225
topWall	3.6375	0.14826896975888015	0.10341280655522779	0.00629796172471706	0.016258724767764535
topWall	3.7125	0.15252181886806015	0.11005250714285715	0.00625567886153096	0.016210146925215056
topWall	3.7875	0.1568269739985202	0.11664627116644824	0.00621461181918772	0.01617982086220737
topWall	3.8625	0.16117632537834004	0.12318997476237296	0.00617486084520094	0.01613998445469934
topWall	3.9375	0.16556145913297993	0.12967338702064898	0.00613652457923342	0.016097286232493867
topWall	4.0125	0.1699739134211402	0.13607743315858453	0.00609968680223476	0.016070164787501763
topWall	4.0875	0.17440528591672022	0.14237493846657934	0.00606442679997416	0.0160165466041479
topWall	4.1625	0.17884711326136005	0.14857279108781127	0.0060308272106184	0.01598996266013112
topWall	4.2375	0.18329083921201983	0.15466370685021302	0.0059989656148555	0.015943349535889544
topWall	4.3125	0.18772796812814008	0.16063464247787607	0.00596891935702986	0.015912776631106223
topWall	4.3875	0.19214990007222	0.16645673106159894	0.00594077477580432	0.01587967396732365
topWall	4.4625	0.19654785399418007	0.17213104298820447	0.00591460873525436	0.015838765276977435
topWall	4.5375	0.20091319954608	0.17765833162897407	0.00589048662248352	0.015806352251556147
topWall	4.6125	0.20523734297460017	0.18302913654539496	0.0058684751661694	0.015768123971294692
topWall	4.6875	0.20951167199950005	0.1882268465268676	0.00584864137000414	0.01574815766103839
topWall	4.7625	0.21372758163203986	0.1932354893840105	0.00583105092610072	0.015711212745683264
topWall	4.8375	0.21787646466342014	0.19806612055063919	0.00581576837966618	0.01568594229789386
topWall	4.9125	0.22194971498675997	0.20271023139954109	0.0058028565379999	0.015663651962424266
topWall	4.9875	0.22593873929419983	0.20716163094067522	0.00579238293136954	0.01562813662786144
topWall	5.0625	0.22983481634897984	0.21138583944954126	0.00578441671312526	0.015608646000034138
topWall	5.1375	0.2336291978477001	0.21540721100917432	0.005779018076979	0.015578531056564456
topWall	5.2125	0.23731321837562014	0.21921418485742383	0.00577624608019238	0.015568986500709776
topWall	5.2875	0.24087813900304011	0.22280080957063256	0.00577616258614078	0.015544871249265046
topWall	5.3625	0.24431517793090007	0.2261511612057667	0.00577882966745724	0.015528244775894595
topWall	5.4375	0.24761565537894015	0.22926715530799474	0.00578435129915924	0.015512265947870637
topWall	5.5125	0.2507707953976599	0.23214089085545725	0.00579280008922698	0.01549998211565717
topWall	5.5875	0.25377150561455997	0.23475515044247788	0.0058042287983363	0.015493041899678026
topWall	5.6625	0.25660858989893987	0.23711209633027522	0.0058186826377612	0.015474549958801207
topWall	5.7375	0.2592728701378402	0.239211128440367	0.00583621117544608	0.01547983837894543
topWall	5.8125	0.26175511819996	0.24105252114060963	0.0058568692808969	0.015476217822471066
topWall	5.8875	0.26404605055865993	0.24257768480052755	0.00588071713878124	0.015472079705644938
topWall	5.9625	0.2661361913703999	0.24381207475317349	0.00590779213218854	0.015470686233606744
topWall	6.0375	0.26801648893242014	0.244778015697467	0.00593816912782294	0.015472846676955095
topWall	6.1125	0.2696768796995599	0.24538957902247593	0.00597194168173796	0.015648553656162374
topWall	6.1875	0.27110714213627984	0.2456812329646807	0.00600914375290666	0.015824693005943618
topWall	6.2625	0.2722972562291601	0.24565338137709597	0.00604979279266152	0.01601038926515376
topWall	6.3375	0.2732366097975798	0.24529272565108812	0.00609387109247798	0.016201886859484715
topWall	6.4125	0.2739150321526398	0.2445976489475562	0.00614134033048702	0.016408634548294273
topWall	6.4875	0.2743223035652602	0.24353229254370318	0.0061921537826167	0.016627786265532515
topWall	6.5625	0.2744491134103999	0.24211341205850873	0.00624627689322236	0.01684729273571004
topWall	6.6375	0.2742864086588801	0.24033331858722798	0.00630372775507002	0.017072765441018496
topWall	6.7125	0.27382499797939985	0.23814219700214131	0.00636451147696028	0.01730907264322522
topWall	6.7875	0.2730564811844598	0.2355781484653819	0.006428595032973	0.01757331857211858
topWall	6.8625	0.27197302096442	0.23262516161255797	0.0064959476373069	0.017830017912101953
topWall	6.9375	0.27056692894407997	0.22922744468236972	0.00656651897562326	0.01809975413294099
topWall	7.0125	0.2688312317437398	0.2254448436830835	0.00664018381949622	0.01838112010540703
topWall	7.0875	0.2667605408739999	0.2212539321428571	0.00671678613170168	0.018692866265185033
topWall	7.1625	0.2643502210300799	0.2166150105263158	0.00679616698908816	0.018932926848555475
topWall	7.2375	0.2615966359551001	0.21156846831582513	0.00687809092991832	0.01920513077658667
topWall	7.3125	0.25849843490337987	0.20611913069306934	0.00696226055255536	0.019493867954347786
topWall	7.3875	0.2550560545410998	0.20026166104060913	0.00704836869093126	0.019774312970264527
topWall	7.4625	0.2512715576918798	0.19401397465224104	0.00713605473366532	0.020086107455589836
topWall	7.5375	0.24714960464224012	0.18738432771084343	0.00722485951661124	0.020410717840412075
topWall	7.6125	0.24269823192800022	0.18036510440835268	0.00731433623355646	0.020742516939163166
topWall	7.6875	0.2379268520093598	0.17298866862634257	0.00740405127080268	0.021094928123320162
topWall	7.7625	0.23284735985278004	0.16528146953168044	0.00749342704253916	0.02146889285434155
topWall	7.8375	0.22747639020402	0.15727105672844474	0.00758179486252926	0.02186732660861465
topWall	7.9125	0.22183403391725998	0.1489895363017287	0.0076684894057562	0.022285329471773987
topWall	7.9875	0.21594360990405992	0.14047506249680886	0.0077528315001406	0.022713667779800793
topWall	8.0625	0.20983183364760016	0.13176362613240417	0.00783412328491112	0.023172432798671462
topWall	8.1375	0.20352869058958012	0.12290491668283227	0.00791166249625092	0.023652054470804717
topWall	8.2125	0.1970672327367402	0.11393881004784687	0.00798475749339082	0.024147519539783693
topWall	8.2875	0.1904832831973402	0.10488668971614719	0.00805274575204764	0.02461668510838508
topWall	8.3625	0.1838149951987802	0.09582763586612388	0.00811501157526728	0.025106762192683624
topWall	8.4375	0.1771023483220202	0.08678993302570871	0.00817100163150488	0.025558348628430587
topWall	8.5125	0.1703866020172602	0.07791675820895533	0.00822027127331206	0.025965467158754082
topWall	8.5875	0.1637089278041599	0.06918627159043217	0.00826248669700932	0.026316566530011926
topWall	8.6625	0.15710983275688006	0.06064796729975227	0.00829738518887682	0.026564168075333964
topWall	8.7375	0.15062889302548	0.05216703080008018	0.00832479941599388	0.026707154758797664
topWall	8.8125	0.1443037021121798	0.044013015981012635	0.0083446910769351	0.026702065684289792
topWall	8.8875	0.13816926238729987	0.03627205953757229	0.0083571539181802	0.026696079198528903
topWall	8.9625	0.1322573928449602	0.028858333941813977	0.00836241442613796	0.026594626089927676
