station_x_over_h	wall_normal_over_h	Ux_over_Uref_RANS_SST	Ux_over_Uref_LES	uv_over_Uref2_RANS_SST	uv_over_Uref2_LES
0.0	2.9113594755184	1.01338856451645	1.01342020082076	1.9695467105119155e-07	-1.8670667987053936e-07
0.0	2.9853438362489	1.01238297303756	1.01219918014947	1.5541953104315738e-07	-1.3548961191770125e-07
0.0	3.06166653873507	1.01137428189971	1.01096285197649	1.290886611972565e-07	-7.944512899072729e-08
0.0	3.14040149010788	1.0103698116775	1.00971123856217	1.1532484079211543e-07	-4.538986559018575e-08
0.0	3.1926775363242	1.00973315217687	1.00891692283981	1.0616357466665981e-07	-3.4744691411996166e-08
0.0	3.23391487208743	1.00926692016474	1.00833506634425	9.646193171568031e-08	-2.8856974256385878e-08
0.0	3.30539479813883	1.00850491457516	1.00738828285985	8.167933464722404e-08	-2.147021670709022e-08
0.0	3.3918176406188	1.00763908688608	1.0063333669589	6.729999447692552e-08	-9.094946160871211e-09
0.0	3.48097388668855	1.00674029514551	1.00526976667379	5.614436481239338e-08	2.1799548179161836e-08
0.0	3.5729500553577	1.00579976957913	1.00417016231726	4.971847750586153e-08	5.8008197409928397e-08
0.0	3.6678354085107	1.00491266131665	1.00310284702438	4.83016434372229e-08	7.544332832337375e-08
0.0	3.76572203814913	1.00411150649018	1.0021153124647	4.54168939012377e-08	8.608291872577916e-08
0.0	3.86670495642806	1.00338412880848	1.00122400410575	3.7653044227397146e-08	8.209856033469533e-08
0.0	3.97088218857733	1.00268942552954	1.00036686191764	3.180724566291218e-08	7.983062500260084e-08
0.0	4.07835486880142	1.00192799115956	0.999449920976705	2.9080527767955208e-08	9.73543083955042e-08
0.0	4.18922733925499	1.00112783594048	0.998518475610984	2.2699628403771112e-08	1.2106517307129908e-07
0.0	4.30360725219432	1.0003716906151	0.997678489724152	1.987476504148715e-08	1.3049978922091407e-07
0.0	4.42160567540825	0.999741581654651	0.996925692670776	2.039204516670126e-08	1.3813879550261849e-07
0.0	4.54333720103575	0.99918347674367	0.996263655618695	1.6723370865618173e-08	1.3493480639558656e-07
0.0	4.66892005788088	0.998538826647871	0.995578129811868	9.583870209361345e-09	1.0912421883434471e-07
0.0	4.79847622733961	0.997849383290393	0.994779430952946	4.5660022820124704e-09	1.0648395205414944e-07
0.0	4.93213156305696	0.997220240519358	0.994109251560367	3.762471254992517e-09	9.517819044937436e-08
1	0.880775868191975	-0.0231809579665319	0.00357595106129157	1.7684328670193795e-05	-0.00039221242194260327
1	0.894941096829437	0.00283337475141346	0.0626061672166475	-0.00022700193059902395	-0.002282395233905767
1	0.90955442230242	0.113891984462922	0.194027018757589	-0.001149973432777644	-0.005229561656112384
1	0.924630032536351	0.249901406246801	0.357973186760015	-0.0019657942398004745	-0.006675085317833015
1	0.940182565513481	0.3787536209865	0.504551924945367	-0.002305297590188479	-0.005554366722581616
1	0.956227123601831	0.486870968125859	0.61131460048878	-0.0023459145215049444	-0.003736655922829433
1	0.972779288343661	0.570347964967621	0.67971530901793	-0.0022413461886184073	-0.002492598554953106
1	0.989855135718411	0.631592566870857	0.720971302587572	-0.0020978523750356023	-0.0018638166174366159
1	1.00747125189554	0.675638389173692	0.746440901361269	-0.0019425954752505191	-0.0015883413588051053
1	1.02564474949325	0.707725618370992	0.76382822349162	-0.0017873997004312036	-0.001467116576723712
1	1.04439328435952	0.732105386755559	0.777345146569957	-0.0016737007208956077	-0.0014109470440448408
1	1.06373507289258	0.751746166490939	0.789041195221245	-0.0016070606318846566	-0.0013810859208948079
1	1.08368890991839	0.768517513614819	0.799831611516473	-0.0015725708299784563	-0.0013600966858879045
1	1.10427418714335	0.783479815906714	0.810143049158416	-0.0015533607736444343	-0.001341649406777088
1	1.12551091220101	0.797180886344703	0.82019380637617	-0.0015358803718692224	-0.0013214791721596689
1	1.14741972831235	0.809898670835169	0.830047838088987	-0.0015147988324542216	-0.0012995197391953886
1	1.1700219345796	0.821786954106108	0.83971227778743	-0.0014905029447263073	-0.0012763631814039812
1	1.19333950693448	0.832953856151863	0.849217178604991	-0.0014641524282480506	-0.0012501264620253688
1	1.21739511976241	0.843500992939577	0.858615307142503	-0.0014369338386835144	-0.0012234391950577978
1	1.24221216822474	0.8535335397647	0.867937009384276	-0.0014096291549461184	-0.0011954952478249446
1	1.26781479130218	0.863155540978318	0.877206078672424	-0.0013822824024806698	-0.0011634831298529993
1	1.29422789558304	0.872462036708842	0.88643920287178	-0.0013543310218162765	-0.00112884986616562
1	1.32147717982098	0.881533445883036	0.895596727761743	-0.001324874337947838	-0.0010893238365464724
1	1.34958916028758	0.890432890208637	0.904647424806807	-0.0012929640057596354	-0.0010483671300989311
1	1.37859119694611	0.899208880625757	0.913608308877922	-0.001256644747025721	-0.0010078127201700714
1	1.40851152047363	0.90790375677148	0.922512289656767	-0.0012134293757683707	-0.0009645768987605244
1	1.43937926015957	0.916554192579407	0.931397184321141	-0.0011633877690586556	-0.0009124035460627573
1	1.47122447270986	0.925183801601996	0.94028123992272	-0.0011067780578209328	-0.0008529506128845094
1	1.50407817198677	0.933800883203651	0.949099915842041	-0.0010429495027179999	-0.000790541275298824
1	1.52234513135324	0.938501910010586	0.953867584494794	-0.0010059187458846249	-0.0007567304560157844
1	1.53954737489466	0.94279580822747	0.958100121928803	-0.0009678846846689704	-0.0007252738568809643
1	1.57291193480148	0.950963710340896	0.966004270719588	-0.0008920805036917492	-0.0006638513004966766
1	1.60896703281042	0.959447227778981	0.973937976824464	-0.0008063123328124614	-0.0005991145804565918
1	1.64616472706984	0.967774070238624	0.981487141663232	-0.0007162052251202105	-0.0005316309609534966
1	1.6845413239966	0.975837951044125	0.988600916201515	-0.0006214504115057305	-0.00045814565622382417
1	1.72413428971649	0.983526265630668	0.995147188123295	-0.0005205937057490203	-0.00038625599289965064
1	1.76498228747899	0.990736780218903	1.00099505019642	-0.0004151099063053303	-0.00031701984126976233
1	1.80712521630116	0.997374885491141	1.0059934953257	-0.0003098504081396027	-0.0002496851749789681
1	1.85060425088227	1.00333676187347	1.00999759820606	-0.0002138487818560089	-0.0001888249606702559
1	1.89546188283233	1.0084931032438	1.01296858081919	-0.00013232947827035058	-0.00013885010118540894
1	1.94174196325911	1.01267590576722	1.01494935526041	-6.823900128089249e-05	-9.813053758370278e-05
1	1.98948974675983	1.01567545939606	1.01606956969154	-2.4777416622031345e-05	-6.607037877046051e-05
1	2.03875193686545	1.01733344416132	1.01649224757327	-2.7835738613981646e-06	-4.267531144966902e-05
1	2.08957673298707	1.01773591526772	1.01634694272282	3.424437901130771e-06	-2.6443594729310434e-05
1	2.14201387891577	1.01727022470081	1.01576871443929	3.230871486649365e-06	-1.6061814779341345e-05
1	2.19611471292907	1.01639983575945	1.01492069118362	2.2805421104097684e-06	-8.965027088992212e-06
1	2.25193221955915	1.01541610149274	1.0139174775174	1.6635826961100687e-06	-4.0519527316200765e-06
1	2.3095210830797	1.01442084616394	1.01280120998964	1.222016392602216e-06	-1.3568134456724678e-06
1	2.36893774277074	1.01343502011733	1.01158735213709	9.016501419080335e-07	-3.569953345704023e-07
1	2.43024045002239	1.01245729249711	1.01033898363934	6.88978246344917e-07	-3.413892632566861e-08
1	2.49348932734119	1.01148240608827	1.00911654861982	5.315501201210947e-07	6.853883130846473e-08
1	2.55874642932457	1.01051744509875	1.00793454103942	4.0322967370135124e-07	2.048307497362148e-07
1	2.62607580567171	1.00957169485998	1.00676282302844	3.1416858498688255e-07	3.1640406392541576e-07
1	2.69554356630109	1.00863435360014	1.00556469437609	2.5889887282832067e-07	3.5060180620457335e-07
1	2.7672179486481	1.007704021148	1.00439240334639	2.1829543957877654e-07	3.525175185496078e-07
1	2.84116938721823	1.00679588975747	1.00328884727994	1.8107223001927064e-07	3.554923578119734e-07
1	2.91747058547449	1.0059057296391	1.00223848552136	1.445977366158242e-07	3.8822648334115483e-07
1	2.9961965901403	1.00501172340474	1.00118395696869	1.1664671440708359e-07	4.232533637662074e-07
1	3.07742486800218	1.00410643317658	1.00008826802092	1.0268194069406973e-07	4.289163340780882e-07
1	3.16123538529955	1.0032209788521	0.999040092948935	8.993336689886474e-08	4.1806234905896913e-07
1	3.24771068979223	1.00239391190738	0.998073323350624	7.477508459067995e-08	3.965196121039347e-07
1	3.3369359955993	1.00161325121116	0.99718057525238	6.135658086747345e-08	3.8078053829596574e-07
1	3.42899927090673	1.00081167832751	0.996281792542922	5.1025528981975663e-08	3.8838986210521094e-07
1	3.5239913286443	0.999941014289427	0.995304951069627	4.432299378416402e-08	3.9806185627396483e-07
1	3.62200592023643	0.999110186037587	0.994400819248466	4.2844299124936767e-08	3.866704043349751e-07
1	3.72313983253489	0.998366505647162	0.993564425694801	4.109568150071605e-08	3.692326933320371e-07
1	3.82749298804562	0.997699636406493	0.992832967042186	3.3939085478607445e-08	3.3780800198313127e-07
1	3.93516854856587	0.997081261739287	0.992125325643593	2.8178206953932064e-08	3.152778654948403e-07
1	4.04627302235185	0.996378669584909	0.99131646727834	2.6657149355749566e-08	3.2083523154325683e-07
1	4.16091637494181	0.995631052453463	0.990559198627567	2.0115168098609626e-08	3.148086656948897e-07
1	4.27921214376365	0.994924536382758	0.989839929522431	1.756413600980355e-08	3.053536890550365e-07
1	4.40127755666103	0.994360858913959	0.989254003052742	1.8504556377756978e-08	2.9290657129907537e-07
1	4.52723365447654	0.993870723909316	0.988755535902723	1.467153698509974e-08	2.6418571941853324e-07
1	4.65720541783577	0.993262265832713	0.988193349252845	7.760575809827251e-09	2.269703690351959e-07
1	4.79132189828101	0.992618811372123	0.987535079775207	3.6101468858359463e-09	2.1290185733581134e-07
1	4.92971635390863	0.99205688270182	0.986984563683165	3.3477008217658712e-09	1.945118491038769e-07
2	0.475703205083347	-0.0218086089489427	-0.0201379123649232	1.321243136296778e-07	-0.0012874648621745096
2	0.49133220866636	-0.0552695334067752	-0.0462923697737661	4.763921399612879e-06	-0.0032631632283513967
2	0.507455078295235	-0.0743995891003889	-0.0582389777357599	2.7468649308274023e-05	-0.0036575607163294027
2	0.524087416970984	-0.0798536781359731	-0.0603073510395757	1.5385292353715746e-05	-0.0039634609265678045
2	0.541245320476644	-0.0795900855139081	-0.0546623579668028	-5.100698188056815e-05	-0.00447632794962903
2	0.558945392930354	-0.0770149538011119	-0.0425604808771739	-0.00014896189268102627	-0.005210322930624327
2	0.57720476282873	-0.0729360504205089	-0.0250376149450005	-0.0002774707886241619	-0.0061278700568673655
2	0.596041099596002	-0.0672618390681902	-0.00254733144418446	-0.0004442944328938595	-0.007188721730370261
2	0.615472630654767	-0.059400844879018	0.0244513468404031	-0.0006561927604025601	-0.008356791749201377
2	0.635518159034815	-0.0484404330686391	0.0558701437405645	-0.0009397965283614855	-0.009620927854453523
2	0.656197081536942	-0.0332790577435121	0.0920097694897533	-0.001336198053291397	-0.010983500961283312
2	0.677529407469199	-0.0125792458654929	0.132749134979904	-0.0018949626020771846	-0.012368886015401927
2	0.699535777973593	0.0158939797933518	0.17865941889033	-0.002555248201543118	-0.013686067874522327
2	0.722237485961784	0.0553642562517024	0.22974457754488	-0.0032034749538652086	-0.014829551874269232
2	0.745656496678988	0.107891462003545	0.285753166755009	-0.0039081404351247314	-0.01560759309527023
2	0.769815468915766	0.17263104999897	0.34643558243329	-0.004599797795017055	-0.015796183777118795
2	0.79473777688813	0.246632819148551	0.410455346280039	-0.005185049942830368	-0.015214936881636007
2	0.820447532806956	0.325700889715743	0.475319735007983	-0.005560516387641263	-0.013811859029882153
2	0.846969610158369	0.405256213502126	0.537869293358167	-0.00563584847712684	-0.011693941751189652
2	0.874329667717482	0.481721153842084	0.595149396593685	-0.005168150019670771	-0.009163850629157155
2	0.902554174318506	0.552547621006002	0.64391979943432	-0.004414474631430587	-0.0066687998599890405
2	0.931670434405036	0.615498532487518	0.682930054519233	-0.0036242786280584922	-0.004596773459801376
2	0.961706614385029	0.669006810404132	0.713395068994083	-0.0029083515587001564	-0.003111967713270872
2	0.992691769815773	0.712490844282994	0.737325971238162	-0.002336469422830009	-0.002168003881966073
2	1.02465587344493	0.746481333810948	0.756663494447191	-0.0019050541270035652	-0.001657331433837353
2	1.05762984413455	0.772523354144286	0.7735587892677	-0.0016035957997678348	-0.001408344376940547
2	1.09164557669585	0.792622855411196	0.789202998032677	-0.0014730871913262377	-0.0012772818278793602
2	1.12673597266335	0.808807576441347	0.804131025411696	-0.001422285776021522	-0.0011987347829891261
2	1.16293497203787	0.822816818881128	0.818682400968702	-0.0013958444310948248	-0.0011354326181470828
2	1.20027758602891	0.835865659859232	0.833039555240248	-0.0013724884364760364	-0.0010726492999676156
2	1.23879993082778	0.848630811313506	0.847180390399269	-0.0013432813463969502	-0.0010105008633095876
2	1.27853926244386	0.861362172243825	0.860930151044363	-0.001303050132107069	-0.0009510365743653161
2	1.31953401263748	0.874052681164574	0.87457475566708	-0.001249972145095063	-0.0008883073235266562
2	1.36182382598375	0.886609623430828	0.888109424377978	-0.0011845737398486172	-0.000819763216125061
2	1.40544959810313	0.898968049276075	0.901399927382075	-0.001107723519867625	-0.0007495696238935226
2	1.45045351509516	0.9111207790517	0.91417148865017	-0.0010203447557344289	-0.0006750239778428401
2	1.49687909421333	0.923081040184171	0.926282460436961	-0.0009238363154152469	-0.0005974980244856582
2	1.54477122582011	0.934822085383493	0.937851079339611	-0.0008197574032086446	-0.0005157754905959005
2	1.59417621666236	0.946237228188204	0.948574491216414	-0.0007100052597748737	-0.00043219993875661907
2	1.6451418345086	0.957134244047682	0.95830237339969	-0.0005983722010688059	-0.0003484112771594709
2	1.69771735419109	0.967273383978858	0.966900045325406	-0.0004893109189043905	-0.00026533960598116354
2	1.75195360509682	0.976484038296553	0.973871565815981	-0.0003689308518863281	-0.00019179019924649442
2	1.80790302015302	0.984653856120364	0.97919689818768	-0.00024122928207645635	-0.0001312304706402894
2	1.86561968635427	0.991538923194741	0.983114737131923	-0.00013440581755513493	-8.313185707405118e-05
2	1.92515939687956	0.996736746452139	0.985757315665024	-5.677196257577768e-05	-4.874947139838751e-05
2	1.98657970484963	0.999922096872715	0.987247854124089	-1.4430673649202604e-05	-2.7696342254199774e-05
2	2.04993997877596	1.0011784249133	0.988013086766303	-8.060102186116224e-07	-1.4508688117030134e-05
2	2.11530145975479	1.00108868077494	0.988309533772114	5.329675472497001e-07	-6.101544545813318e-06
2	2.18272732046126	1.00040361224087	0.988301482266584	3.661255908293603e-07	-1.0314890092739299e-06
2	2.2522827260001	0.999629691012565	0.987988541825904	4.4760235590720207e-07	1.2249832649546184e-06
2	2.32403489667171	0.998926610804219	0.987567168028291	4.3418983846047627e-07	1.924906413575126e-06
2	2.39805317271374	0.99827034562501	0.987144637760032	3.3811257061995295e-07	2.0140530595771695e-06
2	2.47440908108066	0.997622265310481	0.986689835384382	2.4437532805954516e-07	1.9846420886382264e-06
2	2.55317640432547	0.996972208538771	0.986198986418326	1.8262682844675604e-07	1.8898434276614548e-06
2	2.63443125164994	0.996319223272977	0.985620007469418	1.4703339572004108e-07	1.7329200089455578e-06
2	2.71825213219187	0.995669276792019	0.985144588872681	1.2348833636850277e-07	1.5744182255066335e-06
2	2.80472003061997	0.995030618173819	0.984707028833546	1.0189730803836217e-07	1.459926902773737e-06
2	2.89391848510919	0.994391661236124	0.984206496980029	8.22481969086939e-08	1.3625835562261484e-06
2	2.98593366777187	0.993729881965693	0.983673319989576	6.873430340014898e-08	1.2558879521905242e-06
2	3.08085446762226	0.99306016509493	0.983095396314409	5.95457584738877e-08	1.1274167469520015e-06
2	3.17877257615452	0.992433143529651	0.98272028267147	5.017620696336362e-08	1.0023300072303868e-06
2	3.27978257561694	0.991863905780821	0.982305269973926	4.1334940732137785e-08	9.155017910800086e-07
2	3.38398203006779	0.991257066304308	0.981828794165071	3.420312139187649e-08	8.439924894515145e-07
2	3.49147157930068	0.990584803806406	0.981327737097668	3.002933213287248e-08	7.808743658905642e-07
2	3.60235503573069	0.989943001611482	0.980811883535182	2.9392641953788776e-08	7.085438374966588e-07
2	3.71673948433478	0.989393481414201	0.980578181231826	2.6309090772295382e-08	6.138296488263302e-07
2	3.8347353857436	0.988949864974029	0.980198949854213	2.1111411587303114e-08	5.575783980966342e-07
2	3.95645668258462	0.988466942431243	0.979813166909859	1.9717335268953175e-08	5.196941652344286e-07
2	4.08202090917971	0.987885816824055	0.979383714009419	1.599630732883932e-08	4.862748783506554e-07
2	4.21154930470389	0.987291333006913	0.979008057889351	1.251034528255519e-08	4.528639391079911e-07
2	4.34516692991511	0.986848700821941	0.978831985916341	1.3137714331568355e-08	4.0594896830083865e-07
2	4.48300278756863	0.986531647054207	0.978576945013863	1.0974515434428662e-08	3.502767845007623e-07
2	4.62518994663325	0.986065679575602	0.97833824951728	5.5177629154024255e-09	3.03215605004283e-07
2	4.77186567043029	0.985546428604278	0.977935372067103	2.394421451718493e-09	2.718818343060038e-07
3	0.00848164485551915	-0.0415021248508112	-0.060376064120027	1.2287900906330773e-05	-1.7296692813663845e-06
3	0.0257124540819764	-0.117625254006258	-0.111879989375555	0.00015381569621250357	-0.0003054469205055247
3	0.0434878461003755	-0.143907251783248	-0.127176118426679	0.0003037698101008208	-0.0007701177092299791
3	0.0618250325465285	-0.148030196054922	-0.12834390368625	0.000114080131751674	-0.0012450312978258416
3	0.0807417690330369	-0.145892449913198	-0.123440162101115	-0.0001097205872731807	-0.0017127175754992087
3	0.100256372341773	-0.141547570923062	-0.115630052365172	-0.0003070824197814775	-0.0021790967010739903
3	0.120387738159735	-0.136035926273285	-0.106224043555116	-0.0004977368080492669	-0.002647962700389905
3	0.14115535937544	-0.129706949725452	-0.0955711514762133	-0.000689178335538236	-0.003120249424430567
3	0.162579344953588	-0.122693894655717	-0.0839310026100049	-0.0008839379229180886	-0.003601491501928181
3	0.184680439406251	-0.11504128336098	-0.0712855898771948	-0.0010828974793560995	-0.004095900120103674
3	0.207480042879464	-0.106749437408091	-0.0573228592976354	-0.001286184482470328	-0.004619345604110001
3	0.231000231874645	-0.0977920442304172	-0.0418625642274296	-0.0014935856617046659	-0.005189577676809105
3	0.25526378062493	-0.0881226427162658	-0.0249050075990376	-0.0017048633259489235	-0.00578429410625847
3	0.280294183147101	-0.0776751292017423	-0.00645290019121366	-0.0019201062875063286	-0.006408781105530144
3	0.306115675990475	-0.0663595956976097	0.0137932861793056	-0.0021401826048149937	-0.007052912271897325
3	0.332753261704774	-0.0540529683637562	0.0359315903871286	-0.0023673321947300222	-0.007722713227422339
3	0.360232733049699	-0.0405825607947169	0.0602837684276346	-0.002605889742814096	-0.008412522752479041
3	0.388580697969653	-0.0256993614552587	0.0868518765474768	-0.0028629193906075058	-0.009109291671194585
3	0.417824605357797	-0.00903767101173029	0.115746007745237	-0.003147115018676871	-0.009828036578748983
3	0.447992771634379	0.00992612503899091	0.146908299902783	-0.0034668067363316036	-0.01057945527420109
3	0.479114408165077	0.0318942386012591	0.18048079791955	-0.0038720312295695124	-0.011322683781199869
3	0.511219649545904	0.0582932092407191	0.21642743822406	-0.0042791258902776415	-0.012023692767061908
3	0.544339582782064	0.0912713413592677	0.254995286050588	-0.004720456438237555	-0.01262824010896788
3	0.578506277389002	0.132123733874719	0.296236406039003	-0.0052853612152854775	-0.013099422426698572
3	0.613752816444818	0.180146800043027	0.340281835022919	-0.00601608521576273	-0.013418229460608885
3	0.650113328624082	0.233658685594142	0.386986539600841	-0.006846402850717051	-0.013493649837187684
3	0.687623021244091	0.292254407989451	0.436475001948142	-0.00750810784441461	-0.013164355295366206
3	0.726318214355558	0.356937360773182	0.487882473264082	-0.007721667105546581	-0.012478216768177532
3	0.766236375910742	0.427568807902333	0.540171177307844	-0.007517332208954566	-0.011258733191341427
3	0.807416158043071	0.501738278214463	0.591516139788366	-0.006805878224454398	-0.009694798328624339
3	0.849897434493391	0.575542972479823	0.639849509664353	-0.0056844222994727	-0.007814267324303388
3	0.893721339219076	0.644161408352577	0.683920122056521	-0.0044055854744891	-0.0058860528048682095
3	0.938930306223384	0.703152047351361	0.72182981510907	-0.0032550342894161095	-0.0042016676558855595
3	0.985568110643632	0.750059201372737	0.753581879464533	-0.002401346422558619	-0.0028776987573865902
3	1.03367991113796	0.785239493544031	0.779648253538581	-0.0018513808705746082	-0.0019852901335663284
3	1.08331229361174	0.811246193161492	0.801510817040785	-0.0015242507892955638	-0.0014556396184749545
3	1.13451331632597	0.831319514545867	0.820834789211968	-0.0013406289010564508	-0.0011560407369387694
3	1.18733255643133	0.848159432214415	0.838754575226972	-0.0012461356797451243	-0.00098893495715735
3	1.24182115797291	0.863524535882289	0.856004532288198	-0.0011964009581118685	-0.0008636816635849482
3	1.29803188141224	0.878370010342059	0.872566255750728	-0.001153197994166285	-0.000759977938186429
3	1.3560191547143	0.893114157435616	0.888245936095641	-0.0010889117444727225	-0.0006627458465533684
3	1.41583912604936	0.907790378525451	0.903088964676607	-0.0009907034187643003	-0.0005609312346333151
3	1.47754971816027	0.922139927435515	0.916921771625573	-0.0008638125308231148	-0.0004537057835296083
3	1.54121068444816	0.935810347074347	0.92921025868449	-0.0007111335805182579	-0.00034810722507321674
3	1.60688366683067	0.948541450094454	0.939650405984634	-0.0005454489403660134	-0.00025074177295238246
3	1.67463225542887	0.960114204838355	0.94801605463231	-0.0003814325912894568	-0.00016668489644522744
3	1.74452205014053	0.970186437389814	0.95421234007606	-0.00023264476847189281	-0.00010006061511700649
3	1.81662072415942	0.97825325123597	0.958405809943461	-0.00011371680987697005	-5.553920546016906e-05
3	1.89099808950219	0.983807337290755	0.961107963004998	-3.8087164914996565e-05	-2.8554846057635807e-05
3	1.96772616460625	0.986701649986509	0.96276760778154	-6.005607499048459e-06	-1.3366489990328985e-05
3	2.046879244064	0.987429441239381	0.963704683967817	2.266674739560774e-07	-4.714191821906587e-06
3	2.12853397056112	0.986935059224763	0.964148315695868	1.672585160088825e-07	-6.035455887231728e-07
3	2.21276940908841	0.986069930409444	0.964393103035084	1.2055378020247897e-07	1.0009224490976267e-06
3	2.29966712349917	0.985258965307392	0.96455339035374	2.0044866108020678e-07	1.4425779536812588e-06
3	2.38931125548612	0.984577608382512	0.964636993442078	2.1213170163508657e-07	1.4826010422651755e-06
