# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
0                      	N/A	N/A	N/A	N/A
77                     	1.256244527991636e-02	1.961879479205593e-02	1.338242432333666e-01	1.497904015502577e-02	1.947019114477578e-04
78                     	1.245174332761707e-02	1.940904534843908e-02	1.328965654855400e-01	1.504509933618164e-02	1.907443983674981e-04
79                     	1.231460078721528e-02	1.924338576343182e-02	1.314912235768335e-01	1.510521168850922e-02	1.868138774547839e-04
80                     	1.216531958279181e-02	1.914538446707088e-02	1.308619274150523e-01	1.518955218175714e-02	1.837262015437911e-04
81                     	1.203771753918717e-02	1.896626844660045e-02	1.285476526180220e-01	1.528133765447851e-02	1.802035945710640e-04
82                     	1.189207061434464e-02	1.870841941293246e-02	1.208475976125787e-01	1.535297419385339e-02	1.771681819971373e-04
83                     	1.174206671470661e-02	1.850502600189811e-02	1.173582530380574e-01	1.540894961205503e-02	1.731259509333841e-04
84                     	1.162677892289007e-02	1.830722873163632e-02	1.163830551283402e-01	1.543291330648919e-02	1.693012412256116e-04
85                     	1.151215038161265e-02	1.812395151554552e-02	1.141015168368528e-01	1.546599649389987e-02	1.638648232778324e-04
86                     	1.139257355932257e-02	1.795868984945018e-02	1.127304399309237e-01	1.549412045730010e-02	1.628651086996536e-04
87                     	1.129067491448697e-02	1.785366278942439e-02	1.137157833995720e-01	1.553986038182908e-02	1.600025786598081e-04
88                     	1.122057729329318e-02	1.773533413277635e-02	1.128430122507049e-01	1.555867754380557e-02	1.570970640782734e-04
89                     	1.113181257110252e-02	1.759288263660320e-02	1.090737488992516e-01	1.558686399935762e-02	1.517825387183149e-04
90                     	1.102366193442760e-02	1.748008553289929e-02	1.049581684941151e-01	1.561682659916714e-02	1.502414601974684e-04
91                     	1.093868792377616e-02	1.741064272972697e-02	1.021877340749294e-01	1.562522350629676e-02	1.443160896190785e-04
92                     	1.084037692197429e-02	1.732455022594350e-02	9.813995629090055e-02	1.564911982659108e-02	1.398757170892300e-04
93                     	1.073543494273817e-02	1.725822756869682e-02	9.613497870492739e-02	1.566699485506895e-02	1.367239408269931e-04
94                     	1.064501939627310e-02	1.723353310047420e-02	9.511886808143932e-02	1.570635093061560e-02	1.338417018862586e-04
95                     	1.055077408570223e-02	1.721291520031382e-02	9.344839057402922e-02	1.573934428730313e-02	1.303429835741880e-04
96                     	1.044033487411089e-02	1.718233197928202e-02	9.050573261233212e-02	1.578193457680011e-02	1.275089037073261e-04
97                     	1.033604167653706e-02	1.715806921821606e-02	8.815288930064198e-02	1.577571811294770e-02	1.255264368892197e-04
98                     	1.024039925841209e-02	1.714613389589290e-02	8.911315440163523e-02	1.574456689576582e-02	1.233114610467633e-04
99                     	1.013672238308934e-02	1.714706487076371e-02	9.160066799186826e-02	1.575153316317511e-02	1.217930902899454e-04
100                    	1.003804689052913e-02	1.713262652256424e-02	9.410391343516923e-02	1.575649151433892e-02	1.200611483517055e-04
101                    	9.949963531967513e-03	1.712629141287117e-02	9.566446386604248e-02	1.573066876616136e-02	1.180620976370821e-04
102                    	9.876535903192240e-03	1.712491615208291e-02	9.681600452100721e-02	1.564895677835762e-02	1.164361974830067e-04
103                    	9.808771346108872e-03	1.709346757261348e-02	9.826352849900241e-02	1.555925004068212e-02	1.149440193635781e-04
104                    	9.736333259447729e-03	1.703984577401499e-02	1.000487078933884e-01	1.548157862332539e-02	1.139686497588622e-04
105                    	9.656898965093611e-03	1.698586799209249e-02	1.014362288221816e-01	1.544375544306279e-02	1.126168270070216e-04
106                    	9.602986987430184e-03	1.697173491186067e-02	1.032559078609821e-01	1.536759930396208e-02	1.113977062105158e-04
107                    	9.544833327178016e-03	1.693527013481427e-02	1.047358680056508e-01	1.529618899077013e-02	1.098900129717259e-04
108                    	9.464979722693494e-03	1.688764068602889e-02	1.061188248892719e-01	1.520446430477769e-02	1.083776910302824e-04
109                    	9.386096974189370e-03	1.685083528388337e-02	1.048640306847226e-01	1.509599495557687e-02	1.067342657682542e-04
110                    	9.307158757317880e-03	1.682510734566685e-02	1.011751540599884e-01	1.500935112283936e-02	1.046616949297548e-04
111                    	9.232112826831994e-03	1.683366156070241e-02	9.861890847526854e-02	1.493641113425157e-02	1.027458269644693e-04
112                    	9.162349698281919e-03	1.681061626866361e-02	9.829265654537919e-02	1.479312496920679e-02	1.010762359698898e-04
113                    	9.088838508254045e-03	1.674481536409519e-02	1.038158560574360e-01	1.466989005963596e-02	1.016908539347180e-04
114                    	9.006195277338780e-03	1.665782668905689e-02	1.071602187092670e-01	1.456180877644058e-02	1.016810447662165e-04
115                    	8.919766923002861e-03	1.659864957133449e-02	1.080447091245243e-01	1.448182404071456e-02	1.015420507721622e-04
116                    	8.830314082306319e-03	1.660960916065090e-02	1.076909734862483e-01	1.435524341802193e-02	1.000175330721915e-04
117                    	8.749324060951958e-03	1.657759458001535e-02	1.119833738458890e-01	1.419294696623704e-02	9.814400896617737e-05
118                    	8.663829773730522e-03	1.652221340319754e-02	1.151889598649250e-01	1.403945612367605e-02	9.647446475535028e-05
119                    	8.579792722152335e-03	1.646880901959323e-02	1.161779949554530e-01	1.388875158480556e-02	9.520733875895914e-05
120                    	8.489372677041505e-03	1.639993343567289e-02	1.152063651730238e-01	1.369724755484863e-02	9.357512680939249e-05
121                    	8.397680325772547e-03	1.633768015634351e-02	1.131395978731232e-01	1.348315502527613e-02	9.190287094564957e-05
122                    	8.315622510310825e-03	1.626673131405526e-02	1.138593443597544e-01	1.326481359127765e-02	9.016848589961889e-05
123                    	8.238232781347048e-03	1.618969146429336e-02	1.154183507537332e-01	1.308657915437265e-02	8.776561922908679e-05
124                    	8.152119297475901e-03	1.607162685858156e-02	1.172822019678093e-01	1.292394793987144e-02	8.557226954844025e-05
125                    	8.076344168178637e-03	1.597657032009928e-02	1.175215790692508e-01	1.275741510835686e-02	8.412343079984860e-05
126                    	7.998528158690716e-03	1.589725131224118e-02	1.151662623140245e-01	1.260580973977120e-02	8.281423934363898e-05
127                    	7.923011779678109e-03	1.578148716052583e-02	1.128487343648902e-01	1.247006055728803e-02	8.119000358293851e-05
128                    	7.843540131356687e-03	1.565007352658696e-02	1.121606668465645e-01	1.234541342015615e-02	7.963823387071052e-05
129                    	7.768551557477461e-03	1.553878927176602e-02	1.116104362316094e-01	1.224969049319176e-02	7.797721650420752e-05
130                    	7.703902053377216e-03	1.538823095174877e-02	1.113944273840807e-01	1.213789825793866e-02	7.636751341910855e-05
131                    	7.650336163341048e-03	1.518934102942420e-02	1.099677753586994e-01	1.202164754199006e-02	7.476310788527412e-05
132                    	7.595126095338951e-03	1.502912346467386e-02	1.086547238057303e-01	1.191726572826723e-02	7.295905776690044e-05
133                    	7.537644587037378e-03	1.486873132623517e-02	1.053189690160810e-01	1.181743829543821e-02	7.111990117949899e-05
134                    	7.477172011958793e-03	1.468039993286191e-02	1.010039452773227e-01	1.174679911884800e-02	6.962148513764279e-05
135                    	7.425795434015924e-03	1.448442904296436e-02	9.849023354434874e-02	1.165539868264384e-02	6.793694401247871e-05
136                    	7.378338843712509e-03	1.430034625728770e-02	9.728444542108387e-02	1.155920692700705e-02	6.630800595977278e-05
137                    	7.329498197471179e-03	1.409100334322851e-02	9.600634369651385e-02	1.147762850372624e-02	6.479574668612468e-05
138                    	7.281872354223702e-03	1.386178083833863e-02	9.425107455070034e-02	1.138296278319949e-02	6.378723801182950e-05
139                    	7.234233945700848e-03	1.363252495173985e-02	9.323093524035805e-02	1.130484842514155e-02	6.258650443015719e-05
140                    	7.187260019285839e-03	1.345951243929283e-02	9.091735387939805e-02	1.121487785489246e-02	6.117719690605411e-05
141                    	7.132439068603068e-03	1.326631238262122e-02	8.843509912364106e-02	1.113634400626530e-02	5.991259961625478e-05
142                    	7.074051130607524e-03	1.303504277207254e-02	8.582495382506757e-02	1.106294753995016e-02	5.861598352747275e-05
143                    	7.016403023671481e-03	1.281816047481445e-02	8.346484456375339e-02	1.096532192900280e-02	5.753656783714369e-05
144                    	6.964693399651530e-03	1.265722129583367e-02	8.133675397150046e-02	1.089703018818692e-02	5.638720252211934e-05
145                    	6.909139475698330e-03	1.249575018169246e-02	7.986609177362318e-02	1.082557460087471e-02	5.549899298335386e-05
146                    	6.851645013076722e-03	1.232034089644240e-02	7.798968794249980e-02	1.073921528690351e-02	5.435299742835794e-05
147                    	6.791686197611636e-03	1.216700077866415e-02	7.695917457184236e-02	1.064768067195969e-02	5.367349966524268e-05
148                    	6.734612555380061e-03	1.200945919180640e-02	7.626617905484775e-02	1.057145970455702e-02	5.278288425611157e-05
149                    	6.679295601329791e-03	1.187192626403699e-02	7.393217210646502e-02	1.050244727654167e-02	5.198021630633375e-05
150                    	6.623489367466504e-03	1.175506707796482e-02	7.231932509801334e-02	1.041859081743981e-02	5.131987860731369e-05
151                    	6.563591902210173e-03	1.165265470410095e-02	7.138924882830711e-02	1.034037857649684e-02	5.074718337394219e-05
152                    	6.505928352673824e-03	1.154690491120670e-02	7.059307482782841e-02	1.026109820822921e-02	5.039453654185145e-05
153                    	6.447137702190583e-03	1.144173623047647e-02	6.825745246435569e-02	1.019112095329500e-02	4.987533334109977e-05
154                    	6.385110563572451e-03	1.133302806311944e-02	6.577115105342567e-02	1.012549491899137e-02	4.920164767662784e-05
155                    	6.323941539866589e-03	1.123771355350599e-02	6.500057759105625e-02	1.007139276323185e-02	4.880900733039872e-05
156                    	6.267605936372658e-03	1.115675425651963e-02	6.518838103913367e-02	1.001503216897171e-02	4.830361256822453e-05
157                    	6.216096428510422e-03	1.106285910250273e-02	6.524735566585976e-02	9.965847507104631e-03	4.767755640139556e-05
158                    	6.165151421314987e-03	1.095858270254245e-02	6.592918050758577e-02	9.921183087018897e-03	4.687787778660655e-05
159                    	6.113182283276153e-03	1.085193822816719e-02	6.606897711647731e-02	9.897616367747499e-03	4.666112506934220e-05
160                    	6.059743798675816e-03	1.076789245852813e-02	6.520988526074600e-02	9.863594106533429e-03	4.625074415337089e-05
161                    	6.007876449065140e-03	1.070362457595967e-02	6.396859061788608e-02	9.832639226719205e-03	4.596730087336342e-05
162                    	5.956733817929534e-03	1.062851255408669e-02	6.314469682261024e-02	9.806200909740635e-03	4.581097673867759e-05
163                    	5.903274626369502e-03	1.054655031768604e-02	6.288151257902204e-02	9.794877455471850e-03	4.566004066687652e-05
164                    	5.848766131781849e-03	1.045992554408720e-02	6.185807104481950e-02	9.776674713598192e-03	4.559171779501583e-05
165                    	5.793264904461204e-03	1.037961096657267e-02	6.110798647176430e-02	9.757842816392602e-03	4.525787814738177e-05
166                    	5.741699255761427e-03	1.031786801306986e-02	6.213776722523746e-02	9.739765818460207e-03	4.476990196675455e-05
167                    	5.691321657196923e-03	1.025008464146731e-02	6.384844543099080e-02	9.729216426415700e-03	4.455884787768332e-05
168                    	5.642975002025805e-03	1.018932320959108e-02	6.474950472737515e-02	9.708669259927669e-03	4.420544896840662e-05
169                    	5.594679913831872e-03	1.011898449886970e-02	6.404103154398742e-02	9.695010032193833e-03	4.375730247425849e-05
170                    	5.546589456714909e-03	1.004678085712954e-02	6.293292942546587e-02	9.678701392183563e-03	4.343442808348467e-05
171                    	5.502047745073844e-03	9.982097411007156e-03	6.128220355337757e-02	9.662449309689404e-03	4.313177181092945e-05
172                    	5.453507826724665e-03	9.931429857660891e-03	5.975871670997067e-02	9.636057858141695e-03	4.290501522183772e-05
173                    	5.404753582119504e-03	9.888151037161315e-03	5.869331087174803e-02	9.620699191784734e-03	4.274072923085700e-05
174                    	5.355432486170601e-03	9.825261710187532e-03	5.840343382261259e-02	9.595164438777982e-03	4.241186312571136e-05
175                    	5.310136601056672e-03	9.761995721155794e-03	5.896241299821869e-02	9.563989875379457e-03	4.213342204368737e-05
176                    	5.267512549294455e-03	9.698216409587557e-03	5.934076718908790e-02	9.531837298517381e-03	4.177201554855140e-05
177                    	5.226113698855338e-03	9.647558488996129e-03	5.916545590473816e-02	9.498587089449751e-03	4.149486756027795e-05
178                    	5.184406545394475e-03	9.604806295785818e-03	5.863350716073393e-02	9.457708910021531e-03	4.120715225009835e-05
179                    	5.140865609613099e-03	9.550714394886516e-03	5.721731404450529e-02	9.410171359663313e-03	4.091397743235237e-05
180                    	5.099282647872815e-03	9.496035310077970e-03	5.561620625248564e-02	9.367455185662009e-03	4.068804378702318e-05
181                    	5.059140948878519e-03	9.437110301206562e-03	5.435322648375126e-02	9.315761952277108e-03	4.023840589575626e-05
182                    	5.020131185047590e-03	9.391115826138790e-03	5.371244799200089e-02	9.255487039009436e-03	3.991047431371500e-05
183                    	4.979552046725462e-03	9.345659771241870e-03	5.419673382253470e-02	9.197936656107351e-03	3.963633323322981e-05
184                    	4.940492640481790e-03	9.296374796005171e-03	5.448500662912326e-02	9.146209536397484e-03	3.908561558083251e-05
185                    	4.905174470130832e-03	9.245756457689998e-03	5.434587514630509e-02	9.084807381833690e-03	3.983336852200252e-05
186                    	4.872405978827628e-03	9.194546118652816e-03	5.357001740116509e-02	9.019987245228305e-03	3.948288999748542e-05
187                    	4.840335324542096e-03	9.148465285445068e-03	5.240966541399206e-02	8.959945536434481e-03	3.918948750702303e-05
188                    	4.807697310469735e-03	9.105187998191256e-03	5.175099938825447e-02	8.902268961657470e-03	3.903021812440591e-05
189                    	4.776271196852357e-03	9.058991811493219e-03	5.121048471585160e-02	8.842458599836095e-03	3.872999038930480e-05
190                    	4.746299075461567e-03	9.012645426412008e-03	5.103378796772365e-02	8.782228511148240e-03	3.847435044075117e-05
191                    	4.716214396185458e-03	8.967566155801795e-03	5.079085776731514e-02	8.722556857480215e-03	3.799175860350882e-05
192                    	4.687754973541736e-03	8.925931125188313e-03	5.021546761349350e-02	8.674535492216532e-03	3.764671620813102e-05
193                    	4.659540813229771e-03	8.884548823595417e-03	4.954822168505472e-02	8.621651960065932e-03	3.747746544454985e-05
194                    	4.632253282570339e-03	8.840607808838559e-03	4.896863615899466e-02	8.564030702714451e-03	3.722778233572320e-05
195                    	4.606263786553492e-03	8.800258779962841e-03	4.838054500483180e-02	8.505538247502593e-03	3.699383382556172e-05
196                    	4.580785665730359e-03	8.763510453757244e-03	4.786382610773528e-02	8.447503279755729e-03	3.662189081464347e-05
197                    	4.555144939527923e-03	8.724488795101345e-03	4.720034818746704e-02	8.392970058755706e-03	3.626081948504477e-05
198                    	4.529304189394987e-03	8.687578923127860e-03	4.648855709421820e-02	8.339184995533868e-03	3.687971016808629e-05
199                    	4.504259442624160e-03	8.646688096594529e-03	4.590650874618083e-02	8.286817558508108e-03	3.698916624945687e-05
200                    	4.480878319645545e-03	8.602810346150139e-03	4.537321537521335e-02	8.234386884004911e-03	3.697715901057076e-05
201                    	4.458173286402815e-03	8.565949955834382e-03	4.491232205056001e-02	8.174366507450938e-03	3.697828874920767e-05
202                    	4.437110361944310e-03	8.523561367288180e-03	4.442999382003240e-02	8.108845930190961e-03	3.694156494514179e-05
203                    	4.415825052032112e-03	8.485530983658019e-03	4.405939921246017e-02	8.050304183000888e-03	3.688273482176340e-05
204                    	4.394800242526484e-03	8.444146081301165e-03	4.375474383762461e-02	7.998347785384585e-03	3.686282755293629e-05
205                    	4.373399816276268e-03	8.403250729138431e-03	4.330357343287132e-02	7.941621967320097e-03	3.682918271059270e-05
206                    	4.353017220637573e-03	8.364476154078001e-03	4.285536184381640e-02	7.884763927496234e-03	3.675261917535640e-05
207                    	4.333126128991513e-03	8.321934194035407e-03	4.247696189247912e-02	7.823493313091736e-03	3.673558689723041e-05
208                    	4.314059670616496e-03	8.278976990651121e-03	4.214417451349275e-02	7.761634106264959e-03	3.667153604604361e-05
209                    	4.294782998989694e-03	8.231981685100748e-03	4.162727091108697e-02	7.698678002943487e-03	3.664310970792452e-05
210                    	4.275539870324392e-03	8.187805157663111e-03	4.128242125841190e-02	7.634991355024480e-03	3.581148877549435e-05
211                    	4.255746579273824e-03	8.145933360204657e-03	4.106682773348782e-02	7.573613201349206e-03	3.543537045070252e-05
212                    	4.235783658037531e-03	8.105574636463412e-03	4.105963864914702e-02	7.512922106404105e-03	3.495777166622608e-05
213                    	4.216030796989573e-03	8.063791905288593e-03	4.086922082031196e-02	7.451976664521347e-03	3.459665487034258e-05
214                    	4.197090908040578e-03	8.021306547706494e-03	4.038902893617373e-02	7.391975462563537e-03	3.431489318206183e-05
215                    	4.178159004266214e-03	7.976280072872587e-03	3.989032539482171e-02	7.338790098349196e-03	3.400435508721034e-05
216                    	4.158503197874821e-03	7.929796185473306e-03	3.944548802421041e-02	7.289373027581586e-03	3.373382250203326e-05
217                    	4.138715704390221e-03	7.885069381540733e-03	3.925505343979400e-02	7.242476292708998e-03	3.350040760512873e-05
218                    	4.118946037072568e-03	7.843628972059329e-03	3.891453396120401e-02	7.193786430749371e-03	3.326921236719477e-05
219                    	4.099652928834802e-03	7.803411823684286e-03	3.852686582588045e-02	7.143864897397112e-03	3.304594833815068e-05
220                    	4.079357797004795e-03	7.759618498329434e-03	3.830682581966351e-02	7.098148612044726e-03	3.283398255794769e-05
221                    	4.059128879690351e-03	7.712886061394715e-03	3.830546857624510e-02	7.057105982504744e-03	3.258875811820978e-05
222                    	4.038995630458996e-03	7.665801651697030e-03	3.809744792325157e-02	7.014048194571836e-03	3.232398169094671e-05
223                    	4.019047528267129e-03	7.620477222098439e-03	3.783780114837919e-02	6.972188795727428e-03	3.209983538261767e-05
224                    	3.998164855911553e-03	7.582806041304316e-03	3.762180192014183e-02	6.928310812963369e-03	3.189102671090912e-05
225                    	3.976389250197919e-03	7.542948545748868e-03	3.751621528757832e-02	6.882532786570496e-03	3.160286148138774e-05
226                    	3.956219977239404e-03	7.501471093038580e-03	3.736068946688487e-02	6.842787352435199e-03	3.133049328154139e-05
227                    	3.936607067228618e-03	7.457667407128907e-03	3.685471627919346e-02	6.808159479368621e-03	3.104958288808686e-05
228                    	3.915232109866261e-03	7.415249214618499e-03	3.643505200198520e-02	6.774382461047043e-03	3.079346339925726e-05
229                    	3.893226425655274e-03	7.378082328796676e-03	3.624624905800219e-02	6.736769123416636e-03	3.052160225797958e-05
230                    	3.871329501663776e-03	7.345283888461790e-03	3.632425885873490e-02	6.699841596414590e-03	3.028937571360413e-05
231                    	3.850501747682324e-03	7.310201479770967e-03	3.638933323789229e-02	6.663126245216265e-03	3.005321600360304e-05
232                    	3.831253335469927e-03	7.272673956323829e-03	3.606558762571810e-02	6.630744250912539e-03	2.988799195618434e-05
233                    	3.809501579692757e-03	7.236001863136110e-03	3.586699481673453e-02	6.599765909359736e-03	2.956373176701148e-05
234                    	3.787092914523379e-03	7.204963346932828e-03	3.564860428343681e-02	6.570266320805485e-03	2.932654287172416e-05
235                    	3.765307970311293e-03	7.179367525745050e-03	3.557212172366057e-02	6.543228775970572e-03	2.911076687246758e-05
