x_mm,y_mm,z_mm,U,V,W,urms,vrms,wrms,uv,uw,uuu,vvv,www,uuv,uuw,uvv,uww
-38.0,-250.0,378.0,42.2,5.52,-1.01,0.396,0.479,0.236,-0.231,-0.007,-0.043,-0.082,-0.005,-0.145,-0.006,0.106,0.0
-38.0,-250.0,398.0,42.2,4.9,-1.46,0.394,0.477,0.267,-0.24,-0.008,-0.045,-0.102,-0.011,-0.166,-0.007,0.124,-0.001
-38.0,-250.0,418.0,42.1,4.31,-1.65,0.399,0.494,0.275,-0.255,-0.007,-0.049,-0.095,-0.008,-0.167,-0.006,0.122,-0.001
-38.0,-250.0,438.0,42.0,3.74,-1.82,0.391,0.505,0.27,-0.254,-0.009,-0.038,-0.075,-0.01,-0.141,-0.004,0.12,-0.001
-38.0,-250.0,488.0,42.0,2.81,-1.84,0.39,0.486,0.264,-0.262,-0.005,-0.034,-0.101,-0.007,-0.157,-0.003,0.125,0.0
-38.0,-250.0,538.0,41.9,2.01,-1.59,0.391,0.5,0.256,-0.265,-0.007,-0.043,-0.09,-0.008,-0.149,-0.009,0.121,0.0
-38.0,-220.0,28.0,31.4,-0.87,-1.43,3.66,3.865,3.21,1.408,-1.89,-7.73,-21.027,0.326,-7.814,1.01,-11.901,-1.05
-38.0,-220.0,38.0,32.7,-0.68,-1.11,3.76,3.968,3.27,1.88,-2.83,-12.3,-27.259,4.11,-11.293,3.15,-19.035,-0.726
-38.0,-220.0,58.0,36.2,1.24,-0.117,3.48,2.593,3.37,-1.044,-3.02,-14.1,-0.209,15.6,0.609,7.39,-5.629,-5.74
-38.0,-220.0,78.0,39.7,1.54,0.257,2.86,1.791,2.7,-0.671,-2.19,-15.3,3.048,9.29,1.599,6.38,-2.818,-5.73
-38.0,-220.0,98.0,41.8,1.28,0.896,1.96,1.152,1.9,-0.216,-1.2,-7.09,1.514,5.6,0.605,3.69,-0.655,-3.13
-38.0,-220.0,118.0,42.6,1.07,1.46,1.12,0.715,1.2,-0.074,-0.299,-0.938,0.184,2.62,0.112,1.01,-0.087,-0.794
-38.0,-220.0,138.0,42.8,1.04,2.11,0.725,0.531,0.741,-0.057,-0.061,-0.146,-0.052,0.651,-0.009,0.197,0.021,-0.042
-38.0,-220.0,158.0,42.8,0.99,2.71,0.587,0.479,0.516,-0.057,-0.017,-0.032,-0.056,0.099,-0.013,0.023,0.016,-0.004
-38.0,-220.0,178.0,42.9,1.13,3.09,0.542,0.461,0.477,-0.064,-0.014,-0.049,-0.044,0.025,-0.011,0.0,0.017,-0.014
-38.0,-220.0,198.0,43.0,1.39,3.64,0.502,0.477,0.433,-0.067,-0.002,-0.042,-0.048,-0.005,-0.012,-0.01,0.019,-0.001
-38.0,-220.0,218.0,43.1,1.91,4.45,0.501,0.485,0.478,-0.065,-0.003,-0.04,-0.047,0.008,-0.017,-0.022,0.02,-0.005
-38.0,-220.0,238.0,43.3,2.76,5.7,0.548,0.475,0.403,-0.069,0.005,-0.19,-0.07,-0.003,-0.019,-0.015,0.025,-0.001
-38.0,-220.0,258.0,43.5,4.71,7.17,0.538,0.472,0.399,-0.073,0.002,-0.04,-0.065,-0.001,-0.014,-0.013,0.025,-0.004
-38.0,-220.0,278.0,43.5,7.97,7.33,0.469,0.494,0.274,-0.074,0.009,-0.059,-0.052,-0.001,-0.008,-0.016,0.021,-0.003
-38.0,-220.0,298.0,43.0,10.24,4.93,0.429,0.499,0.286,-0.089,0.002,-0.05,-0.066,-0.011,-0.017,-0.014,0.027,-0.002
-38.0,-220.0,318.0,42.5,10.12,1.99,0.414,0.491,0.31,-0.095,-0.009,-0.051,-0.07,-0.005,-0.03,-0.007,0.034,-0.001
-38.0,-220.0,338.0,42.2,8.95,-0.149,0.425,0.461,0.281,-0.087,-0.009,-0.574,-0.071,-0.008,-0.018,-0.026,0.028,-0.001
-38.0,-220.0,358.0,42.0,7.65,-1.41,0.415,0.471,0.312,-0.077,-0.012,-0.045,-0.055,-0.008,-0.011,-0.005,0.023,0.0
-38.0,-220.0,378.0,42.0,6.53,-2.08,0.4,0.465,0.282,-0.076,-0.009,-0.042,-0.072,-0.009,-0.014,-0.007,0.023,-0.001
-38.0,-220.0,398.0,42.1,5.67,-2.5,0.399,0.462,0.28,-0.074,-0.012,-0.045,-0.058,-0.007,0.0,-0.008,0.022,0.0
-38.0,-220.0,418.0,42.1,4.72,-2.77,0.397,0.454,0.267,-0.085,-0.007,-0.04,-0.07,-0.005,-0.011,-0.008,0.023,0.0
-38.0,-220.0,438.0,42.1,4.06,-2.68,0.39,0.472,0.265,-0.086,-0.008,-0.042,-0.066,-0.005,-0.001,-0.007,0.023,-0.002
-38.0,-220.0,488.0,42.0,2.95,-2.31,0.392,0.449,0.275,-0.073,-0.011,-0.041,-0.061,-0.005,-0.006,-0.006,0.024,0.0
-38.0,-220.0,538.0,41.9,2.03,-1.85,0.388,0.49,0.268,-0.065,-0.007,-0.033,-0.07,-0.009,-0.009,-0.007,0.021,-0.001
-38.0,-200.0,278.0,42.8,10.79,13.1,1.83,1.307,1.27,0.539,-0.409,-6.25,-1.548,0.913,-1.576,0.967,-1.266,-1.39
-38.0,-200.0,298.0,43.1,16.27,7.19,0.464,0.545,0.329,-0.056,0.004,-0.042,-0.075,0.003,-0.011,-0.008,0.015,-0.001
-38.0,-200.0,318.0,42.0,13.8,0.827,0.429,0.518,0.318,-0.053,-0.014,-0.057,-0.08,-0.004,-0.015,-0.004,0.016,0.0
-38.0,-200.0,338.0,41.8,10.71,-1.76,0.412,0.485,0.316,-0.059,-0.02,-0.036,-0.084,-0.008,-0.007,-0.005,0.023,0.0
-38.0,-200.0,358.0,41.8,8.41,-2.66,0.404,0.489,0.292,-0.053,-0.011,-0.04,-0.082,-0.004,-0.007,-0.007,0.017,0.0
-38.0,-200.0,378.0,41.9,6.88,-3.06,0.409,0.455,0.306,-0.054,-0.009,-0.045,-0.076,-0.003,-0.008,-0.007,0.019,-0.001
-38.0,-200.0,398.0,41.9,5.96,-3.13,0.398,0.473,0.263,-0.062,-0.008,-0.044,-0.062,-0.009,-0.006,-0.008,0.017,-0.002
-38.0,-200.0,418.0,42.0,4.84,-3.16,0.392,0.453,0.26,-0.061,-0.008,-0.04,-0.072,-0.006,-0.01,-0.005,0.019,-0.001
-38.0,-200.0,438.0,42.0,4.13,-3.03,0.388,0.471,0.256,-0.056,-0.009,-0.041,-0.064,-0.009,-0.004,-0.006,0.016,-0.001
-38.0,-200.0,488.0,42.0,2.94,-2.61,0.391,0.445,0.262,-0.055,-0.007,-0.048,-0.059,-0.011,-0.011,-0.007,0.016,-0.002
-38.0,-200.0,538.0,41.9,2.11,-2.18,0.391,0.466,0.269,-0.057,-0.008,-0.047,-0.057,-0.007,-0.01,-0.004,0.016,-0.004
-38.0,-190.0,278.0,41.6,6.24,2.99,5.75,5.778,4.18,-15.912,-4.28,-101.0,115.546,1.15,73.945,11.1,-70.108,-22.1
-38.0,-190.0,288.0,36.4,21.7,16.7,3.92,2.798,2.94,2.075,-2.23,-22.2,-27.491,3.72,-7.856,0.73,-6.32,-5.65
-38.0,-190.0,298.0,42.4,22.34,7.29,1.01,0.768,1.05,-0.001,-0.204,-1.52,-0.179,1.54,-0.131,0.724,-0.076,-0.723
-38.0,-190.0,308.0,41.7,18.72,1.61,0.427,0.598,0.412,-0.062,-0.022,-0.027,-0.118,0.002,-0.017,0.001,0.026,-0.001
-38.0,-190.0,318.0,41.4,15.6,-1.16,0.399,0.543,0.345,-0.056,-0.024,-0.026,-0.074,-0.01,-0.024,-0.001,0.021,0.001
-38.0,-190.0,328.0,41.4,13.27,-2.61,0.394,0.511,0.33,-0.068,-0.023,-0.031,-0.073,-0.005,-0.017,-0.004,0.02,0.0
-38.0,-190.0,338.0,41.5,11.33,-3.3,0.397,0.492,0.305,-0.064,-0.02,-0.027,-0.07,-0.008,-0.014,-0.004,0.026,0.0
-38.0,-190.0,348.0,41.6,9.84,-3.6,0.393,0.501,0.3,-0.07,-0.019,-0.029,-0.073,-0.009,-0.016,-0.004,0.023,-0.003
-38.0,-190.0,368.0,41.7,7.76,-3.64,0.411,0.484,0.312,-0.061,-0.015,-0.03,-0.057,-0.011,-0.007,-0.008,0.018,0.001
-38.0,-190.0,388.0,41.9,6.35,-3.7,0.398,0.475,0.301,-0.061,-0.011,-0.041,-0.072,-0.012,-0.012,-0.008,0.02,-0.001
-38.0,-190.0,438.0,42.0,4.12,-3.26,0.399,0.47,0.256,-0.058,-0.008,-0.047,-0.071,-0.008,-0.011,-0.007,0.02,-0.002
-38.0,-190.0,538.0,41.9,2.09,-2.3,0.39,0.465,0.264,-0.058,-0.008,-0.042,-0.059,-0.006,-0.013,-0.006,0.017,-0.001
-38.0,-180.0,278.0,49.0,-3.55,7.05,3.07,4.164,2.86,-0.127,-2.24,-1.47,-0.38,1.39,0.158,0.187,-2.239,-0.813
-38.0,-180.0,288.0,45.0,29.27,9.3,3.16,3.374,3.24,-2.284,-0.785,-0.052,14.362,-24.6,12.658,-7.44,-10.835,-0.172
-38.0,-180.0,298.0,35.6,29.13,2.25,2.89,1.399,2.86,0.414,-2.1,-14.6,-0.262,13.1,-0.989,5.85,-1.257,-5.94
-38.0,-180.0,308.0,40.3,21.13,-3.43,0.468,0.636,0.56,-0.056,-0.031,-0.042,-0.126,0.112,-0.031,0.038,0.025,-0.01
-38.0,-180.0,318.0,40.5,16.6,-4.67,0.391,0.565,0.374,-0.065,-0.034,-0.045,-0.108,0.006,-0.033,0.006,0.03,-0.002
-38.0,-180.0,328.0,40.8,13.76,-5.1,0.372,0.531,0.32,-0.065,-0.025,-0.04,-0.08,-0.005,-0.028,0.002,0.027,0.0
-38.0,-180.0,338.0,41.1,11.55,-5.2,0.37,0.499,0.287,-0.067,-0.023,-0.028,-0.064,-0.005,-0.018,-0.001,0.021,0.001
-38.0,-180.0,348.0,41.3,10.01,-5.11,0.374,0.503,0.27,-0.064,-0.019,-0.015,-0.075,-0.007,-0.015,-0.004,0.021,0.001
-38.0,-180.0,368.0,41.6,7.78,-4.69,0.393,0.481,0.288,-0.065,-0.011,-0.032,-0.062,-0.003,-0.014,-0.009,0.022,-0.001
-38.0,-180.0,388.0,41.8,6.37,-4.33,0.403,0.47,0.292,-0.062,-0.014,-0.042,-0.07,-0.004,-0.011,-0.005,0.021,0.0
-38.0,-180.0,438.0,42.0,4.09,-3.51,0.397,0.474,0.274,-0.057,-0.01,-0.039,-0.067,-0.011,-0.011,-0.008,0.017,0.0
-38.0,-180.0,538.0,41.9,2.1,-2.4,0.389,0.465,0.269,-0.059,-0.009,-0.042,-0.06,-0.006,-0.01,-0.007,0.018,-0.002
-38.0,-170.0,278.0,37.6,-5.4,-36.4,3.16,3.792,2.98,0.069,0.732,-0.903,-9.425,13.6,-2.527,2.1,-0.849,-0.13
-38.0,-170.0,288.0,34.2,28.11,-25.7,3.06,4.091,3.21,2.337,0.919,-3.93,-29.34,-19.5,-12.117,-6.2,-15.174,-1.11
-38.0,-170.0,298.0,30.9,27.76,-13.5,2.94,1.814,2.99,-0.126,-2.21,-9.55,3.764,10.1,1.135,4.05,-2.301,-1.49
-38.0,-170.0,308.0,38.6,20.26,-10.6,0.476,0.655,0.584,-0.084,-0.058,-0.081,-0.105,0.416,-0.027,0.087,0.029,-0.084
-38.0,-170.0,318.0,39.6,16.09,-8.86,0.393,0.559,0.337,-0.071,-0.034,-0.023,-0.089,0.0,-0.023,0.002,0.025,-0.001
-38.0,-170.0,328.0,40.4,13.37,-7.9,0.397,0.509,0.331,-0.07,-0.032,-0.047,-0.08,-0.006,-0.021,0.001,0.028,-0.002
-38.0,-170.0,338.0,40.8,11.33,-7.25,0.37,0.479,0.284,-0.066,-0.022,-0.031,-0.068,-0.008,-0.023,-0.004,0.022,0.001
-38.0,-170.0,348.0,41.1,9.86,-6.72,0.368,0.491,0.28,-0.069,-0.017,-0.026,-0.068,-0.008,-0.014,-0.003,0.022,-0.002
-38.0,-170.0,368.0,41.5,7.66,-5.81,0.394,0.475,0.282,-0.069,-0.014,-0.03,-0.054,-0.008,-0.007,-0.007,0.021,0.0
-38.0,-170.0,388.0,41.8,6.28,-5.02,0.401,0.467,0.255,-0.064,-0.013,-0.035,-0.062,-0.004,-0.01,-0.006,0.022,-0.001
-38.0,-170.0,438.0,42.0,4.05,-3.89,0.402,0.468,0.278,-0.066,-0.012,-0.046,-0.068,-0.004,-0.015,-0.008,0.023,-0.001
-38.0,-170.0,538.0,41.9,2.03,-2.54,0.398,0.456,0.279,-0.062,-0.008,-0.048,-0.053,-0.008,-0.008,-0.008,0.015,-0.002
-38.0,-160.0,278.0,30.6,0.21,-35.5,3.29,3.047,2.42,-2.795,-0.868,-9.48,7.582,1.53,1.977,1.3,-2.667,-1.79
-38.0,-160.0,288.0,27.7,16.08,-33.2,3.1,2.991,2.34,-1.989,-2.6,-7.22,12.047,4.96,5.032,2.44,-6.05,-1.59
-38.0,-160.0,298.0,35.0,18.86,-22.6,1.6,1.034,1.32,-0.204,-1.07,-6.57,1.434,3.11,0.613,3.6,-0.584,-2.95
-38.0,-160.0,308.0,37.9,16.59,-15.6,0.423,0.573,0.354,-0.064,-0.033,-0.054,-0.093,0.032,-0.023,0.018,0.022,-0.012
-38.0,-160.0,318.0,39.2,14.24,-12.2,0.374,0.529,0.321,-0.067,-0.033,-0.017,-0.084,-0.006,-0.019,-0.001,0.022,0.0
-38.0,-160.0,328.0,40.1,12.26,-10.3,0.404,0.512,0.314,-0.056,-0.032,-0.037,-0.084,-0.005,-0.02,-0.003,0.021,-0.002
-38.0,-160.0,338.0,40.6,10.65,-9.11,0.379,0.486,0.276,-0.06,-0.022,-0.034,-0.088,-0.004,-0.018,-0.003,0.023,0.0
-38.0,-160.0,348.0,40.9,9.41,-8.2,0.368,0.467,0.298,-0.059,-0.02,-0.033,-0.066,-0.01,-0.013,-0.004,0.015,0.001
-38.0,-160.0,368.0,41.4,7.35,-6.87,0.389,0.457,0.273,-0.055,-0.016,-0.03,-0.061,-0.004,-0.009,-0.006,0.017,-0.001
-38.0,-160.0,388.0,41.7,6.05,-5.8,0.407,0.466,0.275,-0.056,-0.015,-0.037,-0.063,-0.008,-0.005,-0.007,0.016,-0.001
-38.0,-160.0,438.0,42.0,3.88,-4.34,0.401,0.468,0.275,-0.057,-0.012,-0.046,-0.062,-0.007,-0.016,-0.005,0.017,-0.002
-38.0,-160.0,538.0,41.9,1.91,-2.69,0.397,0.458,0.265,-0.057,-0.009,-0.036,-0.051,-0.006,-0.01,-0.006,0.016,0.0
-38.0,-150.0,278.0,37.5,4.45,-26.9,1.07,1.08,0.923,-0.255,0.094,-1.89,1.648,-0.803,0.703,-0.661,-0.545,-0.477
-38.0,-150.0,288.0,36.5,10.15,-26.1,0.865,0.799,0.652,-0.118,-0.049,-1.39,0.626,-0.046,0.164,0.083,-0.167,-0.166
-38.0,-150.0,298.0,37.1,12.82,-21.7,0.433,0.561,0.373,-0.069,-0.012,-0.041,-0.069,0.023,-0.015,0.012,0.019,-0.018
-38.0,-150.0,308.0,38.2,12.91,-17.4,0.395,0.523,0.293,-0.068,-0.02,-0.02,-0.081,-0.002,-0.022,-0.003,0.023,-0.002
-38.0,-150.0,318.0,39.2,11.97,-14.3,0.371,0.521,0.307,-0.062,-0.023,-0.018,-0.067,-0.005,-0.016,-0.001,0.021,-0.001
-38.0,-150.0,328.0,40.0,10.83,-12.1,0.396,0.483,0.306,-0.056,-0.023,-0.03,-0.084,-0.008,-0.022,-0.002,0.024,-0.003
-38.0,-150.0,338.0,40.5,9.69,-10.7,0.375,0.479,0.295,-0.059,-0.019,-0.036,-0.064,-0.004,-0.018,-0.005,0.021,0.0
-38.0,-150.0,348.0,40.8,8.76,-9.56,0.362,0.468,0.283,-0.066,-0.015,-0.033,-0.076,-0.012,-0.015,-0.005,0.021,-0.001
-38.0,-150.0,368.0,41.4,6.99,-7.94,0.381,0.45,0.281,-0.059,-0.015,-0.024,-0.067,-0.006,-0.008,-0.006,0.018,0.002
-38.0,-150.0,388.0,41.7,5.83,-6.75,0.386,0.465,0.28,-0.053,-0.008,-0.034,-0.061,-0.004,-0.009,-0.004,0.014,-0.001
-38.0,-150.0,438.0,42.0,3.76,-4.83,0.392,0.461,0.258,-0.059,-0.01,-0.041,-0.056,0.006,-0.014,-0.005,0.017,-0.003
-38.0,-150.0,538.0,41.9,1.86,-2.85,0.385,0.455,0.249,-0.057,-0.006,-0.038,-0.051,-0.003,-0.008,-0.006,0.015,-0.001
-38.0,-140.0,278.0,36.2,5.1,-22.0,1.41,1.542,1.27,-0.403,-0.498,-1.09,0.116,1.14,-0.438,0.527,0.248,-0.466
-38.0,-140.0,288.0,37.5,7.91,-22.3,0.822,1.274,0.715,-0.131,-0.12,-0.403,-0.459,0.272,-0.233,0.165,-0.122,-0.14
-38.0,-140.0,298.0,37.9,9.58,-20.3,0.589,0.894,0.486,-0.163,-0.04,-0.098,0.051,0.03,0.021,0.019,-0.117,-0.015
-38.0,-140.0,308.0,38.7,10.07,-17.6,0.484,0.623,0.372,-0.116,-0.025,-0.071,0.037,-0.008,0.036,0.0,-0.046,-0.007
-38.0,-140.0,318.0,39.4,9.93,-15.2,0.421,0.518,0.325,-0.066,-0.023,-0.027,-0.043,-0.004,-0.01,-0.008,0.015,-0.003
-38.0,-140.0,328.0,40.0,9.37,-13.3,0.402,0.472,0.293,-0.057,-0.021,-0.029,-0.062,-0.005,-0.017,-0.004,0.019,-0.001
-38.0,-140.0,338.0,40.5,8.69,-11.8,0.378,0.476,0.294,-0.06,-0.018,-0.038,-0.078,-0.008,-0.019,-0.005,0.021,-0.001
-38.0,-140.0,348.0,40.8,7.93,-10.6,0.359,0.478,0.284,-0.062,-0.015,-0.031,-0.064,-0.005,-0.017,-0.004,0.02,0.0
-38.0,-140.0,368.0,41.3,6.56,-8.88,0.375,0.451,0.269,-0.058,-0.014,-0.032,-0.065,-0.004,-0.011,-0.004,0.02,-0.002
-38.0,-140.0,388.0,41.6,5.54,-7.55,0.391,0.455,0.266,-0.054,-0.013,-0.032,-0.055,-0.008,-0.007,-0.007,0.014,0.0
-38.0,-140.0,438.0,42.0,3.61,-5.28,0.384,0.449,0.239,-0.056,-0.008,-0.042,-0.049,-0.006,-0.005,-0.005,0.013,0.0
-38.0,-140.0,538.0,41.9,1.8,-2.99,0.382,0.451,0.247,-0.057,-0.009,-0.034,-0.048,-0.006,-0.006,-0.008,0.015,0.0
-38.0,-130.0,278.0,37.0,5.93,-19.8,1.82,1.178,1.32,-0.26,-0.328,-2.39,-1.449,2.34,-0.304,0.721,-1.678,-0.586
-38.0,-130.0,288.0,37.4,6.97,-19.7,1.57,0.924,1.04,-0.239,-0.25,-1.66,0.475,0.355,0.306,0.345,-0.231,-0.421
-38.0,-130.0,298.0,38.5,7.81,-18.7,1.09,0.667,0.752,-0.099,-0.106,-1.29,0.193,0.072,0.041,0.083,-0.017,-0.166
-38.0,-130.0,308.0,39.3,8.3,-17.1,0.584,0.542,0.477,-0.074,-0.031,-0.169,-0.054,0.039,-0.015,0.025,0.028,-0.03
-38.0,-130.0,318.0,39.7,8.36,-15.4,0.439,0.501,0.361,-0.067,-0.021,-0.015,-0.067,0.008,-0.013,-0.003,0.019,0.002
-38.0,-130.0,328.0,40.2,8.1,-13.8,0.413,0.488,0.335,-0.066,-0.019,-0.027,-0.063,-0.005,-0.014,-0.005,0.017,-0.001
-38.0,-130.0,338.0,40.5,7.62,-12.5,0.383,0.467,0.313,-0.069,-0.015,-0.04,-0.054,-0.003,-0.017,-0.007,0.018,-0.001
-38.0,-130.0,348.0,40.8,7.06,-11.3,0.374,0.443,0.273,-0.062,-0.013,-0.038,-0.055,-0.005,-0.018,-0.006,0.018,0.0
-38.0,-130.0,368.0,41.3,6.07,-9.51,0.377,0.459,0.268,-0.061,-0.014,-0.03,-0.06,-0.007,-0.011,-0.005,0.017,-0.001
-38.0,-130.0,388.0,41.6,5.17,-8.14,0.388,0.433,0.263,-0.058,-0.014,-0.03,-0.052,-0.005,-0.001,-0.006,0.014,-0.002
-38.0,-130.0,438.0,42.0,3.45,-5.64,0.383,0.443,0.25,-0.06,-0.009,-0.033,-0.048,-0.007,-0.012,-0.007,0.015,-0.001
-38.0,-130.0,538.0,41.9,1.71,-3.05,0.386,0.442,0.239,-0.059,-0.004,-0.033,-0.048,-0.004,-0.01,-0.004,0.017,0.0
-38.0,-120.0,278.0,37.4,5.71,-18.6,1.95,1.583,1.94,0.494,-1.55,-20.2,-7.427,22.2,-5.605,11.9,-5.267,-13.8
-38.0,-120.0,288.0,38.7,6.26,-18.8,1.07,0.945,1.13,-0.104,-0.306,-2.55,-2.096,4.63,-0.784,1.44,-0.875,-1.23
-38.0,-120.0,298.0,39.3,6.8,-17.9,0.697,0.651,0.706,-0.114,-0.082,0.2,-0.153,0.384,-0.065,0.222,0.078,0.171
-38.0,-120.0,308.0,39.6,7.11,-16.7,0.549,0.547,0.535,-0.091,-0.047,0.103,-0.091,0.106,-0.037,0.021,0.04,0.045
-38.0,-120.0,318.0,40.0,7.13,-15.4,0.48,0.497,0.42,-0.075,-0.031,0.001,-0.065,0.013,-0.022,-0.001,0.024,0.008
-38.0,-120.0,328.0,40.4,6.97,-14.0,0.432,0.468,0.386,-0.076,-0.021,-0.024,-0.064,-0.003,-0.026,-0.004,0.026,0.004
-38.0,-120.0,338.0,40.7,6.67,-12.8,0.401,0.465,0.335,-0.072,-0.015,-0.031,-0.07,0.003,-0.017,-0.006,0.022,-0.001
-38.0,-120.0,348.0,40.9,6.24,-11.7,0.381,0.469,0.313,-0.068,-0.013,-0.026,-0.067,-0.006,-0.022,-0.005,0.024,-0.001
-38.0,-120.0,368.0,41.4,5.49,-9.94,0.379,0.45,0.286,-0.061,-0.012,-0.019,-0.055,-0.006,-0.012,-0.005,0.018,0.001
-38.0,-120.0,388.0,41.7,4.76,-8.49,0.395,0.444,0.272,-0.056,-0.011,-0.036,-0.07,-0.004,-0.008,-0.007,0.022,-0.002
-38.0,-120.0,438.0,42.0,3.24,-5.81,0.39,0.436,0.28,-0.059,-0.004,-0.034,-0.051,-0.004,-0.01,-0.007,0.016,0.0
-38.0,-120.0,538.0,41.9,1.61,-3.04,0.385,0.438,0.246,-0.059,-0.006,-0.039,-0.042,-0.006,-0.009,-0.006,0.014,0.0
-38.0,-110.0,278.0,35.0,5.46,-17.3,3.37,2.674,3.16,1.463,-4.49,-79.2,-28.533,59.2,-14.263,34.7,-21.88,-39.8
-38.0,-110.0,288.0,37.9,5.6,-18.2,1.99,1.564,1.92,0.145,-1.24,-22.1,-14.652,17.7,-4.019,8.41,-5.616,-9.34
-38.0,-110.0,298.0,39.3,5.91,-17.8,1.08,0.948,1.17,-0.173,-0.314,-1.42,-2.934,5.6,-0.56,1.48,-0.144,-1.9
-38.0,-110.0,308.0,39.9,6.1,-16.6,0.736,0.665,0.744,-0.135,-0.093,0.415,0.045,0.293,-0.091,-0.043,0.089,0.125
-38.0,-110.0,318.0,40.2,6.1,-15.4,0.565,0.559,0.524,-0.107,-0.048,0.07,-0.096,0.049,-0.045,-0.007,0.041,0.032
-38.0,-110.0,328.0,40.6,6.0,-14.1,0.476,0.508,0.452,-0.094,-0.031,0.0,-0.068,0.008,-0.028,-0.008,0.03,0.011
-38.0,-110.0,338.0,40.9,5.83,-13.0,0.43,0.48,0.369,-0.083,-0.023,-0.019,-0.062,0.006,-0.022,-0.006,0.026,0.003
-38.0,-110.0,348.0,41.1,5.5,-11.9,0.4,0.453,0.343,-0.07,-0.014,-0.017,-0.058,-0.006,-0.015,-0.006,0.022,-0.001
-38.0,-110.0,368.0,41.5,4.96,-10.1,0.406,0.437,0.317,-0.061,-0.004,-0.024,-0.064,-0.005,-0.009,-0.007,0.022,-0.001
-38.0,-110.0,388.0,41.7,4.38,-8.68,0.395,0.459,0.286,-0.063,-0.009,-0.031,-0.071,-0.001,-0.01,-0.006,0.023,-0.002
-38.0,-110.0,438.0,42.1,3.02,-5.75,0.401,0.432,0.275,-0.057,-0.006,-0.036,-0.053,-0.008,-0.011,-0.009,0.017,0.0
-38.0,-110.0,538.0,41.9,1.51,-3.01,0.386,0.433,0.256,-0.061,-0.004,-0.04,-0.043,-0.006,-0.009,-0.006,0.013,-0.002
-38.0,-100.0,278.0,31.5,5.29,-15.8,4.9,4.064,4.89,3.229,-10.0,-129.0,-52.315,139.0,-30.11,65.7,-49.211,-92.5
-38.0,-100.0,288.0,36.2,4.97,-17.6,3.59,2.712,3.38,1.247,-4.98,-100.0,-39.995,82.4,-20.386,43.5,-29.801,-54.3
