x_mm,y_mm,z_mm,U,V,W,urms,vrms,wrms,uv,uw,uuu,vvv,www,uuv,uuw,uvv,uww
500.0,-280.0,118.0,39.1,1.58,2.88,1.77,1.616,1.6,0.536,-0.785,-8.69,-7.347,4.84,-2.915,3.86,-2.429,-3.37
500.0,-280.0,138.0,39.6,2.1,2.71,1.16,1.19,1.16,0.112,-0.189,-1.23,-5.278,1.62,-1.232,0.765,-0.251,-0.706
500.0,-280.0,158.0,39.7,2.37,2.42,0.872,0.954,0.844,0.088,-0.022,0.2,-3.212,1.22,-0.889,0.302,-0.613,-0.059
500.0,-280.0,178.0,39.7,2.56,2.18,0.713,0.842,0.652,0.034,-0.004,0.19,-2.834,0.435,-0.52,0.083,-0.154,0.018
500.0,-280.0,198.0,39.7,2.64,1.96,0.612,0.672,0.522,0.007,-0.01,0.048,-0.843,0.197,-0.133,0.034,-0.009,-0.028
500.0,-280.0,218.0,39.7,2.64,1.83,0.544,0.558,0.447,0.002,-0.002,0.086,-0.227,0.125,-0.089,0.03,-0.039,0.021
500.0,-280.0,238.0,39.7,2.75,1.57,0.477,0.503,0.388,-0.018,-0.003,-0.01,-0.091,0.032,-0.039,0.009,-0.001,0.003
500.0,-280.0,258.0,39.7,3.03,1.28,0.442,0.475,0.342,-0.024,0.001,-0.017,-0.044,0.012,-0.017,0.004,0.002,0.001
500.0,-280.0,278.0,39.6,3.19,0.851,0.422,0.428,0.327,-0.02,0.002,-0.021,-0.031,0.002,-0.008,0.0,-0.001,-0.001
500.0,-280.0,298.0,39.7,3.34,0.435,0.401,0.407,0.303,-0.012,-0.008,-0.024,-0.026,-0.003,-0.014,0.0,-0.002,-0.001
500.0,-280.0,318.0,39.7,3.18,0.174,0.382,0.383,0.295,-0.01,-0.004,-0.024,-0.023,-0.005,-0.012,-0.002,-0.002,-0.002
500.0,-280.0,338.0,39.7,2.92,-0.045,0.375,0.391,0.282,-0.01,-0.005,-0.025,-0.027,-0.006,-0.011,-0.001,-0.001,-0.002
500.0,-280.0,358.0,39.7,2.64,-0.27,0.37,0.404,0.274,-0.015,-0.008,-0.015,-0.034,-0.005,-0.012,-0.001,-0.001,-0.001
500.0,-280.0,378.0,39.7,2.61,-0.435,0.369,0.389,0.266,-0.012,-0.006,-0.025,-0.029,-0.007,-0.013,-0.003,-0.001,-0.003
500.0,-280.0,398.0,39.7,2.45,-0.634,0.363,0.394,0.255,-0.013,-0.005,-0.029,-0.031,-0.005,-0.014,-0.003,-0.004,-0.001
500.0,-280.0,418.0,39.7,2.33,-0.765,0.36,0.39,0.248,-0.013,-0.006,-0.026,-0.029,-0.004,-0.016,-0.002,-0.003,-0.001
500.0,-280.0,438.0,39.8,2.19,-0.897,0.361,0.395,0.243,-0.013,-0.006,-0.024,-0.03,-0.005,-0.013,-0.002,-0.002,-0.002
500.0,-280.0,488.0,39.8,1.83,-1.03,0.352,0.372,0.24,-0.007,-0.005,-0.022,-0.016,-0.007,-0.016,-0.003,-0.006,-0.002
500.0,-280.0,538.0,39.9,1.3,-0.928,0.351,0.347,0.24,-0.006,-0.005,-0.023,-0.012,-0.007,-0.009,-0.002,-0.003,-0.002
500.0,-260.0,28.0,26.4,-3.65,1.34,4.13,4.371,3.13,3.705,-3.85,-26.1,-47.271,11.0,-17.163,9.75,-24.757,-11.5
500.0,-260.0,38.0,27.8,-2.4,1.69,3.98,4.181,3.05,3.023,-3.66,-25.7,-33.745,8.18,-14.785,8.77,-18.699,-9.58
500.0,-260.0,58.0,30.5,-0.57,2.42,3.76,3.818,2.96,2.967,-3.3,-14.0,-24.77,5.21,-7.007,4.14,-8.101,-4.55
500.0,-260.0,78.0,33.4,0.55,2.94,3.71,3.354,2.89,2.786,-3.67,-19.9,-23.328,10.8,-7.659,6.09,-10.004,-7.5
500.0,-260.0,98.0,36.2,1.16,3.17,3.27,2.831,2.62,2.095,-2.84,-28.8,-25.053,10.5,-9.912,8.88,-12.4,-9.12
500.0,-260.0,118.0,38.3,1.81,3.23,2.48,2.289,2.22,1.313,-1.72,-21.4,-26.94,10.4,-10.165,7.51,-10.21,-7.99
500.0,-260.0,138.0,39.3,2.34,3.15,1.74,1.84,1.7,0.551,-0.571,-7.56,-17.604,5.54,-4.734,2.96,-3.47,-2.94
500.0,-260.0,158.0,39.6,2.65,2.89,1.31,1.627,1.34,0.414,-0.157,-1.92,-16.064,3.48,-4.877,0.818,-3.56,-0.887
500.0,-260.0,178.0,39.7,2.75,2.62,1.16,1.408,1.08,0.198,-0.089,-1.09,-14.301,3.13,-2.302,1.24,-1.699,-0.737
500.0,-260.0,198.0,39.6,3.0,2.22,0.884,1.059,0.82,0.041,0.007,0.035,-4.906,1.78,-1.091,0.571,-0.36,0.007
500.0,-260.0,218.0,39.6,3.11,1.89,0.744,0.769,0.687,0.025,0.014,0.179,-1.602,1.56,-0.324,0.605,-0.069,0.255
500.0,-260.0,238.0,39.6,3.27,1.51,0.605,0.58,0.492,-0.009,0.009,0.243,-0.389,0.217,-0.14,0.111,0.054,0.04
500.0,-260.0,258.0,39.6,3.19,1.23,0.494,0.48,0.4,-0.01,0.001,0.007,-0.135,0.06,-0.029,0.021,-0.003,0.007
500.0,-260.0,278.0,39.6,3.29,0.877,0.442,0.443,0.348,-0.019,-0.001,-0.016,-0.031,0.02,-0.014,0.005,0.0,0.002
500.0,-260.0,298.0,39.5,3.49,0.475,0.412,0.413,0.335,-0.024,-0.003,-0.022,-0.023,0.0,-0.012,0.001,0.001,0.002
500.0,-260.0,318.0,39.6,3.45,0.01,0.389,0.398,0.315,-0.018,-0.004,-0.02,-0.022,-0.006,-0.012,-0.002,0.001,-0.002
500.0,-260.0,338.0,39.6,3.02,-0.254,0.376,0.381,0.286,-0.02,-0.007,-0.024,-0.028,-0.006,-0.02,0.0,0.004,-0.002
500.0,-260.0,358.0,39.6,2.76,-0.398,0.376,0.379,0.282,-0.021,-0.003,-0.021,-0.028,-0.005,-0.01,-0.002,-0.002,-0.001
500.0,-260.0,378.0,39.6,2.59,-0.546,0.368,0.517,0.269,-0.072,-0.004,-0.025,-0.085,-0.007,-0.005,-0.003,0.022,-0.002
500.0,-260.0,398.0,39.7,2.61,-0.763,0.367,0.388,0.252,-0.022,-0.007,-0.022,-0.031,-0.004,-0.013,-0.001,-0.001,-0.001
500.0,-260.0,418.0,39.7,2.42,-0.863,0.366,0.397,0.243,-0.024,-0.006,-0.023,-0.03,-0.004,-0.012,-0.001,0.0,0.0
500.0,-260.0,438.0,39.7,2.27,-0.974,0.365,0.392,0.249,-0.023,-0.008,-0.025,-0.025,-0.005,-0.009,-0.003,-0.001,-0.001
500.0,-260.0,488.0,39.8,2.01,-1.11,0.357,0.369,0.243,-0.013,-0.006,-0.026,-0.019,-0.008,-0.011,-0.002,-0.004,-0.003
500.0,-260.0,538.0,39.9,1.3,-1.02,0.356,0.344,0.24,-0.003,-0.007,-0.026,-0.014,-0.007,-0.014,-0.004,-0.004,-0.001
500.0,-240.0,28.0,25.9,-4.39,1.44,4.34,4.906,3.57,5.994,-4.3,-25.6,-80.949,13.6,-20.585,9.48,-26.514,-14.2
500.0,-240.0,38.0,27.4,-2.82,1.82,4.27,4.464,3.43,4.209,-4.36,-29.2,-46.263,13.8,-18.401,11.3,-23.097,-13.6
500.0,-240.0,58.0,29.9,-0.9,2.5,4.09,4.212,3.35,3.463,-3.95,-26.8,-35.781,12.0,-14.799,9.54,-16.852,-9.22
500.0,-240.0,78.0,32.2,0.37,3.14,3.92,3.886,3.35,3.494,-4.16,-23.1,-38.248,16.8,-14.817,9.33,-16.654,-10.6
500.0,-240.0,98.0,34.9,1.29,3.51,3.7,3.597,3.16,3.25,-3.77,-35.6,-46.278,15.6,-18.567,12.1,-22.282,-14.7
500.0,-240.0,118.0,37.1,1.98,3.78,3.3,3.174,3.03,2.627,-2.93,-41.9,-51.109,23.1,-19.416,14.6,-22.302,-18.1
500.0,-240.0,138.0,38.7,2.56,3.7,2.66,2.897,2.62,2.135,-1.79,-33.5,-52.735,22.7,-19.895,13.1,-21.552,-17.3
500.0,-240.0,158.0,39.2,2.88,3.49,2.27,2.645,2.2,1.712,-0.807,-26.9,-49.535,18.2,-16.445,8.35,-16.816,-12.0
500.0,-240.0,178.0,39.4,3.1,3.13,1.89,2.286,1.85,1.325,-0.567,-13.8,-33.929,12.4,-13.407,6.46,-13.285,-6.67
500.0,-240.0,198.0,39.5,3.46,2.83,1.59,1.853,1.55,0.633,-0.402,-8.28,-21.541,13.9,-7.475,5.03,-5.615,-4.62
500.0,-240.0,218.0,39.5,3.69,2.4,1.15,1.245,1.17,0.25,-0.128,-0.407,-7.712,6.79,-2.648,2.49,-1.633,-0.677
500.0,-240.0,238.0,39.5,3.85,1.84,0.845,0.815,0.859,0.047,0.008,0.296,-2.296,2.99,-0.512,0.637,-0.02,-0.046
500.0,-240.0,258.0,39.5,3.85,1.29,0.622,0.553,0.609,0.013,-0.043,-0.486,-0.347,1.62,-0.082,0.718,0.032,-0.716
500.0,-240.0,278.0,39.5,3.62,0.866,0.496,0.455,0.433,-0.001,0.001,-0.033,-0.063,0.104,-0.041,0.064,-0.019,-0.007
500.0,-240.0,298.0,39.4,3.58,0.327,0.43,0.437,0.377,-0.014,-0.004,-0.019,-0.025,0.015,-0.012,0.004,-0.002,0.002
500.0,-240.0,318.0,39.5,3.64,-0.189,0.403,0.409,0.338,-0.016,-0.004,-0.021,-0.023,0.003,-0.011,0.0,-0.002,0.001
500.0,-240.0,338.0,39.5,3.3,-0.609,0.378,0.37,0.296,-0.019,-0.005,-0.021,-0.018,-0.002,-0.011,0.0,-0.003,0.0
500.0,-240.0,358.0,39.6,3.01,-0.817,0.376,0.369,0.268,-0.019,-0.006,-0.024,-0.024,-0.006,-0.011,-0.001,0.0,-0.002
500.0,-240.0,378.0,39.6,2.78,-0.937,0.37,0.367,0.249,-0.016,-0.004,-0.021,-0.024,-0.006,0.011,-0.002,-0.002,-0.001
500.0,-240.0,398.0,39.6,2.73,-0.974,0.365,0.37,0.243,-0.018,-0.006,-0.027,-0.026,-0.007,-0.01,-0.003,-0.001,-0.001
500.0,-240.0,418.0,39.6,2.46,-1.06,0.361,0.383,0.247,-0.018,-0.007,-0.024,-0.026,-0.008,-0.014,-0.001,-0.003,-0.002
500.0,-240.0,438.0,39.7,2.28,-1.07,0.36,0.379,0.244,-0.018,-0.006,-0.023,-0.025,-0.008,-0.016,-0.001,-0.001,-0.002
500.0,-240.0,488.0,39.7,2.03,-1.08,0.352,0.368,0.249,-0.009,-0.007,-0.025,-0.017,-0.007,-0.013,-0.002,-0.003,-0.001
500.0,-240.0,538.0,39.9,1.33,-1.09,0.355,0.342,0.24,-0.005,-0.006,-0.026,-0.013,-0.007,-0.01,-0.002,-0.003,-0.001
500.0,-220.0,28.0,25.6,-5.1,1.39,4.43,5.573,3.9,6.216,-4.1,-19.4,-111.93,11.5,-24.17,8.51,-33.975,-12.3
500.0,-220.0,38.0,26.8,-3.52,1.93,4.44,5.184,3.93,6.177,-4.48,-36.6,-83.747,17.5,-24.957,13.6,-29.845,-16.4
500.0,-220.0,58.0,29.0,-1.34,2.86,4.44,4.726,3.92,5.079,-5.47,-33.2,-58.578,13.9,-15.787,13.0,-26.241,-15.4
500.0,-220.0,78.0,31.3,0.1,3.56,4.42,4.571,3.97,5.725,-5.56,-31.5,-73.684,15.3,-22.366,10.5,-27.229,-13.2
500.0,-220.0,98.0,33.5,1.21,4.3,4.45,4.496,4.01,5.166,-5.87,-53.5,-83.179,29.5,-27.516,19.2,-35.196,-21.6
500.0,-220.0,118.0,35.6,2.1,4.69,4.27,4.373,3.95,5.456,-4.98,-73.4,-99.929,38.6,-35.279,25.4,-46.726,-31.7
500.0,-220.0,138.0,37.3,2.79,4.75,3.89,4.155,3.74,5.09,-4.2,-83.4,-95.408,50.1,-39.704,30.9,-50.257,-38.5
500.0,-220.0,158.0,38.1,3.22,4.38,3.56,3.823,3.36,5.005,-2.57,-85.2,-94.394,41.1,-41.319,24.9,-48.134,-37.9
500.0,-220.0,178.0,38.5,3.61,3.88,3.22,3.406,3.03,4.134,-1.94,-70.8,-70.944,41.0,-38.693,19.9,-39.512,-29.1
500.0,-220.0,198.0,38.9,4.09,3.36,2.67,2.831,2.64,2.602,-1.48,-45.3,-49.959,40.7,-26.585,19.3,-26.082,-19.0
500.0,-220.0,218.0,39.2,4.36,2.62,1.95,2.058,2.11,1.281,-0.76,-16.0,-24.163,27.3,-12.041,9.46,-11.588,-9.55
500.0,-220.0,238.0,39.4,4.7,1.94,1.29,1.248,1.49,0.289,-0.182,-1.69,-6.423,15.9,-2.441,3.66,-1.947,-1.7
500.0,-220.0,258.0,39.4,4.56,1.14,0.855,0.736,0.965,0.099,-0.04,0.003,-1.251,5.92,-1.091,1.49,-0.383,-0.416
500.0,-220.0,278.0,39.3,4.26,0.602,0.567,0.488,0.56,0.017,-0.011,0.005,-0.101,0.617,-0.016,0.142,0.01,-0.105
500.0,-220.0,298.0,39.3,3.85,0.047,0.454,0.425,0.429,-0.008,-0.007,-0.007,-0.035,0.052,-0.025,0.015,0.003,0.004
500.0,-220.0,318.0,39.4,3.83,-0.452,0.408,0.405,0.353,-0.019,-0.003,-0.016,-0.025,0.012,-0.008,0.002,-0.001,-0.002
500.0,-220.0,338.0,39.4,3.58,-0.839,0.392,0.378,0.292,-0.012,-0.005,-0.016,-0.02,0.0,-0.01,-0.001,0.0,-0.001
500.0,-220.0,358.0,39.5,3.15,-0.953,0.376,0.363,0.268,-0.012,-0.008,-0.02,-0.017,-0.005,-0.008,-0.001,-0.002,-0.001
500.0,-220.0,378.0,39.5,2.85,-1.07,0.364,0.358,0.257,-0.011,-0.008,-0.014,-0.024,-0.008,-0.015,-0.002,-0.002,-0.001
500.0,-220.0,398.0,39.5,2.75,-1.09,0.368,0.367,0.256,-0.013,-0.006,-0.022,-0.026,-0.01,-0.01,-0.003,-0.002,-0.004
500.0,-220.0,418.0,39.6,2.41,-1.15,0.364,0.373,0.255,-0.01,-0.006,-0.025,-0.022,-0.014,-0.011,-0.005,-0.002,-0.005
500.0,-220.0,438.0,39.6,2.34,-1.2,0.356,0.373,0.253,-0.012,-0.007,-0.023,-0.023,-0.009,-0.011,-0.003,-0.001,-0.001
500.0,-220.0,488.0,39.7,1.98,-1.15,0.417,0.374,0.244,-0.009,-0.005,-1.42,-0.015,-0.01,-0.011,-0.014,-0.003,-0.002
500.0,-220.0,538.0,39.8,1.38,-1.17,0.357,0.356,0.247,-0.006,-0.007,-0.023,-0.016,-0.012,-0.014,-0.003,-0.002,-0.002
500.0,-200.0,28.0,25.7,-6.58,0.879,4.7,6.251,4.49,5.598,-4.44,-20.2,-107.12,13.7,-32.817,8.35,-23.437,-12.1
500.0,-200.0,38.0,26.7,-4.68,1.59,4.7,5.953,4.46,5.594,-5.02,-28.7,-95.668,5.55,-24.889,10.8,-20.562,-12.3
500.0,-200.0,58.0,28.3,-2.19,2.89,4.84,5.599,4.49,5.825,-5.53,-44.0,-86.51,4.19,-5.997,10.9,-18.558,-17.2
500.0,-200.0,78.0,29.9,-0.65,4.11,4.98,5.627,4.64,5.64,-6.76,-46.7,-119.91,4.44,-8.574,8.04,-21.06,-14.2
