x_mm,y_mm,z_mm,U,V,W,urms,vrms,wrms,uv,uw,uuu,vvv,www,uuv,uuw,uvv,uww
0.0,-250.0,298.0,41.91,6.92,2.46,0.392,0.402,0.296,-0.079,-0.003,-0.031,-0.066,-0.009,-0.106,-0.007,0.06,-0.002
0.0,-250.0,318.0,41.74,7.09,1.25,0.374,0.395,0.263,-0.09,-0.006,-0.032,-0.066,-0.003,-0.115,-0.008,0.067,-0.003
0.0,-250.0,338.0,41.66,6.8,0.13,0.374,0.41,0.264,-0.102,-0.008,-0.019,-0.084,-0.008,-0.135,-0.008,0.082,0.0
0.0,-250.0,358.0,41.58,6.24,-0.74,0.363,0.415,0.248,-0.101,-0.006,-0.027,-0.075,-0.004,-0.138,-0.004,0.074,-0.001
0.0,-250.0,378.0,41.53,5.63,-1.32,0.358,0.44,0.255,-0.11,-0.005,-0.027,-0.086,-0.012,-0.145,-0.006,0.09,-0.001
0.0,-250.0,398.0,41.51,4.97,-1.64,0.358,0.405,0.267,-0.103,-0.007,-0.026,-0.087,-0.012,-0.143,-0.003,0.09,-0.001
0.0,-250.0,418.0,41.49,4.48,-1.72,0.352,0.432,0.27,-0.106,-0.008,-0.029,-0.094,-0.01,-0.152,-0.004,0.098,-0.002
0.0,-250.0,438.0,41.48,3.94,-1.85,0.352,0.441,0.27,-0.105,-0.008,-0.03,-0.093,-0.008,-0.149,-0.005,0.088,-0.002
0.0,-250.0,488.0,41.46,3.29,-1.89,0.35,0.437,0.269,-0.11,-0.006,-0.035,-0.098,-0.009,-0.162,-0.006,0.104,-0.001
0.0,-250.0,538.0,41.44,2.29,-1.69,0.35,0.451,0.257,-0.099,-0.005,-0.03,-0.103,-0.009,-0.158,-0.006,0.098,-0.002
0.0,-220.0,28.0,32.63,-1.22,-1.32,3.417,4.071,3.059,-1.481,-2.174,-6.459,10.244,0.711,4.08,0.979,-7.958,-1.243
0.0,-220.0,38.0,34.06,-0.85,-1.03,3.541,3.697,3.074,-0.955,-2.645,-12.416,17.599,5.456,6.382,3.741,-9.145,-2.729
0.0,-220.0,58.0,37.73,1.49,-0.22,3.176,2.769,3.159,-0.916,-2.522,-13.465,-3.012,16.377,0.64,7.279,-5.214,-7.992
0.0,-220.0,78.0,40.55,1.93,0.19,2.425,2.083,2.336,-0.778,-1.421,-9.924,3.852,5.235,2.375,3.641,-4.689,-3.549
0.0,-220.0,98.0,42.08,1.66,0.87,1.523,1.417,1.617,-0.298,-0.708,-2.506,1.631,3.459,0.769,2.003,-1.562,-1.455
0.0,-220.0,118.0,42.63,1.43,1.49,0.91,0.905,0.981,-0.048,-0.18,-0.181,0.142,1.284,-0.038,0.412,-0.257,-0.183
0.0,-220.0,138.0,42.76,1.44,2.17,0.625,0.611,0.624,-0.016,-0.055,-0.045,-0.099,0.231,-0.031,0.079,-0.02,-0.05
0.0,-220.0,158.0,42.83,1.52,2.64,0.51,0.503,0.443,0.0,-0.007,-0.041,-0.058,-0.006,-0.041,-0.002,0.004,-0.003
0.0,-220.0,178.0,42.87,1.56,3.06,0.515,0.492,0.355,-0.01,-0.004,-0.057,-0.044,-0.006,-0.036,-0.006,0.015,-0.001
0.0,-220.0,198.0,42.86,1.59,3.61,0.512,0.482,0.332,-0.013,0.005,-0.044,-0.066,-0.002,-0.038,-0.009,0.02,0.0
0.0,-220.0,218.0,42.77,1.99,4.51,0.514,0.49,0.308,-0.008,0.004,-0.058,-0.074,-0.014,-0.043,-0.011,0.016,-0.002
0.0,-220.0,238.0,42.62,3.19,5.81,0.529,0.478,0.29,-0.006,0.008,-0.056,-0.074,-0.004,-0.042,-0.009,0.019,-0.002
0.0,-220.0,258.0,42.48,5.77,7.09,0.45,0.451,0.263,-0.004,0.005,-0.048,-0.053,-0.006,-0.043,-0.008,0.016,-0.003
0.0,-220.0,278.0,42.21,8.97,6.41,0.43,0.416,0.3,-0.034,-0.003,-0.035,-0.056,-0.009,-0.046,-0.011,0.03,-0.003
0.0,-220.0,298.0,41.79,10.33,3.68,0.398,0.425,0.322,-0.054,-0.009,-0.031,-0.065,-0.007,-0.043,-0.006,0.029,-0.002
0.0,-220.0,318.0,41.47,9.89,1.19,0.373,0.417,0.286,-0.079,-0.012,-0.041,-0.057,-0.002,-0.051,-0.002,0.033,-0.003
0.0,-220.0,338.0,41.36,8.76,-0.46,0.36,0.416,0.274,-0.087,-0.012,-0.036,-0.083,-0.003,-0.065,-0.002,0.047,-0.001
0.0,-220.0,358.0,41.35,7.52,-1.53,0.359,0.419,0.279,-0.085,-0.011,-0.036,-0.073,-0.011,-0.078,-0.002,0.052,-0.002
0.0,-220.0,378.0,41.4,6.5,-2.16,0.362,0.423,0.293,-0.081,-0.008,-0.036,-0.09,-0.009,-0.066,-0.007,0.053,-0.002
0.0,-220.0,398.0,41.43,5.59,-2.42,0.35,0.428,0.283,-0.079,-0.008,-0.037,-0.088,-0.008,-0.067,-0.004,0.057,-0.003
0.0,-220.0,418.0,41.47,4.97,-2.65,0.358,0.431,0.283,-0.082,-0.007,-0.039,-0.107,-0.017,-0.064,-0.01,0.065,-0.006
0.0,-220.0,438.0,41.5,4.34,-2.62,0.352,0.45,0.27,-0.076,-0.007,-0.032,-0.117,-0.005,-0.072,-0.005,0.062,-0.002
0.0,-220.0,488.0,41.5,3.11,-2.31,0.351,0.466,0.273,-0.08,-0.007,-0.031,-0.124,-0.007,-0.059,-0.005,0.074,-0.003
0.0,-220.0,538.0,41.49,2.26,-2.04,0.348,0.473,0.271,-0.077,-0.006,-0.033,-0.129,-0.009,-0.075,-0.004,0.069,-0.002
0.0,-200.0,28.0,31.27,-0.58,-1.49,3.853,3.677,3.572,4.94,-3.068,0.886,-8.396,-7.157,5.549,-6.351,1.387,-0.534
0.0,-200.0,38.0,31.65,-0.21,-2.31,4.408,4.05,3.657,9.723,-4.589,12.753,-10.503,-10.263,7.553,-18.416,3.279,4.561
0.0,-200.0,58.0,36.74,0.58,-2.28,3.599,2.125,3.034,2.057,-0.829,-21.079,-2.853,-4.214,-7.898,-5.006,-4.316,-5.574
0.0,-200.0,78.0,37.23,0.86,-0.16,3.38,1.997,2.684,2.338,0.419,-19.466,-3.265,-9.308,-5.807,-4.155,-3.699,-4.281
0.0,-200.0,98.0,36.14,0.92,1.04,3.418,1.993,2.579,2.566,0.431,-16.861,-2.548,-4.542,-4.521,-1.851,-3.216,-2.755
0.0,-200.0,118.0,34.85,0.93,1.87,3.33,1.988,2.447,2.787,0.385,-8.573,-1.496,-1.91,-3.47,-1.208,-2.043,-0.947
0.0,-200.0,138.0,34.17,0.97,2.43,3.276,1.969,2.369,2.693,0.249,-7.225,-1.101,-0.916,-2.516,-0.57,-1.558,-1.0
0.0,-200.0,158.0,33.93,1.07,2.78,3.175,1.969,2.266,2.515,0.397,-6.661,-0.887,-0.792,-2.496,-0.523,-1.006,-1.056
0.0,-200.0,178.0,34.81,1.22,3.23,3.086,1.898,2.207,2.401,0.203,-8.618,-1.353,-0.844,-3.034,-0.167,-1.665,-1.392
0.0,-200.0,198.0,34.15,1.11,3.9,3.161,1.957,2.251,2.625,0.32,-6.445,-1.213,-0.363,-2.847,0.034,-1.639,-0.991
0.0,-200.0,218.0,35.14,1.0,5.02,3.105,1.948,2.185,2.547,0.29,-10.276,-1.177,-0.546,-2.052,-0.948,-1.297,-2.003
0.0,-200.0,238.0,34.99,0.91,7.09,3.186,1.997,2.189,2.661,0.144,-10.904,-1.559,-0.712,-3.627,-0.755,-1.912,-2.348
0.0,-200.0,258.0,37.99,5.19,12.58,2.605,1.847,1.765,1.865,-0.455,-11.169,-2.478,0.942,-3.659,0.963,-2.44,-2.232
0.0,-200.0,278.0,42.24,13.9,10.9,0.677,0.607,0.578,0.003,-0.033,-0.162,-0.139,0.177,-0.032,0.083,-0.035,-0.063
0.0,-200.0,298.0,41.34,14.95,3.91,0.395,0.426,0.384,-0.013,-0.019,-0.043,-0.058,-0.005,-0.01,-0.005,-0.01,-0.001
0.0,-200.0,318.0,40.94,12.36,-0.24,0.383,0.429,0.33,-0.019,-0.019,-0.035,-0.051,-0.004,-0.009,-0.002,-0.008,-0.002
0.0,-200.0,338.0,41.03,9.99,-2.01,0.378,0.415,0.307,-0.019,-0.016,-0.045,-0.04,-0.01,-0.007,-0.001,-0.003,-0.002
0.0,-200.0,358.0,41.09,8.3,-2.57,0.37,0.409,0.294,-0.018,-0.012,-0.043,-0.041,-0.007,-0.007,-0.003,-0.006,-0.002
0.0,-200.0,378.0,41.24,6.91,-2.8,0.364,0.377,0.28,-0.016,-0.011,-0.039,-0.041,-0.005,-0.01,-0.002,-0.003,-0.002
0.0,-200.0,398.0,41.34,5.81,-2.97,0.355,0.394,0.276,-0.015,-0.008,-0.033,-0.036,-0.005,-0.01,-0.003,-0.004,-0.002
0.0,-200.0,418.0,41.41,5.21,-2.98,0.359,0.38,0.261,-0.015,-0.008,-0.036,-0.038,-0.007,-0.004,-0.003,-0.004,-0.002
0.0,-200.0,438.0,41.46,4.42,-2.95,0.354,0.394,0.258,-0.015,-0.008,-0.032,-0.042,-0.005,-0.007,-0.003,-0.003,-0.001
0.0,-200.0,488.0,41.48,3.05,-2.61,0.347,0.375,0.262,-0.021,-0.007,-0.034,-0.037,-0.006,-0.018,-0.002,0.002,-0.002
0.0,-200.0,538.0,41.47,2.3,-2.06,0.349,0.397,0.263,-0.035,-0.007,-0.038,-0.042,-0.009,-0.027,-0.006,0.007,-0.002
0.0,-190.0,243.0,0.86,0.62,2.37,3.534,3.094,3.19,1.742,-7.649,43.937,-25.077,-23.796,0.928,-27.476,12.164,20.717
0.0,-190.0,248.0,9.59,-4.27,0.78,6.75,5.885,5.424,-11.279,-20.872,88.498,-66.56,-42.876,-71.601,-30.36,38.11,24.98
0.0,-190.0,253.0,24.8,-5.36,-0.45,7.054,5.741,4.874,-17.206,-15.289,-97.598,19.057,30.682,1.402,39.189,-24.658,-27.943
0.0,-190.0,258.0,34.86,-3.89,0.91,5.468,4.811,4.281,-10.631,-7.093,-78.557,42.391,16.622,18.908,27.162,-22.264,-27.662
0.0,-190.0,268.0,38.2,6.77,10.39,5.566,5.927,4.136,-17.237,-5.909,-73.977,77.381,4.404,38.617,11.016,-47.309,-14.156
0.0,-190.0,273.0,31.55,15.62,15.63,4.986,5.245,4.265,-5.247,-2.912,31.104,-75.751,-14.055,-29.547,-12.009,39.931,6.191
0.0,-190.0,278.0,35.63,19.61,15.38,3.564,2.508,2.686,2.413,-2.449,-29.084,-16.822,10.306,-7.072,7.569,-7.772,-6.915
0.0,-190.0,283.0,39.35,20.96,11.39,2.117,1.218,1.862,0.561,-1.193,-8.394,-1.493,5.21,-1.694,2.901,-1.248,-3.192
0.0,-190.0,288.0,41.09,20.57,7.64,0.913,0.65,0.983,0.027,-0.225,-1.178,-0.164,1.422,-0.087,0.736,-0.06,-0.624
0.0,-190.0,298.0,40.68,18.23,2.72,0.417,0.48,0.436,-0.016,-0.029,-0.028,-0.051,-0.007,-0.02,0.004,-0.013,-0.002
0.0,-190.0,308.0,40.45,15.67,-0.11,0.387,0.436,0.367,-0.019,-0.026,-0.027,-0.036,-0.002,-0.015,0.001,-0.01,-0.003
0.0,-190.0,318.0,40.44,13.55,-1.72,0.384,0.419,0.353,-0.018,-0.023,-0.027,-0.036,-0.012,-0.016,-0.002,-0.009,0.0
0.0,-190.0,328.0,40.6,11.85,-2.69,0.375,0.413,0.32,-0.026,-0.019,-0.027,-0.034,-0.002,-0.012,-0.002,-0.006,-0.001
0.0,-190.0,338.0,40.76,10.47,-3.17,0.376,0.403,0.29,-0.026,-0.018,-0.032,-0.04,-0.007,-0.007,0.001,-0.003,-0.002
0.0,-190.0,348.0,40.85,9.34,-3.36,0.376,0.377,0.292,-0.021,-0.014,-0.039,-0.031,-0.009,-0.011,-0.001,-0.002,-0.002
0.0,-190.0,368.0,41.06,7.73,-3.46,0.364,0.394,0.296,-0.025,-0.015,-0.037,-0.028,-0.011,-0.01,-0.002,-0.002,-0.002
0.0,-190.0,388.0,41.22,6.42,-3.42,0.36,0.381,0.286,-0.022,-0.011,-0.036,-0.035,-0.01,-0.007,-0.002,-0.003,-0.002
0.0,-190.0,413.0,41.35,5.32,-3.28,0.355,0.377,0.276,-0.018,-0.009,-0.032,-0.027,-0.011,-0.008,-0.006,-0.004,0.001
0.0,-190.0,438.0,41.44,4.42,-3.15,0.347,0.387,0.265,-0.018,-0.007,-0.035,-0.037,-0.012,-0.007,-0.003,-0.003,-0.003
0.0,-190.0,488.0,41.46,3.03,-2.74,0.347,0.372,0.259,-0.017,-0.007,-0.031,-0.031,-0.005,-0.009,-0.002,-0.003,-0.002
0.0,-190.0,538.0,41.45,2.29,-2.22,0.356,0.395,0.266,-0.014,-0.008,-0.1,-0.033,-0.006,-0.01,0.001,-0.003,-0.001
0.0,-185.0,268.0,45.91,6.43,9.99,3.022,3.432,2.402,0.372,-1.658,-1.474,18.493,-7.237,3.547,-1.446,-1.115,0.727
0.0,-185.0,273.0,44.83,14.62,9.05,4.567,4.662,3.835,-8.715,2.781,-68.786,59.84,-35.626,50.572,-33.895,-43.77,-22.947
0.0,-185.0,278.0,34.97,21.42,12.45,5.887,5.136,4.07,-10.821,-0.376,21.34,-28.425,-5.702,-35.426,-4.641,26.379,-3.612
0.0,-185.0,283.0,34.47,24.85,11.94,3.504,2.538,2.869,1.854,-2.272,-19.37,-17.196,9.265,-3.811,4.899,-4.235,-6.18
0.0,-180.0,243.0,14.46,-5.09,-5.54,4.929,5.519,4.449,-7.734,-11.723,-19.772,1.799,1.002,5.833,3.863,-11.417,-7.367
0.0,-180.0,248.0,35.47,-11.94,-6.98,3.62,3.432,3.203,-2.959,-6.112,-35.267,21.449,16.507,10.72,19.041,-13.954,-16.264
0.0,-180.0,253.0,42.66,-12.99,-4.37,2.641,2.597,2.527,0.621,-0.419,-3.71,2.035,0.382,0.191,-0.615,-2.585,-1.799
0.0,-180.0,258.0,42.7,-13.6,2.28,2.926,2.791,2.213,1.26,0.266,-4.421,2.921,-0.714,0.033,-0.37,0.188,-0.898
0.0,-180.0,268.0,44.05,6.47,14.76,2.682,3.151,2.381,-0.726,-1.702,0.46,-0.884,0.662,0.81,-0.753,-1.465,0.75
0.0,-180.0,273.0,43.4,20.45,14.65,2.816,3.016,2.476,-0.577,-1.017,1.137,5.735,-5.82,2.657,-2.055,2.023,0.795
0.0,-180.0,278.0,42.68,24.61,8.64,4.578,3.913,4.116,-6.442,3.004,-56.723,23.816,-44.689,30.921,-30.833,-26.9,-21.976
0.0,-180.0,283.0,34.23,27.83,8.7,5.452,3.856,4.012,-3.395,3.585,14.485,-23.656,-10.291,-16.45,-1.808,14.938,-7.053
0.0,-180.0,288.0,34.81,27.3,5.48,2.958,1.538,2.819,0.752,-2.727,-15.192,-1.372,13.175,-2.092,5.532,-2.593,-6.07
0.0,-180.0,298.0,39.51,21.13,-0.77,0.45,0.531,0.568,-0.026,-0.041,-0.018,-0.074,0.094,-0.025,0.035,-0.024,-0.008
0.0,-180.0,308.0,39.68,17.12,-2.93,0.356,0.445,0.39,-0.028,-0.031,-0.016,-0.057,-0.004,-0.014,0.0,-0.011,-0.003
0.0,-180.0,318.0,39.88,14.32,-3.88,0.353,0.441,0.362,-0.028,-0.028,-0.016,-0.047,-0.006,-0.015,-0.002,-0.007,-0.002
0.0,-180.0,328.0,40.21,12.31,-4.36,0.374,0.423,0.327,-0.023,-0.024,-0.021,-0.043,-0.002,-0.013,0.0,-0.005,-0.002
0.0,-180.0,338.0,40.49,10.68,-4.58,0.372,0.399,0.301,-0.027,-0.02,-0.025,-0.044,-0.001,-0.011,-0.002,-0.002,-0.002
0.0,-180.0,348.0,40.65,9.49,-4.65,0.378,0.388,0.291,-0.025,-0.015,-0.026,-0.029,-0.003,-0.013,-0.003,-0.006,-0.002
0.0,-180.0,368.0,40.94,7.72,-4.48,0.37,0.404,0.306,-0.027,-0.015,-0.032,-0.026,-0.006,-0.01,-0.003,-0.002,-0.003
0.0,-180.0,388.0,41.17,6.44,-4.23,0.358,0.389,0.289,-0.022,-0.01,-0.035,-0.036,-0.004,-0.008,-0.001,-0.001,-0.001
0.0,-180.0,413.0,41.31,5.24,-3.78,0.356,0.366,0.286,-0.021,-0.01,-0.036,-0.028,-0.008,-0.009,-0.003,-0.001,0.0
0.0,-180.0,438.0,41.44,4.42,-3.45,0.349,0.386,0.277,-0.02,-0.009,-0.03,-0.037,-0.01,-0.011,-0.003,-0.001,-0.001
0.0,-180.0,488.0,41.45,3.04,-2.9,0.344,0.374,0.251,-0.019,-0.006,-0.029,-0.029,-0.005,-0.008,-0.005,-0.001,-0.002
0.0,-180.0,538.0,41.44,2.28,-2.42,0.346,0.388,0.271,-0.018,-0.005,-0.031,-0.031,-0.011,-0.01,-0.006,-0.004,-0.005
0.0,-175.0,268.0,50.16,8.41,15.21,2.801,4.263,2.561,-1.017,-1.105,-4.806,-0.631,1.457,3.357,1.549,-1.82,-1.359
0.0,-175.0,273.0,45.93,30.48,13.49,2.902,2.445,2.579,-1.224,-0.846,-2.981,0.679,1.515,1.288,0.208,-0.371,-0.565
0.0,-175.0,278.0,40.25,30.98,6.11,2.93,2.763,3.158,-0.154,-0.84,2.93,4.765,-22.699,3.463,-5.573,-1.711,-0.095
0.0,-175.0,283.0,37.46,29.66,2.4,5.327,4.049,4.618,-4.911,6.515,-73.504,-10.192,-27.634,-15.027,-27.899,2.183,-26.565
0.0,-170.0,243.0,23.0,-14.89,-9.11,4.477,4.247,4.049,-3.415,-12.139,-27.028,17.934,26.876,13.79,20.12,-16.742,-19.79
0.0,-170.0,248.0,39.17,-17.3,-13.57,2.606,1.735,3.002,0.24,0.047,-5.345,-0.682,-2.167,-0.608,-0.243,-0.227,-4.562
0.0,-170.0,253.0,38.96,-21.14,-12.43,3.15,1.855,3.08,0.438,1.705,-8.733,-0.347,-2.186,-0.355,-2.496,-1.35,-1.685
0.0,-170.0,258.0,38.08,-23.63,-11.15,2.951,2.527,3.379,1.053,-1.438,-0.757,0.053,0.53,0.5,-0.285,0.447,-0.591
0.0,-170.0,278.0,36.85,31.79,-6.94,2.854,2.974,3.464,0.826,0.023,2.665,-9.103,-26.83,-3.991,-4.16,-3.304,0.769
0.0,-170.0,288.0,30.06,29.19,-5.97,3.385,2.123,3.365,0.823,-1.286,-8.89,0.94,12.315,-1.265,5.145,-3.207,0.899
0.0,-170.0,298.0,37.9,21.62,-6.89,0.579,0.575,0.766,-0.101,-0.112,-0.156,-0.046,0.741,0.003,0.237,-0.005,-0.221
0.0,-170.0,308.0,38.82,17.19,-6.73,0.375,0.462,0.37,-0.081,-0.036,-0.022,-0.058,0.003,-0.015,0.004,0.013,-0.006
0.0,-170.0,318.0,39.38,14.23,-6.53,0.348,0.447,0.329,-0.07,-0.029,-0.026,-0.051,-0.006,-0.012,0.001,0.011,-0.004
0.0,-170.0,328.0,39.85,12.25,-6.3,0.346,0.421,0.307,-0.055,-0.024,-0.018,-0.045,-0.006,-0.01,-0.002,0.008,-0.001
0.0,-170.0,338.0,40.21,10.61,-6.12,0.362,0.401,0.293,-0.053,-0.02,-0.024,-0.046,-0.006,-0.015,-0.003,0.009,-0.001
0.0,-170.0,348.0,40.44,9.4,-5.93,0.375,0.389,0.29,-0.048,-0.019,-0.027,-0.035,-0.005,-0.019,-0.002,0.009,-0.002
0.0,-170.0,368.0,40.84,7.57,-5.46,0.372,0.395,0.265,-0.045,-0.015,-0.031,-0.027,-0.007,-0.013,-0.001,0.008,-0.002
0.0,-170.0,388.0,41.11,6.35,-5.01,0.363,0.39,0.249,-0.044,-0.012,-0.035,-0.036,-0.004,-0.017,-0.002,0.007,-0.002
0.0,-170.0,413.0,41.27,5.21,-4.41,0.355,0.365,0.282,-0.037,-0.011,-0.038,-0.032,-0.005,-0.013,-0.002,0.008,-0.001
0.0,-170.0,438.0,41.45,4.31,-3.89,0.364,0.391,0.3,-0.037,-0.01,-0.034,-0.034,-0.01,-0.011,-0.006,0.006,-0.002
0.0,-170.0,488.0,41.45,2.99,-3.1,0.349,0.367,0.255,-0.031,-0.007,-0.032,-0.031,-0.009,-0.017,-0.005,0.004,-0.001
0.0,-170.0,538.0,41.44,2.16,-2.58,0.352,0.391,0.267,-0.027,-0.009,-0.03,-0.027,-0.006,-0.019,-0.002,0.004,-0.001
0.0,-160.0,243.0,27.31,-13.42,-12.4,3.865,3.331,3.411,-1.518,-8.417,-26.915,11.29,24.906,9.77,19.906,-15.324,-20.026
0.0,-160.0,248.0,38.11,-14.32,-19.14,2.322,1.333,2.763,0.12,-0.247,-5.095,-0.089,-0.547,0.897,-0.154,-0.452,-6.017
0.0,-160.0,253.0,37.18,-16.83,-23.02,2.957,1.531,3.047,-0.574,1.891,-15.834,0.573,-10.188,1.114,-6.459,-1.576,-5.384
0.0,-160.0,258.0,31.98,-17.81,-26.77,3.042,2.27,2.885,-1.178,-0.085,-4.208,5.863,0.799,0.22,0.033,0.299,-0.775
0.0,-160.0,268.0,31.23,5.08,-36.18,3.105,4.107,2.564,1.743,-0.163,-0.467,-19.787,5.557,-6.294,1.138,-7.135,-0.62
0.0,-160.0,278.0,30.0,21.02,-25.82,4.289,3.687,3.422,1.473,3.17,-21.659,1.088,-9.963,-0.261,-7.122,-1.323,-9.532
0.0,-160.0,288.0,31.24,23.09,-18.06,2.633,1.788,2.417,-0.664,-3.004,-12.29,6.867,9.58,2.633,6.456,-2.95,-5.896
0.0,-160.0,298.0,36.95,18.93,-12.94,0.468,0.526,0.523,-0.11,-0.078,-0.075,-0.057,0.226,-0.036,0.083,0.024,-0.087
0.0,-160.0,308.0,38.12,15.77,-10.48,0.364,0.464,0.341,-0.09,-0.039,-0.015,-0.036,-0.002,-0.032,0.003,0.019,-0.004
0.0,-160.0,318.0,39.0,13.41,-9.09,0.371,0.409,0.299,-0.07,-0.033,-0.028,-0.037,-0.004,-0.025,0.004,0.018,-0.004
0.0,-160.0,328.0,39.58,11.71,-8.22,0.345,0.408,0.305,-0.066,-0.024,-0.028,-0.029,-0.006,-0.025,0.001,0.014,-0.001
0.0,-160.0,338.0,39.97,10.3,-7.62,0.359,0.405,0.292,-0.06,-0.02,-0.02,-0.039,-0.01,-0.024,0.0,0.017,0.0
0.0,-160.0,348.0,40.26,9.15,-7.17,0.367,0.379,0.264,-0.053,-0.017,-0.022,-0.032,-0.009,-0.017,-0.002,0.012,-0.004
0.0,-160.0,368.0,40.74,7.37,-6.34,0.368,0.373,0.273,-0.05,-0.017,-0.036,-0.024,-0.006,-0.023,-0.001,0.01,-0.002
0.0,-160.0,388.0,41.07,6.13,-5.64,0.362,0.38,0.265,-0.046,-0.012,-0.032,-0.031,-0.008,-0.021,-0.001,0.011,-0.002
0.0,-160.0,413.0,41.24,5.14,-5.06,0.366,0.368,0.261,-0.04,-0.011,-0.034,-0.034,-0.007,-0.018,-0.002,0.003,-0.002
0.0,-160.0,438.0,41.43,4.22,-4.41,0.353,0.388,0.284,-0.038,-0.01,-0.036,-0.035,-0.006,-0.018,-0.003,0.007,-0.002
0.0,-160.0,488.0,41.45,2.93,-3.3,0.346,0.366,0.262,-0.034,-0.008,-0.031,-0.031,-0.01,-0.021,-0.002,0.009,-0.001
0.0,-160.0,538.0,41.45,2.1,-2.71,0.35,0.388,0.263,-0.031,-0.007,-0.035,-0.029,-0.008,-0.018,-0.003,0.003,-0.004
0.0,-150.0,243.0,28.32,-8.86,-14.26,3.773,3.319,3.434,0.618,-8.069,-34.331,1.861,25.614,-1.043,23.491,-16.329,-21.801
0.0,-150.0,248.0,36.04,-7.86,-19.87,1.98,1.489,2.287,0.627,-1.216,-6.057,-0.832,7.071,-0.356,3.944,-0.556,-4.648
0.0,-150.0,253.0,37.75,-7.0,-24.09,1.615,1.144,1.797,-0.214,0.433,-3.53,0.996,-2.199,1.037,-2.141,-0.849,-2.686
0.0,-150.0,258.0,35.98,-6.08,-27.89,2.24,1.64,2.148,-1.207,1.049,-10.962,3.948,-8.564,4.096,-4.488,-3.009,-3.936
0.0,-150.0,268.0,31.0,4.85,-32.34,2.964,2.477,2.017,-2.201,-0.858,-14.101,12.419,-0.179,6.706,1.834,-7.064,-2.469
0.0,-150.0,278.0,31.57,13.31,-28.8,2.49,1.944,1.589,-0.979,-1.75,-13.2,10.889,1.57,3.783,3.934,-4.56,-2.993
0.0,-150.0,288.0,35.22,15.71,-21.44,0.864,0.634,0.753,-0.053,-0.245,-1.086,0.348,0.547,0.079,0.547,-0.057,-0.41
0.0,-150.0,298.0,36.86,15.08,-16.18,0.394,0.455,0.347,-0.065,-0.031,-0.022,-0.041,-0.002,-0.012,0.003,0.013,-0.005
0.0,-150.0,308.0,37.96,13.55,-13.08,0.365,0.429,0.301,-0.061,-0.028,-0.006,-0.037,-0.003,-0.031,-0.002,0.017,-0.004
0.0,-150.0,318.0,38.82,12.14,-11.14,0.376,0.423,0.283,-0.057,-0.024,-0.027,-0.034,-0.005,-0.028,0.001,0.02,-0.004
0.0,-150.0,328.0,39.43,10.86,-9.86,0.349,0.393,0.297,-0.059,-0.021,-0.028,-0.045,-0.009,-0.024,-0.002,0.021,-0.003
0.0,-150.0,338.0,39.84,9.67,-8.99,0.349,0.389,0.275,-0.055,-0.018,-0.021,-0.034,-0.003,-0.036,0.001,0.019,-0.003
