x_mm,y_mm,z_mm,U,V,W,urms,vrms,wrms,uv,uw,uuu,vvv,www,uuv,uuw,uvv,uww
200.0,-300.0,258.0,40.8,3.85,1.45,0.35,0.387,0.277,-0.009,0.001,-0.006,-0.016,-0.007,-0.014,-0.004,-0.006,-0.003
200.0,-300.0,278.0,40.77,4.46,1.16,0.344,0.402,0.267,-0.013,0.001,-0.003,-0.029,-0.008,-0.013,-0.005,-0.005,-0.003
200.0,-300.0,298.0,40.75,4.71,0.78,0.331,0.355,0.254,-0.009,0.0,-0.006,-0.026,-0.009,-0.014,-0.004,-0.004,-0.002
200.0,-300.0,318.0,40.75,4.41,0.49,0.334,0.366,0.264,-0.008,0.0,-0.006,-0.024,-0.011,-0.013,-0.005,-0.005,-0.003
200.0,-300.0,338.0,40.74,4.12,0.17,0.332,0.371,0.269,-0.01,-0.002,-0.006,-0.019,-0.009,-0.011,-0.004,-0.004,-0.002
200.0,-300.0,358.0,40.73,3.74,-0.18,0.334,0.383,0.271,-0.012,-0.004,-0.011,-0.016,-0.011,-0.011,-0.005,-0.003,-0.002
200.0,-300.0,378.0,40.76,3.77,-0.43,0.328,0.369,0.266,-0.008,-0.003,-0.004,-0.016,-0.008,-0.013,-0.004,-0.004,-0.002
200.0,-300.0,398.0,40.76,3.54,-0.6,0.326,0.359,0.256,-0.007,0.0,-0.004,-0.015,-0.01,-0.016,-0.005,-0.005,-0.002
200.0,-300.0,418.0,40.76,3.35,-0.8,0.32,0.346,0.243,-0.006,-0.001,-0.007,-0.014,-0.007,-0.012,-0.003,-0.004,-0.002
200.0,-300.0,438.0,40.75,3.06,-0.96,0.32,0.342,0.242,-0.011,-0.001,-0.001,-0.017,-0.01,-0.012,-0.004,-0.005,-0.003
200.0,-300.0,488.0,40.87,2.72,-1.13,0.33,0.348,0.255,-0.012,0.0,-0.005,-0.024,-0.01,-0.011,-0.004,-0.004,-0.002
200.0,-300.0,538.0,40.93,1.94,-1.07,0.328,0.361,0.245,-0.011,-0.001,-0.006,-0.018,-0.009,-0.013,-0.003,-0.003,0.0
200.0,-280.0,28.0,31.93,1.33,0.95,3.767,3.37,2.631,2.16,-3.415,-11.277,-0.644,4.861,-1.39,4.367,-0.738,-3.766
200.0,-280.0,38.0,33.92,1.83,1.19,3.57,3.34,2.501,2.34,-2.955,-19.265,-4.52,7.216,-3.24,7.145,-4.18,-5.908
200.0,-280.0,58.0,37.16,2.6,1.7,2.973,2.83,2.09,1.83,-1.867,-24.932,-7.35,7.54,-5.75,7.631,-8.97,-6.54
200.0,-280.0,78.0,39.34,3.03,2.0,2.105,2.11,1.6,1.19,-0.919,-15.393,-7.09,5.006,-5.83,4.367,-6.86,-4.179
200.0,-280.0,98.0,40.23,3.31,2.23,1.309,1.41,1.23,0.354,-0.286,-3.747,-3.24,3.257,-1.82,1.74,-1.77,-1.422
200.0,-280.0,118.0,40.54,3.39,2.33,0.899,0.889,0.903,0.074,-0.079,-0.791,-0.785,1.663,-0.34,0.679,-0.207,-0.406
200.0,-280.0,138.0,40.65,3.67,2.48,0.65,0.673,0.636,0.025,-0.03,-0.061,-0.431,0.617,-0.11,0.208,-0.025,-0.069
200.0,-280.0,158.0,40.72,3.91,2.52,0.516,0.544,0.513,0.011,-0.008,-0.065,-0.161,0.253,-0.071,0.064,-0.01,-0.032
200.0,-280.0,178.0,40.77,3.84,2.41,0.431,0.481,0.41,0.004,0.005,0.0,-0.046,0.073,-0.021,0.006,-0.005,0.001
200.0,-280.0,198.0,40.81,3.88,2.36,0.395,0.442,0.347,0.001,0.003,-0.009,-0.016,-0.001,-0.017,-0.003,-0.005,-0.003
200.0,-280.0,218.0,40.81,4.13,2.16,0.38,0.415,0.327,-0.002,-0.001,-0.008,-0.026,-0.008,-0.022,-0.003,-0.004,-0.002
200.0,-280.0,238.0,40.83,4.42,1.88,0.368,0.384,0.307,-0.004,-0.001,-0.01,-0.024,-0.008,-0.015,-0.004,-0.006,-0.002
200.0,-280.0,258.0,40.78,4.48,1.54,0.352,0.365,0.29,-0.009,0.002,-0.008,-0.022,-0.006,-0.013,-0.004,-0.002,-0.002
200.0,-280.0,278.0,40.73,4.61,1.09,0.345,0.364,0.27,-0.008,0.002,0.001,-0.022,-0.006,-0.016,-0.004,-0.005,-0.002
200.0,-280.0,298.0,40.69,4.96,0.76,0.332,0.362,0.26,-0.007,0.001,-0.004,-0.022,-0.01,-0.016,-0.005,-0.003,-0.002
200.0,-280.0,318.0,40.67,4.94,0.46,0.328,0.34,0.28,-0.011,0.0,-0.002,-0.02,-0.011,-0.014,-0.005,0.0,-0.002
200.0,-280.0,338.0,40.65,4.45,0.28,0.332,0.349,0.275,-0.011,0.0,-0.004,-0.021,-0.009,-0.016,-0.003,-0.005,-0.002
200.0,-280.0,358.0,40.61,4.09,-0.06,0.317,0.358,0.268,-0.009,0.0,-0.004,-0.019,-0.009,-0.013,-0.004,-0.003,-0.002
200.0,-280.0,378.0,40.62,3.96,-0.45,0.315,0.375,0.261,-0.015,-0.001,-0.004,-0.02,-0.01,-0.013,-0.004,-0.003,-0.002
200.0,-280.0,398.0,40.65,3.73,-0.76,0.314,0.356,0.251,-0.009,-0.002,-0.004,-0.013,-0.008,-0.011,-0.004,-0.004,-0.001
200.0,-280.0,418.0,40.68,3.55,-0.98,0.316,0.351,0.241,-0.009,-0.001,-0.003,-0.012,-0.009,-0.013,-0.004,-0.004,-0.001
200.0,-280.0,438.0,40.69,3.25,-1.13,0.316,0.332,0.241,-0.011,-0.001,-0.004,-0.012,-0.008,-0.013,-0.005,-0.002,-0.002
200.0,-280.0,488.0,40.81,2.87,-1.29,0.317,0.349,0.248,-0.012,-0.003,-0.004,-0.023,-0.01,-0.01,-0.003,-0.004,-0.001
200.0,-280.0,538.0,40.89,1.91,-1.27,0.32,0.362,0.254,-0.013,-0.003,-0.006,-0.017,-0.012,-0.014,-0.005,-0.005,-0.001
200.0,-260.0,28.0,30.49,1.18,1.12,3.818,3.37,2.697,1.55,-3.122,-5.603,-0.32,4.1,0.638,2.659,3.0,-1.399
200.0,-260.0,38.0,32.23,1.81,1.46,3.741,3.43,2.721,1.72,-3.241,-12.382,-2.03,5.93,-0.164,4.501,0.437,-4.096
200.0,-260.0,58.0,35.26,2.88,1.94,3.5,3.12,2.537,2.0,-2.875,-25.839,-5.82,9.49,-3.64,8.306,-6.62,-7.874
200.0,-260.0,78.0,37.81,3.4,2.24,2.851,2.46,2.14,1.56,-1.661,-25.564,-6.74,7.973,-5.21,6.439,-7.62,-7.094
200.0,-260.0,98.0,39.49,3.69,2.4,1.942,1.69,1.663,0.585,-0.801,-12.313,-3.36,5.759,-2.37,4.192,-3.32,-3.904
200.0,-260.0,118.0,40.27,3.74,2.5,1.174,1.15,1.154,0.189,-0.171,-1.804,-1.36,2.336,-0.46,1.118,-0.588,-0.734
200.0,-260.0,138.0,40.55,3.81,2.57,0.834,0.845,0.846,0.08,-0.054,-0.477,-0.558,1.225,-0.217,0.424,-0.059,-0.214
200.0,-260.0,158.0,40.68,3.93,2.66,0.651,0.695,0.599,0.034,-0.012,-0.108,-0.24,0.43,-0.063,0.182,0.0,-0.08
200.0,-260.0,178.0,40.73,4.04,2.72,0.525,0.574,0.468,0.03,-0.003,0.008,-0.111,0.107,-0.038,0.057,-0.017,-0.02
200.0,-260.0,198.0,40.81,4.39,2.54,0.45,0.507,0.405,0.01,-0.002,-0.014,-0.062,0.04,-0.026,0.004,-0.007,-0.004
200.0,-260.0,218.0,40.88,4.81,2.16,0.412,0.445,0.353,0.006,-0.002,-0.006,-0.041,-0.003,-0.02,-0.001,-0.01,-0.003
200.0,-260.0,238.0,40.9,5.1,1.7,0.386,0.404,0.33,0.001,0.002,-0.008,-0.024,-0.005,-0.016,-0.005,-0.006,-0.004
200.0,-260.0,258.0,40.82,5.23,1.32,0.362,0.373,0.297,0.0,0.002,-0.007,-0.019,-0.003,-0.016,-0.004,-0.005,-0.003
200.0,-260.0,278.0,40.7,5.31,0.99,0.341,0.343,0.285,-0.008,0.001,-0.004,-0.014,-0.008,-0.014,-0.003,0.0,-0.003
200.0,-260.0,298.0,40.67,5.22,0.46,0.327,0.347,0.284,-0.009,0.006,-0.005,-0.016,-0.01,-0.013,-0.004,-0.002,-0.003
200.0,-260.0,318.0,40.64,5.37,-0.02,0.316,0.345,0.272,-0.008,0.004,0.0,-0.011,-0.006,-0.011,-0.004,-0.004,-0.002
200.0,-260.0,338.0,40.6,4.96,-0.43,0.318,0.33,0.287,-0.009,0.004,-0.004,-0.018,-0.007,-0.012,-0.005,0.0,-0.002
200.0,-260.0,358.0,40.56,4.58,-0.65,0.31,0.34,0.269,-0.009,0.002,-0.004,-0.021,-0.008,-0.013,-0.003,-0.002,-0.002
200.0,-260.0,378.0,40.58,4.09,-0.77,0.309,0.344,0.259,-0.008,0.0,-0.007,-0.018,-0.006,-0.014,-0.003,-0.003,-0.003
200.0,-260.0,398.0,40.56,3.96,-0.99,0.307,0.342,0.249,-0.009,0.001,-0.006,-0.016,-0.007,-0.011,-0.003,-0.003,-0.001
200.0,-260.0,418.0,40.63,3.72,-1.25,0.304,0.342,0.252,-0.01,0.001,-0.001,-0.015,-0.011,-0.013,-0.004,-0.003,-0.002
200.0,-260.0,438.0,40.69,3.35,-1.36,0.306,0.33,0.258,-0.007,0.002,-0.005,-0.013,-0.012,-0.012,-0.005,-0.003,-0.003
200.0,-260.0,488.0,40.83,3.0,-1.44,0.315,0.339,0.263,-0.011,0.0,-0.005,-0.018,-0.015,-0.012,-0.005,-0.003,-0.003
200.0,-260.0,538.0,40.97,1.92,-1.41,0.313,0.355,0.262,-0.013,0.0,-0.005,-0.015,-0.012,-0.014,-0.004,-0.004,-0.002
200.0,-240.0,28.0,29.52,0.99,0.83,3.646,3.35,2.735,-0.522,-2.911,-2.07,1.87,1.081,-0.854,1.872,2.32,-0.596
200.0,-240.0,38.0,30.91,1.74,1.22,3.71,3.46,2.755,-0.244,-3.018,-5.89,-1.52,2.991,-0.509,2.078,1.44,-1.764
200.0,-240.0,58.0,33.76,3.1,1.82,3.594,3.22,2.727,0.416,-2.875,-15.787,-6.49,6.564,-1.29,4.625,-2.31,-5.038
200.0,-240.0,78.0,36.59,3.83,2.21,3.146,2.66,2.451,0.722,-2.066,-23.614,-6.05,8.281,-1.56,6.332,-6.04,-7.277
200.0,-240.0,98.0,38.8,4.04,2.4,2.265,2.06,1.973,0.422,-0.952,-13.712,-4.83,6.243,-1.46,4.258,-4.38,-4.72
200.0,-240.0,118.0,39.93,3.99,2.52,1.523,1.52,1.428,0.243,-0.334,-4.446,-3.13,3.222,-0.834,1.731,-0.912,-1.552
200.0,-240.0,138.0,40.4,3.94,2.6,1.13,1.29,1.057,0.154,-0.098,-0.865,-2.82,1.475,-0.667,0.649,-0.296,-0.53
200.0,-240.0,158.0,40.59,4.04,2.63,0.901,1.08,0.794,0.1,-0.003,-0.135,-1.84,0.601,-0.52,0.2,-0.095,-0.062
200.0,-240.0,178.0,40.7,4.36,2.71,0.741,0.885,0.625,0.031,-0.019,-0.076,-1.83,0.213,-0.264,0.084,0.198,-0.036
200.0,-240.0,198.0,40.81,4.86,2.78,0.604,0.717,0.513,0.027,-0.016,-0.008,-0.373,0.058,-0.098,0.03,-0.021,0.003
200.0,-240.0,218.0,40.87,5.41,2.64,0.506,0.592,0.419,0.006,-0.012,-0.006,-0.116,0.014,-0.036,0.003,-0.007,-0.008
200.0,-240.0,238.0,40.86,5.89,2.22,0.441,0.503,0.368,-0.002,-0.005,-0.014,-0.05,-0.002,-0.028,-0.001,-0.009,-0.004
200.0,-240.0,258.0,40.8,6.23,1.56,0.396,0.437,0.341,-0.011,0.004,-0.007,-0.031,0.0,-0.018,-0.003,-0.004,-0.004
200.0,-240.0,278.0,40.67,6.36,0.81,0.358,0.38,0.291,-0.001,0.004,-0.003,-0.021,-0.007,-0.017,-0.003,-0.007,-0.002
200.0,-240.0,298.0,40.6,6.09,0.11,0.339,0.352,0.296,-0.004,0.007,-0.003,-0.017,-0.009,-0.013,-0.005,-0.003,-0.002
200.0,-240.0,318.0,40.54,5.9,-0.43,0.324,0.35,0.28,-0.006,0.002,-0.004,-0.016,-0.007,-0.016,-0.003,-0.004,-0.002
200.0,-240.0,338.0,40.5,5.47,-0.95,0.308,0.328,0.26,-0.006,0.002,-0.002,-0.012,-0.006,-0.01,-0.003,-0.002,-0.001
200.0,-240.0,358.0,40.5,4.87,-1.22,0.307,0.327,0.259,-0.006,0.003,-0.003,-0.02,-0.013,-0.012,-0.005,-0.003,-0.004
200.0,-240.0,378.0,40.5,4.41,-1.41,0.303,0.336,0.268,-0.007,0.003,-0.002,-0.022,-0.012,-0.015,-0.004,-0.004,-0.002
200.0,-240.0,398.0,40.49,4.13,-1.52,0.301,0.347,0.263,-0.007,0.002,-0.003,-0.02,-0.01,-0.013,-0.003,-0.004,-0.001
200.0,-240.0,418.0,40.56,3.81,-1.65,0.309,0.346,0.275,-0.006,-0.002,-0.002,-0.015,-0.011,-0.015,-0.005,-0.004,-0.002
200.0,-240.0,438.0,40.64,3.39,-1.71,0.306,0.335,0.274,-0.002,0.002,-0.001,-0.013,-0.009,-0.015,-0.004,-0.005,-0.002
200.0,-240.0,488.0,40.81,2.99,-1.75,0.314,0.343,0.274,-0.01,-0.001,-0.007,-0.021,-0.014,-0.013,-0.004,-0.002,-0.003
200.0,-240.0,538.0,40.94,1.94,-1.7,0.318,0.364,0.263,-0.013,0.001,-0.003,-0.015,-0.01,-0.014,-0.005,-0.004,-0.002
200.0,-220.0,28.0,29.51,0.92,0.32,3.673,3.258,2.826,0.0,-2.656,-2.303,-4.126,-0.705,-1.748,0.618,-2.484,-0.918
200.0,-220.0,38.0,30.9,1.53,0.58,3.685,3.441,2.89,0.3,-2.756,-4.456,-12.57,-1.383,-4.448,-0.346,-7.892,-0.939
200.0,-220.0,58.0,33.82,2.91,1.3,3.755,3.353,2.996,-0.47,-2.658,-12.621,-21.19,-3.604,-6.501,2.715,-10.49,-8.024
200.0,-220.0,78.0,36.51,3.74,1.9,3.357,3.102,2.646,0.115,-1.681,-22.077,-34.752,3.625,-11.971,4.216,-19.096,-7.682
200.0,-220.0,98.0,38.6,4.13,2.3,2.679,2.866,2.286,0.801,-0.893,-18.727,-38.613,4.055,-12.509,3.77,-16.543,-6.133
200.0,-220.0,118.0,39.63,4.19,2.49,2.235,2.657,1.959,1.135,-0.264,-13.129,-37.885,0.0,-11.869,2.058,-13.639,-4.784
200.0,-220.0,138.0,40.07,4.18,2.62,2.068,2.553,1.702,1.353,0.03,-7.718,-41.411,1.291,-16.784,0.951,-14.944,-2.787
200.0,-220.0,158.0,40.29,4.31,2.93,1.944,2.23,1.561,0.79,-0.124,-9.551,-28.839,3.238,-9.87,0.916,-7.899,-3.632
200.0,-220.0,178.0,40.54,4.55,3.27,1.568,1.849,1.309,0.532,-0.231,-4.298,-20.042,5.009,-5.691,2.29,-6.478,-1.273
200.0,-220.0,198.0,40.76,5.19,3.45,1.178,1.437,0.998,0.058,-0.173,-0.132,-5.367,0.881,-1.34,0.387,-0.757,0.053
200.0,-220.0,218.0,40.86,5.98,3.35,0.9,1.14,0.742,0.025,-0.099,0.074,-2.621,0.866,-0.542,0.164,-0.233,0.107
200.0,-220.0,238.0,40.83,6.66,2.83,0.672,0.865,0.518,-0.02,-0.029,0.058,-0.857,0.091,-0.184,0.035,-0.034,-0.018
200.0,-220.0,258.0,40.7,7.08,1.88,0.494,0.657,0.434,-0.011,0.0,0.018,-0.158,0.029,-0.005,0.01,0.011,-0.008
200.0,-220.0,278.0,40.55,7.08,0.84,0.39,0.574,0.353,-0.016,0.008,0.004,-0.096,-0.006,0.019,0.0,-0.002,-0.002
200.0,-220.0,298.0,40.44,6.73,-0.14,0.343,0.537,0.322,-0.01,0.008,0.0,-0.106,-0.004,0.025,-0.002,0.0,-0.001
200.0,-220.0,318.0,40.37,6.34,-0.92,0.32,0.537,0.282,-0.014,0.004,-0.007,-0.105,-0.006,0.022,-0.003,0.006,-0.003
200.0,-220.0,338.0,40.36,5.74,-1.43,0.309,0.526,0.277,-0.02,0.003,-0.008,-0.089,-0.012,0.022,-0.004,0.005,-0.002
200.0,-220.0,358.0,40.37,5.03,-1.78,0.3,0.506,0.28,-0.023,0.002,-0.007,-0.091,-0.011,0.017,-0.004,0.007,-0.002
200.0,-220.0,378.0,40.38,4.5,-2.02,0.299,0.517,0.28,-0.023,0.001,-0.005,-0.104,-0.01,0.014,-0.005,0.008,-0.002
200.0,-220.0,398.0,40.43,4.01,-2.1,0.297,0.532,0.273,-0.027,0.001,-0.002,-0.099,-0.009,0.012,-0.005,0.007,-0.002
200.0,-220.0,418.0,40.5,3.57,-2.18,0.302,0.515,0.284,-0.029,0.0,-0.005,-0.079,-0.01,0.014,-0.005,0.008,-0.001
200.0,-220.0,438.0,40.61,3.12,-2.18,0.305,0.501,0.271,-0.029,0.0,-0.003,-0.078,-0.009,0.01,-0.004,0.007,-0.001
200.0,-220.0,488.0,40.76,2.88,-2.0,0.306,0.347,0.267,-0.01,0.0,-0.005,-0.023,-0.01,-0.011,-0.004,-0.003,-0.002
200.0,-220.0,538.0,40.86,1.87,-1.85,0.454,0.357,0.271,-0.012,0.0,-3.37,-0.015,-0.009,-0.011,0.019,-0.005,-0.001
200.0,-200.0,28.0,28.47,1.64,0.58,3.881,3.49,3.127,3.34,-1.669,-6.365,-12.1,-10.585,-4.62,-5.405,-5.76,-3.422
200.0,-200.0,38.0,29.5,2.39,0.92,4.302,4.02,3.639,5.72,-1.631,-22.435,-28.8,-22.003,-15.1,-12.109,-19.3,-12.263
200.0,-200.0,58.0,32.36,4.0,1.77,5.117,4.74,4.281,10.1,-2.942,-98.955,-113.0,-5.335,-77.0,-3.822,-81.2,-40.678
200.0,-200.0,78.0,34.77,4.78,2.38,5.265,5.16,4.374,14.3,-3.308,-186.81,-171.0,17.879,-153.0,21.854,-144.0,-65.331
