x_mm,y_mm,z_mm,U,V,W,urms,vrms,wrms,uv,uw,uuu,vvv,www,uuv,uuw,uvv,uww
-63.0,0.0,298.0,21.78,0.46,-11.13,10.475,5.583,10.523,-0.026,-56.546,-452.991,9.532,742.747,-6.217,315.521,-117.41,-472.306
-63.0,0.0,303.0,26.34,0.19,-12.4,10.161,4.041,9.92,0.778,-51.288,-657.897,-17.943,884.138,-10.235,411.766,-63.028,-576.691
-63.0,0.0,313.0,35.78,0.06,-14.28,7.893,2.049,7.822,-0.037,-31.391,-708.919,-11.961,717.802,-3.174,437.35,-10.335,-519.684
-63.0,0.0,323.0,41.6,0.17,-14.75,4.446,0.994,5.129,-0.08,-8.566,-215.273,-0.905,292.859,-0.354,145.422,-0.418,-178.838
-63.0,0.0,333.0,43.3,0.17,-14.21,2.149,0.677,2.898,-0.044,-1.04,-3.829,-0.127,75.353,-0.009,19.424,0.065,-20.526
-63.0,0.0,343.0,43.53,-0.03,-13.51,1.282,0.618,1.492,-0.033,0.02,2.985,-0.059,8.148,-0.001,1.435,0.022,0.671
-63.0,0.0,353.0,43.54,-0.1,-12.75,0.846,0.58,0.888,-0.04,0.05,0.671,-0.05,1.526,-0.001,0.456,0.012,0.38
-63.0,0.0,363.0,43.54,0.06,-11.96,0.619,0.567,0.595,-0.039,0.015,0.11,-0.052,0.253,0.002,0.066,0.011,0.057
-63.0,0.0,373.0,43.51,0.13,-11.25,0.512,0.557,0.433,-0.037,0.01,0.035,-0.056,0.077,0.004,0.029,0.012,0.014
-63.0,0.0,388.0,43.42,0.03,-10.26,0.416,0.559,0.349,-0.036,-0.002,-0.002,-0.053,0.023,0.004,0.012,0.009,0.0
-43.0,0.0,281.0,15.53,0.56,-8.74,8.973,6.956,10.004,-2.081,-39.141,-71.907,-1.042,200.27,7.214,32.192,-37.413,-96.49
-43.0,0.0,283.0,16.85,0.38,-9.2,9.239,6.863,10.2,-1.066,-41.298,-98.709,-6.506,293.202,4.295,47.698,-65.07,-136.401
-43.0,0.0,288.0,20.12,0.26,-10.61,9.489,6.047,10.169,-0.327,-44.756,-216.445,-7.286,494.924,6.89,144.219,-97.886,-265.779
-43.0,0.0,293.0,24.13,0.16,-11.8,9.46,5.06,9.703,0.206,-44.286,-352.391,11.258,631.694,-7.304,225.215,-91.509,-377.435
-43.0,0.0,303.0,32.14,0.09,-13.86,8.617,2.884,8.385,0.276,-37.182,-686.211,-18.668,762.585,-5.584,431.937,-30.298,-541.633
-43.0,0.0,313.0,38.65,0.14,-14.83,5.842,1.395,6.271,-0.093,-15.557,-402.841,-5.666,446.558,-2.734,245.836,-1.019,-300.935
-43.0,0.0,323.0,41.69,0.22,-14.74,3.13,0.746,3.966,-0.08,-3.293,-65.761,-0.134,150.194,-0.1,56.656,0.141,-69.796
-43.0,0.0,333.0,42.46,0.07,-14.12,1.719,0.629,2.297,-0.039,-0.313,2.241,-0.068,34.065,-0.009,7.171,0.024,-5.639
-43.0,0.0,343.0,42.64,-0.12,-13.42,1.086,0.591,1.207,-0.035,0.056,2.456,-0.048,3.271,0.005,0.862,0.014,0.983
-43.0,0.0,353.0,42.68,-0.01,-12.67,0.733,0.569,0.778,-0.045,0.011,0.44,-0.049,0.718,0.009,0.174,0.01,0.213
-43.0,0.0,363.0,42.71,0.12,-11.93,0.539,0.555,0.557,-0.038,-0.001,0.092,-0.051,0.181,0.006,0.062,0.006,0.051
-43.0,0.0,373.0,42.72,0.14,-11.27,0.44,0.551,0.417,-0.033,-0.004,0.014,-0.062,0.063,0.006,0.022,0.009,0.013
-43.0,0.0,388.0,42.75,0.03,-10.29,0.372,0.551,0.337,-0.036,-0.008,-0.007,-0.052,0.018,0.004,0.01,0.006,-0.001
-23.0,0.0,271.0,15.7,0.19,-8.67,8.02,6.857,9.152,-0.157,-27.726,25.87,12.265,38.022,1.892,-23.175,-11.863,-5.049
-23.0,0.0,273.0,16.71,0.51,-9.03,8.087,6.876,9.378,-1.38,-30.545,30.048,3.792,109.356,1.185,-25.519,-29.156,-46.901
-23.0,0.0,278.0,19.63,0.41,-10.39,8.587,6.524,9.565,-1.704,-35.907,-85.272,7.492,253.945,13.153,52.572,-77.018,-132.506
-23.0,0.0,283.0,22.7,0.39,-11.24,8.895,5.824,9.483,-0.688,-38.849,-165.806,6.754,454.68,11.184,116.632,-93.383,-226.726
-23.0,0.0,293.0,29.53,0.27,-13.35,8.447,3.738,8.58,0.144,-35.725,-448.672,-2.623,629.382,-7.475,287.113,-51.693,-396.619
-23.0,0.0,303.0,35.93,0.24,-14.63,6.752,1.92,6.965,-0.091,-21.341,-484.286,-2.419,530.431,0.321,272.281,-9.151,-348.979
-23.0,0.0,313.0,39.76,0.37,-14.9,4.197,1.012,5.039,-0.167,-7.117,-172.234,-0.87,259.294,0.697,109.63,-0.391,-145.923
-23.0,0.0,323.0,41.32,0.28,-14.55,2.346,0.694,3.149,-0.037,-1.401,-21.997,-0.325,84.486,-0.036,28.868,0.065,-32.696
-23.0,0.0,333.0,41.74,0.05,-13.94,1.383,0.611,1.778,-0.05,-0.047,3.291,0.199,16.092,0.011,3.027,0.095,-0.473
-23.0,0.0,343.0,41.86,0.09,-13.22,0.911,0.561,1.027,-0.064,0.051,1.346,-0.077,2.04,-0.003,0.585,0.017,0.585
-23.0,0.0,353.0,41.95,0.27,-12.5,0.64,0.548,0.681,-0.065,-0.001,0.247,-0.084,0.356,-0.003,0.081,0.022,0.091
-23.0,0.0,363.0,42.0,0.3,-11.84,0.499,0.542,0.506,-0.06,-0.01,0.043,-0.084,0.098,0.005,0.03,0.021,0.028
-23.0,0.0,373.0,42.04,0.2,-11.21,0.433,0.55,0.393,-0.06,-0.013,0.0,-0.086,0.049,0.003,0.014,0.017,0.009
-23.0,0.0,388.0,42.15,0.19,-10.23,0.369,0.545,0.327,-0.055,-0.012,-0.013,-0.083,0.014,0.004,0.008,0.023,0.0
-3.0,0.0,261.0,16.45,0.1,-8.99,7.29,6.614,8.538,-1.07,-22.118,41.342,8.022,-7.387,4.133,-45.014,-2.505,25.031
-3.0,0.0,263.0,17.2,0.0,-9.38,7.449,6.595,8.672,-2.492,-25.437,49.023,17.898,33.615,-0.164,-28.915,-11.924,7.178
-3.0,0.0,268.0,19.46,0.0,-10.2,7.785,6.603,8.877,-2.02,-28.133,30.278,12.075,127.372,3.742,-17.878,-44.046,-37.537
-3.0,0.0,273.0,21.98,0.17,-11.17,8.094,6.117,9.059,-2.38,-33.156,-63.526,11.098,285.012,9.503,50.365,-77.985,-127.239
-3.0,0.0,283.0,27.96,0.24,-13.03,8.22,4.486,8.502,-1.425,-33.521,-297.577,13.532,511.745,12.172,180.96,-65.979,-273.552
-3.0,0.0,293.0,33.68,0.27,-14.44,7.225,2.598,7.209,-0.901,-25.105,-447.317,14.165,491.468,10.986,266.643,-24.414,-329.603
-3.0,0.0,303.0,37.85,0.31,-14.95,5.197,1.368,5.691,-0.125,-11.633,-282.345,2.495,334.438,0.124,166.243,-1.694,-218.344
-3.0,0.0,313.0,40.17,0.31,-14.93,2.99,0.815,3.806,-0.015,-2.729,-58.068,0.648,136.187,0.116,44.96,0.049,-59.457
-3.0,0.0,323.0,40.97,0.09,-14.39,1.785,0.641,2.351,-0.024,-0.438,-3.039,-0.2,36.939,0.007,10.984,-0.022,-11.597
-3.0,0.0,333.0,41.2,0.05,-13.7,1.106,0.581,1.364,-0.056,0.117,3.126,-0.076,7.553,0.009,1.074,0.027,1.183
-3.0,0.0,343.0,41.29,0.23,-13.0,0.752,0.547,0.848,-0.055,0.029,0.702,-0.077,0.737,-0.001,0.215,0.019,0.381
-3.0,0.0,353.0,41.36,0.25,-12.32,0.55,0.544,0.601,-0.059,0.006,0.187,-0.076,0.187,0.002,0.065,0.018,0.087
-3.0,0.0,363.0,41.42,0.18,-11.68,0.459,0.541,0.458,-0.059,-0.007,0.051,-0.08,0.048,0.001,0.025,0.02,0.02
-3.0,0.0,373.0,41.49,0.15,-11.06,0.393,0.537,0.359,-0.055,-0.01,0.016,-0.079,0.028,0.0,0.01,0.019,0.007
-3.0,0.0,388.0,41.61,0.19,-10.11,0.356,0.539,0.322,-0.058,-0.013,-0.003,-0.073,0.012,0.005,0.009,0.018,-0.002
17.0,0.0,28.0,43.21,0.48,-0.35,0.881,1.031,0.787,-0.133,0.116,-0.567,0.23,-0.292,0.268,-0.236,-0.413,-0.248
17.0,0.0,38.0,38.22,0.59,-0.36,2.728,2.187,1.831,-0.289,2.243,-9.388,0.179,-2.921,0.171,-3.498,-2.105,-2.953
17.0,0.0,58.0,-3.79,-0.05,-1.91,5.362,4.336,3.688,0.065,3.848,1.585,-6.432,-5.525,-4.044,2.921,6.219,-1.859
17.0,0.0,78.0,-4.81,-0.04,0.81,5.51,4.357,4.223,0.541,3.581,11.58,-4.591,-16.179,0.441,-3.925,-4.404,-4.778
17.0,0.0,78.0,-3.74,-0.01,3.77,5.642,4.274,4.204,0.312,3.777,-25.147,3.744,-12.681,-0.038,-10.976,3.13,-13.384
17.0,0.0,98.0,-1.95,0.06,5.92,5.26,4.404,3.901,0.507,2.857,-52.992,1.294,-11.071,2.507,-9.41,4.704,-13.31
17.0,0.0,98.0,-1.86,0.05,5.85,5.366,4.57,3.916,0.389,1.839,-61.127,-1.645,-7.56,8.888,-6.546,-3.873,-18.198
17.0,0.0,118.0,-0.28,-0.17,6.57,4.545,4.579,3.672,0.959,0.499,-56.357,-0.645,4.777,-3.01,5.177,-3.67,-8.841
17.0,0.0,138.0,1.05,-0.05,6.25,3.746,4.39,3.484,0.754,-0.087,-23.965,-3.75,5.578,-1.435,7.181,-9.546,-5.796
17.0,0.0,158.0,1.96,-0.31,5.56,3.117,4.085,3.252,1.098,0.624,-8.979,0.43,2.127,-2.364,4.917,-9.471,-1.524
17.0,0.0,178.0,2.59,-0.27,4.2,2.485,3.695,3.079,0.341,0.88,-1.374,3.285,-1.564,-1.762,1.818,-5.321,0.609
17.0,0.0,198.0,2.07,-0.29,2.36,2.506,3.38,3.441,0.336,1.345,-6.422,0.64,-29.288,-0.699,-2.812,-3.01,-4.351
17.0,0.0,218.0,14.19,-0.55,-7.66,5.039,3.498,5.666,-0.051,-12.888,43.749,2.048,-42.23,0.159,-18.445,-4.913,13.886
17.0,0.0,238.0,23.83,0.25,-11.57,5.985,5.429,6.678,-1.006,-18.089,-23.53,1.491,68.29,0.918,16.846,23.952,-28.961
17.0,0.0,258.0,35.63,-0.01,-15.12,4.679,6.476,4.71,-1.824,-9.427,-148.913,-0.188,151.755,-1.851,80.863,-25.769,-95.516
17.0,0.0,278.0,40.08,0.2,-15.22,1.533,4.068,1.911,-1.722,-0.382,-6.181,14.942,18.509,12.278,6.238,-56.143,-6.815
17.0,0.0,298.0,40.4,0.3,-14.09,0.602,1.317,0.663,-0.138,0.014,0.292,3.791,0.244,1.864,0.071,-2.182,0.104
17.0,0.0,318.0,40.6,0.02,-12.83,0.395,0.621,0.379,-0.027,0.001,0.01,-0.013,0.031,0.044,0.013,0.058,0.007
17.0,0.0,338.0,40.77,0.19,-11.59,0.348,0.55,0.288,-0.047,-0.006,-0.001,-0.074,0.004,0.004,0.006,0.019,-0.001
17.0,0.0,358.0,41.11,0.12,-9.76,0.336,0.545,0.261,-0.049,-0.01,-0.013,-0.066,0.007,0.005,0.008,0.015,-0.004
17.0,0.0,388.0,43.34,0.15,-0.26,1.01,0.547,1.024,-0.05,0.082,-0.809,-0.069,-0.793,0.004,-0.377,0.014,-0.361
37.0,0.0,28.0,38.41,0.48,-0.24,3.199,1.097,2.37,-0.107,3.226,-31.627,0.157,-16.461,0.201,-15.382,-0.388,-13.498
37.0,0.0,38.0,-4.89,0.6,-2.77,7.013,2.487,5.355,-0.276,7.45,52.083,0.359,40.171,2.523,44.052,-9.843,18.173
37.0,0.0,58.0,-8.05,0.17,-2.03,6.04,5.018,4.966,0.162,2.718,31.377,15.381,5.591,-2.406,12.068,1.479,9.697
37.0,0.0,78.0,-7.05,0.05,0.64,6.39,4.741,4.938,-0.549,1.651,0.764,8.593,13.064,11.535,13.742,2.48,-1.92
37.0,0.0,98.0,-4.12,-0.07,2.92,6.436,4.916,4.753,0.067,-0.009,-56.657,5.275,6.111,4.364,17.893,6.874,-13.687
37.0,0.0,118.0,-0.55,-0.17,3.66,5.544,5.019,4.523,1.744,-1.489,-107.642,12.303,3.09,-1.206,23.779,-2.193,-28.236
37.0,0.0,138.0,2.06,-0.47,3.45,4.209,4.7,4.184,1.561,-1.408,-63.048,-8.868,12.36,0.865,21.034,-21.227,-17.653
37.0,0.0,158.0,3.52,-0.19,2.31,3.115,4.202,3.691,0.772,0.312,-19.279,4.601,3.447,-3.632,9.837,-17.967,-8.834
37.0,0.0,178.0,4.17,-0.33,0.73,2.598,3.659,3.532,-0.068,1.146,-5.313,1.245,-9.516,-0.752,-2.486,-12.159,-4.347
37.0,0.0,198.0,8.03,-0.32,-4.49,3.779,3.239,5.961,0.484,-8.321,27.895,-3.422,-120.863,-1.25,-30.037,-3.963,43.919
37.0,0.0,218.0,19.11,-0.22,-9.91,5.154,4.962,6.104,-0.204,-12.829,30.485,-0.449,-39.297,-1.193,-11.658,12.479,11.18
37.0,0.0,238.0,29.23,0.13,-13.58,5.686,5.897,6.05,-1.057,-16.171,-84.762,-0.184,140.035,-3.826,53.341,9.0,-70.266
37.0,0.0,258.0,29.16,0.16,-13.64,5.618,5.792,6.072,-1.438,-16.214,-81.885,13.997,132.06,3.362,51.286,-55.103,-69.96
37.0,0.0,278.0,38.26,0.2,-15.91,3.132,2.948,3.419,-0.612,-3.238,-69.892,8.428,77.381,5.021,33.139,-30.092,-41.958
37.0,0.0,298.0,39.86,0.14,-15.16,0.99,0.986,1.207,-0.032,-0.004,0.145,0.03,4.388,-1.056,0.91,-0.798,-0.468
37.0,0.0,318.0,40.09,-0.05,-13.87,0.476,0.605,0.517,-0.106,0.007,0.053,-0.148,0.022,0.082,0.012,0.048,0.033
37.0,0.0,338.0,40.24,0.05,-12.62,0.351,0.559,0.343,-0.124,-0.005,-0.009,-0.043,0.015,0.05,0.009,0.025,-0.001
37.0,0.0,358.0,40.42,0.0,-11.37,0.318,0.558,0.273,-0.111,-0.009,-0.007,-0.029,0.004,0.05,0.006,0.021,-0.003
37.0,0.0,388.0,40.78,0.04,-9.55,0.323,0.559,0.253,-0.101,-0.009,-0.008,-0.031,0.006,0.046,0.006,0.025,-0.004
87.0,0.0,28.0,42.96,0.57,1.1,3.043,2.285,3.147,0.745,2.68,-51.31,-13.866,-32.726,-14.365,-29.016,-20.256,-29.43
87.0,0.0,38.0,37.06,0.41,1.86,6.789,4.784,5.335,-0.825,18.787,-490.433,-0.554,-155.767,7.713,-228.962,-84.698,-176.911
87.0,0.0,58.0,6.96,0.81,-1.14,11.788,8.85,10.173,-1.689,36.405,-533.67,22.144,78.624,-17.881,-21.167,-21.526,-41.753
87.0,0.0,78.0,-12.02,0.65,-4.57,8.494,7.136,8.746,1.157,0.366,358.126,17.229,152.632,7.311,75.069,74.795,137.3
87.0,0.0,98.0,-13.88,0.13,-3.79,7.275,5.8,7.173,-0.676,-8.732,67.742,13.69,74.688,-1.536,-15.524,16.305,27.524
87.0,0.0,118.0,-8.82,-0.52,-2.14,8.019,5.789,6.715,-0.237,-18.103,-124.686,12.626,153.21,13.07,40.942,-12.961,-75.262
87.0,0.0,138.0,-0.89,-0.35,-2.24,6.857,5.417,5.871,1.589,-13.543,-343.399,28.021,195.501,-5.329,142.616,-53.776,-132.045
87.0,0.0,158.0,4.54,-0.35,-3.37,3.779,4.157,4.268,0.289,-1.739,-68.947,5.896,43.141,3.97,29.86,-26.874,-26.19
87.0,0.0,178.0,7.68,-0.18,-5.4,3.267,4.173,4.683,-0.347,-3.474,4.432,4.476,-54.735,-2.369,-11.584,0.217,15.989
87.0,0.0,198.0,13.68,0.12,-9.3,4.362,5.209,5.706,0.374,-10.945,25.632,18.984,-51.559,0.43,-24.087,5.685,24.344
87.0,0.0,218.0,21.6,0.11,-12.66,4.955,5.898,5.802,-0.292,-12.394,16.528,-7.048,-0.723,1.709,-4.88,6.858,1.644
87.0,0.0,238.0,30.16,0.13,-15.62,4.997,5.291,5.379,-0.388,-12.158,-61.27,-0.808,90.391,1.259,38.945,-44.612,-50.006
87.0,0.0,258.0,37.3,0.18,-17.21,3.007,3.037,3.203,-0.531,-2.906,-56.179,2.747,58.53,3.033,28.515,-25.112,-33.098
87.0,0.0,278.0,38.89,0.19,-16.28,1.129,1.146,1.289,-0.143,0.043,-1.94,-2.423,4.207,0.283,1.825,-1.825,-0.55
87.0,0.0,298.0,39.08,0.04,-14.82,0.566,0.628,0.566,-0.184,0.031,0.444,-0.059,0.043,0.064,0.131,0.072,0.128
