x_mm,y_mm,z_mm,U,V,W,urms,vrms,wrms,uv,uw,uuu,vvv,www,uuv,uuw,uvv,uww
-88.0,-200.0,488.0,42.35,2.74,-2.35,0.392,0.541,0.281,-0.057,-0.005,-0.048,-0.07,-0.01,0.0,-0.01,0.015,-0.003
-88.0,-200.0,538.0,42.1,1.88,-1.94,0.4,0.548,0.27,-0.058,-0.009,-0.042,-0.064,-0.008,-0.001,-0.007,0.018,-0.001
-88.0,-190.0,303.0,37.12,22.3,16.75,4.759,5.312,3.89,-6.377,-2.202,-17.212,-117.479,-11.096,-47.9,-7.993,46.675,-6.423
-88.0,-190.0,308.0,41.82,25.74,10.82,2.326,1.95,2.135,1.228,-1.095,-7.662,-2.506,6.407,-0.465,3.082,-0.452,-3.366
-88.0,-190.0,318.0,42.93,21.02,0.39,0.418,1.465,0.498,0.667,-0.02,-0.012,-1.098,0.001,-1.939,0.007,-1.699,0.003
-88.0,-190.0,328.0,42.54,16.64,-2.8,0.374,1.009,0.351,-0.02,-0.023,-0.041,0.272,-0.002,0.319,0.001,-0.506,-0.003
-88.0,-190.0,338.0,42.55,13.37,-3.93,0.375,0.732,0.331,-0.023,-0.026,-0.043,0.119,-0.004,0.128,0.001,0.023,-0.003
-88.0,-190.0,348.0,42.68,11.15,-4.35,0.367,0.608,0.306,-0.055,-0.018,-0.043,-0.054,-0.004,-0.001,-0.004,0.021,-0.002
-88.0,-190.0,368.0,42.75,8.23,-4.28,0.373,0.592,0.296,-0.062,-0.016,-0.037,-0.081,-0.004,-0.01,-0.004,0.014,-0.002
-88.0,-190.0,388.0,42.83,6.58,-3.82,0.371,0.556,0.297,-0.058,-0.012,-0.03,-0.077,-0.01,-0.004,-0.008,0.015,-0.001
-88.0,-190.0,438.0,42.63,3.98,-3.06,0.368,0.559,0.274,-0.062,-0.007,-0.042,-0.078,-0.007,0.0,-0.006,0.014,-0.002
-88.0,-190.0,538.0,42.14,1.9,-2.12,0.375,0.547,0.27,-0.066,-0.006,-0.046,-0.069,-0.007,-0.005,-0.007,0.016,-0.003
-88.0,-180.0,303.0,43.95,35.4,-8.2,3.653,3.99,4.421,-0.128,2.669,1.314,-42.071,-6.8,-18.036,-0.303,-10.838,-0.843
-88.0,-180.0,308.0,32.25,33.99,-6.74,5.618,3.908,5.784,-1.54,11.055,27.567,-27.52,9.27,-25.811,22.887,8.01,11.495
-88.0,-180.0,318.0,40.62,23.31,-7.99,0.658,1.844,0.871,0.264,-0.123,-0.446,1.116,0.911,-0.087,0.333,-2.115,-0.306
-88.0,-180.0,328.0,41.56,17.26,-7.43,0.384,1.141,0.355,-0.101,-0.032,-0.013,1.313,-0.017,0.806,-0.001,-0.615,-0.001
-88.0,-180.0,338.0,42.08,13.54,-6.95,0.394,0.74,0.309,-0.037,-0.031,-0.035,0.251,-0.003,0.188,0.0,-0.039,-0.003
-88.0,-180.0,348.0,42.43,11.22,-6.53,0.374,0.601,0.299,-0.055,-0.023,-0.039,-0.039,-0.008,0.013,-0.001,0.007,-0.004
-88.0,-180.0,368.0,42.7,8.22,-5.64,0.373,0.566,0.282,-0.052,-0.017,-0.038,-0.08,-0.012,0.005,-0.005,0.015,-0.003
-88.0,-180.0,388.0,42.85,6.5,-4.79,0.373,0.549,0.267,-0.054,-0.012,-0.035,-0.09,-0.003,0.004,-0.005,0.014,-0.002
-88.0,-180.0,438.0,42.67,3.99,-3.44,0.372,0.554,0.286,-0.055,-0.009,-0.037,-0.089,-0.009,0.003,-0.007,0.014,-0.001
-88.0,-180.0,538.0,42.18,1.9,-2.24,0.379,0.538,0.271,-0.059,-0.005,-0.048,-0.066,-0.008,0.002,-0.005,0.016,-0.003
-88.0,-170.0,298.0,28.9,4.67,-38.08,3.451,5.12,2.593,0.184,-1.577,-0.999,-0.517,7.328,-1.265,2.03,0.746,-0.39
-88.0,-170.0,303.0,27.96,17.83,-34.24,3.261,3.967,2.733,1.32,-1.805,-2.53,-4.188,6.112,-3.011,3.203,-6.161,1.852
-88.0,-170.0,308.0,32.68,22.11,-26.69,2.658,3.12,2.04,-0.644,-2.636,-11.695,5.045,5.24,2.044,5.105,-6.639,-4.419
-88.0,-170.0,318.0,39.48,19.3,-15.97,0.493,1.894,0.505,-0.681,-0.057,-0.09,3.727,0.174,2.76,0.069,-3.788,-0.054
-88.0,-170.0,328.0,40.9,15.52,-11.85,0.358,1.175,0.334,-0.273,-0.033,-0.02,2.23,-0.01,1.181,0.001,-0.775,0.001
-88.0,-170.0,338.0,41.73,12.72,-9.82,0.388,0.743,0.321,-0.084,-0.034,-0.024,0.417,-0.01,0.196,-0.001,-0.09,-0.002
-88.0,-170.0,348.0,42.24,10.69,-8.66,0.382,0.602,0.302,-0.054,-0.026,-0.033,-0.073,-0.004,0.024,-0.002,0.023,-0.002
-88.0,-170.0,368.0,42.7,8.0,-6.96,0.38,0.571,0.26,-0.051,-0.017,-0.045,-0.09,-0.007,0.002,-0.001,0.016,-0.003
-88.0,-170.0,388.0,42.86,6.36,-5.76,0.376,0.551,0.275,-0.048,-0.014,-0.033,-0.096,-0.007,0.007,-0.005,0.014,-0.001
-88.0,-170.0,438.0,42.72,3.94,-3.87,0.374,0.56,0.305,-0.051,-0.014,-0.036,-0.087,-0.009,0.006,-0.004,0.012,0.0
-88.0,-170.0,538.0,42.22,1.82,-2.36,0.371,0.542,0.267,-0.055,-0.005,-0.035,-0.068,-0.008,-0.001,-0.005,0.013,-0.001
-88.0,-160.0,298.0,39.14,7.04,-26.38,1.517,2.758,1.119,-2.462,0.019,-3.036,3.107,-0.139,11.387,-0.065,-12.449,-0.444
-88.0,-160.0,303.0,38.66,10.9,-25.63,1.134,2.256,0.758,-1.461,-0.092,-1.997,9.912,-0.073,5.953,0.196,-6.28,-0.254
-88.0,-160.0,308.0,38.86,13.32,-23.34,0.758,1.965,0.551,-1.088,-0.052,-0.683,8.342,0.041,4.161,0.124,-5.225,-0.095
-88.0,-160.0,318.0,39.83,14.28,-18.2,0.449,1.359,0.355,-0.467,-0.025,-0.021,4.769,-0.003,1.991,0.0,-1.797,-0.007
-88.0,-160.0,328.0,40.84,12.83,-14.46,0.388,0.816,0.327,-0.127,-0.034,-0.022,0.714,-0.005,0.37,-0.002,-0.251,-0.003
-88.0,-160.0,338.0,41.63,11.18,-12.0,0.402,0.617,0.307,-0.07,-0.032,-0.028,0.034,-0.006,0.076,0.0,-0.037,-0.004
-88.0,-160.0,348.0,42.18,9.73,-10.34,0.403,0.578,0.296,-0.055,-0.023,-0.036,-0.076,-0.01,0.004,-0.002,0.023,-0.004
-88.0,-160.0,368.0,42.71,7.58,-8.1,0.377,0.567,0.29,-0.057,-0.017,-0.039,-0.072,-0.008,0.013,-0.005,0.019,-0.003
-88.0,-160.0,388.0,42.9,6.13,-6.69,0.377,0.56,0.268,-0.052,-0.013,-0.028,-0.087,-0.006,0.01,-0.005,0.021,-0.003
-88.0,-160.0,438.0,42.77,3.82,-4.35,0.379,0.561,0.298,-0.055,-0.013,-0.036,-0.084,-0.003,0.007,-0.006,0.021,-0.001
-88.0,-160.0,538.0,42.26,1.72,-2.51,0.38,0.546,0.27,-0.049,-0.008,-0.045,-0.067,-0.007,0.004,-0.006,0.014,0.0
-88.0,-150.0,298.0,35.68,7.18,-20.48,1.546,2.126,1.257,0.063,-0.413,0.198,2.612,0.119,0.218,0.021,-0.103,0.087
-88.0,-150.0,303.0,36.62,8.93,-20.58,1.545,1.908,1.202,0.292,-0.488,-0.526,0.482,0.358,0.401,0.136,-0.25,-0.125
-88.0,-150.0,308.0,37.61,10.1,-20.17,1.473,1.755,1.096,0.027,-0.462,-1.001,0.666,0.478,-0.03,0.276,-0.913,-0.318
-88.0,-150.0,318.0,39.37,10.83,-18.17,1.195,1.365,0.783,-0.406,-0.259,-1.459,1.069,0.25,0.448,0.326,-0.834,-0.312
-88.0,-150.0,328.0,40.91,10.26,-15.6,0.718,0.859,0.489,-0.21,-0.064,-0.525,0.596,0.04,0.395,0.077,-0.363,-0.094
-88.0,-150.0,338.0,41.81,9.53,-13.23,0.428,0.585,0.303,-0.07,-0.025,-0.024,-0.04,-0.003,0.003,-0.004,0.013,-0.002
-88.0,-150.0,348.0,42.28,8.68,-11.45,0.407,0.554,0.292,-0.069,-0.024,-0.038,-0.1,-0.007,-0.006,-0.004,0.027,-0.002
-88.0,-150.0,368.0,42.76,7.0,-9.11,0.376,0.543,0.259,-0.059,-0.016,-0.029,-0.079,-0.006,0.003,-0.004,0.022,-0.001
-88.0,-150.0,388.0,42.95,5.76,-7.44,0.374,0.556,0.27,-0.068,-0.012,-0.031,-0.075,-0.012,0.0,-0.005,0.019,0.0
-88.0,-150.0,438.0,42.84,3.67,-4.81,0.373,0.548,0.269,-0.057,-0.01,-0.039,-0.064,-0.001,0.005,-0.004,0.017,-0.002
-88.0,-150.0,538.0,42.29,1.66,-2.68,0.373,0.533,0.268,-0.062,-0.006,-0.043,-0.06,-0.005,-0.001,-0.006,0.015,-0.002
-88.0,-140.0,298.0,38.49,7.77,-19.79,1.806,1.563,1.323,-1.087,-0.502,-3.205,1.428,2.945,1.058,1.33,-0.802,-1.514
-88.0,-140.0,303.0,38.7,8.12,-19.63,1.725,1.497,1.116,-1.131,-0.378,-2.113,1.845,0.184,1.308,0.36,-1.189,-0.341
-88.0,-140.0,308.0,39.22,8.45,-19.15,1.607,1.479,0.986,-1.059,-0.328,-2.307,2.283,0.105,1.904,0.336,-1.723,-0.379
-88.0,-140.0,318.0,40.76,8.62,-17.5,1.03,1.0,0.702,-0.3,-0.119,-1.367,1.239,0.018,0.66,0.109,-0.563,-0.198
-88.0,-140.0,328.0,41.65,8.52,-15.56,0.511,0.589,0.413,-0.08,-0.038,-0.036,-0.022,0.027,0.009,0.011,0.002,-0.011
-88.0,-140.0,338.0,42.09,8.21,-13.77,0.432,0.575,0.335,-0.077,-0.033,-0.021,-0.1,-0.006,-0.015,-0.003,0.028,0.0
-88.0,-140.0,348.0,42.43,7.68,-12.2,0.409,0.559,0.322,-0.071,-0.023,-0.036,-0.066,-0.004,0.009,-0.003,0.022,-0.003
-88.0,-140.0,368.0,42.85,6.43,-9.78,0.391,0.55,0.292,-0.071,-0.014,-0.032,-0.091,-0.008,-0.002,-0.004,0.022,-0.002
-88.0,-140.0,388.0,43.03,5.39,-8.08,0.386,0.536,0.294,-0.07,-0.012,-0.017,-0.069,-0.01,-0.001,-0.007,0.02,-0.003
-88.0,-140.0,438.0,42.9,3.51,-5.22,0.366,0.55,0.257,-0.067,-0.005,-0.03,-0.068,-0.006,-0.003,-0.006,0.017,0.0
-88.0,-140.0,538.0,42.33,1.58,-2.82,0.375,0.533,0.261,-0.069,-0.005,-0.044,-0.057,-0.004,0.0,-0.007,0.015,-0.002
-88.0,-130.0,298.0,37.73,7.46,-18.83,2.751,1.455,2.489,0.213,-2.699,-47.251,-1.485,39.696,-0.794,21.368,-1.289,-26.983
-88.0,-130.0,303.0,39.42,7.27,-19.1,1.721,1.126,1.636,-0.049,-0.828,-13.599,-0.516,12.25,-0.238,7.202,-0.014,-8.196
-88.0,-130.0,308.0,40.45,7.22,-18.78,1.08,0.803,1.033,-0.133,-0.21,-1.273,-0.1,1.761,0.017,0.436,0.012,-0.316
-88.0,-130.0,318.0,41.44,7.22,-17.32,0.6,0.618,0.575,-0.139,-0.09,0.001,-0.035,0.055,-0.025,0.015,0.041,-0.014
-88.0,-130.0,328.0,41.95,7.17,-15.64,0.494,0.565,0.437,-0.138,-0.053,-0.01,-0.04,0.021,-0.01,0.0,0.022,0.001
-88.0,-130.0,338.0,42.33,6.99,-14.05,0.442,0.554,0.383,-0.132,-0.033,-0.032,-0.036,0.004,-0.012,-0.002,0.027,-0.002
-88.0,-130.0,348.0,42.63,6.64,-12.58,0.424,0.537,0.339,-0.114,-0.025,-0.021,-0.066,0.004,-0.012,-0.007,0.025,-0.001
-88.0,-130.0,368.0,43.01,5.7,-10.12,0.4,0.544,0.308,-0.107,-0.011,-0.025,-0.029,-0.005,-0.009,-0.008,0.013,-0.003
-88.0,-130.0,388.0,43.11,4.83,-8.46,0.387,0.534,0.295,-0.109,-0.009,-0.02,-0.055,-0.01,-0.004,-0.006,0.014,-0.003
-88.0,-130.0,438.0,42.93,3.08,-5.51,0.377,0.539,0.271,-0.113,-0.004,-0.03,-0.037,-0.011,0.007,-0.007,0.011,-0.003
-88.0,-130.0,538.0,42.33,1.33,-2.91,0.373,0.529,0.255,-0.099,-0.006,-0.039,-0.017,-0.006,0.004,-0.007,0.008,-0.001
-88.0,-120.0,298.0,33.96,6.71,-16.86,4.634,2.177,4.412,0.624,-9.875,-129.694,-10.201,126.339,-4.859,70.211,-8.856,-84.034
-88.0,-120.0,303.0,37.6,6.18,-18.05,3.271,1.387,2.995,-0.218,-3.946,-80.205,-1.351,59.509,-0.758,38.485,-1.04,-40.893
-88.0,-120.0,308.0,39.87,6.09,-18.41,2.066,1.16,1.972,-0.06,-1.38,-26.779,-8.669,23.638,-1.402,12.511,-3.224,-14.177
-88.0,-120.0,318.0,41.69,6.17,-17.57,0.826,0.685,0.862,-0.212,-0.131,0.057,-0.15,0.915,-0.061,0.198,0.074,0.172
-88.0,-120.0,328.0,42.21,6.13,-15.91,0.58,0.601,0.553,-0.178,-0.08,0.062,-0.059,0.088,-0.02,0.024,0.031,0.023
-88.0,-120.0,338.0,42.57,6.04,-14.28,0.483,0.569,0.44,-0.167,-0.051,-0.025,-0.044,0.03,-0.004,0.006,0.032,0.002
-88.0,-120.0,348.0,42.84,5.78,-12.86,0.445,0.564,0.372,-0.174,-0.028,-0.02,-0.036,0.012,0.002,-0.005,0.032,-0.002
-88.0,-120.0,368.0,43.16,5.1,-10.44,0.417,0.539,0.315,-0.153,-0.012,-0.021,-0.035,-0.004,0.019,-0.008,0.006,-0.002
-88.0,-120.0,388.0,43.22,4.43,-8.68,0.407,0.537,0.3,-0.136,-0.011,-0.025,-0.04,-0.002,0.006,-0.006,0.027,-0.001
-88.0,-120.0,438.0,43.01,2.86,-5.56,0.373,0.532,0.268,-0.139,-0.005,-0.026,-0.032,-0.01,-0.009,-0.008,0.03,-0.001
-88.0,-120.0,538.0,42.33,1.32,-2.86,0.374,0.506,0.259,-0.121,-0.006,-0.037,-0.019,-0.005,0.002,-0.006,0.015,-0.001
-88.0,-110.0,298.0,29.48,5.74,-14.97,6.203,3.688,6.253,2.982,-16.443,-178.843,-66.276,207.996,-28.35,89.802,-51.345,-124.877
-88.0,-110.0,303.0,34.08,5.43,-16.83,5.406,2.689,5.029,0.929,-11.678,-217.499,-27.846,193.974,-16.222,107.384,-21.097,-125.411
-88.0,-110.0,308.0,37.67,5.35,-17.74,4.07,1.664,3.757,0.098,-6.315,-149.847,-9.18,122.926,-2.28,72.617,-3.165,-82.538
-88.0,-110.0,318.0,41.75,5.29,-17.64,1.436,0.817,1.601,-0.301,-0.517,-6.76,-0.468,13.857,0.555,4.721,-0.013,-5.828
-88.0,-110.0,328.0,42.5,5.24,-16.15,0.771,0.62,0.77,-0.202,-0.078,0.511,-0.105,0.553,-0.129,0.081,0.093,0.167
-88.0,-110.0,338.0,42.82,5.2,-14.55,0.564,0.564,0.519,-0.171,-0.061,0.03,-0.054,0.089,-0.097,0.016,0.067,0.013
-88.0,-110.0,348.0,43.06,5.02,-13.12,0.488,0.549,0.401,-0.186,-0.03,0.007,-0.056,0.021,-0.081,-0.003,0.068,0.002
-88.0,-110.0,368.0,43.34,4.58,-10.74,0.468,0.527,0.313,-0.176,-0.014,0.327,-0.079,0.0,-0.088,0.013,0.065,-0.002
-88.0,-110.0,388.0,43.36,4.06,-8.78,0.414,0.55,0.293,-0.181,-0.006,-0.021,-0.075,-0.004,-0.064,-0.008,0.058,-0.002
-88.0,-110.0,438.0,43.07,2.64,-5.68,0.376,0.542,0.268,-0.161,-0.007,-0.023,-0.069,-0.01,-0.055,-0.008,0.046,0.0
-88.0,-110.0,538.0,42.33,1.24,-2.83,0.384,0.514,0.257,-0.153,-0.005,-0.042,-0.044,-0.007,-0.033,-0.008,0.043,-0.003
-88.0,-100.0,298.0,25.16,5.83,-13.16,7.04,5.406,7.604,4.996,-22.477,-158.67,-82.016,246.29,-42.93,75.668,-82.576,-130.305
-88.0,-100.0,303.0,29.72,4.73,-15.19,6.988,4.34,6.816,4.477,-22.737,-295.964,-61.098,352.628,-43.165,161.222,-78.031,-213.199
-88.0,-100.0,308.0,34.78,4.31,-16.64,5.802,3.134,5.538,1.626,-15.592,-293.429,-54.45,297.018,-15.834,167.005,-41.523,-198.133
-88.0,-100.0,318.0,41.31,4.4,-17.38,2.572,1.15,2.745,-0.351,-2.267,-59.746,-1.173,62.603,-0.296,34.914,0.232,-37.028
-88.0,-100.0,328.0,42.82,4.44,-16.15,1.079,0.746,1.159,-0.196,-0.188,1.859,-1.001,4.18,-0.232,0.279,0.349,0.13
-88.0,-100.0,338.0,43.09,4.43,-14.71,0.671,0.578,0.643,-0.121,-0.036,0.232,-0.112,0.337,-0.056,0.098,0.048,0.069
-88.0,-100.0,348.0,43.28,4.36,-13.3,0.537,0.548,0.442,-0.109,-0.029,0.03,-0.085,0.063,-0.044,0.012,0.031,0.009
-88.0,-100.0,368.0,43.5,4.13,-10.92,0.435,0.525,0.318,-0.104,-0.006,-0.015,-0.074,0.003,-0.049,-0.005,0.05,-0.004
-88.0,-100.0,388.0,43.48,3.71,-8.93,0.407,0.525,0.275,-0.108,-0.003,-0.025,-0.064,-0.005,-0.058,-0.008,0.043,-0.002
-88.0,-100.0,438.0,43.1,2.5,-5.7,0.348,0.503,0.271,-0.097,-0.002,-0.015,-0.071,-0.009,-0.055,-0.005,0.043,-0.002
-88.0,-100.0,538.0,42.31,1.25,-2.87,0.347,0.485,0.249,-0.111,-0.002,-0.032,-0.043,-0.007,-0.062,-0.006,0.041,-0.002
-88.0,-90.0,298.0,21.35,5.44,-11.55,7.698,6.729,9.007,0.31,-27.285,-95.416,-68.34,263.449,-35.584,42.154,-52.852,-95.718
-88.0,-90.0,303.0,26.62,3.73,-13.68,7.708,5.728,8.313,5.93,-29.694,-235.98,-125.728,466.876,-55.179,161.84,-114.67,-255.501
-88.0,-90.0,308.0,31.93,3.51,-15.47,7.278,4.625,7.062,0.813,-24.571,-403.292,-87.559,455.995,-19.057,225.376,-77.124,-292.582
-88.0,-90.0,318.0,40.54,3.35,-16.93,3.863,2.131,3.897,0.036,-5.257,-164.359,-23.004,154.07,-12.774,80.544,-11.896,-95.169
