x_mm,y_mm,z_mm,U,V,W,urms,vrms,wrms,uv,uw,uuu,vvv,www,uuv,uuw,uvv,uww
-83.0,100.0,333.0,42.39,-4.17,-14.58,0.343,0.583,0.283,-0.07,-0.017,-0.021,-0.021,0.009,-0.007,0.006,0.008,-0.005
-83.0,100.0,343.0,42.6,-4.15,-13.51,0.342,0.566,0.254,-0.074,-0.015,-0.007,-0.023,0.004,-0.001,0.007,0.013,-0.003
-83.0,100.0,353.0,42.79,-4.02,-12.53,0.344,0.567,0.272,-0.09,-0.014,-0.012,-0.023,0.009,-0.003,0.007,0.013,-0.006
-83.0,100.0,363.0,42.94,-3.89,-11.52,0.352,0.559,0.252,-0.085,-0.013,-0.009,-0.038,0.005,0.001,0.008,0.013,-0.004
-83.0,100.0,373.0,43.06,-3.73,-10.61,0.344,0.551,0.255,-0.086,-0.013,-0.01,-0.042,0.007,-0.002,0.006,0.008,-0.003
-83.0,100.0,388.0,43.15,-3.5,-9.35,0.346,0.543,0.238,-0.092,-0.008,-0.017,-0.032,0.004,0.004,0.004,0.007,-0.003
-63.0,100.0,289.0,36.1,-3.95,-16.4,1.994,3.842,1.949,-4.139,-1.743,-7.909,59.904,9.489,23.426,5.217,-39.862,-5.38
-63.0,100.0,291.0,37.33,-4.22,-16.77,1.62,3.322,1.551,-2.184,-1.006,-2.725,29.499,3.772,7.174,1.822,-25.972,-1.994
-63.0,100.0,293.0,38.32,-3.98,-17.05,1.39,2.972,1.296,-1.951,-0.683,-1.096,30.533,2.32,17.775,0.55,-17.854,-0.741
-63.0,100.0,298.0,40.11,-4.03,-17.38,0.973,1.874,0.838,-0.729,-0.242,-0.874,12.221,0.529,6.22,0.364,-8.13,-0.354
-63.0,100.0,303.0,40.89,-4.13,-17.21,0.547,1.002,0.483,-0.057,-0.036,-0.094,1.238,0.066,1.26,0.028,-0.868,-0.042
-63.0,100.0,313.0,41.23,-4.26,-16.18,0.391,0.666,0.324,-0.027,-0.024,-0.01,-0.006,0.01,-0.007,0.007,0.043,-0.004
-63.0,100.0,323.0,41.48,-4.42,-15.13,0.368,0.598,0.268,-0.065,-0.018,-0.018,-0.02,0.008,-0.007,0.008,0.016,-0.003
-63.0,100.0,333.0,41.68,-4.48,-14.08,0.342,0.566,0.277,-0.073,-0.015,-0.013,-0.022,0.009,-0.005,0.007,0.009,-0.004
-63.0,100.0,343.0,41.94,-4.42,-13.12,0.338,0.556,0.25,-0.085,-0.013,-0.021,-0.024,0.007,0.004,0.007,0.011,-0.004
-63.0,100.0,353.0,42.12,-4.28,-12.15,0.316,0.553,0.268,-0.079,-0.014,-0.017,-0.03,0.007,-0.01,0.005,0.01,-0.004
-63.0,100.0,363.0,42.27,-4.15,-11.2,0.319,0.555,0.236,-0.09,-0.011,-0.014,-0.029,0.007,0.001,0.005,0.007,-0.004
-63.0,100.0,373.0,42.41,-3.97,-10.29,0.315,0.555,0.249,-0.092,-0.01,-0.024,-0.033,0.009,-0.004,0.007,0.005,-0.005
-63.0,100.0,388.0,42.53,-3.69,-9.18,0.324,0.54,0.234,-0.097,-0.008,-0.008,-0.035,0.007,-0.002,0.004,0.007,-0.002
-43.0,100.0,281.0,36.27,-4.26,-16.93,1.679,3.037,1.643,-3.291,-1.136,-3.6,29.493,4.347,23.43,1.987,-24.817,-2.044
-43.0,100.0,283.0,37.27,-4.26,-17.22,1.422,2.785,1.339,-2.204,-0.767,-1.375,24.008,1.567,11.891,0.781,-17.309,-0.764
-43.0,100.0,288.0,39.15,-4.16,-17.67,1.008,1.956,0.909,-0.917,-0.288,-0.758,13.689,0.697,7.202,0.349,-9.827,-0.34
-43.0,100.0,293.0,40.07,-4.23,-17.61,0.577,1.273,0.535,-0.027,-0.053,-0.14,4.669,0.102,1.302,0.063,-1.786,-0.055
-43.0,100.0,303.0,40.43,-4.41,-16.69,0.364,0.696,0.339,0.024,-0.025,-0.004,0.023,0.018,0.039,0.007,0.042,-0.004
-43.0,100.0,313.0,40.65,-4.51,-15.61,0.348,0.604,0.291,-0.022,-0.019,-0.003,-0.039,0.005,0.009,0.005,0.031,-0.003
-43.0,100.0,323.0,40.88,-4.63,-14.64,0.349,0.58,0.278,-0.047,-0.017,-0.01,-0.05,0.008,-0.006,0.009,0.015,-0.004
-43.0,100.0,333.0,41.12,-4.63,-13.63,0.345,0.553,0.265,-0.054,-0.015,-0.01,-0.052,0.005,-0.008,0.007,0.016,-0.002
-43.0,100.0,343.0,41.36,-4.51,-12.7,0.346,0.555,0.267,-0.062,-0.014,-0.013,-0.064,0.01,-0.011,0.007,0.015,-0.005
-43.0,100.0,353.0,41.57,-4.39,-11.71,0.34,0.556,0.255,-0.067,-0.013,-0.017,-0.057,0.004,-0.003,0.008,0.015,-0.004
-43.0,100.0,363.0,41.77,-4.21,-10.86,0.328,0.561,0.243,-0.064,-0.011,-0.022,-0.073,0.008,-0.004,0.006,0.018,-0.003
-43.0,100.0,373.0,41.92,-3.92,-10.04,0.319,0.557,0.254,-0.066,-0.011,-0.017,-0.079,0.006,-0.001,0.006,0.018,-0.004
-43.0,100.0,388.0,42.07,-3.66,-8.99,0.307,0.542,0.233,-0.059,-0.008,-0.017,-0.082,0.008,0.003,0.006,0.013,-0.003
-23.0,100.0,271.0,35.7,-4.21,-17.17,1.661,3.013,1.668,-2.674,-1.216,-4.197,27.424,5.149,17.693,2.288,-22.043,-2.599
-23.0,100.0,273.0,36.66,-4.11,-17.49,1.405,2.793,1.393,-2.362,-0.791,-1.474,28.839,2.196,15.881,0.875,-19.172,-0.858
-23.0,100.0,278.0,38.45,-4.18,-18.01,1.008,1.957,0.919,-0.861,-0.323,-0.711,13.211,0.648,7.623,0.346,-8.523,-0.341
-23.0,100.0,283.0,39.37,-4.32,-18.02,0.608,1.302,0.579,-0.05,-0.055,-0.157,4.797,0.208,1.194,0.067,-2.062,-0.025
-23.0,100.0,293.0,39.27,-4.59,-17.92,0.651,0.769,0.604,-0.002,-0.078,-0.225,1.193,0.138,0.562,0.076,-0.549,-0.082
-23.0,100.0,303.0,39.71,-4.81,-17.09,0.39,0.599,0.334,-0.015,-0.033,-0.009,-0.021,0.018,0.013,0.006,0.028,-0.006
-23.0,100.0,313.0,39.95,-4.96,-16.05,0.345,0.555,0.313,-0.036,-0.024,-0.006,-0.046,0.008,0.002,0.004,0.015,-0.003
-23.0,100.0,323.0,40.15,-4.99,-15.04,0.328,0.534,0.27,-0.043,-0.019,-0.01,-0.04,0.01,-0.004,0.005,0.016,-0.004
-23.0,100.0,333.0,40.37,-4.9,-14.08,0.311,0.529,0.289,-0.045,-0.018,-0.004,-0.05,0.009,-0.006,0.007,0.014,-0.005
-23.0,100.0,343.0,40.59,-4.78,-13.14,0.325,0.533,0.252,-0.055,-0.016,-0.004,-0.046,0.009,-0.003,0.006,0.01,-0.004
-23.0,100.0,353.0,41.05,-4.64,-11.24,0.34,0.541,0.237,-0.056,-0.017,-0.008,-0.053,0.007,-0.007,0.006,0.015,-0.005
-23.0,100.0,363.0,41.24,-4.32,-10.44,0.338,0.549,0.251,-0.053,-0.015,-0.011,-0.057,0.009,-0.005,0.005,0.015,-0.003
-23.0,100.0,373.0,41.39,-4.04,-9.64,0.332,0.551,0.243,-0.059,-0.014,-0.011,-0.074,0.006,-0.007,0.005,0.016,-0.004
-23.0,100.0,388.0,41.59,-3.78,-8.69,0.326,0.534,0.248,-0.057,-0.014,-0.009,-0.075,0.01,-0.002,0.006,0.017,-0.005
-3.0,100.0,261.0,35.27,-4.11,-17.31,1.511,2.805,1.532,-2.709,-1.021,-2.834,26.975,3.063,16.9,1.318,-17.079,-1.433
-3.0,100.0,263.0,36.05,-4.21,-17.61,1.32,2.541,1.335,-1.97,-0.776,-1.073,25.688,1.535,12.449,0.683,-15.725,-0.802
-3.0,100.0,268.0,37.69,-4.27,-18.21,1.056,1.845,0.973,-0.768,-0.405,-0.99,12.978,0.97,6.011,0.662,-7.315,-0.694
-3.0,100.0,273.0,38.69,-4.4,-18.35,0.656,1.302,0.64,-0.165,-0.093,-0.204,4.852,0.331,2.196,0.093,-2.271,-0.076
-3.0,100.0,283.0,39.12,-4.77,-17.57,0.397,0.73,0.36,0.043,-0.037,-0.001,0.207,0.013,0.096,0.007,0.062,-0.003
-3.0,100.0,293.0,39.31,-5.08,-16.61,0.365,0.601,0.328,-0.006,-0.027,0.0,-0.025,0.016,0.012,0.006,0.026,-0.006
-3.0,100.0,303.0,39.52,-5.27,-15.57,0.348,0.554,0.284,-0.027,-0.02,-0.005,-0.054,0.005,-0.001,0.007,0.027,-0.004
-3.0,100.0,313.0,39.76,-5.32,-14.6,0.336,0.532,0.288,-0.042,-0.018,-0.015,-0.061,0.008,-0.003,0.006,0.019,-0.005
-3.0,100.0,323.0,40.02,-5.27,-13.56,0.32,0.519,0.267,-0.044,-0.016,-0.011,-0.07,0.006,0.0,0.005,0.016,-0.005
-3.0,100.0,333.0,40.25,-5.14,-12.56,0.306,0.514,0.27,-0.045,-0.013,-0.011,-0.055,0.008,-0.003,0.006,0.012,-0.004
-3.0,100.0,343.0,40.45,-5.0,-11.61,0.313,0.529,0.251,-0.047,-0.015,0.0,-0.055,0.004,-0.001,0.003,0.011,-0.004
-3.0,100.0,353.0,40.67,-4.77,-10.83,0.315,0.536,0.244,-0.047,-0.014,0.003,-0.048,0.008,-0.005,0.004,0.014,-0.003
-3.0,100.0,363.0,40.85,-4.44,-10.04,0.325,0.546,0.249,-0.051,-0.015,-0.006,-0.055,0.008,-0.005,0.006,0.016,-0.004
-3.0,100.0,373.0,41.02,-4.16,-9.34,0.332,0.547,0.235,-0.054,-0.013,-0.007,-0.049,0.007,-0.006,0.006,0.011,-0.004
-3.0,100.0,388.0,41.23,-3.86,-8.44,0.334,0.533,0.248,-0.053,-0.013,-0.013,-0.069,0.007,-0.009,0.007,0.019,-0.005
17.0,100.0,28.0,40.52,1.63,-0.22,3.051,2.461,2.27,1.231,0.918,-26.578,-9.877,-1.49,-2.992,-4.307,-7.834,-7.701
17.0,100.0,38.0,36.75,0.85,-0.25,3.815,3.251,2.485,1.055,3.337,-21.415,-10.137,-3.455,-2.73,-8.426,-7.395,-5.984
17.0,100.0,58.0,-2.37,5.22,-2.3,4.586,3.879,3.21,-0.268,3.59,-12.719,-9.362,-1.348,-3.229,-0.992,-1.679,-2.369
17.0,100.0,78.0,-3.15,4.58,-0.43,5.029,4.055,3.972,-0.181,3.623,8.954,-14.341,-11.151,-1.27,-0.588,-7.405,-2.105
17.0,100.0,98.0,-3.26,3.85,1.99,5.291,4.002,3.948,0.896,2.984,0.789,-10.44,-16.171,1.415,0.102,-6.291,-2.776
17.0,100.0,118.0,-2.58,2.65,3.87,5.266,4.251,3.909,0.558,2.705,-12.967,-6.871,-6.068,0.437,-4.735,-4.103,-7.148
17.0,100.0,138.0,-1.64,1.51,5.18,4.888,4.11,3.618,0.904,1.627,-35.745,3.142,-8.347,0.256,-3.697,-5.163,-13.679
17.0,100.0,158.0,-0.69,0.56,5.69,4.335,3.954,3.434,2.501,0.458,-28.518,7.859,-5.931,4.42,-3.784,-2.062,-8.469
17.0,100.0,178.0,0.02,-0.03,5.59,3.789,3.65,3.269,2.743,-0.126,-17.516,6.405,2.859,0.344,1.121,1.723,-6.678
17.0,100.0,198.0,1.04,-0.02,4.77,3.278,3.471,2.858,2.563,0.492,-10.992,4.783,1.475,2.09,1.24,0.443,-2.461
17.0,100.0,218.0,1.81,-0.02,3.25,2.629,3.345,2.493,1.704,0.726,-3.558,-2.802,0.451,-1.449,1.865,-3.267,2.07
17.0,100.0,238.0,24.97,-3.24,-12.19,3.528,4.004,3.792,-3.161,-6.78,-9.884,11.226,20.782,1.009,8.782,-2.061,-10.53
17.0,100.0,258.0,37.45,-4.21,-18.5,1.061,1.7,0.993,-0.646,-0.414,-0.833,8.957,0.686,4.347,0.401,-5.277,-0.393
17.0,100.0,278.0,38.68,-5.06,-17.77,0.365,0.645,0.358,0.015,-0.027,0.003,0.088,0.011,0.038,0.006,0.073,-0.004
17.0,100.0,298.0,39.05,-5.58,-15.69,0.345,0.534,0.292,-0.036,-0.017,0.002,-0.067,0.005,-0.005,0.005,0.017,-0.003
17.0,100.0,318.0,39.6,-5.61,-13.48,0.331,0.522,0.255,-0.04,-0.014,-0.007,-0.068,0.004,-0.005,0.005,0.016,-0.003
17.0,100.0,338.0,40.06,-5.29,-11.58,0.31,0.528,0.253,-0.046,-0.013,-0.014,-0.051,0.004,0.011,0.004,0.014,-0.003
17.0,100.0,358.0,40.45,-4.68,-10.04,0.304,0.536,0.25,-0.047,-0.009,-0.003,-0.042,0.009,0.004,0.004,0.01,-0.004
17.0,100.0,388.0,40.9,-3.93,-8.18,0.32,0.537,0.254,-0.054,-0.012,-0.011,-0.062,0.009,-0.004,0.004,0.013,-0.005
37.0,100.0,28.0,40.45,1.53,-0.12,3.167,2.532,2.349,1.492,0.697,-27.363,-8.856,-1.216,-4.155,-3.047,-7.775,-8.019
37.0,100.0,38.0,36.95,0.87,-0.1,3.955,3.409,2.851,1.253,3.48,-24.981,-7.622,-9.745,-2.357,-12.347,-10.417,-10.494
37.0,100.0,58.0,-3.01,5.08,-2.83,6.029,4.74,4.664,-0.167,6.358,-18.963,-11.79,35.54,-12.404,25.316,-14.386,6.279
37.0,100.0,78.0,-5.68,4.38,-2.22,5.553,4.5,4.267,-1.305,3.356,37.684,-16.701,2.467,-3.449,10.174,1.234,5.771
37.0,100.0,98.0,-6.22,3.62,-0.08,5.704,4.516,4.567,-0.383,3.188,19.436,1.237,-2.141,-1.353,0.962,-9.923,-0.772
37.0,100.0,118.0,-5.3,2.28,2.39,6.172,4.653,4.244,-1.352,1.8,21.185,0.641,-9.829,8.667,2.824,-2.279,-7.488
37.0,100.0,138.0,-3.69,0.95,3.7,5.915,4.559,4.122,-1.004,-0.338,-18.855,18.177,-6.197,4.011,6.826,-6.561,-13.539
37.0,100.0,158.0,-1.5,-0.23,3.92,5.341,4.309,3.903,0.513,-1.033,-47.891,25.671,1.772,12.44,8.335,-9.794,-17.048
37.0,100.0,178.0,0.28,-0.87,3.46,4.614,3.778,3.587,2.708,-1.928,-54.638,5.614,3.501,0.612,14.587,-10.999,-12.948
37.0,100.0,198.0,1.88,-0.8,2.17,3.579,3.555,3.354,2.616,-1.562,-29.716,3.283,3.902,-8.127,9.273,-9.779,-7.412
37.0,100.0,218.0,6.19,0.03,-2.49,3.813,4.808,5.329,2.649,-7.223,1.198,14.087,-102.892,-1.992,-13.479,-0.853,16.231
37.0,100.0,238.0,34.67,-3.87,-17.42,1.708,2.956,1.927,-2.905,-1.251,-3.811,26.51,7.41,11.117,2.917,-15.083,-3.159
37.0,100.0,258.0,38.3,-4.68,-19.1,0.481,0.937,0.518,0.027,-0.033,-0.064,1.686,0.139,0.389,0.03,-0.309,-0.041
37.0,100.0,278.0,38.41,-5.6,-17.44,0.347,0.59,0.332,-0.007,-0.018,0.001,-0.061,0.009,0.005,0.005,0.017,-0.003
37.0,100.0,298.0,38.8,-6.09,-15.17,0.33,0.556,0.273,-0.035,-0.016,0.004,-0.062,0.009,-0.001,0.006,0.015,-0.005
37.0,100.0,318.0,39.32,-5.91,-12.92,0.334,0.536,0.254,-0.044,-0.014,-0.012,-0.068,0.008,-0.004,0.006,0.014,-0.005
37.0,100.0,338.0,39.8,-5.48,-11.15,0.312,0.513,0.236,-0.042,-0.013,-0.015,-0.053,0.009,-0.002,0.006,0.012,-0.005
37.0,100.0,358.0,40.22,-4.76,-9.59,0.307,0.54,0.242,-0.047,-0.013,0.002,-0.038,0.008,0.005,0.004,0.008,-0.004
37.0,100.0,388.0,40.65,-3.94,-7.91,0.301,0.539,0.248,-0.051,-0.012,0.002,-0.058,0.007,-0.003,0.004,0.013,-0.003
87.0,100.0,28.0,40.35,1.5,0.84,3.66,2.786,3.144,1.143,2.001,-41.82,-8.524,-21.213,-5.269,-16.516,-10.356,-22.045
87.0,100.0,38.0,36.02,1.25,1.43,6.082,4.905,4.676,-1.745,12.152,-251.342,17.282,-93.668,24.968,-117.265,-81.887,-96.661
87.0,100.0,58.0,9.31,3.24,-0.4,9.488,8.271,8.371,-5.373,32.805,-334.425,-35.111,56.156,-22.383,-2.76,-64.173,-17.972
87.0,100.0,78.0,-7.6,3.98,-3.8,8.369,7.274,7.58,-4.593,5.379,182.204,-77.812,86.706,-33.695,72.936,57.742,76.127
87.0,100.0,98.0,-11.57,4.51,-2.14,6.696,6.478,6.604,-0.176,-0.357,94.955,-46.006,19.772,6.042,12.088,19.285,53.659
87.0,100.0,118.0,-11.0,3.78,0.84,6.387,6.272,6.306,0.354,-5.728,56.04,-21.356,-0.022,21.308,-20.795,9.267,37.566
87.0,100.0,138.0,-8.1,1.58,2.64,6.846,6.235,6.1,1.201,-9.423,55.766,22.682,11.005,29.08,-12.54,-8.286,9.406
87.0,100.0,158.0,-3.72,-1.15,3.35,6.829,5.98,6.041,6.061,-13.822,-46.426,56.614,39.604,38.294,1.967,-5.956,-2.525
87.0,100.0,178.0,1.55,-1.91,1.28,6.149,5.465,5.971,8.97,-15.005,-156.355,25.518,31.218,-17.178,48.014,-19.701,-40.76
87.0,100.0,198.0,18.21,-1.35,-10.34,5.883,6.694,7.722,-0.28,-20.33,-17.745,-54.41,59.664,-19.783,12.931,-19.695,-26.318
87.0,100.0,218.0,37.18,-3.69,-20.2,1.502,2.16,1.837,-1.733,-0.257,-0.283,14.728,7.251,8.098,1.299,-10.43,-0.636
87.0,100.0,238.0,37.69,-4.58,-20.78,0.603,0.799,0.634,0.044,0.008,-0.042,0.52,0.043,0.102,0.0,0.107,-0.027
87.0,100.0,258.0,37.4,-6.06,-19.29,0.469,0.622,0.398,0.0,0.004,-0.015,-0.056,0.017,0.009,0.008,0.021,-0.009
87.0,100.0,278.0,37.67,-7.05,-16.52,0.384,0.559,0.314,-0.024,-0.006,-0.008,-0.042,0.009,-0.001,0.006,0.01,-0.004
87.0,100.0,298.0,38.24,-6.97,-13.68,0.32,0.539,0.264,-0.035,-0.01,-0.011,-0.045,0.003,-0.003,0.005,0.01,-0.004
87.0,100.0,318.0,38.8,-6.38,-11.51,0.318,0.552,0.246,-0.049,-0.01,-0.002,-0.061,0.003,-0.002,0.003,0.015,-0.002
87.0,100.0,338.0,39.29,-5.6,-9.87,0.331,0.515,0.252,-0.05,-0.012,-0.009,-0.067,0.006,-0.003,0.003,0.016,-0.004
