x_over_T,z_over_T,y_over_T,p_over_pref,Cp
0.000378625036528,0.0158856066918619,0.0408472990931037,1.0038431451978236,0.9024009575053028
0.0004443496888529,-0.0172088308373979,0.0408472990931037,1.0038630617027426,0.9070775107407352
0.0004443496888529,0.0172088308373979,0.0408472990931037,1.0038387035109873,0.9013580142263669
0.0005153240844859,-0.0185318563465305,0.0408472990931037,1.0038597266015354,0.9062944025395512
0.0005153240844859,0.0185318563465305,0.0408472990931037,1.0038346181454258,0.9003987380073847
0.0005915482170815,-0.0198546831009721,0.0408472990931037,1.0038569332824838,0.9056385090832678
0.0005915482170815,0.0198546831009721,0.0408472990931037,1.0038302877477352,0.8993819263020557
0.0006730198304991,-0.021177303602888,0.0408472990931037,1.0038528615028857,0.9046824229561526
0.0006730198304991,0.021177303602888,0.0408472990931037,1.0038239766158084,0.8979000224965613
0.0007597407943769,-0.0224997142282771,0.0408472990931037,1.0038488786026036,0.9037472063970212
0.0007597407943769,0.0224997142282771,0.0408472990931037,1.0038189859229951,0.8967281682622151
0.0008517111009616,-0.0238219148589065,0.0408472990931037,1.0038449286557478,0.9028197275635894
0.0008517111009616,0.0238219148589065,0.0408472990931037,1.0038141125262918,0.8955838560843017
0.0009489271994107,-0.0251439094666685,0.0426614370491379,1.0038419760283923,0.9021264272546992
0.0009489271994107,-0.0251439094666684,0.0408472990931037,1.003840928652261,0.9018804950363796
0.0009489271994107,0.0251439094666684,0.0408472990931037,1.0038074183095826,0.8940120009351564
0.0009489271994107,0.0251439094666685,0.0426614370491379,1.0038100653444433,0.8946335457037853
0.0010513903902761,-0.0264657138861757,0.0408472990931037,1.0038359248348503,0.9007055590425737
0.0010513903902761,0.0264657138861757,0.0408472990931037,1.0038012412065396,0.8925615681740335
0.0011591006643969,-0.0277873279992496,0.0408472990931037,1.0038309104886096,0.8995281507959091
0.0011591006643969,0.0277873279992496,0.0408472990931037,1.0037950586522553,0.8911098554182557
0.0012720596144791,-0.0291087638327038,0.0408472990931037,1.0038262796514963,0.8984407935325706
0.0012720596144791,0.0291087638327038,0.0408472990931037,1.0037882269152536,0.8895057094142953
0.0013902696345916,-0.0304300292846064,0.0408472990931037,1.00382088319861,0.8971736636165021
0.0013902696345916,0.0304300292846064,0.0408472990931037,1.0037807864604478,0.887758631644541
0.0015137307141656,-0.031751124236827,0.0408472990931037,1.0038157536048289,0.8959691943337711
0.0015137307141656,0.031751124236827,0.0408472990931037,1.0037733906451254,0.8860220355793615
0.0016424426040428,-0.033072060290725,0.0408472990931037,1.0038100374958352,0.8946270066298475
0.0016424426040428,0.033072060290725,0.0408472990931037,1.0037658313424678,0.8842470513918882
0.0017764083022057,-0.034392847603684,0.0408472990931037,1.0038037793982717,0.8931575557132762
0.0017764083022057,0.034392847603684,0.0408472990931037,1.0037578610838414,0.8823755714852427
0.0019156277966769,-0.0357134860576164,0.0408472990931037,1.0037976738051395,0.8917239140461477
0.0019156277966769,0.0357134860576164,0.0408472990931037,1.0037497865656777,0.8804796106127792
0.0020601033884896,-0.037033985182108,0.0408472990931037,1.0037908176588148,0.8901140365395975
0.0020601033884896,0.037033985182108,0.0408472990931037,1.0037415933587397,0.8785557806752353
0.0022098408925234,-0.0383543550656528,0.0408472990931037,1.003784199898929,0.8885601340586491
0.0022098408925234,0.0383543550656528,0.0408472990931037,1.0037328409653592,0.8765006493282607
0.0023648402953907,-0.0396745955902008,0.0408472990931037,1.0037771335587031,0.8869009013579763
0.0023648402953907,0.0396745955902008,0.0408472990931037,1.0037244525782776,0.8745309895457832
0.002525102754727,-0.0409947155242351,0.0408472990931037,1.0037686403750377,0.8849066345068228
0.002525102754727,0.0409947155242351,0.0408472990931037,1.0037149321363674,0.8722955143156338
0.0026906322409018,-0.0423147174742795,0.0408472990931037,1.0037607170391882,0.8830461724401786
0.0026906322409018,0.0423147174742795,0.0408472990931037,1.0037051135396475,0.8699900299726522
0.0028614287391158,-0.0436346013223166,0.0408472990931037,1.0037524270900668,0.8810996266710918
0.0028614287391158,0.0436346013223166,0.0408472990931037,1.0036963661039202,0.8679360627219433
0.0028614287391159,-0.0436346013223166,0.0426614370491379,1.0037483300097465,0.880137599733846
0.0028614287391159,0.0436346013223166,0.0426614370491379,1.003695816028869,0.8678069007393927
0.0030374955171774,-0.0449543670413761,0.0408472990931037,1.003743423320599,0.8789854702261366
0.0030374955171774,0.0449543670413761,0.0408472990931037,1.0036857877096674,0.8654521718952362
0.0032188367485497,-0.0462740181381707,0.0408472990931037,1.0037341739867531,0.8768136533185712
0.0032188367485497,0.0462740181381707,0.0408472990931037,1.003674935438258,0.8629039725410727
0.0034054524170195,-0.0475935544947141,0.0408472990931037,1.0037257224936706,0.874829175746841
0.0034054524170195,0.0475935544947141,0.0408472990931037,1.0036651963622545,0.8606171602926326
0.0035973469102029,-0.0489129807869099,0.0408472990931037,1.0037155612807829,0.8724432424116307
0.0035973469102029,0.0489129807869099,0.0408472990931037,1.0036539390100925,0.8579738447666608
0.0037945250564997,-0.0502322958148036,0.0408472990931037,1.0037048455941835,0.8699271142536612
0.0037945250564997,0.0502322958148036,0.0408472990931037,1.0036424803692992,0.8552832650744694
0.0039969868382806,-0.0515514994604393,0.0408472990931037,1.0036956410486133,0.8677658139882848
0.0039969868382806,0.0515514994604393,0.0408472990931037,1.0036308481026563,0.8525519166564167
0.0042047361801792,-0.0528705910734257,0.0408472990931037,1.0036842538394384,0.8650920070062877
0.0042047361801792,0.0528705910734257,0.0408472990931037,1.0036196279404084,0.8499173336170697
0.0044177763920482,-0.0541895641733367,0.0408472990931037,1.0036725397798612,0.86234145295885
0.0044177763920482,0.0541895641733367,0.0408472990931037,1.003607435037366,0.8470543433281785
0.0046361074548403,-0.0555084186422469,0.0408472990931037,1.0036607376670583,0.8595702233160333
0.0046361074548403,-0.0555084186422468,0.0408472990931037,1.003661668803253,0.859788861475748
0.0046361074548403,0.0555084186422468,0.0408472990931037,1.003595485287886,0.8442484474232443
0.0046361074548403,0.0555084186422469,0.0408472990931037,1.0035951271929258,0.8441643638878938
0.004859732702107,-0.056827145866309,0.0408472990931037,1.003649918833766,0.8570298754968476
0.004859732702107,0.056827145866309,0.0408472990931037,1.0035828571084229,0.8412832507801856
0.0050886556713143,-0.0581457379868595,0.0408472990931037,1.0036380450917404,0.8542418267447102
0.0050886556713143,0.0581457379868595,0.0408472990931037,1.0035699833273757,0.8382603849384054
0.0053228763419949,-0.0594641948860069,0.0408472990931037,1.0036260293075296,0.8514204253615205
0.0053228763419949,0.0594641948860069,0.0408472990931037,1.0035570966283551,0.8352344858540784
0.005562398000619,-0.0607825071574201,0.0408472990931037,1.003613856698283,0.8485622002167439
0.005562398000619,0.0607825071574201,0.0408472990931037,1.0035439355489943,0.8321441600907176
0.0058072243841052,-0.0621006675008777,0.0408472990931037,1.0036014629255925,0.8456520441420751
0.0058072243841052,0.0621006675008777,0.0408472990931037,1.0035305952523448,0.8290117526873254
0.0060573554705644,-0.0634186757985272,0.0408472990931037,1.003588553663301,0.8426208470227966
0.0060573554705644,0.0634186757985272,0.0408472990931037,1.0035168209031649,0.8257774263090195
0.0063127950109827,-0.0647365245459863,0.0408472990931037,1.0035758012617155,0.8396264820408917
0.0063127950109827,0.0647365245459863,0.0408472990931037,1.0035031775045522,0.8225738481619709
0.0065735455260213,-0.0660541998925615,0.0408472990931037,1.0035627702424283,0.8365666954138132
0.0065735455260213,0.0660541998925615,0.0408472990931037,1.0034892572947542,0.819305272554298
0.0068396069923673,-0.0673717017204435,0.0408472990931037,1.0035492556045091,0.8333933512982855
0.0068396069923673,0.0673717017204435,0.0408472990931037,1.0034750809090678,0.8159765448172689
0.0071109818859921,-0.0686890174150754,0.0408472990931037,1.003535794799682,0.8302326476195488
0.0071109818859921,0.0686890174150754,0.0408472990931037,1.0034603203076025,0.8125106385842162
0.007387675032119,-0.0700061382542469,0.0408472990931037,1.0035220358195416,0.8270019300135203
0.007387675032119,0.0700061382542469,0.0408472990931037,1.0034457113838662,0.8090803474843099
0.0076696864060099,-0.071323064120198,0.0408472990931037,1.0035079149150212,0.8236862296940984
0.0076696864060099,0.071323064120198,0.0408472990931037,1.0034305427642047,0.8055186353444012
0.0079570182952691,-0.0726397856583415,0.0408472990931037,1.0034936959397585,0.8203475015869391
0.0079570182952691,0.0726397856583415,0.0408472990931037,1.003415374135722,0.8019569211331606
0.0082496735824141,-0.0739562902855885,0.0408472990931037,1.0034792784612767,0.8169621633504071
0.0082496735824141,0.0739562902855885,0.0408472990931037,1.0034000431368424,0.79835708106565
0.0085476522412793,-0.0752725778842343,0.0408472990931037,1.003464197263249,0.8134209785030948
0.0085476522412793,0.0752725778842343,0.0408472990931037,1.0033845080590582,0.794709321653567
0.008850957600658,-0.0765886389728164,0.0408472990931037,1.0034493604760863,0.8099371832643818
0.008850957600658,0.0765886389728164,0.0408472990931037,1.003368465940289,0.7909425049988391
0.0091595937796822,-0.0779044671684877,0.0408472990931037,1.0034343344657148,0.8064089569162296
0.0091595937796822,0.0779044671684877,0.0408472990931037,1.003352492321835,0.7871917727611818
0.0094735607507577,-0.0792200623536039,0.0408472990931037,1.003418997370046,0.8028076852742624
0.0094735607507577,-0.0792200623536038,0.0408472990931037,1.0034183053753654,0.8026451994377196
0.0094735607507577,0.0792200623536038,0.0408472990931037,1.0033363857422557,0.7834098201971679
0.0094735607507577,0.0792200623536039,0.0408472990931037,1.0033363189479276,0.783394136359451
0.0097928630096727,-0.0805354133394817,0.0408472990931037,1.0034028134731905,0.7990075780009607
0.0097928630096727,0.0805354133394817,0.0408472990931037,1.0033197806505638,0.779510813037433
0.010117503095466,-0.0818505076274324,0.0408472990931037,1.00338703786834,0.795303340927033
0.010117503095466,0.0818505076274324,0.0408472990931037,1.0033030789172204,0.7755891136518197
0.0104474809791125,-0.0831653450998772,0.0408472990931037,1.0033703629280433,0.7913879327611696
0.0104474809791125,0.0831653450998772,0.0408472990931037,1.003286140233716,0.7716117764901134
0.0107827984518421,-0.0844799161725079,0.0408472990931037,1.003353947025044,0.787533348606204
0.0107827984518421,0.0844799161725079,0.0408472990931037,1.0032692659289222,0.7676495559599377
0.0111234595553683,-0.0857942098307313,0.0408472990931037,1.0033371815572298,0.7835966838616136
0.0111234595553683,0.0857942098307313,0.0408472990931037,1.0032517890194992,0.7635458390859362
0.0114694642592337,-0.0871082259570404,0.0408472990931037,1.0033196770582613,0.7794864887436145
0.0114694642592337,0.0871082259570404,0.0408472990931037,1.0032340737474947,0.7593861527882823
0.0118208192520307,-0.0884219551721001,0.0408472990931037,1.0033022585837124,0.7753964928412601
0.0118208192520307,0.0884219551721001,0.0408472990931037,1.0032168634310887,0.755345034067985
0.0121775260896456,-0.0897353944066342,0.0408472990931037,1.0032845220604052,0.7712318165692666
0.0121775260896456,0.0897353944066342,0.0408472990931037,1.0031987328036718,0.7510878190269037
0.0125395847401863,-0.091048543543212,0.0408472990931037,1.0032662360681488,0.7669381206322903
0.0125395847401863,0.091048543543212,0.0408472990931037,1.003181264039522,0.7469860147276
0.0129070028429974,-0.0923613961169322,0.0408472990931037,1.003247779701857,0.7626044195212451
0.0129070028429974,0.0923613961169322,0.0408472990931037,1.0031626097755368,0.7426058456693998
0.0132797833879723,-0.0936739457309399,0.0408472990931037,1.0032290839469549,0.7582145080667957
0.0132797833879723,0.0936739457309399,0.0408472990931037,1.0031438280126008,0.738195738846817
0.0136579263417817,-0.0949861922678842,0.0408472990931037,1.003210150935199,0.7537688868223305
0.0136579263417817,0.0949861922678842,0.0408472990931037,1.0031255786513174,0.7339106441526606
0.0140414364686372,-0.0962981278196153,0.0408472990931037,1.0031907799158484,0.7492204179225073
0.0140414364686372,0.0962981278196153,0.0408472990931037,1.0031063237492983,0.7293894405228079
0.0144303205769435,-0.0976097510587038,0.0408472990931037,1.003171230233202,0.7446299974645139
0.0144303205769435,0.0976097510587038,0.0408472990931037,1.0030870240567735,0.7248577197270414
0.0148245786319316,-0.0989210618678815,0.0408472990931037,1.0031513623361807,0.7399648577488356
0.0148245786319316,0.0989210618678815,0.0408472990931037,1.0030673969656596,0.7202491231472734
0.0152242184607117,-0.1002320611942905,0.0408472990931037,1.0031315919482997,0.7353226139522179
0.0152242184607117,0.1002320611942905,0.0408472990931037,1.0030480476178043,0.7157057428863308
0.0156292460561999,-0.1015427477194975,0.0408472990931037,1.0031113318170546,0.7305653745314609
0.0156292460561999,0.1015427477194975,0.0408472990931037,1.003028355296433,0.7110818297250333
0.0160396613821841,-0.1028531213263179,0.0408472990931037,1.0030907663011943,0.7257364283822993
0.0160396613821841,0.1028531213263179,0.0408472990931037,1.0030081744130053,0.7063431983200129
0.0164554757128465,-0.1041631818670548,0.0408472990931037,1.0030703404370802,0.7209402735700691
0.0164554757128465,0.1041631818670548,0.0408472990931037,1.002988073770993,0.7016234082354378
0.0168766945754305,-0.1054729326666631,0.0408472990931037,1.0030494786389894,0.716041758004464
0.0168766945754305,0.1054729326666631,0.0408472990931037,1.0029679236266862,0.6968919946196549
0.0173033179322761,-0.1067823736080418,0.0408472990931037,1.0030283205975628,0.7110736821552434
0.0173033179322761,0.1067823736080418,0.0408472990931037,1.0029474560415117,0.6920860433717709
0.017735354708695,-0.1080915038377878,0.0408472990931037,1.0030071170154753,0.7060949129978612
0.017735354708695,0.1080915038377878,0.0408472990931037,1.0029264196758327,0.6871465379526478
0.0181728151196407,-0.109400322599132,0.0408472990931037,1.002985639910887,0.70105191858903
0.0181728151196407,0.109400322599132,0.0408472990931037,1.0029057056849306,0.6822827286866366
0.0186156991260013,-0.1107088297750571,0.0408472990931037,1.0029640595671447,0.6959846828084763
0.0186156991260013,0.1107088297750571,0.0408472990931037,1.0028842400573603,0.6772424291726644
0.0190640140525076,-0.1120170271926702,0.0408472990931037,1.0029420285553527,0.6908116265973394
0.0190640140525076,0.1120170271926702,0.0408472990931037,1.0028629718890063,0.6722484946479118
0.0195177712296257,-0.1133249178543564,0.0408472990931037,1.0029199185834183,0.6856200299188351
0.0195177712296257,0.1133249178543564,0.0408472990931037,1.002841559221084,0.6672206304790029
0.0199769706167866,-0.1146325016431813,0.0408472990931037,1.0028974431212323,0.6803426132319671
0.0199769706167866,0.1146325016431813,0.0408472990931037,1.0028197371681684,0.6620966394684917
0.0204416235603145,-0.1159397825810381,0.0408472990931037,1.0028750607554129,0.675087056309914
0.0204416235603145,0.1159397825810381,0.0408472990931037,1.002797642712979,0.6569086862447164
0.0209117425330643,-0.1172467662018767,0.0408472990931037,1.0028523803235443,0.6697615111168668
0.0209117425330643,0.1172467662018767,0.0408472990931037,1.0027754330675454,0.6516936854384691
0.0213873274930041,-0.1185534523888438,0.0408472990931037,1.0028293691615198,0.6643583078613149
0.0213873274930041,0.1185534523888438,0.0408472990931037,1.0027528051010604,0.6463804595332844
0.0218683909977517,-0.11985984634449,0.0408472990931037,1.0028063984870668,0.6589646114085572
0.0218683909977517,0.11985984634449,0.0408472990931037,1.0027303379954426,0.6411050050349029
0.0223549469061276,-0.121165955064297,0.0408472990931037,1.002783032518397,0.6534780967401771
0.0223549469061276,0.121165955064297,0.0408472990931037,1.002707473550699,0.6357362521599725
0.0228469951746304,-0.1224717784314895,0.0408472990931037,1.002759967699805,0.6480622944972552
0.0228469951746304,0.1224717784314895,0.0408472990931037,1.0026842269395777,0.630277763590144
0.0233445494378432,-0.1237773222334666,0.0408472990931037,1.0027359251305608,0.6424169086505017
0.0233445494378432,0.1237773222334666,0.0408472990931037,1.0026613693420938,0.6249106185061102
0.0238476232684729,-0.1250825905097994,0.0408472990931037,1.002711836921191,0.6367608061404443
0.0238476232684729,0.1250825905097994,0.0408472990931037,1.0026378965271388,0.6193990154829412
0.0243562166215411,-0.126387583143788,0.0408472990931037,1.0026873364134057,0.6310078926940597
0.0243562166215411,0.126387583143788,0.0408472990931037,1.0026149177225998,0.6140034100215571
0.0248703440325067,-0.1276923061774021,0.0408472990931037,1.0026635535755026,0.6254234938251693
0.0248703440325067,0.1276923061774021,0.0408472990931037,1.0025908614997316,0.6083548181956525
0.0253900220356349,-0.128996768939935,0.0408472990931037,1.0026388899584502,0.6196322810299112
0.0253900220356349,0.128996768939935,0.0408472990931037,1.0025667099292856,0.6026838380026412
0.025390022035635,-0.128996768939935,0.0426614370491379,1.0026369438924028,0.6191753292952863
0.025390022035635,0.128996768939935,0.0426614370491379,1.0025657898903748,0.6024678055731225
0.025915250584463,-0.1303009713147587,0.0408472990931037,1.0026138082079157,0.6137428871784206
0.025915250584463,0.1303009713147587,0.0408472990931037,1.0025420803693448,0.5969006220871558
0.0264460467996647,-0.1316049234998897,0.0408472990931037,1.002589535360691,0.6080434302364667
0.0264460467996647,0.1316049234998897,0.0408472990931037,1.0025185900784186,0.591384915567435
0.0269824278771001,-0.132908633462991,0.0408472990931037,1.0025643225818333,0.6021232698960401
0.0269824278771001,0.132908633462991,0.0408472990931037,1.0024938588194876,0.58557781992289
0.0275243937688131,-0.1342121010875021,0.0408472990931037,1.0025397560613174,0.5963548561372687
0.0275243937688131,0.1342121010875021,0.0408472990931037,1.002468655268389,0.5796598263334788
0.0280719647785514,-0.1355153320148275,0.0408472990931037,1.0025139898739597,0.5903047510940769
0.0280719647785514,0.1355153320148275,0.0408472990931037,1.0024445130803088,0.5739910491943262
0.0286251583570849,-0.1368183416297722,0.0408472990931037,1.0024882223280764,0.5842543270584294
0.0286251583570849,0.1368183416297722,0.0408472990931037,1.0024193458148702,0.5680815757655311
0.0291839744549539,-0.1381211298158382,0.0408472990931037,1.0024632417049315,0.5783886787197114
0.0291839744549539,-0.1381211298158381,0.0408472990931037,1.0024619945354616,0.5780958334417176
0.0291839744549539,0.1381211298158381,0.0408472990931037,1.0023937525734194,0.5620720797923006
0.0291839744549539,0.1381211298158382,0.0408472990931037,1.0023943283838797,0.5622072846528721
0.0297484372245703,-0.139423713381568,0.0408472990931037,1.002436914223921,0.5722067774774335
0.0297484372245703,0.139423713381568,0.0408472990931037,1.0023687928103184,0.5562113295572536
0.0303185691542812,-0.1407261059404074,0.0408472990931037,1.0024106071975671,0.5660296791507322
0.0303185691542812,0.1407261059404074,0.0408472990931037,1.0023432636193177,0.5502168731373792
0.0308943701931129,-0.1420283073759135,0.0408472990931037,1.0023850821587772,0.5600361977029201
0.0308943701931129,0.1420283073759135,0.0408472990931037,1.0023176292540803,0.5441977209731667
0.0314758611813624,-0.1433303282661227,0.0408472990931037,1.0023582435162006,0.5537342716729172
0.0314758611813624,0.1433303282661227,0.0408472990931037,1.0022917039546515,0.538110255154439
0.0320630624071511,-0.1446321745575892,0.0408472990931037,1.002331471905348,0.5474480852230658
0.0320630624071511,0.1446321745575892,0.0408472990931037,1.0022657863415838,0.5320245941541769
0.032655973817979,-0.1459338461339191,0.0408472990931037,1.00230427034706,0.541060943707132
0.032655973817979,0.1459338461339191,0.0408472990931037,1.002239494147408,0.52585097854043
0.0332546170708635,-0.1472353460159862,0.0408472990931037,1.0022780049886442,0.5348936293425769
0.0332546170708635,0.1472353460159862,0.0408472990931037,1.0022133831769413,0.5197199156901728
0.0338590127180159,-0.1485366841452015,0.0408472990931037,1.0022508369850571,0.5285143667364861
0.0338590127180159,0.1485366841452015,0.0408472990931037,1.0021869792085936,0.5135200546148128
0.0344691607053988,-0.1498378604052161,0.0408472990931037,1.002223284692067,0.5220448699320639
0.0344691607053988,0.1498378604052161,0.0408472990931037,1.002160199087192,0.507231869820608
0.0350850852643112,-0.151138885010949,0.0408472990931037,1.002196307285372,0.5157103609871615
0.0350850852643112,0.151138885010949,0.0408472990931037,1.002133789036721,0.5010305806144952
0.035706809538841,-0.1524397641449251,0.0408472990931037,1.0021687532400707,0.5092404527262865
0.035706809538841,0.1524397641449251,0.0408472990931037,1.0021068753449986,0.4947110324501382
0.0363343334734016,-0.1537404976908368,0.0408472990931037,1.0021412998724206,0.5027941843760264
0.0363343334734016,0.1537404976908368,0.0408472990931037,1.0020795620653982,0.4882976578844196
0.0369676819490695,-0.1550410929359328,0.0408472990931037,1.0021132700589903,0.4962125619870182
0.0369676819490695,0.1550410929359328,0.0408472990931037,1.0020529427237983,0.4820472254621727
0.0376068811780294,-0.156341563312886,0.0408472990931037,1.002085349140736,0.4896565090485565
0.0376068811780294,0.156341563312886,0.0408472990931037,1.0020255495020518,0.4756150798468593
0.0382519311031324,-0.1576419087054253,0.0408472990931037,1.0020570756076477,0.4830176593518535
0.0382519311031324,0.1576419087054253,0.0408472990931037,1.0019977316091575,0.4690832180796766
0.0382519311031325,-0.1576419087054253,0.0408472990931037,1.0020574543072251,0.4831065810146399
0.0382519311031325,0.1576419087054253,0.0408472990931037,1.0019987791103715,0.4693291796683849
0.0389028581300213,-0.1589421393994621,0.0408472990931037,1.00202905309342,0.4764377508734717
0.0389028581300213,0.1589421393994621,0.0408472990931037,1.0019708726233396,0.4627765152952978
0.0395596856173876,-0.1602422551562374,0.0408472990931037,1.0020007642705946,0.4697953110253101
0.0395596856173876,0.1602422551562374,0.0408472990931037,1.001943059630478,0.4562458040946132
0.0402224135065062,-0.1615422558595118,0.0408472990931037,1.0019721084557511,0.4630666985421084
0.0402224135065062,0.1615422558595118,0.0408472990931037,1.00191480058022,0.4496103550812643
0.0408910627092406,-0.1628421401499956,0.0408472990931037,1.00194374075843,0.4564057383370801
0.0408910627092406,0.1628421401499956,0.0408472990931037,1.001887609807631,0.4432257461329553
0.0415656584946589,-0.1641419124963283,0.0408472990931037,1.001915064701112,0.4496723727604336
0.0415656584946589,0.1641419124963283,0.0408472990931037,1.001859424462882,0.4366076037573985
0.0422462008024477,-0.1654415727823013,0.0408472990931037,1.0018865143048252,0.4429685133899752
0.0422462008024477,-0.1654415727823012,0.0408472990931037,1.001885984136313,0.4428440256206029
0.0422462008024477,0.1654415727823012,0.0408472990931037,1.0018307894593206,0.4298838779281912
0.0422462008024477,0.1654415727823013,0.0408472990931037,1.001831880872584,0.4301401504141781
0.0429327160977006,-0.1667411292244279,0.0408472990931037,1.0018573359300134,0.4361171996837981
0.0429327160977006,0.1667411292244279,0.0408472990931037,1.0018031999737755,0.4234056480171733
0.0436252325364772,-0.168040581741109,0.0408472990931037,1.0018282535061749,0.4292884160267873
0.0436252325364772,0.168040581741109,0.0408472990931037,1.001774679277312,0.416708762400652
0.0443237500568619,-0.1693399302161646,0.0408472990931037,1.0017993370895169,0.4224986121717033
0.0443237500568619,-0.1693399302161645,0.0408472990931037,1.0017987223126184,0.422354257682528
0.0443237500568619,0.1693399302161645,0.0408472990931037,1.0017457221756612,0.4099094053867656
0.0443237500568619,0.1693399302161646,0.0408472990931037,1.0017466765109757,0.4101334908836965
0.0450282897101088,-0.1706391779288522,0.0408472990931037,1.0017697677312267,0.4155554924454596
0.0450282897101088,0.1706391779288522,0.0408472990931037,1.0017176883067758,0.4033268307447559
0.0457388785132107,-0.1719383189413957,0.0408472990931037,1.0017403138993426,0.4086394992351351
0.0457388785132107,0.1719383189413957,0.0408472990931037,1.0016888685365923,0.3965597202480361
0.0464555164026359,-0.1732373531376429,0.0408472990931037,1.001710402125492,0.4016159776209013
0.0464555164026359,0.1732373531376429,0.0408472990931037,1.0016596367532886,0.3896958658045971
0.0471782217020745,-0.1745362744081629,0.0408472990931037,1.0016810259021418,0.3947182075095821
0.0471782217020745,0.1745362744081629,0.0408472990931037,1.0016311856639386,0.3830153244901394
0.0479070158720048,-0.1758350693445176,0.0408472990931037,1.001651268561324,0.3877309479957118
0.0479070158720048,0.1758350693445176,0.0408472990931037,1.0016020591950792,0.3761761987130562
0.0486418988472677,-0.1771337378305857,0.0408472990931037,1.001621416474965,0.3807214414776589
0.0486418988472677,0.1771337378305857,0.0408472990931037,1.0015733924111505,0.3694450106016975
0.0493828902690258,-0.1784322679956244,0.0408472990931037,1.0015912287060038,0.3736331140236242
0.0493828902690258,0.1784322679956244,0.0408472990931037,1.001543778845007,0.3624915105210398
