x_over_T,y_over_T,z_over_T,p_over_pref,Cp
-12.662389250629598,0.0,0.004256856949319595,1.0001035651474859,0.02431791760258395
-12.662389250629598,0.0,-0.004256856949319595,1.0001035433837326,0.02431280730079846
-12.66237770235448,0.0,-0.008513551412767694,1.000103575252336,0.024320290301482184
-12.66237770235448,0.0,0.008513551412767694,1.000103550505277,0.02431447949589221
-12.657293584826359,0.0,0.0,1.0001033181461252,0.02425991972508369
-12.657293584826359,0.0,0.0,1.0001033780707862,0.024273990510518817
-12.657293584826355,0.0,1.734723475976807e-18,1.000103373786741,0.024272984582764837
-12.657293584826355,0.0,-1.734723475976807e-18,1.00010331922622,0.02426017333992881
-12.657284458134386,0.0,-0.0042566201890006814,1.0001033117015168,0.02425840647994363
-12.657284458134386,0.0,0.0042566201890006814,1.000103336912383,0.024264326191196443
-12.65728445813438,0.0,0.00425662018900068,1.0001033357231228,0.024264046943463315
-12.65728445813438,0.0,-0.00425662018900068,1.0001033135843722,0.02425884858932353
-12.657272994866494,0.0,0.0085131479181662,1.0001033198436624,0.024260318320279965
-12.657272994866494,0.0,-0.0085131479181662,1.0001033481854869,0.024266973205328075
-12.657272994866492,0.0,0.008513147918166198,1.0001033205013898,0.02426047275989396
-12.657272994866492,0.0,-0.008513147918166198,1.000103345999336,0.024266459879786623
-12.652195030696554,0.0,3.4973858043232053e-19,1.0001030748942317,0.02420280225220003
-12.652195030696554,0.0,-3.4973858043232053e-19,1.0001031378457181,0.024217583760246443
-12.652185799029713,0.0,-0.004256498962316298,1.0001030745444173,0.02420272011300597
-12.652185799029713,0.0,0.004256498962316298,1.0001030989005604,0.024208439128480367
-12.65217411365079,0.0,-0.00851294928368546,1.0001031103509361,0.024211127767476956
-12.65217411365079,0.0,0.00851294928368546,1.0001030825415123,0.02420459789430263
-12.647102854358092,0.0,-3.4975181532212137e-19,1.000102818455365,0.024142588373505094
-12.647102854358092,0.0,3.4975181532212137e-19,1.0001028820423787,0.02415751910837278
-12.647093721316217,0.0,-0.004256359617138525,1.0001028223692463,0.02414350738384113
-12.647093721316217,0.0,0.004256359617138525,1.0001028469905782,0.024149288667738522
-12.647082017426108,0.0,0.008512714412219083,1.00010283063675,0.02414544865926911
-12.647082017426108,0.0,-0.008512714412219083,1.0001028580644902,0.02415188891006256
-12.642017056266251,0.0,0.0,1.0001026139436324,0.0240945673974884
-12.642017056266251,0.0,0.0,1.0001025514521327,0.024079893897969128
-12.642017056266248,0.0,0.0,1.0001026179846,0.02409551624870484
-12.642017056266248,0.0,0.0,1.0001025488263304,0.024079277338787595
-12.64200822544917,0.0,0.004256202153479819,1.0001025838091746,0.02408749158791341
-12.64200822544917,0.0,-0.00425620215347982,1.0001025550978029,0.02408074993023412
-12.64200822544917,0.0,0.00425620215347982,1.00010258472434,0.024087706476027183
-12.64200822544917,0.0,-0.004256202153479819,1.0001025584581709,0.02408153897127476
-12.641996706647712,0.0,0.008512443303788076,1.0001025654260867,0.024083175093140053
-12.641996706647712,0.0,-0.008512443303788076,1.0001025966559463,0.024090508111733848
-12.641996706647708,0.0,-0.008512443303788078,1.0001025946078252,0.024090027196685918
-12.641996706647708,0.0,0.008512443303788078,1.0001025667606247,0.024083488453249858
-12.636937692061819,0.0,-6.214607942110897e-19,1.0001022728385742,0.024014473225843998
-12.636937692061819,0.0,6.214607942110897e-19,1.0001023448518018,0.024031382502542435
-12.63692899517297,0.0,0.00425611962973985,1.0001023040172063,0.024021794215822522
-12.63692899517297,0.0,-0.00425611962973985,1.0001022759830633,0.024015211576814587
-12.636917747717822,0.0,0.008512248503981126,1.000102285635917,0.024017478143365616
-12.636917747717822,0.0,-0.008512248503981126,1.0001023164275122,0.024024708254024377
-12.631864632911887,0.0,2.459075612222143e-19,1.0001020569694712,0.02396378544923148
-12.631864632911887,0.0,-2.459075612222143e-19,1.0001019853118163,0.02394695966381754
-12.631856035624354,0.0,0.004256059001728527,1.0001020109227685,0.023952973318426312
-12.631856035624354,0.0,-0.004256059001728527,1.0001019830816227,0.02394643599668469
-12.631845025188605,0.0,0.008512097495631112,1.000101992603037,0.023948671700245238
-12.631845025188605,0.0,-0.008512097495631112,1.0001020233693338,0.023955895870632085
-12.626797879270015,0.0,-8.673617379884035e-19,1.000101685385572,0.023876534604109434
-12.626797879270015,0.0,8.673617379884035e-19,1.00010175420098,0.023892693007424592
-12.626797879270013,0.0,0.0,1.0001017598728354,0.023894024804040955
-12.626797879270013,0.0,0.0,1.0001016833043823,0.02387604592427825
-12.62678934725688,0.0,0.004256020269451271,1.0001017056314072,0.023881288486712636
-12.62678934725688,0.0,-0.004256020269451271,1.000101672931116,0.023873610199133612
-12.62678934725688,0.0,-0.004256020269451271,1.0001016762529267,0.023874390186595894
-12.62678934725688,0.0,0.004256020269451271,1.0001017045834748,0.023881042423876273
-12.6267785395136,0.0,0.00851199027875154,1.0001016854731004,0.0238765551564784
-12.6267785395136,0.0,-0.00851199027875154,1.000101719816447,0.023884619246506342
-12.6267785395136,0.0,-0.00851199027875154,1.000101717337095,0.02388403707498925
-12.6267785395136,0.0,0.00851199027875154,1.000101683861302,0.02387617669342015
-12.621737397741317,0.0,2.685028268347128e-19,1.000101357724076,0.02379959708745315
-12.621737397741317,0.0,-2.685028268347128e-19,1.0001014386244866,0.023818593145167256
-12.621728929607631,0.0,-0.004255954625037695,1.0001013565743786,0.023799327129378493
-12.621728929607631,0.0,0.004255954625037695,1.000101388132776,0.023806737291267015
-12.621718133797089,0.0,-0.008511906939799896,1.00010140260396,0.02381013523999174
-12.621718133797089,0.0,0.008511906939799896,1.000101367395099,0.023801867920286678
-12.616683003760375,0.0,-2.685028268347128e-19,1.0001010194026856,0.023720156543060738
-12.616683003760375,0.0,2.685028268347128e-19,1.0001011013149144,0.023739390183705432
-12.616674700309758,0.0,0.004255893108392586,1.0001010568818705,0.02372895695276928
-12.616674700309758,0.0,-0.004255893108392586,1.0001010248956153,0.02372144632648956
-12.616664017235575,0.0,-0.008511831856387512,1.00010107081609,0.023732228817979192
-12.616664017235575,0.0,0.008511831856387512,1.0001010361741842,0.023724094623889684
-12.61163469777908,0.0,0.0,1.0001006688253815,0.023637838212996934
-12.61163469777908,0.0,0.0,1.0001007493878893,0.02365675492845105
-12.611634697779078,0.0,0.0,1.0001006653019675,0.023637010887458048
-12.611634697779078,0.0,0.0,1.0001007552789882,0.023658138205182054
-12.611626659815139,0.0,-0.004255835719521445,1.0001006793366574,0.023640306343890548
-12.611626659815139,0.0,0.004255835719521445,1.000100712368331,0.02364806244270208
-12.611626659815137,0.0,-0.004255835719521446,1.000100674840007,0.023639250494734594
-12.611626659815137,0.0,0.004255835719521446,1.0001007139454197,0.02364843275562635
-12.611616190280936,0.0,0.008511765028521103,1.0001006906928092,0.02364297285835394
-12.611616190280936,0.0,-0.008511765028521103,1.0001007258927084,0.02365123807372391
-12.611616190280934,0.0,0.008511765028521105,1.0001006890850004,0.023642595332108284
-12.611616190280934,0.0,-0.008511765028521105,1.0001007290088701,0.0236519697732104
-12.606592167214226,0.0,-2.0442941658635526e-19,1.0001004019700277,0.023575178460528087
-12.606592167214226,0.0,2.0442941658635526e-19,1.0001003081020294,0.02355313751043342
-12.606584425159669,0.0,-0.004255778504042967,1.0001003125159855,0.02355417394231318
-12.606584425159669,0.0,0.004255778504042967,1.000100349299617,0.023562811030571396
-12.606574371079239,0.0,0.008511667936095825,1.0001003257328611,0.023557277369474345
-12.606574371079239,0.0,-0.008511667936095825,1.0001003651524956,0.023566533412126157
-12.601555181811671,0.0,2.044393427537059e-19,1.000100031134133,0.02348810325280324
-12.601555181811671,0.0,-2.044393427537059e-19,1.0000999379104498,0.023466213592988876
-12.60154762955464,0.0,-0.004255771125886749,1.0000999340195855,0.02346529998720851
-12.60154762955464,0.0,0.004255771125886749,1.0000999704707527,0.02347385901021869
-12.60153788481613,0.0,0.008511670518318073,1.000099946997078,0.02346834720530141
-12.60153788481613,0.0,-0.008511670518318073,1.000099986470496,0.02347761587677923
-12.59652374202176,0.0,0.0,1.0000996513035327,0.02339891601689041
-12.59652374202176,0.0,0.0,1.000099551550222,0.02337549314877668
-12.596523742021756,0.0,0.0,1.000099554292133,0.023376136971196265
-12.596523742021756,0.0,0.0,1.0000996433568057,0.023397050062383466
-12.596516273450385,0.0,-0.004255813585053451,1.000099535373354,0.02337169469191857
-12.596516273450385,0.0,0.004255813585053451,1.0000995783802582,0.023381793053959536
-12.59651627345038,0.0,-0.004255813585053452,1.0000995399305987,0.023372764769124296
-12.59651627345038,0.0,0.004255813585053452,1.0000995770266408,0.023381475213854256
-12.59650673194192,0.0,-0.008511772775187613,1.0000995968477764,0.02338612937362267
-12.59650673194192,0.0,0.008511772775187613,1.0000995501255425,0.023375158622739884
-12.596506731941911,0.0,-0.008511772775187615,1.0000995935376613,0.02338535213236435
-12.596506731941911,0.0,0.008511772775187615,1.0000995524488911,0.023375704163414394
-12.591497692576144,0.0,2.8625619073163214e-19,1.0000991335953004,0.023277354020017158
-12.591497692576144,0.0,-2.8625619073163214e-19,1.0000992395164807,0.023302225152794277
-12.591490493501825,0.0,0.004255903376629532,1.0000991728358073,0.02328656800208814
-12.591490493501825,0.0,-0.004255903376629532,1.0000991313413508,0.02327682477476179
-12.591481270606211,0.0,0.008511945884633372,1.0000991460335842,0.023280274627638157
-12.591481270606211,0.0,-0.008511945884633372,1.0000991917562365,0.023291010668854212
-12.586476694223808,0.0,5.811072016179965e-19,1.0000987015723712,0.023175911611543237
-12.586476694223808,0.0,-5.811072016179965e-19,1.0000988090619563,0.023201151018186095
-12.586469832144529,0.0,0.004255971364598686,1.000098751827454,0.023187711903353583
-12.586469832144529,0.0,-0.004255971364598686,1.0000987096208986,0.023177801469578388
-12.586460995359756,0.0,0.00851207538686401,1.0000987250926425,0.023181434357689136
-12.586460995359756,0.0,-0.00851207538686401,1.0000987699642103,0.02319197055750945
-12.58146074741367,0.0,8.673617379884035e-19,1.0000982555586744,0.023071184059917364
-12.58146074741367,0.0,4.336808689942018e-19,1.0000983694319057,0.02309792239731026
-12.58146074741367,0.0,-8.673617379884035e-19,1.0000983614174197,0.02309604053247421
-12.58146074741367,0.0,-4.336808689942018e-19,1.000098250695181,0.023070042073116904
-12.581454289827386,0.0,0.004256017548954834,1.000098317767976,0.023085791297099194
-12.581454289827386,0.0,-0.004256017548954834,1.0000982655831732,0.023073537891697825
-12.581454289827382,0.0,-0.004256017548954834,1.0000982716868838,0.0230749710913428
-12.581454289827382,0.0,0.004256017548954834,1.0000983154371208,0.02308524399380095
-12.581445906651405,0.0,0.00851216128186795,1.0000982873897462,0.02307865824789952
-12.581445906651405,0.0,-0.00851216128186795,1.0000983329441437,0.023089354781568032
-12.581445906651402,0.0,-0.008512161281867948,1.0000983372751138,0.023090371727662484
-12.581445906651402,0.0,0.008512161281867948,1.0000982852916263,0.02307816559271495
-12.576449430668848,0.0,-6.655561383050665e-19,1.000097800459277,0.02296432311381083
-12.576449430668848,0.0,6.655561383050665e-19,1.000097924510786,0.02299345139145782
-12.576443271199384,0.0,0.0042560735198994325,1.0000978558838225,0.02297733723642698
-12.576443271199384,0.0,-0.0042560735198994325,1.000097807034836,0.022965867107186008
-12.576435240510627,0.0,-0.008512303912089896,1.0000978766080473,0.02298220344868882
-12.576435240510627,0.0,0.008512303912089896,1.0000978252208224,0.022970137320925198
-12.571442471717212,0.0,-2.0182545201803833e-19,1.0000973354962563,0.022855146110722625
-12.571442471717212,0.0,2.0182545201803833e-19,1.000097458491207,0.022884026300134832
-12.571436599149312,0.0,0.004256132142438143,1.00009737761122,0.022865035038058642
-12.571436599149312,0.0,-0.004256132142438143,1.0000973292955095,0.022853690126218795
-12.571428909732525,0.0,-0.00851245184550156,1.0000973986482786,0.02286997470616694
-12.571428909732525,0.0,0.00851245184550156,1.0000973470897683,0.02285786835922649
-12.566439871006414,0.0,-4.336808689942018e-19,1.0000968549271916,0.02274230468478934
-12.566439871006414,0.0,0.0,1.0000968515423907,0.022741509906710065
-12.566439871006414,0.0,4.336808689942018e-19,1.000096971928585,0.02276977753945793
-12.566439871006414,0.0,0.0,1.0000969830906514,0.022772398481127488
-12.5664342741248,0.0,-0.004256193416565721,1.0000968329154947,0.022737136163865693
-12.5664342741248,0.0,0.004256193416565721,1.0000968820755853,0.022748679342851536
-12.566434274124799,0.0,-0.004256193416565723,1.0000968269040034,0.02273572461805355
-12.566434274124799,0.0,0.004256193416565723,1.0000968839264879,0.022749113949440798
-12.566426914764701,0.0,0.00851260508208971,1.0000968468218616,0.022740401489062197
-12.566426914764701,0.0,-0.00851260508208971,1.0000969083523372,0.0227548493324931
-12.5664269147647,0.0,0.008512605082089706,1.0000968500282144,0.022741154366102412
-12.5664269147647,0.0,-0.008512605082089706,1.0000969039411034,0.022753813539823177
-12.561441304925582,0.0,3.581493529007597e-19,1.0000963237761944,0.022617586220154928
-12.561441304925582,0.0,-3.581493529007597e-19,1.0000964639821273,0.022650507684619958
-12.561436060537538,0.0,0.004256215191830611,1.0000963750657046,0.022629629403726474
-12.561436060537538,0.0,-0.004256215191830611,1.0000963200712456,0.02261671626880896
-12.561429136124815,0.0,-0.008512686821623101,1.0000964002257478,0.022635537181307015
-12.561429136124815,0.0,0.008512686821623101,1.0000963399530163,0.02262138466616837
-12.556446449543296,0.0,-3.581493529007597e-19,1.000095779865992,0.02248987179298461
-12.556446449543296,0.0,3.581493529007597e-19,1.0000959223556705,0.022523329499028737
-12.556441483882864,0.0,0.00425627394465858,1.0000958481288176,0.02250590044556617
-12.556441483882864,0.0,-0.00425627394465858,1.0000957919913145,0.02249271891483204
-12.556434920651547,0.0,0.008512842516286012,1.0000958130887911,0.022497672769592667
-12.556434920651547,0.0,-0.008512842516286012,1.0000958721331947,0.022511536863607087
-12.551455305306142,0.0,0.0,1.0000953704679731,0.02239374189282045
-12.551455305306142,0.0,0.0,1.0000952125001825,0.022356649803352516
-12.551455305306137,0.0,0.0,1.0000953597681395,0.022391229487052224
-12.551455305306137,0.0,0.0,1.0000952193118222,0.022358249230349965
-12.551450544607322,0.0,0.004256369675044371,1.0000953060702142,0.022378620788541498
-12.551450544607322,0.0,-0.004256369675044371,1.0000952360196003,0.022362172349080587
-12.55145054460732,0.0,0.004256369675044376,1.0000953026195247,0.022377810539290086
-12.55145054460732,0.0,-0.004256369675044376,1.0000952442172621,0.022364097225074445
-12.551444268791421,0.0,-0.00851307216606452,1.0000953256232545,0.022383211997402678
-12.551444268791421,0.0,0.00851307216606452,1.0000952657354563,0.022369149867629962
-12.55144426879142,0.0,-0.008513072166064522,1.000095331616147,0.022384619176045617
-12.55144426879142,0.0,0.008513072166064522,1.0000952630860815,0.0223685277734439
-12.546467655371496,0.0,3.277620459180117e-19,1.0000946512347,0.022224860218836955
-12.546467655371496,0.0,-3.277620459180117e-19,1.0000948165586558,0.022263679594214655
-12.546463273569675,0.0,0.004256472146818613,1.0000947267370972,0.022242588780221194
-12.546463273569675,0.0,-0.004256472146818613,1.000094661500238,0.022227270648529644
-12.54645750936277,0.0,-0.008513222547089083,1.0000947541384901,0.022249022844495744
-12.54645750936277,0.0,0.008513222547089083,1.0000946862831788,0.022233089879489222
-12.54148319234377,0.0,3.277091063588083e-19,1.000094236548699,0.022127488658516346
-12.54148319234377,0.0,-3.277091063588083e-19,1.0000940728923609,0.02208906085302256
-12.541479128706033,0.0,-0.0042565984662765845,1.0000940635962055,0.022086878042042703
-12.541479128706033,0.0,0.0042565984662765845,1.0000941280095543,0.02210200280697108
-12.541473815375216,0.0,0.008513420623479737,1.0000940877580722,0.022092551439884724
-12.541473815375216,0.0,-0.008513420623479737,1.0000941559829872,0.02210857119076543
-12.53650191666862,0.0,0.0,1.0000936304520156,0.02198517235268217
-12.53650191666862,0.0,0.0,1.0000934754660689,0.021948780423795364
-12.536501916668618,0.0,0.0,1.0000934716216072,0.021947877713727287
-12.536501916668618,0.0,0.0,1.0000936463654795,0.021988908960149055
-12.536498110462022,0.0,-0.004256748633407001,1.0000934345421593,0.02193917116541403
-12.536498110462022,0.0,0.004256748633407001,1.0000935104658013,0.021956998638420513
-12.536498110462022,0.0,-0.004256748633406999,1.0000934423154235,0.021940996389480553
-12.536498110462022,0.0,0.004256748633406999,1.0000935078842315,0.021956392465356085
-12.536493187274337,0.0,-0.00851366639521878,1.0000935371522512,0.021963264828412706
-12.536493187274337,0.0,0.008513666395218781,1.0000934611097365,0.02194540944315642
-12.536493187274337,0.0,-0.008513666395218781,1.0000935429629598,0.021964629228849678
-12.536493187274337,0.0,0.00851366639521878,1.0000934655118723,0.021946443099530755
-12.531523515133781,0.0,-3.990650147200827e-20,1.0000928076066715,0.02179196174310108
-12.531523515133781,0.0,3.990650147200827e-20,1.0000929944395291,0.02183583157911811
-12.531519889174342,0.0,0.004256902196709888,1.0000928750896358,0.021807807278070482
-12.531519889174342,0.0,-0.004256902196709888,1.0000928019124595,0.02179062469698696
