"y","u","v","Re_xx","Re_yx","Re_yy","Re_zx","Re_zy","Re_zz","k"
1.81970098e-04,-3.00418795e-03,1.17700896e-05,6.59349301e-04,-9.07975797e-07,3.72614328e-07,3.25650743e-06,-7.40466449e-07,3.51928125e-04,5.05825020e-04
1.90546085e-04,-3.15602370e-03,1.18967716e-05,7.12369516e-04,-9.50119776e-07,4.29914010e-07,3.28858752e-06,-7.66316603e-07,3.79665741e-04,5.46232585e-04
1.99526246e-04,-3.32315134e-03,1.21088886e-05,7.83719812e-04,-9.97019954e-07,5.34270539e-07,3.61061823e-06,-7.74643640e-07,4.15667752e-04,5.99960917e-04
2.08929630e-04,-3.49815546e-03,1.23310024e-05,8.58432744e-04,-1.04613047e-06,6.43545240e-07,3.94782579e-06,-7.83363119e-07,4.53366485e-04,6.56221387e-04
2.18776181e-04,-3.68140727e-03,1.25635841e-05,9.36666788e-04,-1.09755549e-06,7.57969899e-07,4.30092546e-06,-7.92493534e-07,4.92841905e-04,7.15133332e-04
2.29086786e-04,-3.87329547e-03,1.28071271e-05,1.01858789e-03,-1.15140410e-06,8.77787227e-07,4.67066620e-06,-8.02054252e-07,5.34177745e-04,7.76821711e-04
2.39883315e-04,-4.07422709e-03,1.30621478e-05,1.10436981e-03,-1.20779052e-06,1.00325137e-06,5.05783229e-06,-8.12065553e-07,5.77461683e-04,8.41417374e-04
2.51188668e-04,-4.28462832e-03,1.33291874e-05,1.19419452e-03,-1.26683435e-06,1.13462846e-06,5.46324495e-06,-8.22548672e-07,6.22785530e-04,9.09057338e-04
2.63026827e-04,-4.50494546e-03,1.36088121e-05,1.28825253e-03,-1.32866083e-06,1.27219716e-06,5.88776413e-06,-8.33525845e-07,6.70245425e-04,9.79885075e-04
2.75422901e-04,-4.73564582e-03,1.39016151e-05,1.38674336e-03,-1.39340110e-06,1.41624928e-06,6.33229028e-06,-8.45020357e-07,7.19942036e-04,1.05405082e-03
2.88403183e-04,-4.93459957e-03,1.48144880e-05,1.50463085e-03,-1.44134087e-06,1.71746515e-06,6.82435492e-06,-9.90059343e-07,7.77203844e-04,1.14177608e-03
3.01995208e-04,-5.11146919e-03,1.65003160e-05,1.64213442e-03,-1.54131884e-06,2.15938734e-06,7.90040600e-06,-1.31459131e-06,8.41254516e-04,1.24277416e-03
3.16227806e-04,-5.29667443e-03,1.82655947e-05,1.78611833e-03,-1.64600862e-06,2.62213668e-06,9.02716980e-06,-1.65441800e-06,9.08323803e-04,1.34853213e-03
3.31131165e-04,-5.49060812e-03,2.01140684e-05,1.93688800e-03,-1.75563228e-06,3.10669473e-06,1.02070364e-05,-2.01026024e-06,9.78553969e-04,1.45927433e-03
3.46736897e-04,-5.69368162e-03,2.20496579e-05,2.09476322e-03,-1.87042234e-06,3.61408929e-06,1.14425083e-05,-2.38287280e-06,1.05209398e-03,1.57523564e-03
3.63078106e-04,-5.90632569e-03,2.40764690e-05,2.26007887e-03,-1.99062229e-06,4.14539663e-06,1.27362063e-05,-2.77304605e-06,1.12909983e-03,1.69666205e-03
3.80189451e-04,-6.12899136e-03,2.61988008e-05,2.43318561e-03,-2.11648710e-06,4.70174372e-06,1.40908744e-05,-3.18160761e-06,1.20973485e-03,1.82381110e-03
3.98107230e-04,-6.41159018e-03,2.55535093e-05,2.62715692e-03,-1.92372811e-06,5.70158833e-06,1.60657486e-05,-3.51230098e-06,1.29886689e-03,1.96586270e-03
4.16869448e-04,-6.72048734e-03,2.49603203e-05,2.83436311e-03,-1.68298261e-06,6.81466650e-06,1.86797479e-05,-3.90292371e-06,1.39320380e-03,2.11719079e-03
4.36515902e-04,-7.04394237e-03,2.43391752e-05,3.05133462e-03,-1.43089113e-06,7.98020244e-06,2.14169413e-05,-4.31195592e-06,1.49198667e-03,2.27565075e-03
4.57088265e-04,-7.38264136e-03,2.36887564e-05,3.27853169e-03,-1.16691893e-06,9.20066840e-06,2.42831346e-05,-4.74026523e-06,1.59542503e-03,2.44157869e-03
4.78630174e-04,-7.73730276e-03,2.30076844e-05,3.51643623e-03,-8.90506114e-07,1.04786532e-05,2.72844075e-05,-5.18876014e-06,1.70373829e-03,2.61532658e-03
5.01187321e-04,-8.09985344e-03,2.09363284e-05,3.77179631e-03,-3.82744129e-07,1.22243022e-05,2.99286566e-05,-5.53164008e-06,1.81783637e-03,2.80092850e-03
5.24807555e-04,-8.47498180e-03,1.78064745e-05,4.05046806e-03,3.96801889e-07,1.45713438e-05,3.26564801e-05,-5.88483787e-06,1.93730409e-03,3.00117175e-03
5.49540976e-04,-8.86778941e-03,1.45291151e-05,4.34227320e-03,1.21308678e-06,1.70289980e-05,3.55128619e-05,-6.25468136e-06,2.06240215e-03,3.21085217e-03
5.75440047e-04,-9.27910948e-03,1.10972984e-05,4.64783069e-03,2.06784200e-06,1.96024779e-05,3.85038608e-05,-6.64195503e-06,2.19339591e-03,3.43041454e-03
6.02559704e-04,-9.70981447e-03,7.50374522e-06,4.96778867e-03,2.96288060e-06,2.22972422e-05,4.16358212e-05,-7.04748036e-06,2.33056320e-03,3.66032456e-03
6.30957471e-04,-1.00513319e-02,2.37503167e-06,5.29023467e-03,4.17508704e-06,2.64797812e-05,4.39452199e-05,-8.19001824e-06,2.47434902e-03,3.89553174e-03
6.60693583e-04,-1.03852457e-02,-2.86579142e-06,5.62521674e-03,5.39036827e-06,3.10852586e-05,4.63333806e-05,-9.74655009e-06,2.62401880e-03,4.14016040e-03
6.91831116e-04,-1.07348965e-02,-8.35360693e-06,5.97598602e-03,6.66292395e-06,3.59077854e-05,4.88340918e-05,-1.13764390e-05,2.78074231e-03,4.39631806e-03
7.24436116e-04,-1.11010257e-02,-1.41000552e-05,6.34328656e-03,7.99545334e-06,4.09575909e-05,5.14526580e-05,-1.30831423e-05,2.94485196e-03,4.66454806e-03
7.58577742e-04,-1.14978936e-02,-2.66515100e-05,6.71355808e-03,1.00119561e-05,4.79397553e-05,5.52234191e-05,-1.41029009e-05,3.10502156e-03,4.93325969e-03
7.94328413e-04,-1.19171708e-02,-4.06375238e-05,7.09822289e-03,1.23486721e-05,5.55123982e-05,5.94571043e-05,-1.51510868e-05,3.26949270e-03,5.21161399e-03
8.31763962e-04,-1.23562080e-02,-5.52826782e-05,7.50101640e-03,1.47955141e-05,6.34419288e-05,6.38903169e-05,-1.62486722e-05,3.44171513e-03,5.50308673e-03
8.70963795e-04,-1.28004915e-02,-7.24457199e-05,7.91623949e-03,1.73525523e-05,7.25476393e-05,6.81469710e-05,-1.70926994e-05,3.61827056e-03,5.80352884e-03
9.12011058e-04,-1.32165587e-02,-9.45245320e-05,8.32859777e-03,2.02049965e-05,8.40990906e-05,7.07171278e-05,-1.76095465e-05,3.78671569e-03,6.09970628e-03
9.54992820e-04,-1.36522346e-02,-1.17643887e-04,8.76038990e-03,2.31918722e-05,9.61949451e-05,7.34084124e-05,-1.81507519e-05,3.96309941e-03,6.40984212e-03
1.00000025e-03,-1.41084432e-02,-1.41852823e-04,9.21253176e-03,2.63195151e-05,1.08860860e-04,7.62265333e-05,-1.87174636e-05,4.14779583e-03,6.73459423e-03
1.04712882e-03,-1.44650488e-02,-1.67462141e-04,9.59683964e-03,2.45709259e-05,1.25819146e-04,6.10118941e-05,-2.45378819e-05,4.35470494e-03,7.03868187e-03
1.09647848e-03,-1.48500463e-02,-2.06433798e-04,1.00082180e-02,2.71825995e-05,1.42744660e-04,6.50677903e-05,-2.55543402e-05,4.54008915e-03,7.34552589e-03
1.14815393e-03,-1.52531512e-02,-2.47296176e-04,1.04389366e-02,2.98913929e-05,1.60508919e-04,6.93385664e-05,-2.66022470e-05,4.73421035e-03,7.66682795e-03
1.20226476e-03,-1.55911447e-02,-2.97880757e-04,1.08433032e-02,3.24439776e-05,1.83020859e-04,7.13353532e-05,-2.62850765e-05,4.91113907e-03,7.96873155e-03
1.25892576e-03,-1.59438350e-02,-3.50587984e-04,1.12662429e-02,3.53043910e-05,2.06359101e-04,7.32058904e-05,-2.60497091e-05,5.09593394e-03,8.28426796e-03
1.31825711e-03,-1.62935977e-02,-4.07830394e-04,1.16975815e-02,3.78461315e-05,2.32102034e-04,7.50309134e-05,-2.52931369e-05,5.28326623e-03,8.60647490e-03
1.38038466e-03,-1.65858610e-02,-4.73476329e-04,1.21066379e-02,3.97600819e-05,2.62126401e-04,7.47016433e-05,-2.31785377e-05,5.45425697e-03,8.91151062e-03
1.44544019e-03,-1.68918983e-02,-5.42216062e-04,1.25349724e-02,4.17642339e-05,2.93565772e-04,7.43568551e-05,-2.09642805e-05,5.63330625e-03,9.23092223e-03
1.51356169e-03,-1.74235643e-02,-6.12443383e-04,1.29237876e-02,3.24720433e-05,3.29807505e-04,6.50631419e-05,-2.49558129e-05,5.84180918e-03,9.54770214e-03
1.58489367e-03,-1.76370906e-02,-7.08461567e-04,1.32996107e-02,3.39849683e-05,3.67195635e-04,6.88330864e-05,-1.98401292e-05,6.00911882e-03,9.83796260e-03
1.65958741e-03,-1.78499562e-02,-8.10187953e-04,1.36832629e-02,3.50896598e-05,4.07606055e-04,7.21097191e-05,-1.39507063e-05,6.17931098e-03,1.01350900e-02
1.73780137e-03,-1.80147778e-02,-9.22259695e-04,1.40380393e-02,3.55858890e-05,4.53567675e-04,7.15111459e-05,-5.72794220e-06,6.33351271e-03,1.04125598e-02
1.81970143e-03,-1.81873672e-02,-1.03961322e-03,1.44095357e-02,3.61055048e-05,5.01695400e-04,7.08843628e-05,2.88234884e-06,6.49498174e-03,1.07031064e-02
1.90546133e-03,-1.82922768e-02,-1.16729288e-03,1.47538190e-02,3.43913676e-05,5.57257866e-04,6.61441361e-05,1.46851929e-05,6.63991131e-03,1.09754941e-02
1.99526296e-03,-1.83876598e-02,-1.30163813e-03,1.51065364e-02,3.25255464e-05,6.15761060e-04,6.01707182e-05,2.74428336e-05,6.78721525e-03,1.12547564e-02
2.08929682e-03,-1.85577841e-02,-1.44416764e-03,1.54329115e-02,2.51462891e-05,6.79284087e-04,5.21879542e-05,4.03878107e-05,6.93020558e-03,1.15212006e-02
2.18776236e-03,-1.87754183e-02,-1.59395368e-03,1.57505555e-02,1.46374394e-05,7.46188717e-04,4.23239436e-05,5.35436180e-05,7.07308377e-03,1.17849140e-02
2.29086843e-03,-1.88608898e-02,-1.75554782e-03,1.60498083e-02,6.24606022e-06,8.19467207e-04,2.71559077e-05,7.01245419e-05,7.19987962e-03,1.20345776e-02
2.39883375e-03,-1.88267023e-02,-1.92931655e-03,1.63340495e-02,1.13990912e-09,8.98367410e-04,7.11925491e-06,8.95988409e-05,7.31353954e-03,1.22729782e-02
2.51188731e-03,-1.87499578e-02,-2.11050953e-03,1.66172422e-02,-8.49183049e-06,9.84874383e-04,-1.79965872e-05,1.10531075e-04,7.42012891e-03,1.25111228e-02
2.63026893e-03,-1.86265527e-02,-2.29958633e-03,1.68987129e-02,-1.89690155e-05,1.07848747e-03,-4.82733648e-05,1.32774401e-04,7.51968961e-03,1.27484450e-02
2.75422969e-03,-1.88675882e-02,-2.46371804e-03,1.72870354e-02,-4.73062513e-05,1.17972591e-03,-9.55010920e-05,1.44458543e-04,7.61757877e-03,1.30421700e-02
2.88403256e-03,-1.87223120e-02,-2.64541155e-03,1.75241016e-02,-6.36149440e-05,1.28274038e-03,-1.36642487e-04,1.63085848e-04,7.68639508e-03,1.32466185e-02
3.01995284e-03,-1.85449858e-02,-2.82932708e-03,1.77668821e-02,-8.39674519e-05,1.39503215e-03,-1.85611402e-04,1.81118819e-04,7.74651830e-03,1.34542163e-02
3.16227885e-03,-1.83472282e-02,-3.01927460e-03,1.80185225e-02,-1.06744486e-04,1.51445102e-03,-2.39400894e-04,1.98901470e-04,7.80452529e-03,1.36687494e-02
3.31131247e-03,-1.80500227e-02,-3.21005161e-03,1.82770537e-02,-1.34463439e-04,1.64518393e-03,-2.99292944e-04,2.16314265e-04,7.84866988e-03,1.38854538e-02
3.46736984e-03,-1.79287204e-02,-3.38035611e-03,1.86560464e-02,-1.75541126e-04,1.78617924e-03,-3.80730385e-04,2.19469263e-04,7.88541311e-03,1.41638194e-02
3.63078196e-03,-1.76538945e-02,-3.53304601e-03,1.88882316e-02,-2.16096878e-04,1.92650394e-03,-4.35674376e-04,2.26693189e-04,7.88963302e-03,1.43521843e-02
3.80189546e-03,-1.73385081e-02,-3.68767048e-03,1.91328679e-02,-2.61447102e-04,2.07475431e-03,-4.95690907e-04,2.33333000e-04,7.89135158e-03,1.45494869e-02
3.98107330e-03,-1.69655031e-02,-3.84105113e-03,1.93927811e-02,-3.13471123e-04,2.23188305e-03,-5.61717950e-04,2.37844760e-04,7.88890680e-03,1.47567855e-02
4.16869552e-03,-1.64855065e-02,-3.99265420e-03,1.96639946e-02,-3.72962789e-04,2.39887723e-03,-6.29786383e-04,2.41194171e-04,7.88231277e-03,1.49725923e-02
4.36516011e-03,-1.61063847e-02,-4.12036304e-03,1.98889596e-02,-4.44940919e-04,2.57866977e-03,-6.87313912e-04,2.32302626e-04,7.88180340e-03,1.51747164e-02
4.57088379e-03,-1.56316049e-02,-4.24859141e-03,2.01562548e-02,-5.16558081e-04,2.75626888e-03,-7.34438501e-04,2.30190999e-04,7.83551083e-03,1.53740172e-02
4.78630293e-03,-1.51042262e-02,-4.37664868e-03,2.04384397e-02,-5.97034922e-04,2.94350134e-03,-7.82148697e-04,2.25514668e-04,7.79171235e-03,1.55868267e-02
5.01187447e-03,-1.45247942e-02,-4.50467906e-03,2.07369325e-02,-6.86862311e-04,3.14062184e-03,-8.29174111e-04,2.17419706e-04,7.75090426e-03,1.58142293e-02
5.24807686e-03,-1.38349118e-02,-4.62470435e-03,2.10570214e-02,-7.91080223e-04,3.35018894e-03,-8.68117747e-04,2.05290855e-04,7.72016090e-03,1.60636856e-02
5.49541113e-03,-1.31598024e-02,-4.74026085e-03,2.13173825e-02,-9.01443663e-04,3.57215555e-03,-8.83093874e-04,1.95565297e-04,7.70057765e-03,1.62950578e-02
5.75440191e-03,-1.25239784e-02,-4.84913010e-03,2.14870496e-02,-1.01792567e-03,3.80747464e-03,-8.63765729e-04,1.89396829e-04,7.69538811e-03,1.64949562e-02
6.02559854e-03,-1.17731486e-02,-4.95938474e-03,2.18193403e-02,-1.15216127e-03,4.05812144e-03,-8.61251534e-04,1.79886696e-04,7.67485849e-03,1.67761601e-02
6.30957628e-03,-1.09750683e-02,-5.06125479e-03,2.21785905e-02,-1.30178152e-03,4.32608137e-03,-8.47619041e-04,1.70719010e-04,7.66395585e-03,1.70843139e-02
6.60693749e-03,-1.01282113e-02,-5.15259900e-03,2.25481914e-02,-1.46839558e-03,4.61332842e-03,-8.18329025e-04,1.63000463e-04,7.66912820e-03,1.74153240e-02
6.91831289e-03,-9.20499468e-03,-5.22976273e-03,2.27761758e-02,-1.66323599e-03,4.93172856e-03,-7.47170026e-04,1.66540683e-04,7.74532448e-03,1.77266144e-02
7.24436297e-03,-8.20580856e-03,-5.30529761e-03,2.31148596e-02,-1.86729235e-03,5.27014094e-03,-6.89035269e-04,1.71009377e-04,7.79111166e-03,1.80880561e-02
7.58577932e-03,-7.12985556e-03,-5.37638138e-03,2.35135556e-02,-2.08663327e-03,5.63071381e-03,-6.30499834e-04,1.77843255e-04,7.82715230e-03,1.84857109e-02
7.94328612e-03,-5.97049490e-03,-5.43839828e-03,2.39177273e-02,-2.32950552e-03,6.01696979e-03,-5.55114215e-04,1.89592499e-04,7.87244829e-03,1.89035727e-02
8.31764170e-03,-4.66819089e-03,-5.49843093e-03,2.42675513e-02,-2.60497648e-03,6.40942680e-03,-4.63488091e-04,1.88223563e-04,7.97476525e-03,1.93258717e-02
8.70964012e-03,-3.20956725e-03,-5.57153355e-03,2.46203059e-02,-2.86876431e-03,6.81242548e-03,-3.78126002e-04,1.94303128e-04,8.04219337e-03,1.97374624e-02
9.12011286e-03,-1.61528545e-03,-5.65430311e-03,2.49785044e-02,-3.12641735e-03,7.22576127e-03,-2.92838187e-04,2.04019613e-04,8.07912664e-03,2.01416962e-02
9.54993059e-03,-7.86729040e-05,-5.72514881e-03,2.53685354e-02,-3.43529238e-03,7.64847939e-03,-1.89578403e-04,1.75447623e-04,8.15701338e-03,2.05870141e-02
1.00000050e-02,1.84419358e-03,-5.80459340e-03,2.55173143e-02,-3.65020079e-03,8.00936501e-03,-1.12838606e-04,1.71834280e-04,8.15209350e-03,2.08393864e-02
1.04712908e-02,3.99988167e-03,-5.90226103e-03,2.55848604e-02,-3.85005895e-03,8.35534997e-03,-4.12020633e-05,1.56521558e-04,8.12973588e-03,2.10349731e-02
1.09647876e-02,6.35709770e-03,-6.01095858e-03,2.55985325e-02,-4.03731493e-03,8.68498505e-03,1.02032529e-05,1.27165897e-04,8.08973149e-03,2.11866245e-02
1.14815421e-02,8.82362788e-03,-6.11333676e-03,2.56820154e-02,-4.23679843e-03,8.98285251e-03,-1.37043308e-06,5.06129648e-05,8.08482364e-03,2.13748458e-02
1.20226506e-02,1.12049699e-02,-6.19608753e-03,2.53677680e-02,-4.36724808e-03,9.22392156e-03,-2.12670246e-05,1.38748835e-05,8.03578399e-03,2.13137368e-02
1.25892607e-02,1.40419774e-02,-6.23488400e-03,2.50137853e-02,-4.44728731e-03,9.43626366e-03,-6.03413784e-05,-3.07837261e-05,8.00187228e-03,2.12259606e-02
1.31825744e-02,1.72075461e-02,-6.18725125e-03,2.46916793e-02,-4.47173771e-03,9.62276049e-03,-1.15095347e-04,-6.69853670e-05,8.01139552e-03,2.11629177e-02
1.38038500e-02,2.07276230e-02,-6.12418011e-03,2.45003542e-02,-4.51620171e-03,9.77224835e-03,-2.08430311e-04,-8.84126255e-05,8.10372852e-03,2.11881655e-02
1.44544055e-02,2.47156870e-02,-6.02983047e-03,2.43171147e-02,-4.52559964e-03,9.88736128e-03,-2.92149142e-04,-8.84601321e-05,8.27206021e-03,2.12382681e-02
1.51356207e-02,2.91919500e-02,-5.87119335e-03,2.40947440e-02,-4.44964456e-03,9.97147917e-03,-3.26462827e-04,-7.44974386e-05,8.52761575e-03,2.12969195e-02
1.58489406e-02,3.40997257e-02,-5.63256589e-03,2.39534030e-02,-4.33973996e-03,1.00149727e-02,-3.21585751e-04,-6.34509796e-05,8.91011490e-03,2.14392453e-02
1.65958783e-02,3.97509013e-02,-5.27522091e-03,2.37945429e-02,-4.31668933e-03,1.00067843e-02,-2.83360558e-04,-3.07898228e-05,9.43892776e-03,2.16201274e-02
1.73780180e-02,4.50813075e-02,-4.78757471e-03,2.39201866e-02,-4.22430079e-03,9.97591595e-03,-1.97981493e-04,-2.18184941e-05,9.86039269e-03,2.18782476e-02
1.81970189e-02,5.03313365e-02,-4.22601134e-03,2.41775407e-02,-4.10742514e-03,9.92237984e-03,-1.18228348e-04,-5.96741960e-06,1.01924359e-02,2.21461782e-02
1.90546180e-02,5.55882886e-02,-3.52517287e-03,2.42321927e-02,-4.01157782e-03,9.82021883e-03,-2.36984723e-05,-8.88969252e-06,1.04860965e-02,2.22692540e-02
1.99526346e-02,6.06003670e-02,-2.61749976e-03,2.43748077e-02,-3.87655564e-03,9.72468652e-03,5.20200100e-05,-2.26144189e-05,1.04824532e-02,2.22909737e-02
2.08929734e-02,6.57802559e-02,-1.48070559e-03,2.45878854e-02,-3.71659487e-03,9.61977801e-03,6.97762446e-05,-9.03436257e-05,1.04022126e-02,2.23049380e-02
2.18776290e-02,7.14783020e-02,-3.88819374e-04,2.45998040e-02,-3.46865463e-03,9.43213273e-03,1.14155751e-04,-2.09643195e-04,1.02605019e-02,2.21462194e-02
2.29086900e-02,7.81174141e-02,6.25515936e-04,2.43830594e-02,-3.17396338e-03,9.17319225e-03,2.44851096e-04,-3.10281940e-04,1.01240000e-02,2.18401258e-02
2.39883435e-02,8.55633740e-02,1.70959536e-03,2.42347332e-02,-2.90786910e-03,8.92888575e-03,4.45030318e-04,-3.15328543e-04,1.00581526e-02,2.16108857e-02
2.51188794e-02,9.33941736e-02,2.90116156e-03,2.40229647e-02,-2.62244106e-03,8.68379624e-03,8.53484463e-04,-2.83714136e-04,9.99794563e-03,2.13523533e-02
2.63026958e-02,1.01799575e-01,4.22666993e-03,2.36587157e-02,-2.36542376e-03,8.43126191e-03,1.48468299e-03,-2.47100777e-04,1.00165801e-02,2.10532788e-02
2.75423038e-02,1.11504717e-01,5.31141472e-03,2.38089500e-02,-2.29356729e-03,8.28446629e-03,1.95184236e-03,-6.61260776e-05,1.03011613e-02,2.11972888e-02
2.88403328e-02,1.22317450e-01,6.12214849e-03,2.40555389e-02,-2.29095570e-03,8.20096117e-03,2.44753196e-03,1.60183445e-04,1.06728174e-02,2.14646587e-02
3.01995359e-02,1.33351768e-01,6.77596880e-03,2.40180567e-02,-2.33632310e-03,8.05648675e-03,2.90401207e-03,3.24625733e-04,1.07976678e-02,2.14361057e-02
3.16227964e-02,1.44916219e-01,7.43602510e-03,2.40176198e-02,-2.50286860e-03,7.91242068e-03,3.18808496e-03,3.93171873e-04,1.04414507e-02,2.11857456e-02
3.31131330e-02,1.56967479e-01,8.17101018e-03,2.39442042e-02,-2.76208351e-03,7.70981157e-03,3.22169536e-03,2.98620279e-04,9.83395827e-03,2.07439870e-02
3.46737071e-02,1.69925284e-01,8.99809759e-03,2.32747585e-02,-3.06752154e-03,7.41498493e-03,3.08437000e-03,6.62252516e-05,9.35276223e-03,2.00212529e-02
3.63078287e-02,1.83805311e-01,1.00175555e-02,2.26943084e-02,-3.29584603e-03,7.17256887e-03,2.87547876e-03,-1.97972866e-04,8.99717691e-03,1.94320271e-02
3.80189642e-02,1.98466380e-01,1.14324776e-02,2.22024657e-02,-3.60477841e-03,6.95163564e-03,2.65857108e-03,-5.18977861e-04,8.46970770e-03,1.88119045e-02
3.98107429e-02,2.12583762e-01,1.31884535e-02,2.17169834e-02,-3.90691710e-03,6.83201388e-03,2.37388415e-03,-6.94172543e-04,8.22275653e-03,1.83858769e-02
4.16869657e-02,2.26896024e-01,1.47890051e-02,2.14786785e-02,-4.10239450e-03,6.80974697e-03,2.14594639e-03,-8.39908667e-04,8.15706014e-03,1.82227428e-02
4.36516120e-02,2.40109034e-01,1.60028849e-02,2.11066362e-02,-4.24490090e-03,6.72294163e-03,1.92876990e-03,-9.72204946e-04,8.07079715e-03,1.79501875e-02
4.57088494e-02,2.54845092e-01,1.69271410e-02,2.08426771e-02,-4.37998263e-03,6.56924586e-03,1.43942255e-03,-9.90422987e-04,7.61036887e-03,1.75111459e-02
4.78630413e-02,2.68956408e-01,1.75639136e-02,2.09863676e-02,-4.41614662e-03,6.49080002e-03,9.87520097e-04,-8.97159335e-04,7.13853903e-03,1.73078533e-02
5.01187572e-02,2.80916832e-01,1.75224741e-02,2.11156041e-02,-4.29870991e-03,6.27792838e-03,5.27904575e-04,-6.98701479e-04,6.34402573e-03,1.68687791e-02
5.24807817e-02,2.93070204e-01,1.71541008e-02,2.05456969e-02,-4.09432859e-03,6.04426780e-03,5.62949745e-04,-5.26211778e-04,5.59124319e-03,1.60906039e-02
5.49541250e-02,3.03911369e-01,1.63588964e-02,2.00047380e-02,-3.83057806e-03,5.86265542e-03,1.07216345e-03,-5.03677755e-04,5.32168204e-03,1.55945377e-02
5.75440334e-02,3.14980694e-01,1.63076955e-02,1.81148095e-02,-3.78873008e-03,5.69306577e-03,1.46854626e-03,-4.66258459e-04,5.21428896e-03,1.45110821e-02
6.02560005e-02,3.26082903e-01,1.68043632e-02,1.66695438e-02,-3.75770908e-03,5.60781083e-03,1.65862923e-03,-4.23730159e-04,5.60035003e-03,1.39388523e-02
6.30957786e-02,3.38626287e-01,1.76660127e-02,1.52505234e-02,-3.65423285e-03,5.56131653e-03,1.70140136e-03,-4.06463668e-04,6.25357763e-03,1.35327088e-02
6.60693914e-02,3.51473756e-01,1.81056139e-02,1.41005551e-02,-3.55170564e-03,5.49134297e-03,1.40152972e-03,-2.60884536e-04,6.58671800e-03,1.30893080e-02
6.91831462e-02,3.65783292e-01,1.84998311e-02,1.31310320e-02,-3.45459504e-03,5.33134950e-03,9.62706192e-04,-6.91392129e-05,6.72076988e-03,1.25915757e-02
7.24436478e-02,3.81420570e-01,1.83655104e-02,1.17798307e-02,-3.28490000e-03,4.88898461e-03,3.21728617e-04,2.06756105e-04,6.15470864e-03,1.14117620e-02
7.58578121e-02,3.97284302e-01,1.79446310e-02,1.03181583e-02,-3.00522862e-03,4.46755966e-03,-2.30104485e-04,2.82609703e-04,5.53006121e-03,1.01578896e-02
7.94328811e-02,4.12914172e-01,1.75241608e-02,9.56990016e-03,-2.84690931e-03,4.09355186e-03,-1.46464980e-04,2.14173804e-04,5.00533399e-03,9.33439300e-03
8.31764378e-02,4.28126671e-01,1.71117981e-02,9.19776894e-03,-2.68795349e-03,3.78388851e-03,-8.25631600e-05,2.55160792e-04,4.40153736e-03,8.69159740e-03
8.70964230e-02,4.44355228e-01,1.65461936e-02,8.71605027e-03,-2.42307920e-03,3.62475795e-03,4.26964703e-05,2.29024338e-04,4.09669083e-03,8.21874953e-03
