"y","u","v","Re_xx","Re_yx","Re_yy","Re_zx","Re_zy","Re_zz","k"
1.65958700e-04,3.09600760e-02,6.00255365e-04,4.33549439e-04,4.40200897e-06,6.66454573e-07,-1.59053185e-05,-5.23577292e-07,1.33029081e-04,2.83622487e-04
1.73780093e-04,3.25228017e-02,6.42930216e-04,4.68926098e-04,4.75497157e-06,7.32033197e-07,-1.72127212e-05,-5.49772034e-07,1.43639231e-04,3.06648681e-04
1.81970098e-04,3.41591763e-02,6.87616271e-04,5.05970007e-04,5.12456879e-06,8.00702446e-07,-1.85817400e-05,-5.77201296e-07,1.54749423e-04,3.30760066e-04
1.90546085e-04,3.57948551e-02,7.45617147e-04,5.48341910e-04,5.70195390e-06,9.30465845e-07,-2.00607644e-05,-6.01917979e-07,1.67231310e-04,3.58251843e-04
1.99526246e-04,3.73480786e-02,8.29332512e-04,6.00055107e-04,6.69685642e-06,1.18496833e-06,-2.17027504e-05,-6.19587669e-07,1.82040251e-04,3.91640163e-04
2.08929630e-04,3.89745032e-02,9.16993261e-04,6.54205472e-04,7.73864727e-06,1.45146515e-06,-2.34221209e-05,-6.38090105e-07,1.97547115e-04,4.26602026e-04
2.18776181e-04,4.06775789e-02,1.00878533e-03,7.10907865e-04,8.82953620e-06,1.73052158e-06,-2.52225228e-05,-6.57464534e-07,2.13784795e-04,4.63211591e-04
2.29086786e-04,4.24609181e-02,1.10490343e-03,7.70282560e-04,9.97183716e-06,2.02272953e-06,-2.71077751e-05,-6.77752052e-07,2.30787734e-04,5.01546512e-04
2.39883315e-04,4.44895002e-02,1.19841096e-03,8.39736127e-04,1.11272698e-05,2.36438280e-06,-2.92105563e-05,-6.44639086e-07,2.50787203e-04,5.46443857e-04
2.51188668e-04,4.66891607e-02,1.29298208e-03,9.15871825e-04,1.23180984e-05,2.73884071e-06,-3.14726881e-05,-5.84515084e-07,2.72757043e-04,5.95683854e-04
2.63026827e-04,4.89924880e-02,1.39201021e-03,9.95595688e-04,1.35650491e-05,3.13094627e-06,-3.38414309e-05,-5.21557526e-07,2.95762289e-04,6.47244462e-04
2.75422901e-04,5.14043678e-02,1.49570539e-03,1.07907682e-03,1.48707667e-05,3.54153121e-06,-3.63218092e-05,-4.55632868e-07,3.19851739e-04,7.01235046e-04
2.88403183e-04,5.37687081e-02,1.62870461e-03,1.16917184e-03,1.70480200e-05,4.24593381e-06,-3.77504502e-05,-5.55523775e-07,3.44100487e-04,7.58759129e-04
3.01995208e-04,5.60894485e-02,1.79145289e-03,1.26608971e-03,2.01068309e-05,5.24747927e-06,-3.81225879e-05,-8.22569068e-07,3.68553455e-04,8.19945325e-04
3.16227806e-04,5.85195620e-02,1.96187126e-03,1.36757519e-03,2.33097992e-05,6.29622612e-06,-3.85122640e-05,-1.10219982e-06,3.94158857e-04,8.84015137e-04
3.31131165e-04,6.10798144e-02,2.13896313e-03,1.47493315e-03,2.66517055e-05,7.40420831e-06,-3.90551714e-05,-1.39302333e-06,4.21454138e-04,9.51895748e-04
3.46736897e-04,6.40030580e-02,2.30331976e-03,1.60426480e-03,2.99646304e-05,8.71667924e-06,-4.17171917e-05,-1.66672690e-06,4.57535468e-04,1.03525848e-03
3.63078106e-04,6.70640699e-02,2.47542228e-03,1.73969167e-03,3.34336886e-05,1.00910050e-05,-4.45046691e-05,-1.95332972e-06,4.95317259e-04,1.12254997e-03
3.80189451e-04,7.02693429e-02,2.65563575e-03,1.88150102e-03,3.70662385e-05,1.15301008e-05,-4.74235163e-05,-2.25343972e-06,5.34879651e-04,1.21395538e-03
3.98107230e-04,7.32900133e-02,2.90082821e-03,2.02838165e-03,4.28093784e-05,1.39367986e-05,-4.96685873e-05,-2.69908733e-06,5.74914310e-04,1.30861638e-03
4.16869448e-04,7.63717714e-02,3.17125282e-03,2.18179426e-03,4.92927584e-05,1.66747791e-05,-5.18230209e-05,-3.19755129e-06,6.16498648e-04,1.40748384e-03
4.36515902e-04,7.96122278e-02,3.45207958e-03,2.34346443e-03,5.60631078e-05,1.95640807e-05,-5.40496111e-05,-3.70978251e-06,6.60395158e-04,1.51171184e-03
4.57088265e-04,8.32407395e-02,3.70518156e-03,2.53071892e-03,6.28276122e-05,2.29791887e-05,-5.58674508e-05,-4.07611894e-06,7.12521515e-04,1.63310981e-03
4.78630174e-04,8.70402577e-02,3.97021187e-03,2.72679844e-03,6.99109180e-05,2.65552457e-05,-5.77709627e-05,-4.45972028e-06,7.67104511e-04,1.76022910e-03
5.01187321e-04,9.08392021e-02,4.28115684e-03,2.92677405e-03,7.86212492e-05,3.10486990e-05,-5.88912958e-05,-4.93079052e-06,8.21600595e-04,1.88971167e-03
5.24807555e-04,9.45225965e-02,4.66156807e-03,3.12740926e-03,8.98627869e-05,3.69819711e-05,-5.86329901e-05,-5.53785393e-06,8.74303998e-04,2.01934761e-03
5.49540976e-04,9.83928561e-02,5.05433455e-03,3.33877911e-03,1.01602532e-04,4.32654099e-05,-5.82584812e-05,-6.14689053e-06,9.30138473e-04,2.15609150e-03
5.75440047e-04,1.02604012e-01,5.39905807e-03,3.57538457e-03,1.13518299e-04,5.06873782e-05,-5.66239855e-05,-6.46652895e-06,9.96333737e-04,2.31120284e-03
6.02559704e-04,1.07013633e-01,5.76002792e-03,3.82314089e-03,1.25995639e-04,5.84591331e-05,-5.49124584e-05,-6.80123148e-06,1.06564869e-03,2.47362436e-03
6.30957471e-04,1.11200513e-01,6.22036410e-03,4.05539444e-03,1.43364735e-04,6.89649937e-05,-5.15888447e-05,-7.72335369e-06,1.12889139e-03,2.62662541e-03
6.60693583e-04,1.15473861e-01,6.72359831e-03,4.29159618e-03,1.62660449e-04,8.05756054e-05,-4.77143117e-05,-8.83611067e-06,1.19271020e-03,2.78244100e-03
6.91831116e-04,1.20002908e-01,7.16298159e-03,4.54913758e-03,1.82441093e-04,9.39193311e-05,-4.37281729e-05,-1.03363020e-05,1.26889114e-03,2.95597402e-03
7.24436116e-04,1.24759401e-01,7.60049714e-03,4.82144813e-03,2.03044546e-04,1.08197662e-04,-3.95724760e-05,-1.19935573e-05,1.35107398e-03,3.14035989e-03
7.58577742e-04,1.29271976e-01,8.15835563e-03,5.07511460e-03,2.28562490e-04,1.26366968e-04,-3.38015103e-05,-1.37088197e-05,1.42714842e-03,3.31431499e-03
7.94328413e-04,1.33872173e-01,8.76683994e-03,5.33244513e-03,2.56318748e-04,1.46275609e-04,-2.73356827e-05,-1.54970801e-05,1.50423529e-03,3.49147801e-03
8.31763962e-04,1.38636185e-01,9.25220494e-03,5.60671811e-03,2.84569356e-04,1.69135911e-04,-1.73161501e-05,-1.71926526e-05,1.59045494e-03,3.68315448e-03
8.70963795e-04,1.43503549e-01,9.79044909e-03,5.88390861e-03,3.15346244e-04,1.94125800e-04,-6.32975198e-06,-1.88868462e-05,1.67694432e-03,3.87748937e-03
9.12011058e-04,1.48142182e-01,1.04675045e-02,6.13632121e-03,3.52091299e-04,2.24271753e-04,7.04468156e-06,-2.03535386e-05,1.75316627e-03,4.05687962e-03
9.54992820e-04,1.52864625e-01,1.10525408e-02,6.39645489e-03,3.89582593e-04,2.57659553e-04,2.27460809e-05,-2.19355006e-05,1.83536898e-03,4.24474171e-03
1.00000025e-03,1.57719961e-01,1.15827137e-02,6.66607130e-03,4.28185255e-04,2.93832253e-04,4.03160543e-05,-2.36227141e-05,1.92303460e-03,4.44146908e-03
1.04712882e-03,1.62220985e-01,1.22942275e-02,6.90158249e-03,4.73282834e-04,3.36786534e-04,5.07145785e-05,-2.24563748e-05,1.99420486e-03,4.61628694e-03
1.09647848e-03,1.66772969e-01,1.29207982e-02,7.12509146e-03,5.18935412e-04,3.84670210e-04,6.91986287e-05,-2.57392396e-05,2.07591765e-03,4.79283966e-03
1.14815393e-03,1.71346766e-01,1.34426812e-02,7.35106537e-03,5.64995176e-04,4.36032516e-04,9.03604917e-05,-2.92677850e-05,2.16082002e-03,4.97395895e-03
1.20226476e-03,1.75654847e-01,1.41642573e-02,7.55141591e-03,6.17796698e-04,4.96135337e-04,1.10603157e-04,-3.21413265e-05,2.23413298e-03,5.14084211e-03
1.25892576e-03,1.79884474e-01,1.47363499e-02,7.74914911e-03,6.70267828e-04,5.60865719e-04,1.33408124e-04,-3.54658822e-05,2.30811517e-03,5.30906500e-03
1.31825711e-03,1.84048862e-01,1.52575974e-02,7.94122696e-03,7.24265655e-04,6.31002192e-04,1.58073564e-04,-3.87752736e-05,2.38031214e-03,5.47627065e-03
1.38038466e-03,1.88055138e-01,1.59624313e-02,8.11231990e-03,7.84304004e-04,7.09448466e-04,1.82894368e-04,-4.07545862e-05,2.44159922e-03,5.63168379e-03
1.44544019e-03,1.91761110e-01,1.63719797e-02,8.26994375e-03,8.40130082e-04,7.94302108e-04,2.09235218e-04,-4.41577047e-05,2.49943770e-03,5.78184178e-03
1.51356169e-03,1.95414427e-01,1.69210836e-02,8.43096117e-03,8.99133417e-04,8.85516424e-04,2.25983635e-04,-4.02404786e-05,2.54718714e-03,5.93183237e-03
1.58489367e-03,1.98852998e-01,1.74369984e-02,8.54715614e-03,9.54407235e-04,9.87891485e-04,2.55891968e-04,-4.33247771e-05,2.59278326e-03,6.06391544e-03
1.65958741e-03,2.02093864e-01,1.77880942e-02,8.65354909e-03,1.00747971e-03,1.09676053e-03,2.86494031e-04,-4.70247711e-05,2.63315976e-03,6.19173469e-03
1.73780137e-03,2.05297389e-01,1.83449499e-02,8.75574185e-03,1.06582919e-03,1.21629018e-03,3.14676379e-04,-4.89351404e-05,2.66746335e-03,6.31974769e-03
1.81970143e-03,2.08149515e-01,1.85280280e-02,8.84161645e-03,1.11603590e-03,1.34182172e-03,3.44479114e-04,-5.24196577e-05,2.69255526e-03,6.43799671e-03
1.90546133e-03,2.10977698e-01,1.89491264e-02,8.92135723e-03,1.17047818e-03,1.47809173e-03,3.72484906e-04,-5.25946135e-05,2.71224585e-03,6.55584741e-03
1.99526296e-03,2.13555208e-01,1.90987908e-02,8.99084552e-03,1.21804827e-03,1.62164091e-03,4.01374970e-04,-5.37197506e-05,2.72336718e-03,6.66792680e-03
2.08929682e-03,2.16145618e-01,1.93659748e-02,9.06395556e-03,1.26490977e-03,1.77361589e-03,4.28360850e-04,-4.91743420e-05,2.72839334e-03,6.78298240e-03
2.18776236e-03,2.18576304e-01,1.94967668e-02,9.12821616e-03,1.30565216e-03,1.93672224e-03,4.59465233e-04,-4.49686772e-05,2.72690263e-03,6.89592051e-03
2.29086843e-03,2.20929417e-01,1.96309718e-02,9.18438643e-03,1.34375037e-03,2.11256063e-03,4.93047069e-04,-4.07640777e-05,2.72465097e-03,7.01079901e-03
2.39883375e-03,2.23198587e-01,1.96728576e-02,9.23871974e-03,1.37865891e-03,2.29933395e-03,5.26443246e-04,-3.53681195e-05,2.71977204e-03,7.12891287e-03
2.51188731e-03,2.25416888e-01,1.96785627e-02,9.29236330e-03,1.41007216e-03,2.49732584e-03,5.59176810e-04,-2.76835432e-05,2.71404796e-03,7.25186855e-03
2.63026893e-03,2.27587347e-01,1.95954803e-02,9.34780716e-03,1.43742696e-03,2.70727590e-03,5.91928850e-04,-1.77121521e-05,2.70828151e-03,7.38168229e-03
2.75422969e-03,2.29827011e-01,1.95140123e-02,9.41367956e-03,1.46368712e-03,2.92188203e-03,6.16581127e-04,-9.77084427e-06,2.69353965e-03,7.51455062e-03
2.88403256e-03,2.32009075e-01,1.92908235e-02,9.48391073e-03,1.48183952e-03,3.15511662e-03,6.53511232e-04,5.41037420e-06,2.69043935e-03,7.66473335e-03
3.01995284e-03,2.34251409e-01,1.91662559e-02,9.55628100e-03,1.49787826e-03,3.40416029e-03,6.89527823e-04,2.39512027e-05,2.69401889e-03,7.82723009e-03
3.16227885e-03,2.36452983e-01,1.87377539e-02,9.63614969e-03,1.51015141e-03,3.66970906e-03,7.26641046e-04,4.30659488e-05,2.70002818e-03,8.00294347e-03
3.31131247e-03,2.38790839e-01,1.85920977e-02,9.71855069e-03,1.51910302e-03,3.95292999e-03,7.60910206e-04,6.75987506e-05,2.71547622e-03,8.19347845e-03
3.46736984e-03,2.41106881e-01,1.79426135e-02,9.82435071e-03,1.53049186e-03,4.24929536e-03,7.88386164e-04,8.09664705e-05,2.73088276e-03,8.40226442e-03
3.63078196e-03,2.43556113e-01,1.75861338e-02,9.92415353e-03,1.53401251e-03,4.56526803e-03,8.23036046e-04,1.11499404e-04,2.75466586e-03,8.62204371e-03
3.80189546e-03,2.46020720e-01,1.69397821e-02,1.00321817e-02,1.53564253e-03,4.90610942e-03,8.55123474e-04,1.41206262e-04,2.78215648e-03,8.86022380e-03
3.98107330e-03,2.48550600e-01,1.62416300e-02,1.01436184e-02,1.53496919e-03,5.27314519e-03,8.81982124e-04,1.70954545e-04,2.81589181e-03,9.11632768e-03
4.16869552e-03,2.51181759e-01,1.56818612e-02,1.02531475e-02,1.53417856e-03,5.66682781e-03,9.01055584e-04,2.00180274e-04,2.86000689e-03,9.38999108e-03
4.36516011e-03,2.53807406e-01,1.45862882e-02,1.03980253e-02,1.54463476e-03,6.08651688e-03,9.05136609e-04,2.24042183e-04,2.91813199e-03,9.70133706e-03
4.57088379e-03,2.56489509e-01,1.37904228e-02,1.04785343e-02,1.54566613e-03,6.54332270e-03,9.01426682e-04,2.44404497e-04,2.98636779e-03,1.00041124e-02
4.78630293e-03,2.59169132e-01,1.27529891e-02,1.05631277e-02,1.54937002e-03,7.03264802e-03,8.86705712e-04,2.58212297e-04,3.06947077e-03,1.03326232e-02
5.01187447e-03,2.61836050e-01,1.13432121e-02,1.06614573e-02,1.55763631e-03,7.55729590e-03,8.60126598e-04,2.66616465e-04,3.16839813e-03,1.06935757e-02
5.24807686e-03,2.64482415e-01,1.03493544e-02,1.07548557e-02,1.58956433e-03,8.11907042e-03,8.17599590e-04,2.61197921e-04,3.30622714e-03,1.10900766e-02
5.49541113e-03,2.66995195e-01,8.87662133e-03,1.08375218e-02,1.64014988e-03,8.72447851e-03,7.59314822e-04,2.50511088e-04,3.47317207e-03,1.15175862e-02
5.75440191e-03,2.69454375e-01,7.02200222e-03,1.09177793e-02,1.72187062e-03,9.37989462e-03,6.93403214e-04,2.43051115e-04,3.66901996e-03,1.19833469e-02
6.02559854e-03,2.71714978e-01,5.63556305e-03,1.09981130e-02,1.83306651e-03,1.01176842e-02,6.23742263e-04,2.19509833e-04,3.92673998e-03,1.25212686e-02
6.30957628e-03,2.73683660e-01,3.85325712e-03,1.11339167e-02,1.97974686e-03,1.09373853e-02,5.52307639e-04,1.91976421e-04,4.22735514e-03,1.31493286e-02
6.60693749e-03,2.75299310e-01,1.52782504e-03,1.13274706e-02,2.18799082e-03,1.18507405e-02,4.78176848e-04,1.60985514e-04,4.57832059e-03,1.38782658e-02
6.91831289e-03,2.76150213e-01,-4.45302993e-04,1.15271729e-02,2.43292083e-03,1.29220120e-02,4.21450613e-04,9.43078753e-05,4.95544373e-03,1.47023143e-02
7.24436297e-03,2.76141620e-01,-2.35761110e-03,1.18530731e-02,2.71977468e-03,1.41648223e-02,3.38759472e-04,3.17949724e-05,5.36026819e-03,1.56890818e-02
7.58577932e-03,2.75076250e-01,-5.15006568e-03,1.23711505e-02,3.11197156e-03,1.55760372e-02,2.30193641e-04,-2.82915535e-05,5.76377916e-03,1.68554834e-02
7.94328612e-03,2.72726070e-01,-8.00017672e-03,1.31489402e-02,3.56185590e-03,1.72000300e-02,1.13310635e-04,-8.54522926e-05,6.17381554e-03,1.82613928e-02
8.31764170e-03,2.68482537e-01,-1.03489183e-02,1.41156757e-02,4.02563283e-03,1.91464937e-02,-1.97400031e-05,-1.25629414e-04,6.46215904e-03,1.98621642e-02
8.70964012e-03,2.61722216e-01,-1.28578939e-02,1.54651541e-02,4.56596299e-03,2.13288977e-02,-1.61262252e-04,-1.25163997e-04,6.74232259e-03,2.17681872e-02
9.12011286e-03,2.52513851e-01,-1.62373833e-02,1.72072343e-02,5.22701819e-03,2.37321254e-02,-3.08637453e-04,-7.43838684e-05,7.00153980e-03,2.39704498e-02
9.54993059e-03,2.40475213e-01,-1.97436263e-02,1.93290287e-02,5.87154194e-03,2.63763817e-02,-4.45997047e-04,3.03931889e-05,7.33424176e-03,2.65198261e-02
1.00000050e-02,2.23949809e-01,-2.20633331e-02,2.19297188e-02,6.70411387e-03,2.92221552e-02,-6.25301979e-04,2.12702388e-04,7.77622764e-03,2.94640508e-02
1.04712908e-02,2.03143488e-01,-2.43644131e-02,2.48981837e-02,7.47200839e-03,3.21300905e-02,-7.70047643e-04,3.92835425e-04,8.34257968e-03,3.26854269e-02
1.09647876e-02,1.77847164e-01,-2.69681476e-02,2.81873160e-02,8.09937219e-03,3.49715440e-02,-8.98950970e-04,5.55009421e-04,8.96350500e-03,3.60611825e-02
1.14815421e-02,1.47960666e-01,-2.98293699e-02,3.16279654e-02,8.45971388e-03,3.75914504e-02,-8.55463001e-04,7.12084576e-04,9.51062953e-03,3.93650227e-02
1.20226506e-02,1.12490747e-01,-3.24460856e-02,3.44221955e-02,8.36707937e-03,3.97322510e-02,-7.75260027e-04,7.96009126e-04,9.84699641e-03,4.20007215e-02
1.25892607e-02,7.20717282e-02,-3.44356999e-02,3.69805785e-02,7.68720945e-03,4.11370862e-02,-6.71243669e-04,8.84236323e-04,1.00178291e-02,4.40677469e-02
1.31825744e-02,2.83540272e-02,-3.65725418e-02,3.92452578e-02,6.50839042e-03,4.17594025e-02,-5.42479396e-04,9.91593347e-04,1.00749700e-02,4.55398152e-02
1.38038500e-02,-1.78947432e-02,-3.87501367e-02,4.01832747e-02,4.82284329e-03,4.13801075e-02,-3.56219146e-04,1.08439144e-03,1.00661111e-02,4.58147466e-02
1.44544055e-02,-6.26098532e-02,-4.05639107e-02,4.00354688e-02,3.10440663e-03,3.99560396e-02,-1.05690864e-04,1.23797507e-03,9.96796997e-03,4.49797392e-02
1.51356207e-02,-1.03944712e-01,-4.16138072e-02,3.87194090e-02,1.47119945e-03,3.76615803e-02,9.77873286e-05,1.41376788e-03,9.89136789e-03,4.31361786e-02
1.58489406e-02,-1.39868675e-01,-4.18461646e-02,3.57905473e-02,-1.86079436e-04,3.46501874e-02,1.90388919e-04,1.58705507e-03,9.80353137e-03,4.01221330e-02
1.65958783e-02,-1.68033639e-01,-4.15170168e-02,3.06383467e-02,-2.06138559e-03,3.11632440e-02,1.15036283e-04,1.63827512e-03,9.36345936e-03,3.55825251e-02
1.73780180e-02,-1.87751100e-01,-4.14802079e-02,2.62334970e-02,-4.10928299e-03,2.78086543e-02,-5.17956181e-05,1.61417143e-03,8.69539994e-03,3.13687756e-02
1.81970189e-02,-1.98733811e-01,-4.19612387e-02,2.31815134e-02,-6.21708029e-03,2.47604270e-02,-1.04141944e-04,1.55167483e-03,7.89257496e-03,2.79172577e-02
1.90546180e-02,-2.01831584e-01,-4.39893203e-02,2.05824030e-02,-8.17397366e-03,2.23107910e-02,-2.15351289e-05,1.37402348e-03,6.80533785e-03,2.48492659e-02
1.99526346e-02,-1.96285293e-01,-4.81526777e-02,1.91572229e-02,-9.82740362e-03,2.04040299e-02,1.61006297e-05,9.83321735e-04,5.82095714e-03,2.26911050e-02
2.08929734e-02,-1.82559147e-01,-5.48071520e-02,1.84079100e-02,-1.10478239e-02,1.90708447e-02,2.01139189e-04,4.40128110e-04,5.19124214e-03,2.13349984e-02
2.18776290e-02,-1.62332868e-01,-6.43107725e-02,1.69154631e-02,-1.16070886e-02,1.82365472e-02,4.78235495e-04,-1.77384771e-04,4.59518903e-03,1.98735997e-02
2.29086900e-02,-1.38065268e-01,-7.75023941e-02,1.48984201e-02,-1.12557053e-02,1.80677830e-02,5.98041490e-04,-5.14908450e-04,4.08902407e-03,1.85276136e-02
2.39883435e-02,-1.12484947e-01,-9.44083190e-02,1.27253388e-02,-1.00372793e-02,1.84874363e-02,6.12151879e-04,-5.86514727e-04,3.74802066e-03,1.74803979e-02
2.51188794e-02,-8.77785220e-02,-1.14749311e-01,1.01081864e-02,-8.08444045e-03,1.89888445e-02,5.35545209e-04,-6.11850332e-04,3.56705283e-03,1.63320419e-02
2.63026958e-02,-6.76630395e-02,-1.39155013e-01,7.03017342e-03,-5.73437827e-03,1.89204298e-02,5.72094694e-04,-8.00496953e-04,3.23115074e-03,1.45908770e-02
2.75423038e-02,-5.57933366e-02,-1.67924787e-01,5.14280134e-03,-3.53697541e-03,1.80415563e-02,3.82634745e-04,-5.69356738e-04,3.05977891e-03,1.31220683e-02
2.88403328e-02,-5.15992771e-02,-1.97945202e-01,3.81349409e-03,-1.78353333e-03,1.65623676e-02,2.22412847e-04,-1.62046640e-04,2.77642828e-03,1.15761450e-02
3.01995359e-02,-5.09326800e-02,-2.26156192e-01,2.63764061e-03,-1.16586116e-04,1.47933319e-02,6.49261926e-05,2.70214701e-04,2.12688900e-03,9.77893076e-03
3.16227964e-02,-5.45810486e-02,-2.51228807e-01,2.33252977e-03,1.20445251e-03,1.28883257e-02,-4.41438038e-05,5.78560444e-04,1.89100229e-03,8.55592886e-03
3.31131330e-02,-5.98789912e-02,-2.72888839e-01,2.18953340e-03,1.89982688e-03,1.02301290e-02,-7.24169994e-05,7.28530113e-04,1.85528571e-03,7.13747408e-03
3.46737071e-02,-6.51087207e-02,-2.90884191e-01,1.81949909e-03,1.84164848e-03,7.29240006e-03,8.57515317e-06,5.24458323e-04,1.58710649e-03,5.34950282e-03
3.63078287e-02,-6.78075438e-02,-3.04490215e-01,1.60846294e-03,1.70474665e-03,5.31673203e-03,8.20435073e-05,2.79027521e-04,1.38579874e-03,4.15549685e-03
3.80189642e-02,-6.71970045e-02,-3.14311009e-01,1.48797527e-03,1.60935755e-03,4.46041409e-03,1.76726078e-04,2.22266244e-04,1.24599425e-03,3.59719181e-03
3.98107429e-02,-6.42863186e-02,-3.21320554e-01,1.36005035e-03,1.56326800e-03,4.24873097e-03,1.71508451e-04,2.28261900e-04,1.17062373e-03,3.38970252e-03
4.16869657e-02,-5.97563372e-02,-3.26876741e-01,1.23177344e-03,1.54521970e-03,4.27849661e-03,1.41754602e-04,2.31139463e-04,1.12381478e-03,3.31704241e-03
4.36516120e-02,-5.44019564e-02,-3.31542955e-01,1.12390462e-03,1.50952633e-03,4.34315851e-03,1.20717597e-04,2.33544238e-04,1.09870099e-03,3.28288206e-03
4.57088494e-02,-4.82525538e-02,-3.35832526e-01,1.03374266e-03,1.43092095e-03,4.35452335e-03,1.12179549e-04,2.44403981e-04,1.09200084e-03,3.24013342e-03
4.78630413e-02,-4.14532014e-02,-3.39865703e-01,9.33492971e-04,1.32541808e-03,4.32004719e-03,1.10242244e-04,2.52636611e-04,1.09259170e-03,3.17306593e-03
5.01187572e-02,-3.44157853e-02,-3.43901739e-01,8.42254602e-04,1.21361350e-03,4.24717982e-03,1.08854369e-04,2.51106345e-04,1.09099252e-03,3.09021347e-03
5.24807817e-02,-2.72778467e-02,-3.48076258e-01,7.62004398e-04,1.09752240e-03,4.15976240e-03,1.05546304e-04,2.49127617e-04,1.08857980e-03,3.00517330e-03
5.49541250e-02,-2.01927955e-02,-3.52351969e-01,6.89999919e-04,9.81319258e-04,4.06911644e-03,1.01146661e-04,2.44128980e-04,1.08326617e-03,2.92119127e-03
5.75440334e-02,-1.32525062e-02,-3.56842634e-01,6.24693265e-04,8.74331659e-04,3.97704319e-03,9.70079753e-05,2.39241142e-04,1.07650980e-03,2.83912313e-03
6.02560005e-02,-6.53311878e-03,-3.61350887e-01,5.67127214e-04,7.74206646e-04,3.88750585e-03,9.23630048e-05,2.33875404e-04,1.06830746e-03,2.76147026e-03
6.30957786e-02,-1.05301845e-04,-3.65764376e-01,5.15346242e-04,6.78881719e-04,3.79690127e-03,8.69671602e-05,2.26959777e-04,1.05838383e-03,2.68531567e-03
6.60693914e-02,5.98103569e-03,-3.69982290e-01,4.69738900e-04,5.90211395e-04,3.70450930e-03,8.11312411e-05,2.19168145e-04,1.04681534e-03,2.61053177e-03
6.91831462e-02,1.16805045e-02,-3.73907947e-01,4.30807469e-04,5.08577887e-04,3.61382954e-03,7.48491091e-05,2.10778507e-04,1.03321237e-03,2.53892469e-03
7.24436478e-02,1.69887822e-02,-3.77466737e-01,3.94842481e-04,4.32282755e-04,3.52356699e-03,6.80783126e-05,2.01850492e-04,1.01714864e-03,2.46777906e-03
7.58578121e-02,2.18769694e-02,-3.80543329e-01,3.64324490e-04,3.63490115e-04,3.43569235e-03,6.10526088e-05,1.93006186e-04,9.98259868e-04,2.39913836e-03
7.94328811e-02,2.62571100e-02,-3.82905478e-01,3.38271487e-04,3.01053074e-04,3.34638258e-03,5.38472895e-05,1.83842549e-04,9.75487480e-04,2.33007077e-03
8.31764378e-02,3.02647966e-02,-3.84538144e-01,3.14465221e-04,2.44515392e-04,3.25329155e-03,4.65079426e-05,1.74129111e-04,9.49141875e-04,2.25844932e-03
8.70964230e-02,3.39304268e-02,-3.85367558e-01,2.93272182e-04,1.94020127e-04,3.15349988e-03,3.90839379e-05,1.64141726e-04,9.19223050e-04,2.18299756e-03
9.12011514e-02,3.72956228e-02,-3.85328638e-01,2.71931531e-04,1.48810878e-04,3.04259735e-03,3.15845429e-05,1.53637712e-04,8.85844105e-04,2.10018649e-03
9.54993297e-02,4.03591771e-02,-3.84349684e-01,2.51697982e-04,1.10277127e-04,2.92166438e-03,2.43374881e-05,1.42710726e-04,8.49204215e-04,2.01128329e-03
