"y","u","v","Re_xx","Re_yx","Re_yy","Re_zx","Re_zy","Re_zz","k"
7.94328413e-04,-1.10442152e-03,2.34548180e-04,2.09477394e-03,-1.77470808e-05,1.91533940e-05,1.90731891e-04,4.97588329e-06,1.53211136e-03,1.82301935e-03
8.31763962e-04,-9.61310259e-04,2.46368924e-04,2.23654960e-03,-2.01421739e-05,2.21966198e-05,2.10187259e-04,5.34415826e-06,1.63555534e-03,1.94715078e-03
8.70963795e-04,-8.40588216e-04,2.67303605e-04,2.38440069e-03,-2.25016987e-05,2.54912670e-05,2.28806587e-04,5.89491454e-06,1.74367061e-03,2.07678128e-03
9.12011058e-04,-7.72244014e-04,3.11756540e-04,2.53873014e-03,-2.47913702e-05,2.95347798e-05,2.44098607e-04,6.90726136e-06,1.85601991e-03,2.21214241e-03
9.54992820e-04,-5.53092184e-04,3.30475979e-04,2.70544046e-03,-2.82662876e-05,3.42938066e-05,2.66976783e-04,7.43265686e-06,1.97340774e-03,2.35657100e-03
1.00000025e-03,-3.23612045e-04,3.50077638e-04,2.88000761e-03,-3.19049729e-05,3.92771194e-05,2.90933175e-04,7.98281349e-06,2.09632789e-03,2.50780631e-03
1.04712882e-03,-1.92787185e-04,4.23712487e-04,3.07290821e-03,-3.31505306e-05,4.54353646e-05,2.96186822e-04,7.66498124e-06,2.23367059e-03,2.67600709e-03
1.09647848e-03,4.41828813e-05,4.47453004e-04,3.25216428e-03,-3.76535078e-05,5.25944088e-05,3.22655608e-04,7.97037747e-06,2.36460961e-03,2.83468415e-03
1.14815393e-03,2.92321004e-04,4.72312377e-04,3.43986844e-03,-4.23687039e-05,6.00908484e-05,3.50371829e-04,8.29016657e-06,2.50171959e-03,3.00083944e-03
1.20226476e-03,4.47478978e-04,5.45375599e-04,3.63973846e-03,-4.65453259e-05,6.86050332e-05,3.63206512e-04,9.92484464e-06,2.63537707e-03,3.17186028e-03
1.25892576e-03,7.72523035e-04,5.79266929e-04,3.84442316e-03,-5.26458219e-05,7.88728700e-05,3.90870727e-04,1.07523764e-05,2.77602995e-03,3.34966299e-03
1.31825711e-03,1.07961390e-03,6.28032609e-04,4.06017015e-03,-5.87201613e-05,8.96829149e-05,4.15441863e-04,1.19987713e-05,2.92027834e-03,3.53506570e-03
1.38038466e-03,1.36741743e-03,7.04045670e-04,4.28599962e-03,-6.51913707e-05,1.02242499e-04,4.32342428e-04,1.42343659e-05,3.05961637e-03,3.72392925e-03
1.44544019e-03,1.78426352e-03,7.51406465e-04,4.51572207e-03,-7.35736068e-05,1.16616380e-04,4.60030998e-04,1.59144608e-05,3.20563621e-03,3.91898733e-03
1.51356169e-03,2.17405708e-03,8.57517073e-04,4.75686208e-03,-7.87643947e-05,1.32038711e-04,4.79937467e-04,1.51341762e-05,3.35337740e-03,4.12113909e-03
1.58489367e-03,2.58360926e-03,9.19325216e-04,4.98526523e-03,-8.83719019e-05,1.49976012e-04,5.04811868e-04,1.62663254e-05,3.49415939e-03,4.31470032e-03
1.65958741e-03,3.00532406e-03,9.90468227e-04,5.22581334e-03,-9.85818073e-05,1.68959156e-04,5.28773704e-04,1.76778247e-05,3.63817284e-03,4.51647267e-03
1.73780137e-03,3.41501487e-03,1.09457366e-03,5.47885253e-03,-1.09808905e-04,1.90245803e-04,5.43746983e-04,2.04711685e-05,3.77126141e-03,4.72017987e-03
1.81970143e-03,3.93264393e-03,1.16668239e-03,5.72496803e-03,-1.22756468e-04,2.14333991e-04,5.68821191e-04,2.26675549e-05,3.91107785e-03,4.92518994e-03
1.90546133e-03,4.37572429e-03,1.29414911e-03,5.99993781e-03,-1.36961229e-04,2.39933420e-04,5.80431025e-04,2.64112198e-05,4.03773250e-03,5.13880187e-03
1.99526296e-03,4.94687561e-03,1.38276860e-03,6.25444995e-03,-1.53426100e-04,2.69960497e-04,6.02382484e-04,3.02692455e-05,4.16582427e-03,5.34511736e-03
2.08929682e-03,5.50549359e-03,1.53913696e-03,6.52551416e-03,-1.69172178e-04,3.01468525e-04,6.29672983e-04,3.12328837e-05,4.28047349e-03,5.55372809e-03
2.18776236e-03,6.12816876e-03,1.64083000e-03,6.76586668e-03,-1.88395280e-04,3.36743866e-04,6.51826010e-04,3.37956867e-05,4.39083369e-03,5.74672212e-03
2.29086843e-03,6.71554120e-03,1.79093571e-03,7.04470179e-03,-2.10884117e-04,3.73099590e-04,6.69238276e-04,3.70496138e-05,4.49702034e-03,5.95741086e-03
2.39883375e-03,7.39482039e-03,1.91365346e-03,7.28994699e-03,-2.34115132e-04,4.15192947e-04,6.91153910e-04,4.06169821e-05,4.59484263e-03,6.14999128e-03
2.51188731e-03,8.04425368e-03,2.07470808e-03,7.57494008e-03,-2.62310495e-04,4.58971219e-04,7.11477141e-04,4.41861378e-05,4.69016713e-03,6.36203922e-03
2.63026893e-03,8.76700988e-03,2.21669545e-03,7.82795240e-03,-2.90620339e-04,5.09005064e-04,7.35285993e-04,4.87085372e-05,4.77476932e-03,6.55586340e-03
2.75422969e-03,9.47257994e-03,2.41212185e-03,8.11939594e-03,-3.24997804e-04,5.62596048e-04,7.79684735e-04,5.28100828e-05,4.85270584e-03,6.76734891e-03
2.88403256e-03,1.03636921e-02,2.56856962e-03,8.35203732e-03,-3.57085547e-04,6.19462405e-04,8.08563694e-04,5.52575704e-05,4.91886883e-03,6.94518428e-03
3.01995284e-03,1.12387467e-02,2.76224040e-03,8.63146130e-03,-3.99652053e-04,6.79241668e-04,8.43538336e-04,5.77211891e-05,4.98656780e-03,7.14863538e-03
3.16227885e-03,1.22053027e-02,2.93565161e-03,8.87197765e-03,-4.36563190e-04,7.44844163e-04,8.77897081e-04,5.93439996e-05,5.04285906e-03,7.32984044e-03
3.31131247e-03,1.31488771e-02,3.13636051e-03,9.16615170e-03,-4.87991395e-04,8.14454282e-04,9.22911755e-04,6.06565512e-05,5.10137891e-03,7.54099244e-03
3.46736984e-03,1.40445776e-02,3.34176472e-03,9.49536169e-03,-5.37680379e-04,8.92867584e-04,9.90155880e-04,6.36744779e-05,5.15580571e-03,7.77201749e-03
3.63078196e-03,1.52615629e-02,3.55145426e-03,9.77842657e-03,-5.93309985e-04,9.71413144e-04,1.04499126e-03,6.36882956e-05,5.20326097e-03,7.97655034e-03
3.80189546e-03,1.65359826e-02,3.76118390e-03,1.00711136e-02,-6.54615550e-04,1.05465490e-03,1.10302028e-03,6.33725024e-05,5.24847769e-03,8.18712310e-03
3.98107330e-03,1.78650164e-02,3.96532467e-03,1.03609265e-02,-7.09971571e-04,1.14245957e-03,1.15760160e-03,5.88424037e-05,5.28336908e-03,8.39337755e-03
4.16869552e-03,1.92220059e-02,4.16749774e-03,1.06946973e-02,-7.84630137e-04,1.23585573e-03,1.22608275e-03,5.70689051e-05,5.32190502e-03,8.62622903e-03
4.36516011e-03,2.03808381e-02,4.38082797e-03,1.11400051e-02,-8.60281755e-04,1.33766381e-03,1.31231989e-03,5.22690702e-05,5.35851027e-03,8.91808962e-03
4.57088379e-03,2.20042363e-02,4.57074886e-03,1.14825630e-02,-9.40877328e-04,1.43777915e-03,1.38232651e-03,4.94917932e-05,5.38356841e-03,9.15195526e-03
4.78630293e-03,2.36813306e-02,4.75241728e-03,1.18392445e-02,-1.02969670e-03,1.54290809e-03,1.45075395e-03,4.78189615e-05,5.40277221e-03,9.39246242e-03
5.01187447e-03,2.53642044e-02,4.92126939e-03,1.22103744e-02,-1.10328545e-03,1.64961216e-03,1.50837317e-03,3.47119394e-05,5.41771874e-03,9.63885264e-03
5.24807686e-03,2.70965824e-02,5.05681162e-03,1.26044030e-02,-1.20023534e-03,1.76296239e-03,1.56735588e-03,3.05503896e-05,5.42255893e-03,9.89496217e-03
5.49541113e-03,2.85209619e-02,5.18979568e-03,1.31119114e-02,-1.31737511e-03,1.88269166e-03,1.63017187e-03,2.75516976e-05,5.42233879e-03,1.02084709e-02
5.75440191e-03,3.04019586e-02,5.30058986e-03,1.35138162e-02,-1.41775677e-03,1.99442821e-03,1.68396586e-03,9.72710298e-06,5.42229184e-03,1.04652681e-02
6.02559854e-03,3.23263262e-02,5.36378031e-03,1.39058239e-02,-1.52688701e-03,2.11171226e-03,1.71986196e-03,5.01426282e-06,5.41256700e-03,1.07150516e-02
6.30957628e-03,3.43082995e-02,5.40633189e-03,1.43106478e-02,-1.63681134e-03,2.23196287e-03,1.74367654e-03,-2.36141722e-07,5.40642508e-03,1.09745179e-02
6.60693749e-03,3.62026683e-02,5.40619866e-03,1.47552233e-02,-1.74181861e-03,2.35335686e-03,1.76487417e-03,-1.87174193e-05,5.41165635e-03,1.12601182e-02
6.91831289e-03,3.79072818e-02,5.39940520e-03,1.52006326e-02,-1.87159523e-03,2.47213279e-03,1.77391611e-03,-2.51510872e-05,5.43029401e-03,1.15515297e-02
7.24436297e-03,3.99928567e-02,5.35811745e-03,1.55881463e-02,-1.98472659e-03,2.58897064e-03,1.77122186e-03,-2.45058076e-05,5.44772350e-03,1.18124202e-02
7.58577932e-03,4.21367361e-02,5.28551654e-03,1.60035581e-02,-2.09355968e-03,2.70672317e-03,1.76428937e-03,-2.52320029e-05,5.47791762e-03,1.20940994e-02
7.94328612e-03,4.41284522e-02,5.16862687e-03,1.64408898e-02,-2.19229354e-03,2.83041635e-03,1.78552631e-03,-2.78017011e-05,5.53367372e-03,1.24024900e-02
8.31764170e-03,4.64461490e-02,5.00945781e-03,1.67648143e-02,-2.27707077e-03,2.94173522e-03,1.74600670e-03,-6.25710663e-06,5.58985534e-03,1.26482024e-02
8.70964012e-03,4.89111065e-02,4.83893827e-03,1.70913552e-02,-2.35517766e-03,3.05484946e-03,1.69905537e-03,1.88614040e-05,5.65694993e-03,1.29015773e-02
9.12011286e-03,5.15103356e-02,4.65888564e-03,1.74356358e-02,-2.42556915e-03,3.17160473e-03,1.64950650e-03,4.59159126e-05,5.73336839e-03,1.31703045e-02
9.54993059e-03,5.43286977e-02,4.46526546e-03,1.77643685e-02,-2.46688746e-03,3.30056468e-03,1.61270111e-03,6.53052449e-05,5.79249663e-03,1.34287149e-02
1.00000050e-02,5.72306200e-02,4.16071863e-03,1.80160047e-02,-2.46607375e-03,3.41313690e-03,1.53441201e-03,9.82725321e-05,5.89155477e-03,1.36603482e-02
1.04712908e-02,6.03844282e-02,3.82440756e-03,1.82986530e-02,-2.46023818e-03,3.53397030e-03,1.44114875e-03,1.29711667e-04,5.98257614e-03,1.39075997e-02
1.09647876e-02,6.37888412e-02,3.46015933e-03,1.86233228e-02,-2.44479033e-03,3.66282512e-03,1.33575644e-03,1.57493449e-04,6.05978759e-03,1.41729677e-02
1.14815421e-02,6.79093715e-02,3.07639865e-03,1.90065199e-02,-2.39951324e-03,3.80553763e-03,1.21370519e-03,1.52773987e-04,6.14737999e-03,1.44797188e-02
1.20226506e-02,7.17024431e-02,2.64720894e-03,1.93326730e-02,-2.32459246e-03,3.94909514e-03,1.14917457e-03,1.73747869e-04,6.19826743e-03,1.47400178e-02
1.25892607e-02,7.58760517e-02,2.17396154e-03,1.96767605e-02,-2.24130036e-03,4.08061352e-03,1.10605939e-03,1.69950333e-04,6.19788484e-03,1.49776294e-02
1.31825744e-02,8.03217877e-02,1.62885426e-03,2.00410478e-02,-2.13279577e-03,4.20781538e-03,1.09409256e-03,1.48600776e-04,6.15888641e-03,1.52038748e-02
1.38038500e-02,8.52196533e-02,1.12880780e-03,2.04282178e-02,-2.02408347e-03,4.32991510e-03,1.09282373e-03,9.84550444e-05,6.18541574e-03,1.54717743e-02
1.44544055e-02,8.99435211e-02,6.68879892e-04,2.06142351e-02,-1.91944296e-03,4.43384939e-03,1.13975651e-03,7.32299671e-05,6.14621405e-03,1.55971492e-02
1.51356207e-02,9.48050872e-02,1.78144232e-04,2.07912055e-02,-1.82237548e-03,4.52746338e-03,1.20746137e-03,4.64505154e-05,6.15343339e-03,1.57360512e-02
1.58489406e-02,9.97362475e-02,-3.11558740e-04,2.09267426e-02,-1.75966990e-03,4.59744449e-03,1.27459878e-03,1.39622587e-05,6.22284497e-03,1.58735160e-02
1.65958783e-02,1.05187230e-01,-6.92443198e-04,2.09125561e-02,-1.68926306e-03,4.63742602e-03,1.31537799e-03,8.09808468e-06,6.34853540e-03,1.59492587e-02
1.73780180e-02,1.10998391e-01,-1.10242540e-03,2.09503029e-02,-1.65319548e-03,4.70764709e-03,1.33436752e-03,2.89102339e-05,6.47255717e-03,1.60652536e-02
1.81970189e-02,1.17039356e-01,-1.46011477e-03,2.09729196e-02,-1.68636280e-03,4.78862991e-03,1.32091875e-03,4.98398460e-05,6.56930271e-03,1.61654261e-02
1.90546180e-02,1.22784576e-01,-1.81862388e-03,2.06199160e-02,-1.77308870e-03,4.83716996e-03,1.38978276e-03,7.92668214e-05,6.64611045e-03,1.60515982e-02
1.99526346e-02,1.28728655e-01,-2.07247785e-03,2.02367217e-02,-1.84981635e-03,4.88110496e-03,1.41961039e-03,8.94599136e-05,6.65285980e-03,1.58853432e-02
2.08929734e-02,1.34957257e-01,-2.18150782e-03,1.97902692e-02,-1.91997897e-03,4.91825227e-03,1.44311693e-03,6.21341296e-05,6.64593117e-03,1.56772263e-02
2.18776290e-02,1.41310172e-01,-2.04974039e-03,1.93538905e-02,-2.01914649e-03,4.95162045e-03,1.41581338e-03,-2.67997413e-05,6.60616894e-03,1.54558399e-02
2.29086900e-02,1.48263927e-01,-1.60829718e-03,1.87071879e-02,-2.03835882e-03,4.98550642e-03,1.34210739e-03,-1.50158099e-04,6.60678343e-03,1.51497389e-02
2.39883435e-02,1.55772164e-01,-8.47881005e-04,1.80962647e-02,-2.02052982e-03,5.01413316e-03,1.22091485e-03,-2.63656239e-04,6.67301574e-03,1.48917068e-02
2.51188794e-02,1.64159972e-01,2.11052384e-04,1.75888686e-02,-2.03373946e-03,5.01677350e-03,1.11943746e-03,-3.42906611e-04,6.78040316e-03,1.46930226e-02
2.63026958e-02,1.73118552e-01,1.46109629e-03,1.68703688e-02,-1.96222939e-03,4.98342613e-03,9.70627400e-04,-3.95287722e-04,6.92862970e-03,1.43912123e-02
2.75423038e-02,1.82954133e-01,2.77496056e-03,1.62909308e-02,-1.82818194e-03,4.95294234e-03,8.48002539e-04,-4.43395874e-04,7.02003089e-03,1.41319520e-02
2.88403328e-02,1.92692917e-01,3.81105079e-03,1.60032110e-02,-1.69822284e-03,4.91693516e-03,7.91032811e-04,-4.98405494e-04,6.99499213e-03,1.39575692e-02
3.01995359e-02,2.04255340e-01,4.29542052e-03,1.53396588e-02,-1.51341494e-03,4.86078982e-03,6.49751214e-04,-5.14990015e-04,6.86918041e-03,1.35348145e-02
3.16227964e-02,2.16487134e-01,4.68376829e-03,1.50137489e-02,-1.36770877e-03,4.82739451e-03,4.16896969e-04,-4.83850897e-04,6.63787473e-03,1.32395091e-02
3.31131330e-02,2.30046716e-01,5.10055117e-03,1.46686989e-02,-1.22314022e-03,4.80175078e-03,1.52469143e-04,-4.19906843e-04,6.36003610e-03,1.29152429e-02
3.46737071e-02,2.43220962e-01,5.62538495e-03,1.42580749e-02,-1.14372269e-03,4.73333406e-03,-1.18828583e-04,-2.80185021e-04,6.04160549e-03,1.25165072e-02
3.63078287e-02,2.55800610e-01,6.13519803e-03,1.40150871e-02,-1.09660391e-03,4.69256600e-03,-1.99674030e-04,-2.07895334e-04,5.78855023e-03,1.22481017e-02
3.80189642e-02,2.68020248e-01,6.80558383e-03,1.36903475e-02,-1.09392219e-03,4.63949998e-03,-1.41197611e-04,-2.31791966e-04,5.63582732e-03,1.19828374e-02
3.98107429e-02,2.79668175e-01,7.73235458e-03,1.34432247e-02,-1.18643901e-03,4.54738582e-03,-3.54632332e-05,-2.50874626e-04,5.52941100e-03,1.17600108e-02
4.16869657e-02,2.91844151e-01,8.79648432e-03,1.33591258e-02,-1.30854520e-03,4.45613593e-03,2.65779653e-05,-2.74625394e-04,5.53776257e-03,1.16765121e-02
4.36516120e-02,3.03601044e-01,9.91169470e-03,1.34843749e-02,-1.46796501e-03,4.35001888e-03,3.82555305e-05,-3.03013565e-04,5.56527789e-03,1.16998358e-02
4.57088494e-02,3.15344680e-01,1.09869615e-02,1.32821830e-02,-1.62537588e-03,4.25437268e-03,-4.80766916e-05,-3.37201328e-04,5.34612303e-03,1.14413393e-02
4.78630413e-02,3.25705209e-01,1.20137438e-02,1.33577769e-02,-1.80831789e-03,4.16344554e-03,-1.61164981e-04,-3.36020109e-04,5.13629965e-03,1.13287611e-02
5.01187572e-02,3.34646002e-01,1.28360999e-02,1.30015086e-02,-1.98796049e-03,4.02394315e-03,-1.45009318e-04,-3.18726837e-04,4.87253117e-03,1.09489914e-02
5.24807817e-02,3.43235394e-01,1.34993160e-02,1.26224636e-02,-2.15688462e-03,3.86416828e-03,-1.54652336e-04,-2.90360660e-04,4.66363000e-03,1.05751310e-02
5.49541250e-02,3.52471624e-01,1.40526861e-02,1.23561135e-02,-2.22838449e-03,3.70718438e-03,-7.39386881e-05,-2.56524315e-04,4.52778693e-03,1.02955424e-02
5.75440334e-02,3.62125216e-01,1.44466418e-02,1.18277986e-02,-2.22277432e-03,3.54291433e-03,1.13931825e-04,-2.02913425e-04,4.34692420e-03,9.85881855e-03
6.02560005e-02,3.73338623e-01,1.45224610e-02,1.12425262e-02,-2.22777118e-03,3.43116931e-03,3.23769961e-04,-1.53186813e-04,4.41694304e-03,9.54531930e-03
6.30957786e-02,3.85429163e-01,1.45947234e-02,1.08266906e-02,-2.24896498e-03,3.31502767e-03,4.99839828e-04,-1.28341288e-04,4.58395049e-03,9.36283436e-03
6.60693914e-02,3.97621404e-01,1.48857258e-02,1.04865274e-02,-2.21159293e-03,3.17188423e-03,5.26773303e-04,-1.02580856e-04,4.50184077e-03,9.08012620e-03
6.91831462e-02,4.09755717e-01,1.52896882e-02,1.02357523e-02,-2.14728384e-03,3.07111862e-03,5.34722515e-04,-1.09758705e-04,4.57725764e-03,8.94206429e-03
7.24436478e-02,4.21275941e-01,1.52352213e-02,9.51489863e-03,-2.08656285e-03,2.99491104e-03,3.45059392e-04,-1.25553156e-04,4.43556215e-03,8.47268591e-03
7.58578121e-02,4.33433201e-01,1.48248091e-02,8.70627457e-03,-2.01794501e-03,3.00265409e-03,2.15197113e-04,-1.25616736e-04,4.19316117e-03,7.95104492e-03
7.94328811e-02,4.47566530e-01,1.45034713e-02,8.08203509e-03,-1.98073854e-03,3.02688472e-03,3.64743969e-04,-1.29556653e-04,4.07773517e-03,7.59332749e-03
8.31764378e-02,4.63271564e-01,1.42813068e-02,7.48768811e-03,-1.94424781e-03,2.97550198e-03,5.59080337e-04,-1.43120433e-04,3.78023751e-03,7.12171380e-03
8.70964230e-02,4.78721152e-01,1.44253093e-02,7.08579708e-03,-1.87515932e-03,2.95486197e-03,6.56818764e-04,-1.28581896e-04,3.70002181e-03,6.87034043e-03
9.12011514e-02,4.93077434e-01,1.44251300e-02,6.61113015e-03,-1.78271423e-03,2.85801067e-03,6.16880808e-04,-5.43204310e-05,3.45636889e-03,6.46275485e-03
9.54993297e-02,5.06617089e-01,1.39051932e-02,6.35184651e-03,-1.71150688e-03,2.74833777e-03,5.78031382e-04,-3.59893928e-05,3.21321979e-03,6.15670203e-03
