"y","u","v","Re_xx","Re_yx","Re_yy","Re_zx","Re_zy","Re_zz","k"
5.75440047e-04,-7.85111408e-02,-6.73528267e-04,2.63865971e-02,-2.33341394e-04,1.21767668e-04,-8.41651835e-04,1.36195440e-05,6.07897035e-03,1.62936675e-02
6.02559704e-04,-8.19625787e-02,-7.22757580e-04,2.80998070e-02,-2.49540772e-04,1.30826893e-04,-9.30717240e-04,1.53592569e-05,6.41859914e-03,1.73246165e-02
6.30957471e-04,-8.55812213e-02,-7.85920745e-04,3.00309238e-02,-2.75621490e-04,1.53240549e-04,-1.00561867e-03,1.33509683e-05,6.72270146e-03,1.84534329e-02
6.60693583e-04,-8.93823704e-02,-8.55165451e-04,3.21005907e-02,-3.05873265e-04,1.80405380e-04,-1.07851866e-03,1.03355715e-05,7.03007081e-03,1.96555335e-02
6.91831116e-04,-9.33626622e-02,-9.27673559e-04,3.42677981e-02,-3.37550762e-04,2.08850450e-04,-1.15485432e-03,7.17806343e-06,7.35192603e-03,2.09142873e-02
7.24436116e-04,-9.74022542e-02,-9.93937360e-04,3.63620123e-02,-3.64566837e-04,2.26439853e-04,-1.26436351e-03,6.23679909e-06,7.70637115e-03,2.21474117e-02
7.58577742e-04,-1.01688972e-01,-1.07202969e-03,3.88618394e-02,-4.11044195e-04,2.62521135e-04,-1.37098541e-03,7.39145376e-06,8.06717273e-03,2.35957666e-02
7.94328413e-04,-1.06205908e-01,-1.15710250e-03,4.15788964e-02,-4.65171393e-04,3.06240896e-04,-1.47746958e-03,8.92695409e-06,8.44044834e-03,2.51627928e-02
8.31763962e-04,-1.10914886e-01,-1.24548293e-03,4.43973719e-02,-5.20887099e-04,3.50677554e-04,-1.59031644e-03,1.05200950e-05,8.82960963e-03,2.67888295e-02
8.70963795e-04,-1.15496159e-01,-1.32895121e-03,4.69632973e-02,-5.71611639e-04,3.81352560e-04,-1.72706606e-03,1.28779320e-05,9.19900134e-03,2.82718256e-02
9.12011058e-04,-1.20412410e-01,-1.43056838e-03,5.00351179e-02,-6.62494538e-04,4.46451036e-04,-1.84755200e-03,1.89727376e-05,9.55972456e-03,3.00206467e-02
9.54992820e-04,-1.25560356e-01,-1.53697462e-03,5.32517089e-02,-7.57660615e-04,5.14617509e-04,-1.97371628e-03,2.53547825e-05,9.93744814e-03,3.18518873e-02
1.00000025e-03,-1.30581979e-01,-1.63552882e-03,5.61766356e-02,-8.28291446e-04,5.58310344e-04,-2.12115476e-03,2.94364868e-05,1.02993620e-02,3.35171540e-02
1.04712882e-03,-1.35425831e-01,-1.75899927e-03,5.89450535e-02,-8.80229433e-04,6.33104002e-04,-2.23976486e-03,-2.23822269e-05,1.05534880e-02,3.50658227e-02
1.09647848e-03,-1.40944351e-01,-1.87955937e-03,6.23051619e-02,-9.85242214e-04,7.18071996e-04,-2.36229713e-03,-2.05670239e-05,1.08609659e-02,3.69420999e-02
1.14815393e-03,-1.46358992e-01,-1.98343222e-03,6.54726918e-02,-1.08134130e-03,7.76616696e-04,-2.50443361e-03,-1.81115475e-05,1.11724254e-02,3.87108670e-02
1.20226476e-03,-1.51942305e-01,-2.11274882e-03,6.89532111e-02,-1.22168493e-03,8.86491007e-04,-2.62626311e-03,-1.49637617e-05,1.14461495e-02,4.06429258e-02
1.25892576e-03,-1.57790197e-01,-2.24871181e-03,7.26035800e-02,-1.36946778e-03,1.00266335e-03,-2.75323705e-03,-1.16618669e-05,1.17319220e-02,4.26690827e-02
1.31825711e-03,-1.63417821e-01,-2.36327549e-03,7.60014381e-02,-1.51278424e-03,1.09012271e-03,-2.88936889e-03,-6.39602662e-06,1.19968070e-02,4.45441839e-02
1.38038466e-03,-1.69288051e-01,-2.50753567e-03,7.96956525e-02,-1.71447497e-03,1.23936762e-03,-3.00389846e-03,3.50039436e-07,1.22447876e-02,4.65899039e-02
1.44544019e-03,-1.75286673e-01,-2.64696359e-03,8.34373938e-02,-1.91353767e-03,1.37813911e-03,-3.12531380e-03,7.57802065e-06,1.24927893e-02,4.86541611e-02
1.51356169e-03,-1.80580218e-01,-2.78843283e-03,8.66490954e-02,-1.99453257e-03,1.49362389e-03,-3.24019484e-03,-7.45324838e-05,1.26902243e-02,5.04164718e-02
1.58489367e-03,-1.86595903e-01,-2.94407304e-03,9.01972379e-02,-2.21185009e-03,1.65692840e-03,-3.32172564e-03,-6.65977364e-05,1.28575228e-02,5.23558446e-02
1.65958741e-03,-1.92450702e-01,-3.05920078e-03,9.37381058e-02,-2.42860781e-03,1.79170423e-03,-3.41158148e-03,-5.64194187e-05,1.30141957e-02,5.42720029e-02
1.73780137e-03,-1.98331448e-01,-3.21844718e-03,9.71886117e-02,-2.68009613e-03,1.99189825e-03,-3.47285098e-03,-4.76333308e-05,1.31594278e-02,5.61699689e-02
1.81970143e-03,-2.04276931e-01,-3.34750500e-03,1.00763885e-01,-2.93609574e-03,2.16789887e-03,-3.54138126e-03,-3.64738029e-05,1.32939739e-02,5.81128788e-02
1.90546133e-03,-2.10018140e-01,-3.49749300e-03,1.04130294e-01,-3.23166997e-03,2.39512472e-03,-3.58201126e-03,-2.41702155e-05,1.34261582e-02,5.99757883e-02
1.99526296e-03,-2.15919461e-01,-3.64874573e-03,1.07598267e-01,-3.54292409e-03,2.63272315e-03,-3.61881197e-03,-1.09637548e-05,1.35557564e-02,6.18933733e-02
2.08929682e-03,-2.21218068e-01,-3.78035007e-03,1.10792394e-01,-3.78929933e-03,2.83461784e-03,-3.65083503e-03,-3.07372164e-05,1.36136452e-02,6.36203284e-02
2.18776236e-03,-2.26489922e-01,-3.95010719e-03,1.13892920e-01,-4.02007677e-03,3.06586088e-03,-3.67692067e-03,-7.02709159e-05,1.36630004e-02,6.53108905e-02
2.29086843e-03,-2.31785573e-01,-4.05551916e-03,1.16918759e-01,-4.35154504e-03,3.30451134e-03,-3.65906880e-03,-4.91538578e-05,1.37036702e-02,6.69634704e-02
2.39883375e-03,-2.37117064e-01,-4.22693005e-03,1.19686294e-01,-4.70401487e-03,3.59967865e-03,-3.61248901e-03,-2.53487021e-05,1.37506359e-02,6.85183043e-02
2.51188731e-03,-2.42173420e-01,-4.32167637e-03,1.22532630e-01,-5.07162714e-03,3.87927380e-03,-3.56701115e-03,-1.69818334e-06,1.37930479e-02,7.01024759e-02
2.63026893e-03,-2.47204366e-01,-4.48904852e-03,1.25090950e-01,-5.46262545e-03,4.22614881e-03,-3.49859831e-03,2.75186694e-05,1.38640679e-02,7.15905834e-02
2.75422969e-03,-2.51382656e-01,-4.57310339e-03,1.27780425e-01,-5.64795957e-03,4.47863411e-03,-3.56490409e-03,-3.40052905e-05,1.38170994e-02,7.30380792e-02
2.88403256e-03,-2.56001137e-01,-4.70820518e-03,1.29897899e-01,-6.05117320e-03,4.79536683e-03,-3.46062459e-03,6.84342209e-06,1.37734073e-02,7.42333364e-02
3.01995284e-03,-2.60268556e-01,-4.79748847e-03,1.31878817e-01,-6.44036192e-03,5.13228219e-03,-3.34835553e-03,4.18116221e-05,1.37553867e-02,7.53832427e-02
3.16227885e-03,-2.64504420e-01,-4.88874715e-03,1.33777088e-01,-6.84319825e-03,5.49011756e-03,-3.22224038e-03,7.70065886e-05,1.37355260e-02,7.65013659e-02
3.31131247e-03,-2.68339607e-01,-4.99248028e-03,1.35316706e-01,-7.24007227e-03,5.89677847e-03,-3.08591434e-03,1.20907577e-04,1.37604667e-02,7.74869756e-02
3.46736984e-03,-2.72182914e-01,-5.02550081e-03,1.37115167e-01,-7.42619224e-03,6.25361424e-03,-3.19197229e-03,7.80918377e-05,1.37021312e-02,7.85354560e-02
3.63078196e-03,-2.75541514e-01,-5.11146892e-03,1.38005834e-01,-7.81344283e-03,6.62561865e-03,-3.03547115e-03,1.38322185e-04,1.36275552e-02,7.91295041e-02
3.80189546e-03,-2.78857003e-01,-5.12067161e-03,1.39034264e-01,-8.20227169e-03,7.02641934e-03,-2.87640901e-03,1.69093964e-04,1.35733238e-02,7.98170036e-02
3.98107330e-03,-2.81862462e-01,-5.15626279e-03,1.39680092e-01,-8.56688208e-03,7.45630195e-03,-2.69147433e-03,2.19629208e-04,1.35485195e-02,8.03424568e-02
4.16869552e-03,-2.84667433e-01,-5.13634178e-03,1.40243137e-01,-8.92812742e-03,7.92746895e-03,-2.50042677e-03,2.58112362e-04,1.35683601e-02,8.08694832e-02
4.36516011e-03,-2.88339861e-01,-5.07187577e-03,1.40866363e-01,-9.11671125e-03,8.37464371e-03,-2.57402902e-03,2.37157328e-04,1.35217925e-02,8.13813994e-02
4.57088379e-03,-2.90385708e-01,-5.01210444e-03,1.40779353e-01,-9.44881496e-03,8.81930467e-03,-2.32940351e-03,2.93593157e-04,1.35141916e-02,8.15564245e-02
4.78630293e-03,-2.92449026e-01,-4.90992459e-03,1.40697441e-01,-9.80756508e-03,9.32350700e-03,-2.09524342e-03,3.20531328e-04,1.35339422e-02,8.17774452e-02
5.01187447e-03,-2.94315349e-01,-4.79280206e-03,1.40470437e-01,-1.01653488e-02,9.85530697e-03,-1.85579636e-03,3.53227610e-04,1.35841844e-02,8.19549640e-02
5.24807686e-03,-2.95807680e-01,-4.66243720e-03,1.40053306e-01,-1.05201389e-02,1.04479105e-02,-1.64738135e-03,4.33139103e-04,1.38031837e-02,8.21522001e-02
5.49541113e-03,-2.97749883e-01,-4.48323769e-03,1.39501295e-01,-1.08537499e-02,1.10234747e-02,-1.42732059e-03,4.38821415e-04,1.38827023e-02,8.22037358e-02
5.75440191e-03,-2.99755342e-01,-4.29320505e-03,1.38621116e-01,-1.11429881e-02,1.16055983e-02,-1.17374091e-03,4.34010808e-04,1.39482873e-02,8.20875005e-02
6.02559854e-03,-3.00334793e-01,-4.13120126e-03,1.37625105e-01,-1.15224377e-02,1.22507750e-02,-9.18939098e-04,4.91900827e-04,1.42550652e-02,8.20654727e-02
6.30957628e-03,-3.01122949e-01,-3.97550807e-03,1.36487361e-01,-1.19693197e-02,1.29727516e-02,-7.00326303e-04,5.35565780e-04,1.45467913e-02,8.20034519e-02
6.60693749e-03,-3.01882299e-01,-3.82749244e-03,1.35272753e-01,-1.24417051e-02,1.37311615e-02,-5.03460074e-04,5.71498852e-04,1.48530225e-02,8.19284685e-02
6.91831289e-03,-3.02800582e-01,-3.73103589e-03,1.34010351e-01,-1.27644739e-02,1.44061741e-02,-8.49251116e-05,4.41646366e-04,1.49290620e-02,8.16727935e-02
7.24436297e-03,-3.02933287e-01,-3.68592550e-03,1.32423920e-01,-1.32760446e-02,1.52058460e-02,1.60963253e-04,4.21846486e-04,1.51371622e-02,8.13834643e-02
7.58577932e-03,-3.02944470e-01,-3.70935671e-03,1.30812598e-01,-1.38274495e-02,1.60706557e-02,3.77209331e-04,4.03950485e-04,1.53491385e-02,8.11161961e-02
7.94328612e-03,-3.02860932e-01,-3.83975359e-03,1.29223639e-01,-1.44155505e-02,1.70053346e-02,5.66789163e-04,3.78412273e-04,1.55825809e-02,8.09057770e-02
8.31764170e-03,-3.02648109e-01,-4.02349900e-03,1.27205341e-01,-1.48404621e-02,1.78482068e-02,8.14068997e-04,1.60807091e-04,1.53022151e-02,8.01778815e-02
8.70964012e-03,-3.02103175e-01,-4.29410249e-03,1.25237522e-01,-1.54493585e-02,1.88168558e-02,9.61055138e-04,6.36779534e-05,1.53596088e-02,7.97069935e-02
9.12011286e-03,-3.01426303e-01,-4.70606866e-03,1.23247172e-01,-1.60978888e-02,1.98645472e-02,1.06843429e-03,-3.24100578e-05,1.54835851e-02,7.92976521e-02
9.54993059e-03,-3.01523196e-01,-5.28200767e-03,1.20465621e-01,-1.65063397e-02,2.09909579e-02,1.17066084e-03,-1.30479105e-04,1.52900206e-02,7.83732997e-02
1.00000050e-02,-3.00353093e-01,-5.79808009e-03,1.18110097e-01,-1.71010751e-02,2.19735486e-02,1.13593436e-03,-3.07188871e-04,1.52394375e-02,7.76615418e-02
1.04712908e-02,-2.99137602e-01,-6.40829559e-03,1.15833339e-01,-1.77317545e-02,2.30524534e-02,1.08454563e-03,-4.89716971e-04,1.54067391e-02,7.71462658e-02
1.09647876e-02,-2.97839792e-01,-7.14479330e-03,1.13673340e-01,-1.83963082e-02,2.41918243e-02,1.05219170e-03,-6.85649667e-04,1.57475366e-02,7.68063506e-02
1.14815421e-02,-2.96968166e-01,-7.93442561e-03,1.10716306e-01,-1.88206641e-02,2.53326567e-02,9.01443294e-04,-8.22015935e-04,1.54926786e-02,7.57708205e-02
1.20226506e-02,-2.95109973e-01,-8.67070535e-03,1.08244468e-01,-1.94085445e-02,2.63438821e-02,7.89257916e-04,-1.02034691e-03,1.57977578e-02,7.51930539e-02
1.25892607e-02,-2.93283641e-01,-9.50538659e-03,1.05838822e-01,-1.99329782e-02,2.73972042e-02,7.03771102e-04,-1.23189901e-03,1.65805085e-02,7.49082675e-02
1.31825744e-02,-2.91622440e-01,-1.04213182e-02,1.03693097e-01,-2.04959132e-02,2.86117463e-02,6.40714408e-04,-1.40641978e-03,1.77670218e-02,7.50359324e-02
1.38038500e-02,-2.89630304e-01,-1.15109019e-02,1.00593670e-01,-2.07034989e-02,2.97289018e-02,3.40027849e-04,-1.46441337e-03,1.78721682e-02,7.40973702e-02
1.44544055e-02,-2.87948441e-01,-1.27036151e-02,9.75086689e-02,-2.08641254e-02,3.08763410e-02,1.77376456e-04,-1.52233880e-03,1.84113913e-02,7.33982006e-02
1.51356207e-02,-2.86485017e-01,-1.39292665e-02,9.46532343e-02,-2.10254201e-02,3.21081488e-02,9.84341503e-05,-1.56774744e-03,1.93540576e-02,7.30577204e-02
1.58489406e-02,-2.85020388e-01,-1.50931920e-02,9.17926956e-02,-2.11045382e-02,3.33544250e-02,3.60598462e-05,-1.58964893e-03,2.02039889e-02,7.26755548e-02
1.65958783e-02,-2.83015338e-01,-1.60656186e-02,8.83477424e-02,-2.09784912e-02,3.43598076e-02,1.15982889e-04,-1.68493673e-03,2.02598693e-02,7.14837096e-02
1.73780180e-02,-2.81080097e-01,-1.67336117e-02,8.54980282e-02,-2.08940125e-02,3.54270578e-02,2.70486911e-04,-1.71159233e-03,2.11738781e-02,7.10494821e-02
1.81970189e-02,-2.78668674e-01,-1.70859210e-02,8.31937295e-02,-2.08656898e-02,3.66252014e-02,5.08245925e-04,-1.66269636e-03,2.24133283e-02,7.11161296e-02
1.90546180e-02,-2.74571912e-01,-1.70946859e-02,8.02571803e-02,-2.06438474e-02,3.75432755e-02,1.03893841e-03,-1.86801409e-03,2.23748756e-02,7.00876657e-02
1.99526346e-02,-2.70555681e-01,-1.65991393e-02,7.73488845e-02,-2.05855826e-02,3.85814434e-02,1.59090632e-03,-2.02766048e-03,2.29471375e-02,6.94387327e-02
2.08929734e-02,-2.65320299e-01,-1.55129834e-02,7.47815213e-02,-2.04816471e-02,3.98189335e-02,2.22214298e-03,-2.22226361e-03,2.38832213e-02,6.92418381e-02
2.18776290e-02,-2.59185171e-01,-1.43768871e-02,7.17542947e-02,-2.01494930e-02,4.09976943e-02,2.84688507e-03,-2.57624553e-03,2.38338938e-02,6.82929414e-02
2.29086900e-02,-2.52137217e-01,-1.32524518e-02,6.88160265e-02,-1.97746504e-02,4.23816976e-02,3.00391208e-03,-2.93816527e-03,2.38983009e-02,6.75480125e-02
2.39883435e-02,-2.43949486e-01,-1.20636109e-02,6.65299108e-02,-1.94316925e-02,4.42992844e-02,2.69563704e-03,-3.28793365e-03,2.48329825e-02,6.78310888e-02
2.51188794e-02,-2.34644473e-01,-1.10453043e-02,6.39910311e-02,-1.87551150e-02,4.63544942e-02,2.02680666e-03,-3.89124846e-03,2.58217142e-02,6.80836197e-02
2.63026958e-02,-2.23770328e-01,-1.03942621e-02,6.12908322e-02,-1.77757040e-02,4.84198615e-02,9.43609812e-04,-4.51403743e-03,2.68137211e-02,6.82622074e-02
2.75423038e-02,-2.10690789e-01,-9.69423959e-03,5.98704922e-02,-1.70136248e-02,5.10715615e-02,-4.87420872e-04,-4.71903257e-03,2.86720769e-02,6.98070653e-02
2.88403328e-02,-1.96267094e-01,-8.87843699e-03,5.86129206e-02,-1.62322221e-02,5.38874297e-02,-1.62692159e-03,-5.00201694e-03,3.03137579e-02,7.14070541e-02
3.01995359e-02,-1.80681047e-01,-8.20948790e-03,5.67537883e-02,-1.52134420e-02,5.63696104e-02,-1.93194384e-03,-5.52119743e-03,3.06168405e-02,7.18701195e-02
3.16227964e-02,-1.63147307e-01,-7.39304952e-03,5.61757531e-02,-1.44468190e-02,5.92784409e-02,-1.82043586e-03,-5.53513949e-03,3.14938165e-02,7.34740053e-02
3.31131330e-02,-1.43494735e-01,-6.18239900e-03,5.58869905e-02,-1.37656411e-02,6.20585015e-02,-1.41230928e-03,-5.21252977e-03,3.27741689e-02,7.53598304e-02
3.46737071e-02,-1.21196376e-01,-4.47066229e-03,5.46201454e-02,-1.33265398e-02,6.41156518e-02,-1.19235882e-03,-4.51391998e-03,3.34052362e-02,7.60705167e-02
3.63078287e-02,-9.56744052e-02,-2.87309612e-03,5.42336163e-02,-1.31967011e-02,6.65481603e-02,-1.17216327e-03,-3.43534997e-03,3.38788755e-02,7.73303261e-02
3.80189642e-02,-6.72550642e-02,-1.96954866e-03,5.30242826e-02,-1.25402431e-02,6.82839643e-02,-1.42065627e-03,-2.46310627e-03,3.51771511e-02,7.82426990e-02
3.98107429e-02,-3.48992306e-02,-1.53306067e-03,5.10247402e-02,-1.21867044e-02,6.85972775e-02,-1.02548184e-03,-1.84221920e-03,3.33088579e-02,7.64654378e-02
4.16869657e-02,-9.26573103e-05,-9.65543445e-04,5.06967437e-02,-1.22304008e-02,6.86631436e-02,-3.69054785e-04,-1.12953206e-03,3.32877427e-02,7.63238150e-02
4.36516120e-02,3.73561001e-02,2.54288482e-04,4.86758034e-02,-1.25596114e-02,6.78975607e-02,4.94217048e-04,-6.86483309e-04,3.34210177e-02,7.49971910e-02
4.57088494e-02,7.76911552e-02,2.69078116e-03,4.49699706e-02,-1.31548035e-02,6.62045142e-02,1.09413137e-03,-2.58806697e-04,3.17975525e-02,7.14860187e-02
4.78630413e-02,1.18814702e-01,5.74825135e-03,4.23888448e-02,-1.37879718e-02,6.45153764e-02,1.47969380e-03,-2.86642063e-04,3.21008393e-02,6.95025303e-02
5.01187572e-02,1.58645416e-01,6.18415969e-03,3.83421344e-02,-1.35878487e-02,6.00959815e-02,2.46537303e-03,-8.11634636e-04,3.09321004e-02,6.46851082e-02
5.24807817e-02,1.95325742e-01,7.28301306e-03,3.57287720e-02,-1.30395308e-02,5.52855685e-02,2.95698607e-03,-1.23800290e-03,2.90967015e-02,6.00555210e-02
5.49541250e-02,2.30593688e-01,7.98411187e-03,3.53353614e-02,-1.18613883e-02,5.08974761e-02,3.67115958e-03,-1.73188336e-03,2.83717695e-02,5.73023035e-02
5.75440334e-02,2.67051415e-01,8.51966815e-03,3.40553272e-02,-1.05499487e-02,4.59478178e-02,3.59848837e-03,-2.70982751e-03,2.43157571e-02,5.21594510e-02
6.02560005e-02,2.97749893e-01,5.38495408e-03,3.45105845e-02,-1.01812172e-02,4.17951464e-02,3.87487773e-03,-3.85765499e-03,2.27387697e-02,4.95222503e-02
6.30957786e-02,3.22067737e-01,-4.13976292e-04,3.35688658e-02,-9.99705419e-03,3.76801507e-02,4.07323835e-03,-4.31410780e-03,2.16292940e-02,4.64391552e-02
6.60693914e-02,3.44675565e-01,-6.59949412e-03,2.98755805e-02,-9.03196109e-03,3.35038250e-02,3.55246391e-03,-3.74504242e-03,1.87615208e-02,4.10704632e-02
6.91831462e-02,3.66122294e-01,-1.17234678e-02,2.74277245e-02,-7.82808992e-03,3.12062975e-02,2.00370594e-03,-2.06711656e-03,1.69588344e-02,3.77964282e-02
7.24436478e-02,3.85346380e-01,-1.59146063e-02,2.37392318e-02,-6.53181840e-03,2.76975944e-02,5.98311359e-04,-4.17774920e-04,1.39043573e-02,3.26705918e-02
7.58578121e-02,4.02059424e-01,-1.93178741e-02,2.10621546e-02,-5.71351668e-03,2.40279498e-02,-9.12415969e-04,8.46798550e-04,1.38331610e-02,2.94616327e-02
7.94328811e-02,4.16355054e-01,-2.22633106e-02,1.92990119e-02,-4.85185002e-03,1.99906487e-02,-1.41779013e-03,1.27207402e-03,1.55354926e-02,2.74125766e-02
