"y","u","v","Re_xx","Re_yx","Re_yy","Re_zx","Re_zy","Re_zz","k"
2.18776181e-04,-2.26976557e-03,-7.39322006e-05,1.99236736e-03,-2.54928731e-06,1.83317889e-06,1.41901353e-05,2.17727655e-06,1.10625038e-03,1.55022546e-03
2.29086786e-04,-2.40090361e-03,-8.18470457e-05,2.16434636e-03,-2.84115147e-06,2.13464873e-06,1.86667775e-05,2.79513701e-06,1.19673621e-03,1.68160861e-03
2.39883315e-04,-2.53822200e-03,-9.01349060e-05,2.34443048e-03,-3.14677076e-06,2.45032641e-06,2.33543974e-05,3.44211634e-06,1.29148651e-03,1.81918366e-03
2.51188668e-04,-2.68201201e-03,-9.88133612e-05,2.53300170e-03,-3.46679345e-06,2.78088152e-06,2.82629380e-05,4.11958687e-06,1.39070226e-03,1.96324242e-03
2.63026827e-04,-2.83257863e-03,-1.07900819e-04,2.73046001e-03,-3.80189834e-06,3.12701522e-06,3.34028111e-05,4.82898560e-06,1.49459390e-03,2.11409046e-03
2.75422901e-04,-2.98893057e-03,-1.17762850e-04,2.93668658e-03,-4.12518929e-06,3.49298928e-06,3.88920466e-05,5.59336179e-06,1.60308017e-03,2.27162987e-03
2.88403183e-04,-3.17685709e-03,-1.29876418e-04,3.17753599e-03,-4.44668618e-06,4.23797951e-06,4.39467273e-05,6.64957128e-06,1.72817785e-03,2.45497591e-03
3.01995208e-04,-3.41437109e-03,-1.39667895e-04,3.46084471e-03,-5.13457141e-06,5.31900627e-06,4.71464400e-05,7.71467439e-06,1.87424548e-03,2.67020460e-03
3.16227806e-04,-3.66307878e-03,-1.49920831e-04,3.75750535e-03,-5.85487568e-06,6.45098026e-06,5.04969506e-05,8.82997427e-06,2.02719707e-03,2.89557670e-03
3.31131165e-04,-3.92350771e-03,-1.60656973e-04,4.06814718e-03,-6.60912684e-06,7.63630254e-06,5.40053659e-05,9.99783662e-06,2.18735704e-03,3.13157026e-03
3.46736897e-04,-4.19621027e-03,-1.71899094e-04,4.39342911e-03,-7.39892477e-06,8.87748735e-06,5.76791277e-05,1.12207386e-05,2.35506512e-03,3.37868586e-03
3.63078106e-04,-4.48176491e-03,-1.83671039e-04,4.73404111e-03,-8.22594474e-06,1.01771674e-05,6.15260286e-05,1.25012742e-05,2.53067704e-03,3.63744766e-03
3.80189451e-04,-4.75968916e-03,-1.99096297e-04,5.08428543e-03,-8.58389164e-06,1.15559034e-05,6.90310016e-05,1.39043847e-05,2.71010963e-03,3.90297548e-03
3.98107230e-04,-5.05183241e-03,-2.20297964e-04,5.47120637e-03,-8.90348606e-06,1.39126459e-05,8.51360472e-05,1.58150110e-05,2.89885317e-03,4.19198609e-03
4.16869448e-04,-5.37385543e-03,-2.41394016e-04,5.88606848e-03,-9.60638669e-06,1.65881517e-05,1.01385213e-04,1.78758139e-05,3.10004565e-03,4.50135114e-03
4.36515902e-04,-5.71105492e-03,-2.63484294e-04,6.32048245e-03,-1.03424140e-05,1.93897501e-05,1.18400179e-04,2.00337395e-05,3.31072004e-03,4.82529612e-03
4.57088265e-04,-6.06414615e-03,-2.86615655e-04,6.77536971e-03,-1.11131292e-05,2.23233838e-05,1.36217036e-04,2.22933650e-05,3.53132321e-03,5.16450815e-03
4.78630174e-04,-6.43387805e-03,-3.10837163e-04,7.25169516e-03,-1.19201672e-05,2.53952754e-05,1.54873575e-04,2.46594833e-05,3.76232309e-03,5.51970676e-03
5.01187321e-04,-6.80592429e-03,-3.43157936e-04,7.76623753e-03,-1.11069326e-05,2.95511084e-05,1.78627119e-04,2.75078206e-05,3.99802851e-03,5.89690857e-03
5.24807555e-04,-7.23809343e-03,-3.73301677e-04,8.33395985e-03,-1.08398107e-05,3.51060533e-05,2.06317125e-04,3.06562096e-05,4.24257492e-03,6.30582041e-03
5.49540976e-04,-7.69063009e-03,-4.04866048e-04,8.92843810e-03,-1.05600997e-05,4.09227947e-05,2.35312121e-04,3.39529776e-05,4.49864645e-03,6.73400367e-03
5.75440047e-04,-8.16449414e-03,-4.37918003e-04,9.55093326e-03,-1.02672063e-05,4.70136707e-05,2.65673609e-04,3.74051176e-05,4.76678626e-03,7.18236659e-03
6.02559704e-04,-8.64999210e-03,-4.75194800e-04,1.02012982e-02,-9.53708910e-06,5.34732362e-05,2.96466389e-04,4.11145403e-05,5.04710189e-03,7.65093667e-03
6.30957471e-04,-9.18468935e-03,-5.13346066e-04,1.08909064e-02,-7.68516429e-06,6.33783297e-05,3.16044713e-04,4.63740441e-05,5.34006922e-03,8.14717699e-03
6.60693583e-04,-9.77352527e-03,-5.47542928e-04,1.16182672e-02,-6.34315245e-06,7.43898311e-05,3.35355584e-04,5.20395482e-05,5.64765519e-03,8.67015609e-03
6.91831116e-04,-1.03901122e-02,-5.83351439e-04,1.23799074e-02,-4.93789353e-06,8.59202887e-05,3.55576549e-04,5.79720594e-05,5.96973723e-03,9.21778244e-03
7.24436116e-04,-1.10248114e-02,-6.23472050e-04,1.31736798e-02,-2.98066264e-06,9.80501121e-05,3.77466058e-04,6.40753848e-05,6.30533151e-03,9.78853072e-03
7.58577742e-04,-1.16519617e-02,-6.76522719e-04,1.39641988e-02,2.12959159e-07,1.14329646e-04,4.07917947e-04,6.97990503e-05,6.61006981e-03,1.03442991e-02
7.94328413e-04,-1.23373909e-02,-7.25733627e-04,1.47944681e-02,2.14495471e-06,1.32128911e-04,4.39276973e-04,7.59995305e-05,6.92266516e-03,1.09246311e-02
8.31763962e-04,-1.30551234e-02,-7.77263773e-04,1.56638668e-02,4.16800242e-06,1.50767030e-04,4.72113904e-04,8.24922304e-05,7.24999268e-03,1.15323133e-02
8.70963795e-04,-1.37594688e-02,-8.41589972e-04,1.65635797e-02,9.10242381e-06,1.71944631e-04,5.02697160e-04,8.88660573e-05,7.58141643e-03,1.21584704e-02
9.12011058e-04,-1.45115929e-02,-8.97208934e-04,1.74901159e-02,1.36099639e-05,1.98645766e-04,5.34502330e-04,9.55962182e-05,7.88676404e-03,1.27877629e-02
9.54992820e-04,-1.52991635e-02,-9.55449136e-04,1.84603184e-02,1.83299378e-05,2.26605287e-04,5.67806432e-04,1.02643562e-04,8.20650224e-03,1.34467130e-02
1.00000025e-03,-1.60879828e-02,-1.02744379e-03,1.94692640e-02,2.48819491e-05,2.56228825e-04,5.96273793e-04,1.09648457e-04,8.54139996e-03,1.41334464e-02
1.04712882e-03,-1.68840552e-02,-1.06635625e-03,2.05580751e-02,4.02074726e-05,2.96168082e-04,6.18102359e-04,1.19253066e-04,8.89608404e-03,1.48751636e-02
1.09647848e-03,-1.77583461e-02,-1.13108614e-03,2.15568743e-02,4.28217366e-05,3.36195580e-04,6.40403183e-04,1.27772020e-04,9.20476577e-03,1.55489178e-02
1.14815393e-03,-1.86370365e-02,-1.21114077e-03,2.25905326e-02,4.78994046e-05,3.78501534e-04,6.57594768e-04,1.35700442e-04,9.52906868e-03,1.62490514e-02
1.20226476e-03,-1.95531258e-02,-1.27818821e-03,2.36036975e-02,4.89911225e-05,4.30511068e-04,6.81734608e-04,1.43509645e-04,9.81335111e-03,1.69237798e-02
1.25892576e-03,-2.05151181e-02,-1.34716104e-03,2.46643019e-02,4.98805594e-05,4.85079921e-04,7.07590809e-04,1.51753556e-04,1.01099596e-02,1.76296707e-02
1.31825711e-03,-2.14678920e-02,-1.43284664e-03,2.57361628e-02,5.29651247e-05,5.44504388e-04,7.23765946e-04,1.58450019e-04,1.04082825e-02,1.83444749e-02
1.38038466e-03,-2.24610882e-02,-1.50005420e-03,2.67855854e-02,5.12394056e-05,6.13742742e-04,7.48072081e-04,1.65044242e-04,1.06706754e-02,1.90350018e-02
1.44544019e-03,-2.35010923e-02,-1.57042915e-03,2.78844658e-02,4.94323560e-05,6.86244200e-04,7.73523728e-04,1.71949240e-04,1.09454345e-02,1.97580723e-02
1.51356169e-03,-2.43981122e-02,-1.62834834e-03,2.89939075e-02,6.57004748e-05,7.70307287e-04,7.96417401e-04,1.64938097e-04,1.12096970e-02,2.04869559e-02
1.58489367e-03,-2.55359575e-02,-1.69936614e-03,3.00450039e-02,5.44281451e-05,8.57608108e-04,8.07688985e-04,1.67226151e-04,1.14430077e-02,2.11728099e-02
1.65958741e-03,-2.66818745e-02,-1.78789558e-03,3.10976811e-02,4.35649640e-05,9.50800427e-04,8.07616208e-04,1.67399502e-04,1.16795030e-02,2.18639923e-02
1.73780137e-03,-2.79079994e-02,-1.85461003e-03,3.21041117e-02,2.15011686e-05,1.05572620e-03,8.21434011e-04,1.66172823e-04,1.18807485e-02,2.25202932e-02
1.81970143e-03,-2.91876715e-02,-1.92600993e-03,3.31558610e-02,-1.27330747e-06,1.16560689e-03,8.34753575e-04,1.64732000e-04,1.20916318e-02,2.32065498e-02
1.90546133e-03,-3.04636130e-02,-2.00276496e-03,3.41178240e-02,-3.17672467e-05,1.28882687e-03,8.35531640e-04,1.58823581e-04,1.22674869e-02,2.38370689e-02
1.99526296e-03,-3.18386278e-02,-2.06509587e-03,3.51249622e-02,-6.88394988e-05,1.41922257e-03,8.47672049e-04,1.53701773e-04,1.24416047e-02,2.44928947e-02
2.08929682e-03,-3.31662833e-02,-2.12982419e-03,3.61067496e-02,-1.03854036e-04,1.55959967e-03,8.37996574e-04,1.34753354e-04,1.25815108e-02,2.51239301e-02
2.18776236e-03,-3.45740106e-02,-2.16903252e-03,3.71254275e-02,-1.46139468e-04,1.70906613e-03,8.34748099e-04,1.10021451e-04,1.26995136e-02,2.57670036e-02
2.29086843e-03,-3.60743855e-02,-2.22880748e-03,3.80750085e-02,-2.03906514e-04,1.86809162e-03,8.16711532e-04,8.82752815e-05,1.28108576e-02,2.63769788e-02
2.39883375e-03,-3.77280211e-02,-2.27389892e-03,3.90219858e-02,-2.81330809e-04,2.03800108e-03,8.05216106e-04,6.82054327e-05,1.29073693e-02,2.69836781e-02
2.51188731e-03,-3.94042883e-02,-2.32597478e-03,3.99384536e-02,-3.65248973e-04,2.21986971e-03,7.83986072e-04,4.57535218e-05,1.29952207e-02,2.75767720e-02
2.63026893e-03,-4.12154977e-02,-2.35609520e-03,4.08706178e-02,-4.69428058e-04,2.41520691e-03,7.68983241e-04,2.23227569e-05,1.30652253e-02,2.81755250e-02
2.75422969e-03,-4.28344717e-02,-2.34942679e-03,4.19318687e-02,-5.47395586e-04,2.62668215e-03,7.42278795e-04,-2.16426465e-05,1.30799080e-02,2.88192294e-02
2.88403256e-03,-4.47991828e-02,-2.35897811e-03,4.29357518e-02,-6.79842913e-04,2.84255735e-03,7.11231727e-04,-5.80730741e-05,1.30963359e-02,2.94373225e-02
3.01995284e-03,-4.67875759e-02,-2.36269899e-03,4.39055641e-02,-8.22507066e-04,3.07233999e-03,6.74410186e-04,-9.56480151e-05,1.31052324e-02,3.00415682e-02
3.16227885e-03,-4.89249917e-02,-2.34375683e-03,4.49279703e-02,-9.87376495e-04,3.31676782e-03,6.40079623e-04,-1.35017603e-04,1.31043248e-02,3.06745315e-02
3.31131247e-03,-5.11512846e-02,-2.30988480e-03,4.59273839e-02,-1.17078733e-03,3.57744744e-03,6.01544662e-04,-1.73742011e-04,1.30951174e-02,3.12999744e-02
3.46736984e-03,-5.33801932e-02,-2.22597343e-03,4.70624442e-02,-1.31828044e-03,3.86208730e-03,5.67837090e-04,-2.19785813e-04,1.30208588e-02,3.19726951e-02
3.63078196e-03,-5.58013014e-02,-2.12256631e-03,4.81897210e-02,-1.55519129e-03,4.15125415e-03,5.16606870e-04,-2.66926197e-04,1.29547715e-02,3.26478733e-02
3.80189546e-03,-5.82609760e-02,-2.01345912e-03,4.93172252e-02,-1.79757100e-03,4.45407395e-03,4.69604551e-04,-3.12483001e-04,1.28852607e-02,3.33282799e-02
3.98107330e-03,-6.08979429e-02,-1.86146180e-03,5.05302293e-02,-2.07828405e-03,4.77839242e-03,4.17502115e-04,-3.56477102e-04,1.28085589e-02,3.40585903e-02
4.16869552e-03,-6.36716892e-02,-1.68575430e-03,5.17399147e-02,-2.37867181e-03,5.11934129e-03,3.75196626e-04,-3.94534586e-04,1.27260648e-02,3.47926604e-02
4.36516011e-03,-6.67669971e-02,-1.45187118e-03,5.28896278e-02,-2.64040534e-03,5.49356504e-03,3.40501400e-04,-4.39776949e-04,1.25663959e-02,3.54747944e-02
4.57088379e-03,-6.97442972e-02,-1.14896076e-03,5.40847132e-02,-3.01675759e-03,5.86967953e-03,2.73381426e-04,-4.67410726e-04,1.24566793e-02,3.62055360e-02
4.78630293e-03,-7.27325313e-02,-8.22395629e-04,5.52702989e-02,-3.39869212e-03,6.26429498e-03,2.17669238e-04,-4.91395977e-04,1.23441896e-02,3.69393918e-02
5.01187447e-03,-7.58375774e-02,-4.48581926e-04,5.65170790e-02,-3.81347160e-03,6.68209198e-03,1.58129533e-04,-5.10230672e-04,1.22273067e-02,3.77132388e-02
5.24807686e-03,-7.91157809e-02,-1.01245099e-05,5.78093805e-02,-4.26472856e-03,7.12010483e-03,1.09941649e-04,-5.17318658e-04,1.21072407e-02,3.85183630e-02
5.49541113e-03,-8.26123924e-02,4.75322130e-04,5.89032678e-02,-4.70448926e-03,7.57873290e-03,6.41922504e-05,-5.26654666e-04,1.19872595e-02,3.92346301e-02
5.75440191e-03,-8.64078356e-02,1.01763235e-03,5.97549855e-02,-5.13646055e-03,8.05782115e-03,-5.89990025e-07,-5.37235636e-04,1.18624846e-02,3.98376456e-02
6.02559854e-03,-8.97200614e-02,1.63515253e-03,6.07594742e-02,-5.61285409e-03,8.54408682e-03,-4.11134653e-05,-5.09148594e-04,1.17656893e-02,4.05346252e-02
6.30957628e-03,-9.30303423e-02,2.31637007e-03,6.18045382e-02,-6.09868404e-03,9.04937410e-03,-5.96061627e-05,-4.76497633e-04,1.16909078e-02,4.12724101e-02
6.60693749e-03,-9.63811320e-02,3.06004975e-03,6.28556542e-02,-6.59457892e-03,9.57367490e-03,-6.26714513e-05,-4.36417851e-04,1.16358296e-02,4.20325793e-02
6.91831289e-03,-9.99196058e-02,3.74474297e-03,6.32682986e-02,-6.97863790e-03,1.01024932e-02,-7.97346060e-05,-4.05897668e-04,1.16034653e-02,4.24871285e-02
7.24436297e-03,-1.03025989e-01,4.52349942e-03,6.37470004e-02,-7.39639590e-03,1.06473422e-02,-4.97621523e-05,-3.41720253e-04,1.15839248e-02,4.29891337e-02
7.58577932e-03,-1.05897949e-01,5.39524401e-03,6.42481823e-02,-7.82922619e-03,1.12122611e-02,1.42880639e-05,-2.57080642e-04,1.15820564e-02,4.35212499e-02
7.94328612e-03,-1.08564765e-01,6.38208561e-03,6.47752304e-02,-8.26609779e-03,1.17973554e-02,1.11363070e-04,-1.59036611e-04,1.15930403e-02,4.40828131e-02
8.31764170e-03,-1.11212224e-01,7.37601217e-03,6.49024668e-02,-8.59533905e-03,1.23983934e-02,2.59264745e-04,-1.56885148e-04,1.16430745e-02,4.44719674e-02
8.70964012e-03,-1.13553461e-01,8.46606867e-03,6.50339312e-02,-8.99048927e-03,1.30284535e-02,3.89089687e-04,-1.17571946e-04,1.16643833e-02,4.48633840e-02
9.12011286e-03,-1.15654886e-01,9.66268806e-03,6.51942061e-02,-9.43214682e-03,1.36994232e-02,5.10594922e-04,-5.55768454e-05,1.16867579e-02,4.52901936e-02
9.54993059e-03,-1.18310752e-01,1.09599165e-02,6.56177115e-02,-9.79873898e-03,1.44499760e-02,5.89645639e-04,-8.61190155e-05,1.17849240e-02,4.59263058e-02
1.00000050e-02,-1.20312873e-01,1.25051865e-02,6.59537043e-02,-1.03587555e-02,1.51934660e-02,7.14819228e-04,-5.43799502e-05,1.18157417e-02,4.64814560e-02
1.04712908e-02,-1.22107264e-01,1.41173310e-02,6.63804640e-02,-1.09804072e-02,1.59958178e-02,7.66803956e-04,-2.66742961e-05,1.18542146e-02,4.71152482e-02
1.09647876e-02,-1.23742523e-01,1.58144686e-02,6.68790325e-02,-1.16771347e-02,1.68579976e-02,7.35741473e-04,2.32734748e-06,1.18995865e-02,4.78183083e-02
1.14815421e-02,-1.25952809e-01,1.75927423e-02,6.75211375e-02,-1.23820815e-02,1.78141558e-02,5.03364737e-04,1.76397404e-05,1.19500706e-02,4.86426820e-02
1.20226506e-02,-1.27729068e-01,1.95269587e-02,6.80474792e-02,-1.32968311e-02,1.87844576e-02,3.80854903e-04,7.19023557e-05,1.20097964e-02,4.94208665e-02
1.25892607e-02,-1.29222369e-01,2.14482859e-02,6.86392923e-02,-1.43203222e-02,1.98431022e-02,1.86257647e-04,1.15504322e-04,1.20724239e-02,5.02774092e-02
1.31825744e-02,-1.30561604e-01,2.33251589e-02,6.91605719e-02,-1.53711858e-02,2.09265163e-02,4.37556467e-06,1.62013506e-04,1.20692234e-02,5.10781558e-02
1.38038500e-02,-1.31281753e-01,2.52327549e-02,6.90602694e-02,-1.63638463e-02,2.20608965e-02,-2.03512898e-04,2.43713500e-04,1.20613386e-02,5.15912522e-02
1.44544055e-02,-1.31678185e-01,2.70877955e-02,6.87787852e-02,-1.73408381e-02,2.32221030e-02,-3.50198310e-04,3.08068772e-04,1.20755188e-02,5.20382035e-02
1.51356207e-02,-1.31893647e-01,2.88254256e-02,6.86473955e-02,-1.83171588e-02,2.44047565e-02,-3.85163807e-04,3.23640343e-04,1.21605819e-02,5.26063669e-02
1.58489406e-02,-1.31530987e-01,3.04252389e-02,6.83708286e-02,-1.92380932e-02,2.55982420e-02,-3.05484667e-04,3.14619770e-04,1.23096612e-02,5.31393659e-02
1.65958783e-02,-1.29370584e-01,3.18839139e-02,6.70660038e-02,-1.99745074e-02,2.67379269e-02,-4.74923565e-05,2.91574118e-04,1.23837749e-02,5.30938528e-02
1.73780180e-02,-1.26916561e-01,3.34577348e-02,6.60383894e-02,-2.06451085e-02,2.78392341e-02,1.71971258e-04,2.60472692e-04,1.26249209e-02,5.32512722e-02
1.81970189e-02,-1.23381606e-01,3.51202468e-02,6.50826331e-02,-2.12693288e-02,2.89126378e-02,3.62494166e-04,2.74369824e-04,1.29182995e-02,5.34567852e-02
1.90546180e-02,-1.18300440e-01,3.65723474e-02,6.37430819e-02,-2.16776918e-02,2.99290060e-02,5.10205223e-04,3.50855269e-04,1.32131174e-02,5.34426026e-02
1.99526346e-02,-1.12357367e-01,3.82249890e-02,6.26413228e-02,-2.22094924e-02,3.08948094e-02,5.09720580e-04,3.56148106e-04,1.35995974e-02,5.35678648e-02
2.08929734e-02,-1.05282007e-01,4.00286881e-02,6.17089156e-02,-2.26770866e-02,3.18172693e-02,3.92233668e-04,3.85249229e-04,1.39653231e-02,5.37457539e-02
2.18776290e-02,-9.77847870e-02,4.18473928e-02,6.06469223e-02,-2.29516819e-02,3.26165088e-02,2.23396784e-04,4.46796972e-04,1.42745185e-02,5.37689748e-02
2.29086900e-02,-8.93120804e-02,4.36231220e-02,5.94131378e-02,-2.31318301e-02,3.33156281e-02,1.03957943e-04,4.82946356e-04,1.45489926e-02,5.36388792e-02
2.39883435e-02,-7.91744408e-02,4.53242722e-02,5.83478032e-02,-2.33100209e-02,3.40169363e-02,6.47621496e-05,4.40641846e-04,1.48368672e-02,5.36008034e-02
2.51188794e-02,-6.78743216e-02,4.69508321e-02,5.73758860e-02,-2.33860815e-02,3.46012589e-02,1.65746851e-04,3.08878670e-04,1.50557883e-02,5.35164666e-02
2.63026958e-02,-5.50078767e-02,4.85769385e-02,5.62355203e-02,-2.33679489e-02,3.49843476e-02,4.19425966e-04,1.15617797e-04,1.51900597e-02,5.32049638e-02
2.75423038e-02,-4.01489117e-02,5.01631789e-02,5.52338586e-02,-2.33902774e-02,3.54656404e-02,6.64723723e-04,-2.32721668e-05,1.53204277e-02,5.30099633e-02
2.88403328e-02,-2.43511363e-02,5.16990715e-02,5.44297514e-02,-2.34309899e-02,3.59655981e-02,9.19014515e-04,-9.94990329e-05,1.54055993e-02,5.29004744e-02
3.01995359e-02,-7.68785288e-03,5.30464482e-02,5.32566802e-02,-2.33653925e-02,3.62775103e-02,1.07577450e-03,-9.58693179e-05,1.53745909e-02,5.24543907e-02
3.16227964e-02,9.97629664e-03,5.45276838e-02,5.19985137e-02,-2.33650634e-02,3.66280697e-02,9.53948483e-04,6.67831099e-05,1.53918880e-02,5.20092357e-02
3.31131330e-02,2.90929780e-02,5.61332757e-02,5.00028309e-02,-2.30985637e-02,3.69722618e-02,8.02384798e-04,2.45172405e-04,1.53190363e-02,5.11470645e-02
3.46737071e-02,4.96575601e-02,5.76958411e-02,4.69605693e-02,-2.25099641e-02,3.71467284e-02,6.66989352e-04,4.17815728e-04,1.52222001e-02,4.96647489e-02
3.63078287e-02,7.07556059e-02,5.88107531e-02,4.51069353e-02,-2.19447416e-02,3.72063422e-02,1.98702518e-04,7.53859827e-04,1.57895733e-02,4.90514254e-02
3.80189642e-02,9.13731049e-02,5.98685853e-02,4.38588538e-02,-2.12766596e-02,3.70506457e-02,-4.34456979e-04,1.12839396e-03,1.65857458e-02,4.87476227e-02
3.98107429e-02,1.12903143e-01,6.11055788e-02,4.24431211e-02,-2.06180441e-02,3.65913343e-02,-7.43543297e-04,1.62944197e-03,1.75638029e-02,4.82991292e-02
4.16869657e-02,1.34354155e-01,6.20059828e-02,4.13726173e-02,-1.97323802e-02,3.59313232e-02,-1.16403530e-03,2.00692595e-03,1.78390457e-02,4.75714931e-02
4.36516120e-02,1.55627952e-01,6.28802288e-02,3.96025869e-02,-1.85061037e-02,3.48730080e-02,-1.77886725e-03,2.18728638e-03,1.75583468e-02,4.60169708e-02
4.57088494e-02,1.77327119e-01,6.39300450e-02,3.76241190e-02,-1.72505947e-02,3.34299447e-02,-2.17870277e-03,2.38004207e-03,1.71400467e-02,4.40970552e-02
4.78630413e-02,1.99031453e-01,6.48254971e-02,3.59010764e-02,-1.59596253e-02,3.17662106e-02,-2.37201095e-03,2.64710987e-03,1.68140217e-02,4.22406543e-02
5.01187572e-02,2.21730936e-01,6.49726051e-02,3.30407868e-02,-1.47213706e-02,2.96798826e-02,-1.97624639e-03,2.77992186e-03,1.57060067e-02,3.92133380e-02
5.24807817e-02,2.43626233e-01,6.42697782e-02,3.02262506e-02,-1.38350674e-02,2.74242262e-02,-1.61653849e-03,2.83316249e-03,1.52557052e-02,3.64530910e-02
5.49541250e-02,2.64049548e-01,6.27988012e-02,2.83356343e-02,-1.28489776e-02,2.53342172e-02,-1.41371081e-03,2.59344130e-03,1.47927124e-02,3.42312819e-02
5.75440334e-02,2.83461277e-01,6.03788214e-02,2.48988493e-02,-1.10291631e-02,2.31485707e-02,-8.40805369e-04,1.96562143e-03,1.37458264e-02,3.08966232e-02
6.02560005e-02,3.02295511e-01,5.70801656e-02,2.20232148e-02,-9.30055687e-03,2.13226308e-02,-6.44271765e-04,1.55483291e-03,1.32878615e-02,2.83168536e-02
6.30957786e-02,3.20264081e-01,5.35274310e-02,1.97590626e-02,-7.95507056e-03,1.97393902e-02,-9.08263838e-04,1.17648882e-03,1.22748739e-02,2.58866633e-02
6.60693914e-02,3.38249398e-01,4.98548331e-02,1.68705825e-02,-6.87666811e-03,1.81959979e-02,-1.08770029e-03,7.13081173e-04,1.13440454e-02,2.32053129e-02
6.91831462e-02,3.55623024e-01,4.59130932e-02,1.52710607e-02,-5.96420376e-03,1.68400991e-02,-1.43997496e-03,6.31465638e-04,1.07976120e-02,2.14543859e-02
7.24436478e-02,3.73123128e-01,4.18994882e-02,1.36237442e-02,-5.30928029e-03,1.54431153e-02,-1.39791077e-03,7.07534626e-04,9.95196167e-03,1.95094106e-02
7.58578121e-02,3.88409151e-01,3.71619337e-02,1.29377431e-02,-5.04029954e-03,1.38896794e-02,-1.32733353e-03,4.80067583e-04,8.98186104e-03,1.79046418e-02
7.94328811e-02,4.00123263e-01,3.18191332e-02,1.26228957e-02,-4.64872854e-03,1.21827011e-02,-9.00484529e-04,1.82876121e-04,8.38362416e-03,1.65946105e-02
8.31764378e-02,4.12134403e-01,2.61299644e-02,1.18545164e-02,-4.12480104e-03,1.00290931e-02,-2.79755777e-04,4.23216231e-04,7.37271213e-03,1.46281608e-02
8.70964230e-02,4.26470367e-01,2.09577394e-02,1.11282592e-02,-3.58597391e-03,8.29192755e-03,3.65765439e-04,7.77175570e-04,7.26306369e-03,1.33416252e-02
