station_x_over_h	y_over_h	Ux_over_Uref_RANS_SST	Ux_over_Uref_LES	uv_over_Uref2_RANS_SST	uv_over_Uref2_LES
0.0	1.151052653	0.806613163887304	0.9978159757470769	-0.003580261229009053	-0.002449224518517392
0.0	1.1604972835	0.811525140877094	0.9970377064296121	-0.0036452727751708405	-0.003034027815213685
0.0	1.1702878985	0.816471863871575	0.9961018239826127	-0.0037137640068773364	-0.0036267673249937905
0.0	1.180437173	0.821466386625992	0.9950581076655115	-0.003786252552158255	-0.004221175378532941
0.0	1.190958245	0.82652068055948	0.9939554745711016	-0.003863438289623429	-0.004815337236587274
0.0	1.201864734	0.831646021933089	0.9928160056210267	-0.003946106150633103	-0.005402261127572881
0.0	1.21317076	0.836853273869445	0.9916388274069432	-0.004035031691307212	-0.005978516550547081
0.0	1.224890959	0.842153085847238	0.9904332692951628	-0.004130894087989677	-0.006541889252424318
0.0	1.237040503	0.847556027118068	0.989224185234462	-0.004234198317339714	-0.007089288733614742
0.0	1.2496351205	0.853072660199754	0.9880399753769038	-0.004345207779595003	-0.007614979681577644
0.0	1.2626911155	0.858713556092918	0.9868823079554985	-0.004463892111249657	-0.008120415433936408
0.0	1.27622539	0.864489258658791	0.9857490970701694	-0.0045898939961288385	-0.008607133178829792
0.0	1.290255465	0.870410207193542	0.9846713418197519	-0.004722511208121829	-0.009071794877628056
0.0	1.3047995025	0.876486620175336	0.9836627632446354	-0.004860685312490986	-0.009521971205186781
0.0	1.3198763305	0.882728336538767	0.9827731115230552	-0.005002991427368533	-0.009954097134438504
0.0	1.335505467	0.88914460747153	0.9820500895240416	-0.005147629234103933	-0.010366221770452691
0.0	1.3517071445	0.895743833030303	0.9815161820034904	-0.005292419820160693	-0.010759726342865528
0.0	1.3685023365	0.902533241558589	0.98119576538872	-0.005434815088160952	-0.011125408666819955
0.0	1.3859127855	0.909518513986874	0.9810503167302563	-0.0055719255466871905	-0.011464106993057322
0.0	1.4039610305	0.916703360617265	0.9810779015591048	-0.005700570898094285	-0.011774583225353127
0.0	1.422670436	0.924089066876369	0.9813011194452879	-0.005817357576987372	-0.012048371808027708
0.0	1.442065222	0.931674035297441	0.9817200685424322	-0.005918783459290785	-0.012289515485693138
0.0	1.4621704955	0.939453357405029	0.9823467535042276	-0.006001362263396052	-0.012507304256884283
0.0	1.4830122835	0.947418447837729	0.9832293789747427	-0.006061755590683491	-0.012697322830307755
0.0	1.5046175675	0.955556766642858	0.9843471023500204	-0.006096901307134087	-0.012858744063527537
0.0	1.5270143165	0.963851648396402	0.9857365508801766	-0.006104130167822672	-0.012989157089882398
0.0	1.550231524	0.972282250284444	0.9874118426260675	-0.006081266279914586	-0.013092247553456294
0.0	1.5742992455	0.980823625470391	0.9894164478327083	-0.006026710350210997	-0.013148591114199273
0.0	1.599248638	0.989446924697697	0.9917486018002436	-0.00593950710177338	-0.013153092545698747
0.0	1.6251120005	0.9981197279033	0.9944348524454059	-0.005819399615782865	-0.01310998468413687
0.0	1.6519228135	1.00680650820359	0.9974592563276086	-0.005666872541483459	-0.013019730435973023
0.0	1.679715785	1.01546923092695	1.0007470492199753	-0.005483183409039313	-0.01288114545175559
0.0	1.7085268945	1.02406808980751	1.0041965977376293	-0.005270378105683054	-0.01270552915687183
0.0	1.738393439	1.03256238264631	1.0077843008028609	-0.005031282239415349	-0.01249400053456571
0.0	1.7693540825	1.04091152277709	1.0116244469553821	-0.0047694560731785605	-0.012234488400330309
0.0	1.8014489055	1.04907616643638	1.0158045142525978	-0.004489101130385571	-0.01193221786003813
0.0	1.8347194555	1.0570194131377	1.02032732884425	-0.004194909564589795	-0.011583933931109017
0.0	1.869208803	1.06470800390556	1.0251941649432958	-0.0038918445165253457	-0.011175483063568793
0.0	1.9049615965	1.07211339488176	1.0305228371578161	-0.003584831922443336	-0.010728887462303374
0.0	1.9420241195	1.07921252793005	1.0360869319517307	-0.003278865913085446	-0.010273836280366842
0.0	1.9804443515	1.0859877838118	1.0417369084246755	-0.002978301620316832	-0.00980065989103534
0.0	2.020240096	1.09237457562182	1.047320295819581	-0.0026882279101810634	-0.009297667035628782
0.0	2.060005036	1.09822610364853	1.0527096430036968	-0.0024172010132942146	-0.008765091862256989
0.0	2.0983647475	1.10344697852066	1.0577441275124282	-0.00217116612044884	-0.008240155123387684
0.0	2.135368889	1.10807304171562	1.062420240231604	-0.001948572071399562	-0.007730780219594153
0.0	2.171065364	1.11217962663987	1.0667541970781462	-0.001745023197432827	-0.007241027765628818
0.0	2.205500383	1.11582785612552	1.0706575737546755	-0.0015565107681753125	-0.006755669363592216
0.0	2.2387185245	1.11906679597612	1.0740758918839723	-0.001379584325856958	-0.00628347653904346
0.0	2.270762791	1.12193551540633	1.077116714947315	-0.0012114251667881732	-0.005833282403843792
0.0	2.3016746645	1.12446489016849	1.0798155181140365	-0.001049818356476413	-0.005394759947551636
0.0	2.3314941625	1.12667910347217	1.082125345026555	-0.0008930826804687569	-0.00496550675108339
0.0	2.360259888	1.1285968517953	1.0839802559477834	-0.0007399854714921886	-0.004548171552589713
0.0	2.3880090795	1.13023228560801	1.0854430390648062	-0.0005896563516065691	-0.004146197922871463
0.0	2.4147776595	1.13159572397004	1.086639368217717	-0.00044150799883926347	-0.0037582452234559186
0.0	2.440600281	1.13269418297817	1.0875614445982411	-0.00029516789453315777	-0.0033845260720799125
0.0	2.465510373	1.13353175499937	1.0881517268149137	-0.00015042224957158534	-0.0030254308705302373
0.0	2.4895401825	1.13410987095942	1.0883975110564874	-7.171698752801614e-06	-0.0026831073035692003
0.0	2.5127208175	1.13442747321801	1.0882652312673176	0.00013460247337398587	-0.0023486932393689663
0.0	2.5350822865	1.13448112253188	1.0877297497846634	0.0002748631388354419	-0.002026465931995899
0.0	2.5566535375	1.13426505978357	1.086781765343223	0.00041353477499723383	-0.0017232873079696723
0.0	2.5774624955	1.13377124156686	1.0855162446392241	0.0005505150559076627	-0.0014384397882952146
0.0	2.5975360985	1.13298936830343	1.0839435956933314	0.000685681914048706	-0.0011709119770894642
0.0	2.616900333	1.13190692414403	1.0820776403001118	0.0008188972148966695	-0.0009173493376558432
0.0	2.6355802665	1.13050924901142	1.0798837199427205	0.0009500080255032054	-0.0006750534751330989
0.0	2.6536000815	1.12877966415362	1.0773696074989063	0.0010788463149841285	-0.00044396274987995035
0.0	2.670983106	1.1266996728139	1.0745771988689636	0.0012052277887625769	-0.00022377204026700507
0.0	2.687751842	1.1242492555543	1.0715370455541697	0.0013289504560548592	-1.5073005870197879e-05
0.0	2.703927998	1.1214072746109	1.0682335257910858	0.0014497933703019915	0.0001812711458658753
0.0	2.719532515	1.11815199281823	1.064721982628991	0.0015675158020005745	0.00036604766150494125
0.0	2.7345855935	1.11446169861562	1.0610380774874324	0.001681856946320617	0.0005398577206105363
0.0	2.749106721	1.11031541127808	1.0571524630340057	0.0017925360833585516	0.0007013976127215123
0.0	2.7631146955	1.10569362188178	1.0531057643657813	0.001899253019769433	0.0008509254371492931
0.0	2.7766276505	1.10057900802915	1.048900041470359	0.002001688676956717	0.000988305468130508
0.0	2.7896630795	1.09495704973377	1.0445027650349714	0.0020995058226423316	0.0011138240574225988
0.0	2.8022378575	1.08881647283127	1.0399509007290817	0.0021923501998612834	0.001228880225577934
0.0	2.814368263	1.0821494552795	1.0352156042259164	0.002279852605673882	0.0013332801170396166
0.0	2.82607	1.07495155129916	1.0303207656014923	0.0023616327241271985	0.0014286528588545564
0.0	2.8373582165	1.06722131232278	1.0252604602343063	0.002437305761977139	0.0015147812512148935
0.0	2.848247526	1.05895960532417	1.0200352709143599	0.0025064930854819404	0.0015921611092880946
0.0	2.858752025	1.05016864296951	1.0146366191677205	0.0025688380181320275	0.0016613793094432117
0.0	2.8688853115	1.04085073798518	1.008987866432539	0.002624027470867581	0.0017223486948146555
0.0	2.878660504	1.03100677797856	1.0031143854418785	0.0026718186620140554	0.0017760278360585671
0.0	2.8880902575	1.02063439141733	0.9969122290975142	0.002712067825207006	0.0018222036028657383
0.0	2.897186779	1.00972574655603	0.9903345435307234	0.002744755627518305	0.0018614940798350203
0.0	2.9059618435	0.998264901643437	0.9833475133292631	0.002770003753789685	0.0018944891975001456
0.0	2.9144268115	0.986224604483834	0.975816141033707	0.0027880782415841275	0.001921280257545448
0.0	2.9225926415	0.973562406774534	0.9676417873906998	0.002799375445830784	0.001942653615255893
0.0	2.930469904	0.960215895873954	0.9587129629353319	0.0028043858584466492	0.0019596428371965804
0.0	2.938068797	0.946096748269371	0.9488730110018848	0.002803630268877107	0.001972818595056108
0.0	2.9453991575	0.931083158237147	0.937895562407907	0.0027975614773215847	0.0019821563130153898
0.0	2.952470475	0.915009965587724	0.9254834428279249	0.0027864219432565773	0.0019867511325985
0.0	2.9592919035	0.897655475428179	0.9113490922893293	0.0027700417228668545	0.001985123959152998
0.0	2.9658722735	0.87872349581157	0.895070628038193	0.002747549256506127	0.001975480182205385
0.0	2.9722201045	0.857818492527944	0.8760779320937103	0.0027184623257127875	0.001954954566934055
0.0	2.9783436135	0.834387454484764	0.8536090175852443	0.002678528832026995	0.0019187435395197066
0.0	2.984250727	0.807616352919276	0.8267304548813773	0.0026145886715469085	0.0018601337322936575
0.0	2.9899490925	0.776365207752813	0.794227027434261	0.0025133966738380433	0.0017701098847435056
0.0	2.9954460875	0.739178645625748	0.7543473242361179	0.002364246330909469	0.0016364970567192432
0.0	3.0007488275	0.694282757693347	0.7055757967591348	0.002150462583717283	0.001450409750151208
0.0	3.005864177	0.639550903165019	0.6461473329437921	0.0018505146239441292	0.0012080821901496864
0.0	3.0107987585	0.572454264618694	0.5747515611547855	0.0014297229791839492	0.0009193274575775871
0.0	3.01555896	0.490611363889596	0.49071442220615047	0.0008908002127725359	0.0006126320174345958
0.0	3.020150944	0.393972876165148	0.3946426795208862	0.0003893672674665693	0.0003345298895665511
0.0	3.0245806545	0.286415804789361	0.2887254967454526	0.00010392839585973116	0.00013335690512685422
0.0	3.028853826	0.173417983385606	0.1760435286026564	1.3942809199527738e-05	3.001200797886448e-05
0.0	3.0329759905	0.0580993976666189	0.05958335412708042	6.42089838271956e-07	1.507412217407605e-06
1	0.451351328310836	-0.0029222511869091	-0.0031713626496021174	6.756731585883476e-11	-7.167615398236041e-05
1	0.457856884696221	-0.00898652938516025	-0.01548544802687903	1.7590428020922762e-09	-0.0009930544382195235
1	0.464597494083271	-0.0153542104022567	-0.028211985451805012	1.8164006317496746e-08	-0.0024719435969734463
1	0.471581531814159	-0.0220333304232406	-0.04089224441387971	1.0609487702837288e-07	-0.004019250175561325
1	0.478817663400926	-0.028986794132878	-0.0530720609013784	4.155343714075776e-07	-0.005380442202663788
1	0.486314853978555	-0.0361156782260209	-0.06444105373792335	1.205515645528861e-06	-0.006454433356817222
1	0.494082377623917	-0.0432341962481496	-0.07479946637521538	2.7236863156995707e-06	-0.007221001243190593
1	0.502129828236483	-0.0500608745454269	-0.08400026186528348	4.872248857067741e-06	-0.007718003141242219
1	0.510467129561931	-0.0562639280531146	-0.09207916418566624	6.8376414096971125e-06	-0.007993589677140266
1	0.519104545279715	-0.0615604635861548	-0.09907312018679842	7.1343463407323595e-06	-0.008084866047582427
1	0.528052690552042	-0.0658043333786264	-0.10511265960500733	4.199693072793156e-06	-0.00804587536641135
1	0.537322542780427	-0.0689997662085697	-0.11019013699070965	-2.974842749381055e-06	-0.00790768474952761
1	0.546925453622544	-0.0712515243215868	-0.11441852255000245	-1.4665226476671854e-05	-0.007706054621107138
1	0.556873160477701	-0.0727031158245293	-0.117926218406566	-3.06221692292189e-05	-0.007459870477314818
1	0.567177798224492	-0.0734952456012507	-0.12070890136227912	-5.0354993196952815e-05	-0.007194886051509737
1	0.577851912442515	-0.0737475933900558	-0.12275125903216073	-7.331853725134197e-05	-0.006928447373753128
1	0.588908471827774	-0.0735552241171896	-0.12407397309731098	-9.899167219239584e-05	-0.006673907129485133
1	0.600360880988431	-0.072991428816926	-0.12467163973696185	-0.00012689225749788858	-0.006443256022909616
1	0.612222994528264	-0.0721123067784137	-0.12442957321222631	-0.00015656757907432268	-0.006249035487720697
1	0.624509130623004	-0.0709610476762105	-0.12330867629822281	-0.00018758308933409	-0.006103225423749018
1	0.637234084489395	-0.0695712027900698	-0.12137164331067463	-0.0002195240893607475	-0.006017319616710338
1	0.650413143825512	-0.0679687044557174	-0.11857014509361509	-0.0002520263605538389	-0.006001127394779024
1	0.664062103141271	-0.0661723989312186	-0.11483488670681484	-0.00028486290512230695	-0.006067952647654236
1	0.678197278882353	-0.0641925612059154	-0.1102000802386573	-0.00031814064476271047	-0.006233358190044068
1	0.692835525387836	-0.0620298962394035	-0.1044335976358042	-0.000352772246845842	-0.006517898245017975
1	0.707994250564154	-0.059654612396586	-0.09719747809433867	-0.0003915412490680609	-0.006951037138893816
1	0.723691432331879	-0.0569783331108402	-0.08838142598479214	-0.0004397378345393054	-0.007551734910060247
1	0.739945634763086	-0.0538324522270704	-0.07766365247200155	-0.0005052471087689253	-0.008360914368976617
1	0.756776025975396	-0.0499167245174173	-0.06428349479097137	-0.0005999689878074159	-0.009447263966139707
1	0.774202395171435	-0.0447675333135545	-0.04840563963181508	-0.0007452999157645725	-0.010802430062066971
1	0.792245170367388	-0.0377016697070145	-0.029371212065982505	-0.0009656647008499343	-0.012480345000590322
1	0.810925437080087	-0.0277211141014439	-0.006821625887571884	-0.0012940128551655018	-0.014479634249736943
1	0.830264956543331	-0.0134573151247718	0.02020413836654239	-0.0017792469189472598	-0.016850144264240488
1	0.850286185315132	0.00681445449557531	0.052112682944946385	-0.0024902905701298405	-0.01953781481072405
1	0.871012294381667	0.0351592010446626	0.08916395894058357	-0.0035035581255959615	-0.02247757341367341
1	0.892467189059725	0.0739054877907625	0.13207180433462837	-0.004787366056195067	-0.025573405702957804
1	0.914675529733915	0.124930321856473	0.18137657100282564	-0.006308501466700273	-0.028698199432414973
1	0.937662752487283	0.188351542935094	0.23743552144507304	-0.00800356295083569	-0.03161390431545151
1	0.961455090555645	0.262152943404967	0.299498869919813	-0.009620619164697855	-0.034158471213734665
1	0.986079596097515	0.342951608426169	0.367814138343549	-0.010809706411527585	-0.035995970667544445
1	1.01156416196527	0.426377321552798	0.4411273729217645	-0.011456713006648783	-0.036965013612194335
1	1.03793754524283	0.50737178914173	0.5183190852140207	-0.011561777683757919	-0.03690676101360179
1	1.06522939039445	0.581058762431105	0.5973494209333938	-0.011307910438582315	-0.03546343525342129
1	1.09347025249008	0.643893554067056	0.6739965919654853	-0.010857663820456019	-0.03282694448230417
1	1.12269162207332	0.694738692615931	0.7453289339680007	-0.010247512738310116	-0.029207418943270422
1	1.15292595102785	0.734928611519097	0.8067947850232158	-0.00953570276924528	-0.024917702013852537
1	1.18420667649174	0.766888375840869	0.8590301825233586	-0.008979357765046702	-0.020568510326070925
1	1.20932909520875	0.78780706411739	0.8900876610544967	-0.008670020517668455	-0.017497383809443687
1	1.22578615912366	0.799754110614167	0.9073049589404824	-0.008556602579827176	-0.01569794162924954
1	1.25005321740227	0.815532144373578	0.9273769066325889	-0.008494576864827756	-0.013504389898473749
1	1.28469102423831	0.835743032848372	0.9473665794782508	-0.008528836455986014	-0.011297291250870012
1	1.32051868216397	0.85473536450811	0.9615483185757929	-0.008676712613810533	-0.009863001079535121
1	1.35757491131609	0.873155360384591	0.9713021792205239	-0.008868461665642747	-0.009149209235999137
1	1.39589958606674	0.891363087746797	0.9787376234572174	-0.009046380779612076	-0.00884744144542525
1	1.43553376582031	0.909534347550091	0.9847030386294201	-0.009169006806154041	-0.008831332886561969
1	1.47651972660739	0.927728893982714	0.9902070390687151	-0.00920935169665357	-0.008965252392331102
1	1.518900995497	0.945931636488905	0.9962260364207928	-0.009151777611031949	-0.009132463760607293
1	1.5627223857155	0.964077085657691	1.0025278158637407	-0.008989360726995715	-0.009301777824123052
1	1.60803003102541	0.982064891946326	1.0087757950083174	-0.008722000009104782	-0.009492912430548157
1	1.65487142374064	0.999771285587813	1.0154403440393887	-0.008355081478324953	-0.009530116715597723
1	1.70329545284773	1.01705890185462	1.0226558254712668	-0.007898526086302019	-0.009592186003611003
1	1.75335244493843	1.03378588594384	1.0301490264154716	-0.007366253710837788	-0.009587683310800522
1	1.80509420599974	1.0498071149095	1.0377509295500158	-0.0067733529264703074	-0.009513351324992541
1	1.8585740643848	1.06497834379627	1.0459499207300993	-0.00613472771745415	-0.009315725595386114
1	1.91384691717186	1.07922323867808	1.0544380407960194	-0.005471053277482935	-0.009016819586368808
1	1.97096927691718	1.09232976715148	1.0628317157415497	-0.004811789519405543	-0.00867201124773839
1	2.020240096	1.10251871908302	1.069969629873839	-0.0042540895404529055	-0.008286008566725034
1	2.060005036	1.11019268591699	1.0758139809978602	-0.0038164137666880957	-0.007919577492504834
1	2.0983647475	1.11687429590822	1.0812656412591612	-0.0034184516282479904	-0.007544246440120428
1	2.135368889	1.12278825234574	1.0862281746692768	-0.0030524897421663685	-0.007153711445307352
1	2.171065364	1.12802148618373	1.0908297094832422	-0.002716013929092802	-0.006751582454159853
1	2.205500383	1.13264895802127	1.0949937368195952	-0.002406142730504413	-0.006346516986447588
1	2.2387185245	1.13673479176961	1.0987499288256817	-0.002119925481672102	-0.005942716177380432
1	2.270762791	1.14033340187936	1.1021858448903694	-0.0018544946226285565	-0.005544914788183168
1	2.3016746645	1.14349059321897	1.105159016716097	-0.001607171901364002	-0.005147738782912993
1	2.3314941625	1.14624459324182	1.107714914409819	-0.0013755293332877747	-0.004764508376652691
1	2.360259888	1.14862698561196	1.109909335245674	-0.0011574161092800337	-0.004395480259443962
1	2.3880090795	1.15066353040118	1.111706908627671	-0.0009509624678712598	-0.0040399945818075855
1	2.4147776595	1.15237486681472	1.113139726592501	-0.000754568913472181	-0.0036924916741147905
1	2.440600281	1.15377710253005	1.1142314596205245	-0.0005668869150820785	-0.0033487768948470423
1	2.465510373	1.15488229860267	1.115002300933016	-0.0003867954088904611	-0.0030186361516948428
1	2.4895401825	1.15569886171302	1.1154607570297046	-0.00021337603342143848	-0.002702628615180323
1	2.5127208175	1.15623185719265	1.1156046436483067	-4.588894600208824e-05	-0.0023925043904278543
1	2.5350822865	1.15648325686979	1.1154024179186557	0.0001162496387859504	-0.0020904832040585333
1	2.5566535375	1.15645213674734	1.1148669656465453	0.0002734876177625252	-0.0018015214421174418
1	2.5774624955	1.15613484015098	1.1140219922264338	0.0004261546492890605	-0.0015262652091725742
1	2.5975360985	1.15552512315822	1.1128666074763753	0.000574477326909813	-0.0012634276602442234
1	2.616900333	1.15461430024086	1.111398982559476	0.0007185920984677935	-0.0010117478532425427
1	2.6355802665	1.15339140936334	1.109630249876468	0.0008585562740069259	-0.0007711652316836333
1	2.6536000815	1.15184341616906	1.1075879563298654	0.00099435759319189	-0.0005419310163907998
1	2.670983106	1.14995547645323	1.105306186011245	0.0011259228241571	-0.0003255119036717309
1	2.687751842	1.14771127337946	1.1027971310816662	0.0012531259408932467	-0.00012390292417439847
1	2.703927998	1.1450934391247	1.1000779797966131	0.0013757964016469387	6.243342949228888e-05
1	2.719532515	1.14208406235078	1.0971492582792801	0.0014937278869208495	0.00023244260841585114
1	2.7345855935	1.13866526821958	1.094015938948382	0.0016066878592914215	0.00038782913311343826
1	2.749106721	1.13481984076993	1.0906952821652034	0.0017144280724775169	0.0005292884706902784
1	2.7631146955	1.13053184144099	1.0872173403485905	0.0018166960449564867	0.0006600339801401966
1	2.7766276505	1.12578716018292	1.0835912245829022	0.0019132474164067883	0.0007811929564095307
1	2.7896630795	1.12057392749162	1.0797863471380267	0.0020038590016276704	0.0008921900811646983
1	2.8022378575	1.1148827156818	1.0758428164638063	0.002088342266846322	0.0009953505645538083
1	2.814368263	1.10870646610378	1.0716935096370366	0.0021665569213937387	0.0010901130475421753
1	2.82607	1.10204009734961	1.0673967102948256	0.0022384241248614737	0.0011779185682322358
1	2.8373582165	1.09487977445497	1.0628619368923298	0.0023039386420722996	0.0012581139294525698
1	2.848247526	1.08722183740889	1.0581314951819811	0.002363179089928962	0.0013312663097806011
1	2.858752025	1.07906140919439	1.0531198047425436	0.0024163151979508983	0.0013975441216913143
1	2.8688853115	1.07039070680826	1.0477646317989284	0.0024636109643268	0.0014579830634312552
1	2.878660504	1.06119707549105	1.0420822998056418	0.002505422459963975	0.001513792077430238
1	2.8880902575	1.05146075492436	1.0359761623504995	0.0025421897615172107	0.0015659338056828445
1	2.897186779	1.04115235105956	1.029375002290163	0.0025744188381668248	0.0016150605546100475
1	2.9059618435	1.03022997438584	1.022211264737666	0.002602656543290885	0.001661998269152885
1	2.9144268115	1.01863592694301	1.0143697523346291	0.002627453537435538	0.0017072737242380832
1	2.9225926415	1.00629280930358	1.0056760193957688	0.002649312558964654	0.0017509775095929092
1	2.930469904	0.993098838565458	0.9959142873094062	0.002668620242119817	0.0017930544524683968
1	2.938068797	0.978922095805777	0.9848959717567258	0.0026855556503547966	0.0018327200478299532
1	2.9453991575	0.96359335730708	0.9723871229289907	0.0026999679315097835	0.0018691530106717063
1	2.952470475	0.946897054278752	0.9580949378496157	0.002711234076439028	0.0019014949161821233
1	2.9592919035	0.928559532133553	0.9413490993680927	0.0027190134098800593	0.0019267617965665952
1	2.9658722735	0.908219914839863	0.9219199355976336	0.0027249058904138027	0.0019417827339461642
1	2.9722201045	0.885309057109928	0.8990146023802096	0.0027045973899624434	0.0019411164407036954
1	2.9783436135	0.859050187277102	0.8715722486895907	0.0026672307444560906	0.001916200416097002
1	2.984250727	0.828578872620793	0.8390060520100788	0.0026069167065744282	0.0018603655173669205
1	2.9899490925	0.792886906847693	0.7997793362795294	0.0025127942496797322	0.001761647347077564
1	2.9954460875	0.75075700214761	0.7524568644615979	0.0023679132913142996	0.0016099705036916165
1	3.0007488275	0.700718746307112	0.6963894357702989	0.0021536289953078586	0.001404194090211133
1	3.005864177	0.641047972441717	0.6296486618656418	0.001849316166006854	0.0011427572872872598
1	3.0107987585	0.569776034723584	0.5520210793413604	0.0014346393095861418	0.0008459457099222875
1	3.01555896	0.484613401020367	0.4645905694770969	0.0008575282583547505	0.0005463827854724787
1	3.020150944	0.385219671817396	0.3677671911228816	0.0003307711185368186	0.0002900963863145802
1	3.0245806545	0.276561123864	0.26497111911510074	6.75965904590565e-05	0.00011313932319404023
1	3.028853826	0.165375162508337	0.1594906413533373	6.240044389987692e-06	2.2665094351127918e-05
2	0.0118766634911741	-0.0375666457815836	-0.07726830130534211	1.439020820860953e-06	2.7405914866241323e-05
2	0.0201339998215162	-0.0674587782609839	-0.12056001153021524	1.5203026079281907e-05	-8.103767197274233e-07
2	0.0286938265629418	-0.0987689337504745	-0.15502870600443425	7.615486955006917e-05	-0.00012046835112791894
2	0.0375672248226244	-0.126925963032846	-0.18156753028699535	0.0002056995268485255	-0.00031753281036337914
2	0.0467656816468642	-0.147995044329172	-0.20171636504038457	0.00034074479995172897	-0.0005717468208163554
2	0.0563011048842946	-0.161565051848522	-0.2166939391474169	0.0004011043520212633	-0.0008680034011364353
2	0.0661858385999554	-0.169522481477483	-0.22751552208473527	0.00037807860034259005	-0.0011943573484453017
2	0.076432679058692	-0.173857867932206	-0.23501106881509728	0.00030271045057969495	-0.0015428217050520432
2	0.0870548912905478	-0.17591828052563	-0.23984273585209523	0.00020099114635725582	-0.001908851580568081
2	0.0980662262531346	-0.176499464140291	-0.2425237748305048	8.609983385848044e-05	-0.002288854647393855
2	0.109480938662663	-0.17606150736826	-0.2433613509298487	-3.6285944323684335e-05	-0.0026790746038211537
2	0.121313805432455	-0.174876136161688	-0.242760753873812	-0.00016382009828087016	-0.003076253195366987
2	0.133580144767209	-0.173108860600601	-0.24086953498073987	-0.00029557975566718293	-0.0034809751024531895
2	0.146295836049493	-0.170863163159343	-0.2379457192232492	-0.00043127716395323	-0.0038962223536023466
2	0.159477340311246	-0.168204688116729	-0.23412459675640448	-0.0005709218870809974	-0.004322339654252725
2	0.173141721669689	-0.165174939864191	-0.22954298468821452	-0.0007146645987151279	-0.0047600443830072775
2	0.187306669345393	-0.161799326609637	-0.22433779523114003	-0.0008627186008098639	-0.0052161032781820596
2	0.201990520539723	-0.15809204245501	-0.21862039665596267	-0.001015317627768671	-0.005687777410944344
2	0.217212284211201	-0.15405911186168	-0.21240385309523493	-0.0011726911743886916	-0.006174916186698333
2	0.232991665631275	-0.149700323609553	-0.20559205146333875	-0.0013350496479403793	-0.0066885007406382695
2	0.249349092022174	-0.14501046538348	-0.19824415777231552	-0.0015025748795593694	-0.007231491910218827
2	0.266305738887747	-0.139980096843568	-0.19046549353989667	-0.001675414750471916	-0.007779972615632298
2	0.283883557351867	-0.134593400780056	-0.18206941749716224	-0.0018535406932135641	-0.008359205888832611
2	0.302105302762705	-0.128826475581989	-0.1729133849675252	-0.0020367046720893025	-0.008993146664578977
2	0.320994564099584	-0.122668501794278	-0.16307752904010117	-0.0022255297546753265	-0.009661688551770306
2	0.340575794383998	-0.116094715874979	-0.1526320146818318	-0.0024200584230104918	-0.01035569973033267
2	0.360874342490354	-0.109076013902276	-0.1414774493136459	-0.002620355601125516	-0.01107748261715264
2	0.381916485873798	-0.101578116363468	-0.12956679105270916	-0.0028265599987172475	-0.011824787390929471
2	0.403729464575028	-0.093560269221042	-0.11678076012705785	-0.003038966668910484	-0.012587326657814922
