x_over_T,y_over_T,z_over_T,Cp,U,V,W,k,omega,p,nut,R_xx,R_yy,R_zz,R_xy,R_xz,R_yz
-12.68801524672092,0.0,-1.3010426069826053e-18,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.68801524672092,0.0,1.3010426069826053e-18,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.68801524672092,0.0,8.673617379884035e-19,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.68801524672092,0.0,-8.673617379884035e-19,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.68800716519324,0.0,0.0042577661967367,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.68800716519324,0.0,-0.0042577661967367,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.68800716519324,0.0,0.0042577661967367,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.68800716519324,0.0,-0.0042577661967367,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.68799703105133,0.0,-0.0085151830848737,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.68799703105133,0.0,0.0085151830848737,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.68799703105133,0.0,-0.0085151830848737,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.68799703105133,0.0,0.0085151830848737,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.682879859964594,0.0,-4.953025159069521e-19,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.682879859964594,0.0,4.953025159069521e-19,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.68287149990145,0.0,-0.0042576275590205,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.68287149990145,0.0,0.0042576275590205,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.682861000975558,0.0,0.0085149213996589,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.682861000975558,0.0,-0.0085149213996589,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.677750433350404,0.0,-3.7202282613449914e-19,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.677750433350404,0.0,3.7202282613449914e-19,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.677741792829702,0.0,-0.0042574755590118,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.677741792829702,0.0,0.0042574755590118,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.677730927197729,0.0,0.0085146329898591,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.677730927197729,0.0,-0.0085146329898591,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.67262696733696,0.0,0.0,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.67262696733696,0.0,-8.673617379884035e-19,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.67262696733696,0.0,8.673617379884035e-19,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.67262696733696,0.0,0.0,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.67261804443663,0.0,-0.0042573101967242,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.67261804443663,0.0,0.0042573101967242,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.672618044436623,0.0,0.0042573101967242,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.672618044436623,0.0,-0.0042573101967242,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.672606810176507,0.0,-0.0085143178555002,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.672606810176507,0.0,0.0085143178555002,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.672606810176504,0.0,0.0085143178555002,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.672606810176504,0.0,-0.0085143178555002,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
-12.66750959839003,0.0,-1.4298842591938651e-18,0.08461878688901213,0.0,0.0,0.0,0.07645558565855026,262617.875,30.843547821044922,0.0,0.05097039043903351,0.05097039043903351,0.05097039043903351,0.0,0.0,0.0
