y,u,v,w,k,omega,p,nut,R_xx,R_yy,R_zz,R_xy,R_xz,R_yz
0.000275422901,-0.07402785,0.0016125377,-2.3525743e-05,0.0011189996,253099.86,77.67049,4.239518e-06,0.00074982323,0.00072128733,0.0007448065,0.0005535293,-5.5926463e-10,1.7561608e-07
0.000288403183,-0.07751668,0.0016885342,-2.4634475e-05,0.0011332154,252472.94,77.66785,4.4393205e-06,0.00075966923,0.0007296458,0.0007541685,0.0005778851,-6.132215e-10,1.8332796e-07
0.000301995208,-0.081169926,0.0017681124,-2.5795465e-05,0.001148101,251816.47,77.665085,4.6485393e-06,0.0007699974,0.0007384025,0.000763966,0.0006032216,-6.7238404e-10,1.9134885e-07
0.000316227806,-0.08499535,0.001851441,-2.7011165e-05,0.0011636883,251129.05,77.66219,4.8676184e-06,0.0007808324,0.0007475768,0.0007742191,0.0006295691,-7.3725437e-10,1.9968799e-07
0.000331131165,-0.08900105,0.0019386968,-2.8284163e-05,0.00118001,250409.23,77.659164,5.097022e-06,0.0007921999,0.0007571889,0.0007849485,0.0006569575,-8.083834e-10,2.0835466e-07
0.000346736897,-0.09319554,0.0020300646,-2.9617155e-05,0.001197101,249655.5,77.65599,5.3372373e-06,0.0008041271,0.0007672597,0.00079617614,0.0006854165,-8.863748e-10,2.1735795e-07
0.000363078106,-0.09758772,0.0021257387,-3.101297e-05,0.0012149975,248866.25,77.65267,5.5887735e-06,0.00081664266,0.0007778115,0.00080792466,0.00071497523,-9.718906e-10,2.267068e-07
0.000380189451,-0.10218688,0.0022259217,-3.2474563e-05,0.0012337375,248039.8,77.64919,5.852164e-06,0.0008297769,0.0007888677,0.0008202179,0.00074566226,-1.0656568e-09,2.3640993e-07
0.00039810723,-0.1070028,0.0023308261,-3.4005046e-05,0.0012533605,247174.39,77.645546,6.1279684e-06,0.00084356195,0.00080045266,0.0008330806,0.0007775054,-1.1684695e-09,2.464757e-07
0.000416869448,-0.1120457,0.0024406747,-3.5607653e-05,0.0012739084,246268.2,77.64173,6.4167707e-06,0.0008580313,0.0008125921,0.0008465387,0.000810531,-1.2812013e-09,2.5691202e-07
0.000436515902,-0.117326245,0.0025557,-3.7285794e-05,0.0012954248,245319.31,77.63774,6.7191836e-06,0.00087322056,0.0008253128,0.0008606191,0.00084476394,-1.4048094e-09,2.677264e-07
0.000457088265,-0.122855656,0.0026761463,-3.9043018e-05,0.0013179551,244325.7,77.63356,7.035849e-06,0.0008891673,0.00083864323,0.00087535015,0.00088022766,-1.5403429e-09,2.7892565e-07
0.000478630174,-0.12864567,0.0028022695,-4.0883056e-05,0.0013415472,243285.25,77.62918,7.3674387e-06,0.0009059114,0.00085261307,0.00089076115,0.0009169431,-1.6889524e-09,2.9051586e-07
0.000501187321,-0.13470855,0.0029343364,-4.2809817e-05,0.0013662513,242195.78,77.624596,7.714655e-06,0.00092349475,0.0008672534,0.00090688287,0.0009549288,-1.8518995e-09,3.0250223e-07
0.000524807555,-0.14105718,0.0030726274,-4.482738e-05,0.0013921196,241054.95,77.6198,8.078236e-06,0.0009419617,0.0008825971,0.00092374714,0.0009942004,-2.0305675e-09,3.14889e-07
0.000549540976,-0.14770499,0.003217436,-4.694003e-05,0.0014192071,239860.38,77.61477,8.458951e-06,0.0009613594,0.0008986788,0.0009413875,0.0010347697,-2.226473e-09,3.276792e-07
0.000575440047,-0.15466611,0.003369069,-4.9152248e-05,0.001447571,238609.48,77.6095,8.85761e-06,0.0009817373,0.0009155342,0.00095983845,0.0010766446,-2.4412792e-09,3.408744e-07
0.000602559704,-0.1619553,0.0035278483,-5.146872e-05,0.0014772718,237299.64,77.60399,9.275056e-06,0.0010031479,0.0009332018,0.0009791364,0.0011198281,-2.6768094e-09,3.544745e-07
0.000630957471,-0.16958801,0.0036941108,-5.3894364e-05,0.0015083723,235928.08,77.59821,9.712176e-06,0.0010256472,0.00095172133,0.0009993191,0.0011643172,-2.9350629e-09,3.684778e-07
0.000660693583,-0.17758046,0.0038682087,-5.643433e-05,0.0015409387,234491.86,77.59217,1.0169897e-05,0.001049294,0.000971135,0.0010204259,0.001210104,-3.218233e-09,3.8288036e-07
0.000691831116,-0.18594958,0.004050512,-5.9094e-05,0.0015750397,232987.97,77.58584,1.0649189e-05,0.0010741507,0.0009914867,0.0010424975,0.001257172,-3.5287218e-09,3.976758e-07
0.000724436116,-0.1947131,0.0042414065,-6.1879015e-05,0.0016107479,231413.19,77.579216,1.115107e-05,0.0011002836,0.0010128231,0.0010655764,0.0013054969,-3.8691663e-09,4.12855e-07
0.000758577742,-0.20388965,0.004441298,-6.4795284e-05,0.0016481389,229764.2,77.57227,1.1676604e-05,0.0011277628,0.001035193,0.0010897074,0.0013550456,-4.242457e-09,4.284059e-07
0.000794328413,-0.21349868,0.00465061,-6.784899e-05,0.0016872922,228037.5,77.565,1.2226905e-05,0.0011566633,0.0010586479,0.0011149362,0.0014057735,-4.651761e-09,4.4431278e-07
0.000831763962,-0.22356056,0.0048697866,-7.104661e-05,0.0017282907,226229.42,77.557396,1.28031415e-05,0.0011870639,0.0010832418,0.001141311,0.0014576254,-5.100555e-09,4.6055615e-07
0.000870963795,-0.23409665,0.005099293,-7.4394935e-05,0.0017712214,224336.12,77.54942,1.3406535e-05,0.0012190485,0.0011090315,0.0011688814,0.0015105316,-5.592648e-09,4.771119e-07
0.000912011058,-0.24512929,0.0053396146,-7.7901066e-05,0.0018161754,222353.61,77.541084,1.4038365e-05,0.0012527066,0.0011360772,0.0011976996,0.0015644078,-6.132216e-09,4.93951e-07
0.00095499282,-0.25668186,0.0055912635,-8.1572434e-05,0.001863248,220277.64,77.53235,1.4699974e-05,0.001288133,0.0011644417,0.0012278189,0.0016191531,-6.723842e-09,5.1103905e-07
0.00100000025,-0.26877892,0.005854771,-8.541682e-05,0.0019125389,218103.86,77.52319,1.5392761e-05,0.0013254285,0.0011941916,0.0012592954,0.0016746465,-7.3725457e-09,5.28335e-07
0.00104712882,-0.2814461,0.006130698,-8.9442394e-05,0.001964153,215827.61,77.51362,1.6118202e-05,0.0013647006,0.0012253971,0.0012921871,0.0017307475,-8.083837e-09,5.457913e-07
0.00109647848,-0.29471022,0.006419629,-9.3657676e-05,0.0020181995,213444.1,77.503586,1.6877828e-05,0.0014060636,0.0012581315,0.0013265541,0.0017872903,-8.86375e-09,5.6335205e-07
0.00114815393,-0.3085995,0.006722177,-9.807163e-05,0.0020747932,210948.25,77.49308,1.7673256e-05,0.001449639,0.0012924727,0.0013624587,0.0018440837,-9.7189075e-09,5.8095304e-07
0.00120226476,-0.32314333,0.0070389835,-0.0001026936,0.0021340542,208334.78,77.48208,1.850617e-05,0.0014955568,0.0013285027,0.0013999653,0.0019009062,-1.0656571e-08,5.9852016e-07
0.00125892576,-0.33837262,0.00737072,-0.00010753341,0.0021961078,205598.14,77.47056,1.937834e-05,0.0015439546,0.0013663075,0.0014391406,0.001957504,-1.16846985e-08,6.159685e-07
0.00131825711,-0.35431963,0.007718092,-0.000112601294,0.0022610861,202732.52,77.4585,2.0291613e-05,0.0015949804,0.0014059787,0.0014800543,0.0020135865,-1.2812017e-08,6.332011e-07
0.00138038466,-0.3710182,0.008081835,-0.000117908035,0.0023291267,199731.86,77.44587,2.1247928e-05,0.0016487913,0.0014476121,0.0015227774,0.0020688225,-1.4048099e-08,6.501078e-07
0.00144544019,-0.38850376,0.00846272,-0.00012346487,0.0024003738,196589.77,77.43265,2.224931e-05,0.0017055551,0.0014913089,0.0015673835,0.0021228348,-1.5403431e-08,6.6656315e-07
0.00151356169,-0.40681338,0.008861556,-0.0001292836,0.0024749788,193299.6,77.4188,2.329789e-05,0.0017654515,0.0015371764,0.0016139494,0.0021751975,-1.6889528e-08,6.824258e-07
0.00158489367,-0.4259859,0.009279187,-0.00013537654,0.0025531,189854.38,77.4043,2.4395886e-05,0.0018286721,0.0015853279,0.0016625533,0.002225427,-1.8519e-08,6.9753554e-07
0.00165958741,-0.44606197,0.009716502,-0.00014175664,0.0026349025,186246.78,77.389114,2.5545627e-05,0.0018954218,0.0016358824,0.0017132763,0.0022729798,-2.0305679e-08,7.1171223e-07
0.00173780137,-0.46708426,0.010174427,-0.00014843744,0.0027205606,182469.16,77.373215,2.6749556e-05,0.0019659204,0.0016889664,0.0017662017,0.0023172428,-2.2264734e-08,7.247533e-07
0.00181970143,-0.48909724,0.010653933,-0.00015543307,0.0028102554,178513.5,77.35657,2.8010225e-05,0.0020404023,0.0017447128,0.0018214149,0.0023575271,-2.4412797e-08,7.3643105e-07
0.00190546133,-0.51214767,0.011156038,-0.0001627584,0.0029041776,174371.42,77.339134,2.9330306e-05,0.002119119,0.0018032631,0.0018790043,0.0023930604,-2.6768099e-08,7.464905e-07
0.00199526296,-0.5362845,0.011681805,-0.00017042898,0.0030025262,170034.14,77.32088,3.07126e-05,0.0022023402,0.0018647662,0.0019390598,0.0024229768,-2.9350637e-08,7.546459e-07
0.00208929682,-0.5406532,0.011956735,-0.00017179621,0.0031871127,164693.48,77.25855,3.5181332e-05,0.0023516607,0.0019718208,0.002052316,0.002662375,-3.2545437e-08,8.247161e-07
0.00218776236,-0.5440666,0.012229311,-0.00017285766,0.0033849312,159056.75,77.19089,4.0028495e-05,0.0025104394,0.0020873807,0.0021735646,0.002893513,-3.5579635e-08,8.9054384e-07
0.00229086843,-0.54764086,0.012514734,-0.00017396912,0.0035920728,153154.36,77.12004,4.51041e-05,0.0026755682,0.0022096196,0.0023003588,0.0031003268,-3.8380506e-08,9.4706644e-07
0.00239883375,-0.5513835,0.012813608,-0.00017513298,0.0038089768,146973.8,77.045845,5.0418912e-05,0.0028472373,0.0023389717,0.0024329433,0.0032782718,-4.0900733e-08,9.926484e-07
0.00251188731,-0.5553026,0.013126568,-0.00017635169,0.004036103,140501.97,76.968155,5.59842e-05,0.0030256344,0.002475902,0.002571573,0.0034222617,-4.308728e-08,1.0254616e-06
0.00263026893,-0.5594064,0.013454276,-0.00017762784,0.0042739334,133725.11,76.88681,6.181177e-05,0.003210946,0.002620911,0.002716513,0.0035266108,-4.4880775e-08,1.043465e-06
0.00275422969,-0.5637036,0.01379743,-0.00017896412,0.0045229723,126628.88,76.80163,6.791399e-05,0.003403353,0.002774536,0.0028680388,0.0035849735,-4.6214826e-08,1.0443828e-06
0.00288403256,-0.5682033,0.014156755,-0.0001803634,0.004783748,119198.22,76.712425,7.4303796e-05,0.0036030326,0.002937355,0.0030264386,0.00359027,-4.7015305e-08,1.0256792e-06
0.00301995284,-0.572915,0.014533017,-0.0001818286,0.005056814,111417.35,76.619026,8.0994745e-05,0.0038101543,0.0031099904,0.0031920094,0.0035346143,-4.719952e-08,9.845327e-07
0.00316227885,-0.57784885,0.014927008,-0.00018336286,0.005342749,103269.79,76.521225,8.8001034e-05,0.004024878,0.0032931112,0.0033650608,0.0034092295,-4.667534e-08,9.1780504e-07
0.00331131247,-0.5830152,0.01533957,-0.00018496942,0.00564216,94738.24,76.41881,9.533751e-05,0.0042473553,0.0034874382,0.0035459152,0.0032043548,-4.5340176e-08,8.2200984e-07
0.00346736984,-0.58842504,0.015771575,-0.00018665173,0.005955681,85804.62,76.31157,0.00010301975,0.0044777216,0.0036937478,0.0037349048,0.0029091456,-4.3079957e-08,6.9327626e-07
0.00363078196,-0.5940898,0.01622394,-0.00018841328,0.006283978,76449.96,76.19928,0.00011106404,0.0047160983,0.003912877,0.0039323764,0.00251156,-3.9767915e-08,5.273095e-07
0.00380189546,-0.6000216,0.016697623,-0.00019025787,0.0066277473,66654.43,76.08169,0.00011948745,0.00496259,0.00414573,0.004138689,0.001998239,-3.5263277e-08,3.1934815e-07
0.0039810733,-0.6062329,0.01719363,-0.0001921894,0.0069877184,56397.258,75.958565,0.00012830783,0.005217277,0.00439328,0.0043542143,0.0013543696,-2.9409838e-08,6.411599e-08
0.00416869552,-0.60700953,0.017446587,-0.00019115901,0.0072922297,53300.082,75.75556,0.00014211773,0.005456991,0.004589717,0.0045234626,0.0012873396,-2.5868522e-08,-3.231587e-08
0.00436516011,-0.60714984,0.017680166,-0.0001897214,0.007602582,50954.906,75.534294,0.00015711579,0.005700398,0.004792056,0.004693963,0.0012684227,-2.123737e-08,-1.2676956e-07
0.00457088379,-0.60729676,0.017924752,-0.00018821603,0.007927562,48499.207,75.3026,0.00017282071,0.0059498865,0.005008866,0.00487235,0.0012169438,-1.4881685e-08,-2.4430457e-07
0.00478630293,-0.6074507,0.018180866,-0.00018663972,0.008267859,45927.773,75.05998,0.00018926576,0.006205223,0.005241306,0.0050589815,0.0011283124,-6.574862e-09,-3.8780598e-07
0.00501187447,-0.60761184,0.018449051,-0.00018498913,0.008624192,43235.15,74.80593,0.00020648586,0.0064661135,0.005490633,0.0052542286,0.0009974275,3.934392e-09,-5.604684e-07
0.00524807686,-0.6077805,0.018729873,-0.00018326074,0.008997318,40415.63,74.53991,0.0002245175,0.0067321924,0.005758216,0.0054584797,0.00081862416,1.6924592e-08,-7.65827e-07
0.00549541113,-0.6079572,0.01902393,-0.00018145089,0.0093880305,37463.227,74.261345,0.00024339896,0.0070030214,0.0060455436,0.005672143,0.00058561604,3.2704236e-08,-1.0077923e-06
0.00575440191,-0.6081422,0.019331848,-0.00017955575,0.009797156,34371.684,73.96966,0.00026317028,0.0072780717,0.0063542337,0.0058956384,0.00029143208,5.161484e-08,-1.2906872e-06
0.00602559854,-0.6081768,0.019617267,-0.00017747906,0.010215022,31330.225,73.65816,0.0002839682,0.007552401,0.006677584,0.006122361,-4.2185336e-05,7.305425e-08,-1.6037638e-06
0.00630957628,-0.6066143,0.01954432,-0.00017437777,0.010546682,30112.365,73.271065,0.00030669908,0.0077881413,0.0069394456,0.0062888893,-0.00012890785,8.763363e-08,-1.7965265e-06
0.00660693749,-0.60497814,0.019467939,-0.00017113035,0.0108939735,28837.11,72.86574,0.00033050124,0.008027874,0.007221808,0.006463339,-0.00023295885,1.0428732e-07,-2.008603e-06
0.00691831289,-0.6032649,0.019387957,-0.00016772987,0.011257632,27501.752,72.4413,0.00035542515,0.008271102,0.007526424,0.006646093,-0.00035643243,1.2324692e-07,-2.2418903e-06
0.00724436297,-0.6014709,0.019304205,-0.00016416915,0.011638429,26103.46,71.996864,0.00038152369,0.008517237,0.007855204,0.0068375473,-0.00050164474,1.4476785e-07,-2.4984704e-06
0.00758577932,-0.5995923,0.019216506,-0.0001604406,0.012037173,24639.271,71.53148,0.0004088522,0.008765591,0.008210235,0.0070381225,-0.0006711563,1.6913172e-07,-2.780627e-06
0.00794328612,-0.59762526,0.019124676,-0.00015653632,0.012454709,23106.076,71.04416,0.0004374687,0.009015363,0.008593793,0.007248258,-0.00086779613,1.9664895e-07,-3.0908673e-06
0.0083176417,-0.59482616,0.018762581,-0.00015203997,0.012806515,22246.412,70.490524,0.00046460656,0.009233265,0.008913502,0.0074196626,-0.0010092757,2.1487145e-07,-3.3480694e-06
0.00870964012,-0.5917569,0.018333705,-0.00014725538,0.013158934,21485.668,69.90269,0.0004924948,0.009448133,0.009238515,0.0075903316,-0.001151529,2.321934e-07,-3.6091947e-06
0.00912011286,-0.588543,0.017884618,-0.00014224534,0.013527961,20689.072,69.287155,0.0005216974,0.009665624,0.009587041,0.0077693877,-0.0013104003,2.5086874e-07,-3.8899293e-06
0.00954993059,-0.58517766,0.017414363,-0.00013699915,0.013914382,19854.932,68.64261,0.00055227627,0.009885134,0.0099609755,0.007957259,-0.001487629,2.7101308e-07,-4.1919006e-06
0.010000005,-0.58165365,0.016921945,-0.00013150572,0.014319012,18981.486,67.96768,0.0005842962,0.010105967,0.010362385,0.008154398,-0.0016851287,2.9275236e-07,-4.516881e-06
0.0104712908,-0.5770612,0.016162818,-0.00012555627,0.014656797,18518.9,67.20772,0.0006116777,0.010293632,0.010686469,0.008319945,-0.0018672467,3.109856e-07,-4.761407e-06
0.0109647876,-0.5722523,0.015367915,-0.00011932643,0.0150105,18034.514,66.41194,0.00064034964,0.010484023,0.011031645,0.008493828,-0.0020678453,3.3051126e-07,-5.0206104e-06
0.0114815421,-0.56721675,0.01453555,-0.00011280299,0.015380873,17527.299,65.57866,0.00067037286,0.010676678,0.011399469,0.008676493,-0.002288751,3.514321e-07,-5.295486e-06
0.0120226506,-0.561905,0.013657212,-0.0001059742,0.015765503,17006.465,64.704315,0.0007014656,0.010869651,0.01178766,0.008867135,-0.0025299892,3.7350654e-07,-5.582023e-06
0.0125892607,-0.5554113,0.012575845,-9.8873716e-05,0.01609154,16707.574,63.745872,0.00072574406,0.011031892,0.012104656,0.009036849,-0.00274574,3.88496e-07,-5.761677e-06
0.0131825744,-0.54861146,0.011443514,-9.143859e-05,0.016432945,16394.598,62.742256,0.0007511667,0.011196938,0.012440566,0.009215224,-0.002980851,4.0433974e-07,-5.9488275e-06
0.01380385,-0.5414912,0.010257818,-8.365306e-05,0.01679044,16066.87,61.69134,0.0007777875,0.01136445,0.0127966665,0.009402731,-0.0032371213,4.2109238e-07,-6.1437327e-06
0.0144544055,-0.5333607,0.008914388,-7.577604e-05,0.017113881,15831.872,60.579823,0.0007968103,0.01151447,0.013109639,0.009587119,-0.0034660401,4.3074564e-07,-6.230485e-06
0.0151356207,-0.5245421,0.0074616047,-6.7652305e-05,0.01742956,15634.695,59.41091,0.00081272825,0.0116595775,0.013410745,0.009775016,-0.0036897573,4.3716506e-07,-6.265714e-06
0.0158489406,-0.51530784,0.005940354,-5.9145706e-05,0.017760117,15428.226,58.18691,0.0008293963,0.0118086925,0.013728422,0.00997235,-0.003930504,4.4379524e-07,-6.2988565e-06
0.0165958783,-0.50480926,0.0042447587,-5.0872404e-05,0.018057136,15293.678,56.90088,0.00083921617,0.01194569,0.013996117,0.010165066,-0.004141955,4.4837677e-07,-6.208188e-06
0.017378018,-0.49359575,0.002442004,-4.237755e-05,0.018355116,15174.463,55.55308,0.0008474724,0.012083525,0.014259558,0.010363383,-0.0043544127,4.5255933e-07,-6.077317e-06
0.0181970189,-0.4816029,0.000535836,-3.378635e-05,0.018655404,15066.096,54.14022,0.0008556309,0.012222878,0.014521791,0.010564976,-0.0045727636,4.574063e-07,-5.9125973e-06
0.019054618,-0.46821553,-0.001521165,-2.5795234e-05,0.018931048,15007.055,52.65565,0.00086256466,0.012355482,0.014748851,0.010755123,-0.0047790664,4.6406956e-07,-5.6572335e-06
0.0199526346,-0.45419717,-0.0036751097,-1.7427512e-05,0.019219683,14945.2295,51.10112,0.00086982513,0.012493486,0.014987066,0.010954602,-0.004998008,4.710977e-07,-5.3846074e-06
0.0208929734,-0.43852532,-0.005970328,-1.0416453e-05,0.019484542,14928.961,49.48255,0.0008756552,0.012626487,0.015192769,0.011143713,-0.005198666,4.8251775e-07,-5.0185963e-06
0.021877629,-0.42205966,-0.008375924,-3.1722277e-06,0.019759808,14914.616,47.788216,0.0008816616,0.012764588,0.01540591,0.011340971,-0.0054093753,4.948167e-07,-4.6254722e-06
0.02290869,-0.40389493,-0.010913281,2.4386409e-06,0.020023655,14934.836,46.05019,0.0008832904,0.012901286,0.015594514,0.011541913,-0.0056032827,5.110638e-07,-4.162046e-06
0.0239883435,-0.38474393,-0.01357281,8.035471e-06,0.020296501,14960.977,44.235348,0.00088433875,0.013043273,0.015787132,0.01175157,-0.0058027813,5.285783e-07,-3.668875e-06
0.0251188794,-0.3634943,-0.016371595,1.143901e-05,0.02056718,15024.139,42.41647,0.0008702234,0.013192887,0.015933746,0.011992063,-0.0059495294,5.5554364e-07,-3.0945353e-06
0.0263026958,-0.34083858,-0.01930118,1.4312121e-05,0.02084921,15098.846,40.546616,0.0008524626,0.0133562675,0.016073886,0.0122479005,-0.006087608,5.8552166e-07,-2.4960777e-06
0.0275423038,-0.31592155,-0.02236502,1.5296602e-05,0.021140741,15202.001,38.691845,0.00082528684,0.013545146,0.01618253,0.012528863,-0.0061965575,6.229349e-07,-1.8555272e-06
0.0288403328,-0.2886314,-0.025524592,1.4351601e-05,0.021441665,15325.739,36.87273,0.00079869374,0.013760007,0.016279422,0.0128150005,-0.006315108,6.5921927e-07,-1.1839178e-06
0.0301995359,-0.259098,-0.028781697,1.1707976e-05,0.021750959,15465.468,35.072964,0.00077264133,0.013994918,0.016368605,0.013105495,-0.0064351065,6.9201883e-07,-4.875135e-07
0.0316227964,-0.2265088,-0.032048527,5.7314146e-06,0.022054551,15619.037,33.400703,0.0007498116,0.01424683,0.016436424,0.013386411,-0.0065614097,7.1184206e-07,2.787399e-07
0.033113133,-0.19099972,-0.035280533,-3.869863e-06,0.02233077,15764.0625,31.878489,0.0007301684,0.014496929,0.016474314,0.013643382,-0.0066794883,7.1188094e-07,1.1236334e-06
0.0346737071,-0.15265563,-0.03845424,-1.7401862e-05,0.022559607,15882.236,30.523201,0.0007143486,0.014729009,0.016473768,0.0138622,-0.0067800274,6.8701746e-07,2.0505704e-06
0.0363078287,-0.11141928,-0.041506268,-3.5879777e-05,0.02270511,15946.646,29.398485,0.0007044246,0.0149187045,0.016415462,0.014015873,-0.006852494,6.2527135e-07,3.0808642e-06
0.0380189642,-0.067516856,-0.044367142,-6.048234e-05,0.02271413,15919.702,28.574825,0.00070405286,0.015028327,0.016273526,0.01406378,-0.0068782824,5.055059e-07,4.233932e-06
0.0398107429,-0.021913733,-0.046945777,-9.285798e-05,0.022506015,15762.764,28.168407,0.0007208884,0.014997079,0.016005483,0.013941146,-0.006838123,2.9835599e-07,5.5038004e-06
0.0416869657,0.024178805,-0.049252458,-0.00013230594,0.022093344,15511.566,28.19478,0.0007551428,0.014829206,0.01562159,0.013658029,-0.006749632,1.478255e-08,6.8343365e-06
0.043651612,0.06989092,-0.05130877,-0.00017828202,0.02151175,15204.729,28.745047,0.0008019373,0.014550706,0.015147099,0.013246827,-0.0066150003,-3.302336e-07,8.116475e-06
0.0457088494,0.114810765,-0.053150743,-0.00022979613,0.02081612,14874.954,29.891068,0.0008484258,0.014199506,0.014594494,0.0127625065,-0.006417129,-7.049652e-07,9.199753e-06
0.0478630413,0.1590287,-0.0547508,-0.0002860425,0.020036748,14530.912,31.666689,0.0008740475,0.013790127,0.013955408,0.012251244,-0.00609159,-1.064208e-06,9.8773e-06
0.0501187572,0.20266718,-0.0560641,-0.00034631582,0.019174183,14154.453,34.10496,0.0008805219,0.013323289,0.013240607,0.011708478,-0.0056569064,-1.3910148e-06,1.0051825e-05
0.0524807817,0.24532974,-0.057045046,-0.00040855168,0.018229695,13718.233,37.20146,0.0008903161,0.012804196,0.012473751,0.011106022,-0.0051730922,-1.7073534e-06,9.7411985e-06
0.054954125,0.286495,-0.057715088,-0.00046967698,0.017219612,13210.496,40.89608,0.0009057792,0.012231775,0.011678295,0.010452604,-0.0046315673,-1.9992544e-06,8.90924e-06
0.0575440334,0.32569376,-0.0581114,-0.00052673754,0.01616189,12626.963,45.15719,0.0009204357,0.011611916,0.010869177,0.009768033,-0.004043657,-2.2403947e-06,7.5619996e-06
