x_over_c	Cp_RANS_SST	Cp_LES	Cf_RANS_SST	Cf_LES
-1.451495238095238	0.009178570629236726	-0.0018692391319715122	0.0025100254077553394	0.002734427702070003
-1.4454952380952382	0.009163240064987716	-0.001892517829116215	0.0025098919534419636	0.002733364022373268
-1.4394976190476192	0.009148126363997942	-0.0019095447312346147	0.0025097418173394164	0.002732675662316047
-1.4335	0.009133246208056577	-0.0019346043364904953	0.0025096083630260406	0.002732972401114579
-1.4275023809523808	0.009118599597163615	-0.001982799424165845	0.0025094582269234935	0.0027319865212486055
-1.421504761904762	0.009104186531319064	-0.0019782425703588416	0.002509308090820946	0.002731428872322874
-1.4155071428571429	0.009090007010522918	-0.001996456206140985	0.0025091746365075705	0.002730658014869087
-1.4095095238095239	0.009076077716564351	-0.0020028710049317584	0.0025090245004050233	0.0027323053867644004
-1.4035119047619047	0.009062398649443363	-0.0020145970846382577	0.0025088910460916475	0.0027336143262449227
-1.397511904761905	0.009048986490949129	-0.002046140299199035	0.0025087409099891003	0.002734932735765848
-1.3915142857142857	0.009035841241081642	-0.0020499993044505943	0.0025085907738865527	0.0027339952116589373
-1.3855166666666667	0.009022962899840907	-0.002055387273171529	0.002508440637784005	0.002734040794953977
-1.3795190476190475	0.009010351467226924	-0.002074243592001258	0.0025082905016814575	0.002733931212782041
-1.3735214285714288	0.008998040306818035	-0.0020902284846049187	0.0025081403655789103	0.0027332507152237127
-1.3675238095238096	0.00898601273682507	-0.0020982417133707837	0.002507973547687191	0.00273355911292324
-1.3615261904761906	0.0089742854390372	-0.0021358698458701386	0.0025078234115846437	0.0027340667122481856
-1.3555285714285714	0.008962875095243593	-0.0021422690582075694	0.002507673275482096	0.002733286128506337
-1.3495285714285716	0.008951765023655084	-0.0021515589358838965	0.0025075064575903767	0.002734332983118945
-1.3435309523809524	0.008940988587850014	-0.0021591291998313295	0.0025073396396986572	0.0027350752488309094
-1.3375333333333335	0.008930545787828382	-0.002167458484766583	0.002507172821806938	0.002735518477053255
-1.3315357142857143	0.008920436623590189	-0.002193060205660834	0.002507006003915219	0.002735864927959243
-1.3255380952380955	0.008910694458713779	-0.0022025857494257263	0.0025068391860234994	0.0027341748026925784
-1.3195404761904763	0.008901302611409978	-0.0022101564485829577	0.00250667236813178	0.0027342339741813775
-1.3135428571428571	0.008892277763467961	-0.0022225704671164307	0.0025064888684508888	0.002734459478559524
-1.3075452380952381	0.008883619914887727	-0.0022322699563638547	0.0025063053687699975	0.0027345887857870704
-1.301547619047619	0.008875362429247618	-0.0022463672499183946	0.0025061218690891063	0.00273420286920429
-1.2955476190476192	0.008867505306547637	-0.002287782642002838	0.002505955051197387	0.0027338044108207935
-1.28955	0.008860065228576953	-0.0022788440049184206	0.0025057548697273234	0.0027323695126439626
-1.283552380952381	0.008853025513546397	-0.0022931864626560047	0.0025055713700464326	0.002731405609426641
-1.2775547619047618	0.008846419525034309	-0.0023080857768575202	0.002505371188576369	0.002730206480848127
-1.271557142857143	0.008840263944829865	-0.002320170761515505	0.002505171007106306	0.0027296936812488313
-1.2655595238095239	0.008834558772933064	-0.002336869949547316	0.0025049708256362426	0.002731014156492176
-1.2595619047619049	0.008829320691133076	-0.0023341895747558588	0.0025047706441661795	0.002729626486822096
-1.2535642857142857	0.008824549699429902	-0.0023326129891607958	0.002504570462696116	0.00272997595049751
-1.247564285714286	0.008820295843191057	-0.002335001351875452	0.0025043535994368807	0.0027299795859240875
-1.2415666666666667	0.008816542440627372	-0.002342986183965334	0.002504136736177646	0.002730709196251118
-1.2355690476190477	0.008813306173528017	-0.0023465734939590592	0.0025039031911292388	0.0027309409795740042
-1.2295714285714285	0.008810603723682163	-0.002376799582545534	0.0025036863278700035	0.00273089158070292
-1.2235738095238098	0.008808468454668155	-0.002372513715517621	0.0025034527828215964	0.0027288930506003473
-1.2175761904761906	0.008806900366485994	-0.0023930277290952593	0.0025032192377731893	0.0027282359097822342
-1.2115785714285714	0.008805916140924849	-0.0023905578557270545	0.0025029690109356103	0.002728511471900101
-1.2055809523809524	0.008805532459773894	-0.002388199082207942	0.0025027354658872032	0.0027281790531046637
-1.1995809523809526	0.008805766004822302	-0.0024098387714425276	0.002502485239049624	0.0027280176557570378
-1.1935833333333334	0.008806650139648415	-0.0024131418769623185	0.0025022350122120454	0.002725689990408534
-1.1875857142857142	0.008808184864252232	-0.0024076140767311646	0.002501968103585294	0.00272579290050737
-1.1815880952380953	0.008810403542212101	-0.0024044427740783103	0.0025017178767477153	0.002725820679709719
-1.1755904761904763	0.008813306173528017	-0.0024042713835472473	0.0025014342863317923	0.002725792715401824
-1.1695928571428573	0.008816942803567498	-0.002410256096413226	0.002501167377705041	0.0027253597383704786
-1.1635952380952381	0.008821313432330545	-0.0024439990743164992	0.0025008671054999464	0.0027239049497371714
-1.1575976190476192	0.008826451423395503	-0.0024291725116591294	0.0025005835150840234	0.002722556078544072
-1.1515976190476191	0.008832356776762368	-0.0024275425499072764	0.0025002999246681004	0.002722234468248626
-1.1456000000000002	0.00883909621958783	-0.0024240706069510207	0.0024999829706738334	0.002721691291650568
-1.139602380952381	0.008846653070082717	-0.0024265006012513736	0.002499699380257911	0.002721610356390545
-1.133604761904762	0.008855060691825373	-0.0024394444070819556	0.002499365744474472	0.002721977950083525
-1.1276071428571428	0.008864369130183312	-0.002426143409091259	0.0024990487904802054	0.002721077207697607
-1.1216095238095238	0.008874578385156536	-0.002411186423505629	0.002498731836485939	0.0027205836893597728
-1.1156119047619049	0.00888572182032339	-0.002404743125542513	0.0024983982007024995	0.002720047989241112
-1.1096142857142857	0.008897832799262215	-0.0023990727557270386	0.0024980478831298893	0.0027196977121681848
-1.1036142857142857	0.008910944685551358	-0.0024006907171480237	0.0024976975655572786	0.0027181541110884084
-1.0976166666666667	0.008925074160979986	-0.0024208805547490495	0.002497347247984668	0.0027171503903327104
-1.0916190476190477	0.008940254589126449	-0.002396285589126028	0.0024969635668337133	0.0027167785889911106
-1.0856214285714285	0.008956519333569087	-0.0023936279362429046	0.002496596567471931	0.002716688231935018
-1.0796238095238095	0.008973918439675417	-0.0023743572513916142	0.002496212886320976	0.00271642007790374
-1.0736261904761906	0.008992468589234609	-0.002351158538233519	0.002495829205170022	0.00271661967967543
-1.0676285714285716	0.009012203145825008	-0.002341199700966992	0.0024954288422298953	0.002717722752869104
-1.0616309523809524	0.009033172154814133	-0.0023277052674811004	0.0024950117975005965	0.002715674956839345
-1.0556309523809524	0.009055408979780324	-0.0023192703009260246	0.0024945947527712986	0.00271547004881166
-1.0496333333333334	0.009078946984301924	-0.002302766657519479	0.002494161026252828	0.002714551363289644
-1.0436357142857144	0.009103836213746453	-0.0022755409768477385	0.002493727299734358	0.0027144390433927646
-1.0376380952380952	0.009130110031692252	-0.0022620293648813326	0.0024932768914267154	0.0027147514866180766
-1.0316404761904763	0.009157801801717665	-0.0022707998193927455	0.002492826483119073	0.0027141799515038945
-1.025642857142857	0.009186978250979382	-0.002226458702511316	0.0024923427112330874	0.0027121764602635163
-1.019645238095238	0.009217672743055743	-0.002194388798708322	0.002491875621136273	0.0027119406204277104
-1.0136476190476191	0.009249935323314267	-0.002159904237368049	0.002491375167461115	0.002712244279779228
-1.0076500000000002	0.00928381603712247	-0.0021366176070202005	0.0024908747137859567	0.0027116377233164612
-1.00165	0.009319364929847865	-0.0021188306104368655	0.0024903742601107984	0.0027110904470335727
-0.995652380952381	0.009356632046857969	-0.0020784098591833636	0.0024898237610681247	0.0027085257774943604
-0.989654761904762	0.0093956674335203	-0.0020485986071546035	0.002489289943814623	0.0027068680338321062
-0.9836571428571429	0.009436537816991542	-0.002023885218630368	0.0024887394447719487	0.002705372847262092
-0.9776595238095239	0.009479293242639214	-0.001978915958311296	0.002488172263940103	0.0027047984408120496
-0.9716619047619048	0.00952398375583083	-0.0019439736648164437	0.002487605083108257	0.0027040285495449597
-0.9656642857142858	0.009570692765512251	-0.0019277630031308175	0.0024870045386980676	0.002703724473750707
-0.9596666666666667	0.009619470317050991	-0.0018661651906932697	0.002486387312498706	0.0027031276040781816
-0.9536666666666668	0.00967036645581457	-0.0018292358821306665	0.0024857700862993444	0.0027020083255585607
-0.9476690476190477	0.009723481272538014	-0.0017828935203941403	0.0024851361783108108	0.0027008712445228474
-0.9416714285714286	0.009778848130799668	-0.0017294967714319438	0.0024844855885331053	0.002700362816047268
-0.9356738095238096	0.009836567121334567	-0.0016947857966833476	0.0024838183169662276	0.0027002373452399407
-0.9296761904761904	0.009896704971299396	-0.001637816531336454	0.0024831176818210067	0.0026989096838785334
-0.9236785714285715	0.009959311726061671	-0.0015798752009554755	0.002482417046675785	0.0026986453015942686
-0.9176809523809524	0.010024504158145596	-0.0015260496703028664	0.002481699729741392	0.0026987713768181604
-0.9116833333333334	0.010092332312918688	-0.0014723096749751168	0.002480965731017827	0.002698305465993332
-0.9056833333333333	0.010162896281115977	-0.0014174952917630245	0.0024801983687159175	0.002697101861555887
-0.8996857142857143	0.010236262789894151	-0.0013748278119450233	0.0024794143246248367	0.0026970945908507357
-0.8936880952380952	0.010312531929988242	-0.0012730227053709515	0.0024786135987445836	0.002697270341843248
-0.8876904761904763	0.01039180379213328	-0.001203912191222016	0.002477812872864331	0.0026965292606366607
-0.8816928571428572	0.01047416178527513	-0.0011333870243195325	0.002476978783405734	0.0026948745268585506
-0.8756952380952382	0.010559689318359645	-0.0010495053059944547	0.0024761113303687935	0.0026949240650373687
-0.8696976190476191	0.010648519845700205	-0.000984750772959188	0.0024752271955426806	0.0026946346333258024
-0.8637000000000001	0.010740720094453492	-0.00090340219932761	0.002474326378927396	0.0026919996079544906
-0.8577	0.010836406837143717	-0.0008161981845939359	0.0024733921987337678	0.00269053266499437
-0.851702380952381	0.010935713528084253	-0.0007290157742252156	0.0024724413367509675	0.0026884945260193895
-0.845704761904762	0.011038723576220957	-0.0006364487900233601	0.0024714737929789955	0.002687493711306852
-0.839707142857143	0.011145553754078033	-0.0005391257921869455	0.002470472885628679	0.0026870310606807576
-0.8337095238095239	0.011256337515968861	-0.00046324380580800985	0.002469438614700019	0.002686840060953835
-0.8277119047619047	0.011371208316206811	-0.00033769212826393886	0.0024683709801930154	0.00268744675072675
-0.8217142857142857	0.011490266245526919	-0.00023196841092272774	0.0024672866638968394	0.0026876622468443643
-0.8157166666666666	0.011613661440031729	-0.00011486202331738487	0.0024661856658114915	0.002685769238449419
-0.8097166666666668	0.011741527354034617	1.1453096933869563e-05	0.0024650346223586282	0.002684470018813726
-0.8037190476190476	0.011873997441848961	0.00012515393143995977	0.0024638668971165923	0.0026845189612505374
-0.7977214285714286	0.012011221839577306	0.0002571571928871974	0.0024626658082962127	0.002681939630426677
-0.7917238095238095	0.0121533506833222	0.0003977209430849737	0.00246143135589749	0.0026799456935578717
-0.7857261904761905	0.012300534109186191	0.0005360000368778844	0.002460146858131251	0.002678696853043464
-0.7797285714285714	0.012452922253271825	0.0006822786050394744	0.00245884567857584	0.0026782138969632854
-0.7737309523809525	0.012610698615259996	0.0008277009115713009	0.002457511135442085	0.002676868823562798
-0.7677333333333334	0.012773996649464076	0.0009519777627239477	0.002456126546940814	0.0026749677489282366
-0.7617357142857144	0.012943016537354132	0.001128966908083657	0.0024547252766503715	0.00267288816583075
-0.7557357142857143	0.01311794177861105	0.0012944538684913488	0.002453257279203241	0.0026720685629745807
-0.7497380952380953	0.013298939191126555	0.00146044746496055	0.002451772599966939	0.0026702266389798165
-0.7437404761904762	0.01348620895637071	0.0016388673855571795	0.0024502378753631206	0.0026694508152214844
-0.7377428571428573	0.013679917892235228	0.001803144072646175	0.0024486531053917867	0.0026686626368278054
-0.7317452380952382	0.013880316225557692	0.001990563062480874	0.0024470349718421092	0.002665466653226138
-0.725747619047619	0.014087570774229825	0.002186697509203261	0.0024453667929249154	0.002664319573526745
-0.71975	0.014301915083300032	0.002384972151539112	0.002443648568640206	0.0026635662855371313
-0.7137523809523809	0.014523549334238372	0.0026003874305772904	0.002441896980777153	0.0026626871207204084
-0.707752380952381	0.014752723753882428	0.002826746871450182	0.002440078665757412	0.002661661193176037
-0.701754761904762	0.014989655205491434	0.003031031188109027	0.002438226987159327	0.0026618287318916608
-0.6957571428571429	0.015234593915902967	0.0032865874838692586	0.0024363085814045546	0.002660583749100167
-0.6897595238095238	0.015487773430165441	0.0035300046169714945	0.0024343401302822656	0.002660000708659629
-0.6837619047619048	0.0157494606569056	0.003793848877682105	0.0024323216337924615	0.0026593007250740814
-0.6777642857142857	0.016019905822961023	0.004054979663388278	0.0024302530919351416	0.0026576736086601107
-0.6717666666666667	0.016299375836958466	0.0043109666751867965	0.0024281178229211336	0.002657448546560888
-0.6657690476190476	0.01658815428931385	0.00460051646229883	0.002425915826750438	0.002654238398416341
-0.6597690476190476	0.01688647472507558	0.004883048225660936	0.002423647103423055	0.0026511534135773736
-0.6537714285714286	0.017194754188972955	0.005173753042419162	0.002421311652938984	0.002648969741009609
-0.6477738095238096	0.017513042726373496	0.005491166256675685	0.002418926157087397	0.0026472892200011845
-0.6417761904761905	0.01784200760884407	0.005795722215704107	0.0024164739340791224	0.0026444116397912744
-0.6357785714285715	0.018181315200601244	0.006095278623835265	0.0024139383021249882	0.0026411225549814164
-0.6297809523809524	0.018532800498453936	0.006466832166999599	0.00241136930659251	0.0026387306726286942
-0.6237833333333335	0.018893127144567753	0.006813959549709258	0.0024086501749574847	0.0026369642823655393
-0.6177857142857143	0.019270802851420382	0.00717522369768246	0.0024060478158466625	0.0026350248475445165
-0.6117857142857144	0.0196466435614641	0.007549926412866814	0.002402894957693167	0.0026330840243579488
-0.6057880952380953	0.020066691012813446	0.007925189323321969	0.0024007596886791585	0.0026298696621782323
-0.5997904761904763	0.020430520834653368	0.00833117945247462	0.002398490965351775	0.002624934762205023
-0.5937928571428571	0.020827380599053723	0.008743192551713462	0.0023936866100702577	0.0026219430154589543
-0.5877976190476191	0.021332171539396504	0.00916383780770134	0.0023899165257174003	0.0026183414220830115
-0.5818023809523809	0.02178658347644004	0.009602421791392495	0.00238741425734161	0.002615283063719491
-0.5758095238095239	0.022249169490177825	0.01004934410641975	0.002384378171712318	0.002611485640783976
-0.5698166666666667	0.022734109101406	0.010493923536447767	0.0023810418138779307	0.0026084096908271493
-0.5638238095238095	0.023233728687105482	0.010991601919626844	0.0023776387288868554	0.002604580941872993
-0.5578333333333334	0.023748028247276266	0.011496472274904704	0.0023741021895824052	0.0026013320792094455
-0.5518452380952381	0.024278842778727265	0.012013096843582332	0.0023704655595429233	0.0025989972701101352
-0.5458571428571428	0.024826505917241923	0.012551253167332204	0.0023667288387684096	0.0025959087155300025
-0.5398690476190476	0.02539151811649539	0.013090087877889305	0.0023628586636805205	0.0025928412132890577
-0.5338857142857143	0.025974379830162833	0.013673594709461731	0.0023588883978575997	0.0025870555420464385
-0.5279	0.026575925147702843	0.01426302332506005	0.002354818041299647	0.0025828742380626887
-0.5219166666666667	0.027196154069115422	0.014865335956899853	0.002350597548639148	0.002579233336299205
-0.5159357142857143	0.02783690159120948	0.015495954740640572	0.002346276965243616	0.0025760401314041405
-0.509954761904762	0.02849549862771751	0.016143132060097275	0.002341839609323881	0.0025731722534360828
-0.5039761904761905	0.029175114718582182	0.016791752586416086	0.0023372187537232547	0.0025712908966569487
-0.4979976190476191	0.029877918496395837	0.017494368832082243	0.0023324310802309094	0.002567596856365911
-0.4920214285714286	0.030602909053808174	0.01820542348831018	0.002327543316003532	0.0025645909131612695
-0.4860452380952381	0.03135058684449434	0.018936626880705854	0.0023225054156736074	0.0025608034867243452
-0.4800714285714286	0.032121952775804666	0.019697544700020088	0.0023173340610303074	0.002556925595746159
-0.47409761904761905	0.03291734048352257	0.02047305643452124	0.0023119958884952876	0.002552947162919459
-0.46812619047619053	0.033738084510781814	0.02127884404133498	0.0023064908980685492	0.002546856852416611
-0.4621547619047619	0.03458451849336584	0.022110383380543785	0.002300835771539263	0.0025416744435743776
-0.4561857142857143	0.03545747652073325	0.02296319499315349	0.002294997145329085	0.0025370851613455104
-0.4502166666666667	0.03635779268234263	0.02385205165183547	0.002288991701227188	0.0025316063542729543
-0.44425000000000003	0.03728646788554431	0.024756460613028594	0.0022828194392335716	0.002526386868104191
-0.4382857142857143	0.03824416940190514	0.025681121490023173	0.0022764469957698924	0.0025210224436349447
-0.4323214285714286	0.03923189813877547	0.02667155807126002	0.0022698910526253216	0.0025149012263012862
-0.4263571428571429	0.04025032136772216	0.027675785559319047	0.0022631349280106874	0.002508601053143716
-0.4203952380952381	0.041300773631878965	0.028710981125523668	0.0022561619401368182	0.0025024829325366385
-0.4144357142857143	0.0423842558385962	0.029779839525203473	0.0022490054525820574	0.0024969849045329315
-0.4084761904761905	0.04350143525944076	0.030857217328329103	0.00224161541997889	0.0024893347202991404
-0.40251904761904767	0.04465364643754637	0.03199240200878641	0.0022339918423273154	0.002480668354095761
-0.3965619047619048	0.045841890280263364	0.03315969659523328	0.0022261514014165055	0.002472506686347633
-0.3906071428571429	0.047067167694942055	0.03435778532977706	0.0022180607336681167	0.0024638139483739775
-0.38465476190476194	0.04833098004260793	0.035606931430674546	0.0022097031572929763	0.0024571006766753154
-0.37870238095238096	0.049634495048502994	0.03688620868013166	0.0022011120358694297	0.0024487460950388352
-0.37275	0.050978546802085876	0.038185073386076164	0.0021922373240299596	0.002439955204465477
-0.3668	0.05236430302859859	0.03955985636721289	0.002183045658196223	0.0024304596140396323
-0.360852380952381	0.05379493326798382	0.04096696752505504	0.0021736037655249074	0.0024223899692506433
-0.3549047619047619	0.05526876934132435	0.042420832581779054	0.002163844918859325	0.00241301845669143
-0.34895952380952383	0.05678948124223804	0.0439267284289368	0.0021537524364103034	0.0024039357316010938
-0.3430142857142857	0.058358570331750334	0.045461543082315266	0.0021433429999670153	0.0023945948300915995
-0.3370714285714286	0.05997603660986124	0.04705525555089895	0.002132599927740289	0.0023829714212462694
-0.3311309523809524	0.061645216434405146	0.04870467153531508	0.0021214898561517795	0.002373553126409899
-0.3251904761904762	0.06336627662327378	0.050404612824864484	0.002109996103412316	0.002363965157600082
-0.319252380952381	0.06514288717008496	0.05216154506664707	0.002098152033100241	0.002353957450933416
-0.3133142857142857	0.06697321307802977	0.05396603362903915	0.002085840872691352	0.0023432380269380404
-0.30737857142857145	0.06886526160591074	0.05579779239613148	0.0020731460311315094	0.0023320245107624755
-0.3014428571428571	0.07081269367384253	0.05773928900112468	0.0020599173723181642	0.0023197115687954594
-0.29550952380952383	0.07282551835532833	0.05971918691121312	0.0020460214419379414	0.0023074213236215814
