x_mm,y_mm,z_mm,U,V,W,k,omega,p,nut,R_xx,R_yy,R_zz,R_xy,R_xz,R_yz
-1262.0,0.0,328.0,35.96178,-0.00045491982,3.684664,0.0010847071,0.1708336,177.15126,5.529718e-06,0.00095117855,0.0005403206,0.0006778772,3.58869e-08,-0.00026361848,-6.7598114e-09
-1262.0,0.0,348.0,36.43469,-0.00047471424,3.737452,0.0010843659,0.16711827,159.68442,5.9197723e-06,0.0009177866,0.0005428667,0.0007080451,1.2378173e-08,-0.00027900428,9.283676e-09
-1262.0,0.0,368.0,36.89365,-0.00048734655,3.7376785,0.0010842697,0.16256301,142.67795,6.478906e-06,0.0008857915,0.0005446746,0.0007380531,9.357717e-09,-0.0002896349,3.0832574e-08
-1262.0,0.0,388.0,37.32188,-0.00046826704,3.6931725,0.0010842473,0.1595438,126.49558,7.020249e-06,0.00085267087,0.0005452456,0.00077064574,1.3187181e-08,-0.0002957037,3.1223987e-08
-1262.0,0.0,408.0,37.73005,-0.00046899918,3.6022737,0.0010842395,0.15727535,111.42103,7.556758e-06,0.000819872,0.0005455845,0.00080305326,3.1582392e-08,-0.00029901555,6.59523e-08
-1262.0,0.0,428.0,38.103,-0.00046552726,3.4872253,0.0010842452,0.15313545,97.58206,8.4656795e-06,0.0007904666,0.0005506937,0.00082728005,6.472109e-08,-0.0003009071,5.5217257e-08
-1262.0,0.0,458.0,38.5961,-0.0004108882,3.2812514,0.0010842351,0.14860599,79.27175,9.798504e-06,0.00074849295,0.00055107696,0.00086882355,9.015712e-08,-0.00029560554,-7.304959e-09
-1262.0,0.0,488.0,38.99939,-0.00044093345,3.0497265,0.0010842489,0.1445127,63.864918,1.1528399e-05,0.0007107434,0.0005546099,0.00090260577,1.0858407e-07,-0.00028732436,1.0034614e-07
-1262.0,0.0,518.0,39.335957,-0.00017894343,2.8149107,0.0010842554,0.14151737,51.31854,1.3280988e-05,0.0006828881,0.0005537349,0.0009359192,8.952386e-08,-0.00027991427,-1.3997722e-07
-1262.0,0.0,558.0,39.702507,-0.00028509172,2.4951127,0.0010842398,0.1371346,37.510033,1.6576563e-05,0.0006437964,0.0005487925,0.0009787522,2.4451337e-08,-0.000269807,1.9169472e-07
-1262.0,0.0,598.0,39.961166,-0.00044283635,2.213765,0.0010842272,0.13391356,27.687466,2.0058716e-05,0.00060814817,0.0005641907,0.0010042426,2.6917293e-08,-0.00023396595,3.078337e-08
-1262.0,0.0,638.0,40.167755,-0.000535546,1.9488268,0.001084212,0.13103186,19.71394,2.5026795e-05,0.00057936134,0.0005553862,0.0010498894,3.662817e-08,-0.00023774858,2.0483306e-08
-1262.0,0.0,688.0,40.3492,-0.0005485906,1.6615994,0.0010841907,0.12807673,12.534385,3.1389893e-05,0.0005516213,0.0005645244,0.0010585361,3.6874614e-08,-0.00020097094,-3.46692e-08
-1262.0,0.0,738.0,40.4721,-0.00055096217,1.420867,0.0010841627,0.12576112,7.51056,3.857671e-05,0.0005298249,0.00057447946,0.0010659549,4.633308e-08,-0.00016828185,-3.4527236e-08
-1162.0,0.0,28.0,30.791681,-0.0012745967,-1.5922397,2.8904831,1055.9338,346.425,0.0023549213,1.9931179,1.7124441,2.0747085,-0.00028636787,-0.8201228,-1.0700241e-05
-1162.0,0.0,48.0,32.997517,-0.0012208854,-1.9572332,0.39094698,304.90323,369.14752,0.0012597136,0.35263985,0.14949906,0.2794603,2.8009468e-05,0.092200056,-7.211581e-06
-1162.0,0.0,68.0,31.270828,-0.0011816358,-1.9497999,0.16765696,153.09854,395.55487,0.0004596597,0.16081622,0.06873304,0.10573202,1.5096659e-05,0.06576169,3.8651797e-06
-1162.0,0.0,88.0,29.343887,-0.0011111846,-1.7037829,0.058310848,75.71737,421.54413,0.00017912054,0.063115,0.021030212,0.032404415,4.7752856e-06,0.0229028,-2.585965e-06
-1162.0,0.0,108.0,27.947435,-0.00096435007,-1.231569,0.024728443,40.869793,445.21295,8.073061e-05,0.029643774,0.008056835,0.011735069,1.078475e-06,0.0075614727,-6.5267085e-07
-1162.0,0.0,128.0,27.044306,-0.00090840453,-0.5243509,0.010017543,20.72707,465.0254,2.6369275e-05,0.0116861,0.0038321903,0.004528894,5.252661e-08,0.0017936775,-1.7238234e-07
-1162.0,0.0,148.0,26.456617,-0.0007887901,0.39255524,0.0044537373,10.280751,478.93207,8.219829e-06,0.0047048037,0.00206322,0.0021408661,-5.9479593e-08,0.0003468141,-2.8184573e-08
-1162.0,0.0,168.0,26.180641,-0.00068923505,1.4736886,0.0024817234,5.0757003,485.0953,3.9666634e-06,0.0025475132,0.0012144884,0.0012014561,-3.549507e-08,4.6650057e-05,-1.4093561e-08
-1162.0,0.0,188.0,26.234894,-0.0006643648,2.6535203,0.0015823892,2.04284,482.18518,2.4509764e-06,0.001619081,0.0007853514,0.00076017994,-2.2919705e-08,-4.6000227e-05,-7.557991e-09
-1162.0,0.0,208.0,26.594896,-0.0006469616,3.8556254,0.0013320801,1.2550284,469.51953,2.045087e-06,0.0013502785,0.0006685242,0.0006452796,-1.897439e-08,-0.00010181446,1.5115425e-08
-1162.0,0.0,228.0,27.250944,-0.00056864,5.0032983,0.0011981179,0.75123996,447.20526,1.8555137e-06,0.0011927689,0.0006076672,0.0005958066,-1.2951002e-08,-0.00014721835,-1.25501645e-08
-1162.0,0.0,248.0,28.182774,-0.0005080656,6.0203443,0.0011300703,0.53764707,415.9975,1.7954588e-06,0.0010941131,0.0005789919,0.0005871326,-1.495062e-08,-0.00018922343,5.1748485e-09
-1162.0,0.0,268.0,29.34092,-0.0004032804,6.8383803,0.0011056246,0.41828823,377.4896,1.8379727e-06,0.0010306991,0.0005717062,0.00060877425,-9.821475e-09,-0.00022945419,-6.2400485e-10
-1162.0,0.0,288.0,30.64412,-0.00037227303,7.4052415,0.0010927744,0.34639984,334.12924,1.9414917e-06,0.00097164535,0.0005684279,0.00064528227,-6.656663e-09,-0.00026299292,-8.4711695e-09
-1162.0,0.0,308.0,32.01298,-0.0003102873,7.6983204,0.0010871869,0.30404168,288.8759,2.0951516e-06,0.0009152533,0.0005687984,0.0006901648,-6.5431993e-09,-0.00028795822,-3.5449566e-09
-1162.0,0.0,328.0,33.358517,-0.00034251943,7.74289,0.0010858652,0.2765538,244.4935,2.325381e-06,0.0008617366,0.00057026395,0.0007394734,-4.356643e-09,-0.00030356826,1.04569375e-08
-1162.0,0.0,348.0,34.60255,-0.00040023724,7.577616,0.0010851012,0.2565091,203.21501,2.610419e-06,0.00081053755,0.00057085976,0.00078871497,-3.077694e-09,-0.00030929263,2.2391196e-08
-1162.0,0.0,368.0,35.71317,-0.0003910246,7.259033,0.0010848059,0.23908558,166.42467,2.971289e-06,0.00076320674,0.0005713591,0.0008351815,-5.4188664e-08,-0.00030791474,-6.469667e-08
-1162.0,0.0,388.0,36.66406,-0.00096646824,6.8413405,0.0010847091,0.2218035,134.65004,3.4352129e-06,0.0007200476,0.00057214475,0.0008776599,1.9217886e-07,-0.00029999032,1.1785784e-07
-1162.0,0.0,408.0,37.456364,-0.0005902652,6.369912,0.0010846707,0.2105641,107.97577,3.930992e-06,0.00068437913,0.0005705452,0.0009154289,-2.5004017e-08,-0.00028658446,3.4871665e-08
-1162.0,0.0,428.0,38.11981,-0.00064074824,5.874262,0.0010846432,0.19801003,85.93357,4.5528045e-06,0.00065353024,0.0005697317,0.0009472576,-2.3103082e-08,-0.0002721671,-3.440529e-07
-1162.0,0.0,458.0,38.883698,-0.0013645181,5.1617002,0.0010846189,0.18361898,60.245525,5.7247385e-06,0.0006151803,0.0005717627,0.000984567,-5.514256e-08,-0.0002484869,-1.9598235e-07
-1162.0,0.0,488.0,39.429436,-0.00064121996,4.510538,0.0010845922,0.17065191,41.62152,7.1742606e-06,0.0005848429,0.0005694619,0.0010155217,-2.864709e-07,-0.00022163133,3.5136222e-07
-1162.0,0.0,518.0,39.820877,-0.00045746093,3.9468346,0.0010845932,0.16264805,28.370577,8.8133775e-06,0.0005662091,0.0005673696,0.0010427526,8.77938e-07,-0.0002069543,-9.720835e-07
-1162.0,0.0,558.0,40.196453,-0.00024945405,3.2885516,0.0010845612,0.15269178,15.632275,1.1766514e-05,0.0005386035,0.0005585879,0.0010796138,9.878659e-07,-0.00018481503,-1.0962044e-06
-1162.0,0.0,598.0,40.421215,-0.00042651576,2.7861755,0.0010845355,0.14581665,7.8798404,1.5029314e-05,0.00052827655,0.0005725733,0.0010751778,1.6217607e-08,-0.00014383027,6.6252255e-08
-1162.0,0.0,638.0,40.58407,-0.0005666736,2.3596163,0.0010845088,0.14022487,2.096488,1.9661251e-05,0.00050086004,0.0005601097,0.0011250465,2.3545045e-08,-0.00014027736,4.893242e-08
-1162.0,0.0,688.0,40.707294,-0.00060207606,1.9383782,0.0010844778,0.13486066,-2.4179354,2.5645142e-05,0.0004934266,0.0005690629,0.0011142045,3.4248682e-08,-0.0001086511,-2.0491424e-08
-1162.0,0.0,738.0,40.780296,-0.00060665986,1.6126744,0.0010844427,0.13097583,-5.2731996,3.246233e-05,0.00048796734,0.00057934853,0.0011039772,4.294113e-08,-8.200198e-05,-3.20275e-08
-1062.0,0.0,28.0,33.35854,-0.003400761,-6.8668747,0.6668619,428.61957,324.95917,0.0006955492,0.31590632,0.34366748,0.6731077,4.4627952e-05,0.018443877,-1.7184899e-05
-1062.0,0.0,48.0,31.022959,-0.0038271737,-9.610103,0.2653231,264.34674,364.08456,0.0003183136,0.1480637,0.12877107,0.25444752,5.5624903e-05,0.101942025,1.8365252e-05
-1062.0,0.0,68.0,26.522987,-0.0014527397,-11.765916,0.07510303,159.30058,431.43765,8.034657e-05,0.048412945,0.036957726,0.06472801,8.838083e-06,0.035314936,-1.4665762e-06
-1062.0,0.0,88.0,21.291477,-0.0022766644,-13.045634,0.025439104,114.9041,523.23517,2.1350432e-05,0.019467952,0.013245458,0.018138632,-9.0463243e-07,0.011309153,-1.6283293e-06
-1062.0,0.0,108.0,15.674556,-0.0026032655,-12.565777,0.010296539,99.97697,628.00977,7.737838e-06,0.009534534,0.00542345,0.0056256577,1.7568422e-06,0.004232075,-9.361896e-07
-1062.0,0.0,128.0,10.614192,-0.0019832717,-9.815888,0.005270164,94.12696,723.2693,3.86114e-06,0.0057617202,0.0027489408,0.0020332562,1.4611706e-07,0.0016437272,-3.3768083e-07
-1062.0,0.0,148.0,7.348094,-0.0013957788,-5.4909587,0.004192421,98.03002,785.32996,3.3596273e-06,0.005171147,0.0020960313,0.0011983508,1.6051446e-05,0.000739365,4.24509e-06
-1062.0,0.0,168.0,6.0426188,-0.0005959173,-1.0236888,0.0030204083,85.67518,809.0872,2.7599224e-06,0.0038612434,0.0014242644,0.0008276311,9.26584e-08,0.00019356962,-7.7304634e-08
-1062.0,0.0,188.0,5.738209,-0.0005352909,3.1043825,0.002355347,74.75089,807.091,2.1716644e-06,0.0029784292,0.0011061305,0.00067276205,1.2253213e-07,1.5141764e-05,-4.790194e-08
-1062.0,0.0,208.0,6.037837,-0.00064322085,7.3060656,0.0019368007,65.402374,783.73914,1.6070527e-06,0.0023770183,0.0009570755,0.00057390914,1.8252682e-06,-8.212865e-05,-1.60696e-07
-1062.0,0.0,228.0,7.164232,-0.00051546737,12.04157,0.0016432267,58.188328,730.53595,1.1359473e-06,0.0019404306,0.0008719945,0.0005018396,5.754709e-06,-0.00020417452,-1.0926558e-06
-1062.0,0.0,248.0,10.158415,-0.00026187752,17.318995,0.0014724082,49.142937,626.80334,8.016078e-07,0.0015682457,0.00083715864,0.0005578437,3.946748e-06,-0.00036428863,-2.3643568e-06
-1062.0,0.0,268.0,15.701832,-2.8198233e-06,21.475187,0.0013036196,27.905832,475.2326,5.7882295e-07,0.0011368182,0.00077635667,0.0006952579,3.0688116e-07,-0.00037290994,-4.3117618e-07
-1062.0,0.0,288.0,22.395618,-2.6401207e-05,23.041538,0.0011761334,10.554075,314.46082,5.39014e-07,0.0008697421,0.00070897664,0.0007728821,1.0478157e-08,-0.0003569286,2.4626715e-08
-1062.0,0.0,308.0,28.522131,-0.0011114428,22.142029,0.0011186028,3.8435957,180.12321,6.135816e-07,0.00070890423,0.00067216845,0.0008558322,-5.7422383e-08,-0.0003338931,1.5419355e-08
-1062.0,0.0,328.0,33.143345,0.00022371206,19.803368,0.0010968492,1.786332,86.81932,7.5770976e-07,0.0006072101,0.0006536678,0.000932819,-2.5241091e-08,-0.0002915134,-9.269543e-09
-1062.0,0.0,348.0,36.26842,-0.00022539872,17.043352,0.0010886722,1.0280465,28.890059,9.707296e-07,0.0005446607,0.0006413752,0.0009918126,-2.3760593e-08,-0.00024310769,-3.2008842e-08
-1062.0,0.0,368.0,38.253056,-0.0007148697,14.426604,0.001086561,0.6834013,-4.349493,1.261209e-06,0.00050750247,0.0006324694,0.0010336961,5.7986743e-08,-0.00019573142,-2.4558148e-07
-1062.0,0.0,388.0,39.472805,-0.00052872265,12.162339,0.0010857282,0.5068401,-22.127983,1.6340657e-06,0.00048670938,0.0006237001,0.0010614587,-5.1514068e-08,-0.00015436612,-3.0053877e-07
-1062.0,0.0,408.0,40.208652,-0.00065425545,10.289579,0.0010854052,0.39417225,-30.824692,2.1045055e-06,0.00047618977,0.0006170657,0.0010782743,-1.0219383e-07,-0.00011942624,3.706594e-10
-1062.0,0.0,428.0,40.64305,0.0005559549,8.768949,0.0010852687,0.33155844,-34.517784,2.6585399e-06,0.00047365922,0.0006074142,0.0010895313,-7.3422704e-08,-9.1672264e-05,6.668576e-08
-1062.0,0.0,458.0,41.00692,0.00041745446,6.990913,0.001085132,0.26385373,-35.562904,3.7304449e-06,0.00047173863,0.0005990447,0.001098858,-6.797496e-08,-5.9589063e-05,4.2532722e-08
-1062.0,0.0,488.0,41.169685,0.0003222403,5.6868954,0.0010850293,0.22400281,-34.246796,5.060918e-06,0.00047348073,0.0005925388,0.001103779,-5.9322637e-08,-3.5345034e-05,6.467631e-07
-1062.0,0.0,518.0,41.23297,-0.000327408,4.7142262,0.0010849916,0.19983542,-32.30276,6.7151072e-06,0.00047066453,0.0005850076,0.001119212,-2.0965848e-08,-2.4183228e-05,-1.3051806e-06
-1062.0,0.0,558.0,41.264397,-0.00031748484,3.7295702,0.0010849253,0.1770293,-29.65468,9.586129e-06,0.00046655335,0.0005753129,0.0011361046,7.220183e-08,-7.588529e-06,9.81166e-07
-1062.0,0.0,598.0,41.257988,-0.00039137888,3.058943,0.0010848742,0.16283119,-27.29488,1.2813095e-05,0.00048281855,0.00058377977,0.0011092921,1.824979e-09,5.7236666e-06,8.796843e-08
-1062.0,0.0,638.0,41.244305,-0.00057825336,2.524072,0.0010848276,0.1525981,-25.637466,1.7339073e-05,0.0004582672,0.0005664229,0.0011590107,7.986482e-08,1.6327276e-05,-2.2760292e-07
-1062.0,0.0,688.0,41.21223,-0.00065432145,2.0308053,0.0010847796,0.14342408,-23.533285,2.3242006e-05,0.00046559266,0.0005748669,0.0011346717,6.070678e-08,2.3929684e-05,-1.4682948e-07
-1062.0,0.0,738.0,41.182842,-0.0006641297,1.6666243,0.0010847334,0.13727303,-22.017761,2.9929868e-05,0.00047159425,0.0005865069,0.0011114824,4.0211486e-08,2.9761144e-05,-3.6326433e-08
-962.0,0.0,363.0,52.884136,0.0017698307,10.601037,0.0011639175,31.691612,-624.1262,1.1700571e-06,0.00065636623,0.0007154957,0.0009542394,-3.456534e-08,0.000509542,5.3329163e-09
-962.0,0.0,368.0,51.856297,0.0014384863,10.230523,0.0011249159,17.6688,-567.0829,9.605284e-07,0.00065596134,0.00070137996,0.00089016685,-1.8739094e-08,0.00036738315,-4.1102908e-08
-962.0,0.0,378.0,50.15072,0.0010694229,9.521068,0.0010981675,6.131888,-473.2491,1.0672858e-06,0.0006378106,0.00068094285,0.0008775317,1.4479378e-08,0.0003161312,-1.5890025e-07
-962.0,0.0,388.0,48.84786,0.0008900632,8.872693,0.0010917028,3.1037493,-402.6757,1.307464e-06,0.0006225194,0.00066933443,0.0008908981,2.7341525e-08,0.00030827077,-2.4708487e-07
-962.0,0.0,398.0,47.78671,2.1419626e-05,8.273795,0.0010889869,1.8560855,-346.10486,1.5724264e-06,0.00061064406,0.0006605907,0.0009064302,4.172892e-08,0.000299236,-2.8406816e-07
-962.0,0.0,408.0,46.926006,-0.0008562732,7.724391,0.0010877072,1.2739949,-300.96658,1.8679277e-06,0.0006006545,0.00065273937,0.0009215447,4.421973e-08,0.00029089188,-3.171091e-07
-962.0,0.0,428.0,45.623436,-0.0007576991,6.7620296,0.00108655,0.727171,-233.76062,2.5404959e-06,0.00058404985,0.0006419538,0.0009467203,-7.616985e-08,0.00027507317,1.3398817e-07
-962.0,0.0,458.0,44.341854,0.0007761806,5.5943823,0.0010859503,0.44231287,-169.30122,3.7568448e-06,0.00056697684,0.0006208033,0.0009842827,3.8319712e-08,0.00024920676,-1.5189174e-09
-962.0,0.0,488.0,43.53134,9.1189184e-05,4.6858563,0.0010856485,0.31727484,-129.09752,5.282208e-06,0.00055269327,0.00061348785,0.0010053122,8.931322e-09,0.00023071555,4.5914865e-07
-962.0,0.0,518.0,42.980087,-0.00046168748,3.9773962,0.0010854871,0.2554799,-102.773705,7.022619e-06,0.0005378344,0.00060260773,0.0010309123,-1.3305912e-06,0.00021928347,-8.9063855e-07
-962.0,0.0,558.0,42.474648,-0.0004099221,3.2297719,0.0010853482,0.2094345,-79.17085,1.0115956e-05,0.0005210394,0.0005895266,0.0010627331,7.255429e-07,0.00020813828,1.1012422e-06
-962.0,0.0,598.0,42.167736,-0.00040805247,2.7009482,0.00108525,0.1837267,-64.72783,1.3532562e-05,0.0005245221,0.0005954892,0.0010599915,4.452418e-09,0.00017568073,8.986299e-08
-962.0,0.0,638.0,41.935135,-0.000581909,2.2539866,0.0010851726,0.16714583,-54.34606,1.8123088e-05,0.0005011565,0.0005835073,0.0010949255,6.5024693e-07,0.00018521833,7.4016634e-07
-962.0,0.0,688.0,41.73002,-0.0006917286,1.83953,0.0010850987,0.15305583,-45.136898,2.4218481e-05,0.00049721077,0.0005879899,0.0010851297,3.8904932e-07,0.00016464302,3.7117113e-07
-962.0,0.0,738.0,41.591156,-0.00072499237,1.5249213,0.0010850368,0.14414409,-38.996685,3.101323e-05,0.0004956779,0.000596431,0.00107441,4.1502933e-08,0.00014670097,-4.1238476e-08
-862.0,0.0,363.0,46.88738,0.00024558406,1.062368,0.004465167,105.03415,-266.21625,3.225068e-05,0.0057691867,0.0023483066,0.00079853274,2.8316042e-06,0.0010791045,-4.120697e-06
