x_mm,y_mm,z_mm,U,V,W,k,omega,p,nut,R_xx,R_yy,R_zz,R_xy,R_xz,R_yz
-143.0,-195.0,314.0,28.165348,3.2821753,8.206362,16.3592,18697.809,-348.91208,0.0008095606,9.580785,13.016185,9.28524,4.7699347,-1.9207956,0.56466
-143.0,-195.0,318.0,35.603207,7.707161,10.314985,13.357024,11578.152,-395.48108,0.001147339,7.6912766,10.147924,8.921936,4.4094343,-1.8822035,-0.20419659
-143.0,-195.0,323.0,39.72776,11.52738,7.7093678,8.949268,7461.5435,-369.91595,0.0011023652,5.280375,5.3082776,7.2063384,1.7668746,-0.9050063,-0.5651003
-143.0,-195.0,328.0,43.137093,13.326948,3.9968557,4.4898233,4012.329,-313.3224,0.0009827159,2.7621746,1.6929758,4.531394,0.7794446,-0.2280625,-0.03386858
-143.0,-195.0,338.0,44.83293,11.093706,-1.5719692,0.4526134,925.3945,-232.31995,0.00035414685,0.31870002,0.08077982,0.51040816,0.04805598,0.013207402,0.21375957
-143.0,-195.0,348.0,44.64526,8.2820835,-3.048226,0.038205102,224.66116,-202.2774,7.81858e-05,0.030216673,0.011012432,0.03546877,0.0013898631,0.0013100212,0.03485493
-143.0,-195.0,358.0,44.559235,6.3888407,-3.2958162,0.0062750652,59.920715,-187.4826,1.6541399e-05,0.005084857,0.002895251,0.004359355,-0.00010014176,0.0002121507,0.005171797
-143.0,-195.0,388.0,44.239918,3.746708,-2.8899093,0.0011152357,3.0115604,-159.34654,2.9334446e-06,0.00083972473,0.0007470997,0.00064243696,-6.430391e-05,7.163778e-05,0.00031791834
-123.0,-195.0,303.0,23.632189,1.3240415,3.935077,16.329311,20679.127,-263.185,0.00068110984,8.097691,12.107356,10.133818,3.9679267,-2.7890224,1.9053626
-123.0,-195.0,305.0,27.823877,1.4732411,5.410049,17.65964,17384.934,-263.55612,0.0009682087,10.594811,14.301827,10.409228,4.738586,-1.0909853,2.1356897
-123.0,-195.0,308.0,30.207912,2.1560934,7.4342394,16.791998,13216.266,-304.4819,0.0012400511,10.2231455,14.557308,9.403215,4.278409,-1.394786,1.3497096
-123.0,-195.0,313.0,34.219223,7.0766454,10.087611,13.141482,9785.5,-357.35788,0.0012407294,8.179854,9.655816,8.244496,2.4190247,-1.3014014,-0.9295999
-123.0,-195.0,318.0,39.838158,12.123358,8.467515,8.107365,6349.3394,-338.61133,0.0011509698,4.9816284,4.2399063,6.9561243,1.5533985,-0.89558196,-0.884867
-123.0,-195.0,328.0,44.175056,12.762788,1.0881987,1.0887152,1495.661,-246.27646,0.000637403,0.7090257,0.09806335,1.3829933,0.17822133,-0.01667316,0.24932085
-123.0,-195.0,338.0,44.303806,10.225467,-2.118933,0.08596094,343.34338,-199.06918,0.00013589216,0.06415186,0.00055775046,0.10668394,0.008950509,0.006273413,0.06889676
-123.0,-195.0,348.0,44.13083,8.004523,-3.118363,0.011551176,106.4462,-178.69948,3.4503584e-05,0.009197754,0.0029197778,0.011052064,0.0006660901,0.00024366916,0.012600032
-123.0,-195.0,358.0,44.098312,6.424638,-3.3600333,0.0033945544,38.58773,-167.62163,1.1344807e-05,0.0027188233,0.0015121948,0.0025209715,1.5896962e-06,5.3918862e-05,0.003077487
-123.0,-195.0,388.0,43.93158,3.9476185,-3.0858386,0.001114143,2.9686,-147.06482,2.9975508e-06,0.00083345454,0.00074350834,0.00065052096,-4.975744e-05,4.700856e-05,0.0003282307
-103.0,-195.0,293.0,17.466404,1.1529907,2.9241288,13.221092,22655.303,-273.4078,0.00046471384,5.463005,9.533122,9.017082,2.7438254,-3.4277775,1.1230862
-103.0,-195.0,295.0,27.824348,2.3054085,4.0859613,15.991776,17765.094,-259.09332,0.00084210676,9.23923,11.610244,10.231599,4.2887936,-1.3737069,2.0322788
-103.0,-195.0,298.0,29.678993,2.383593,4.775544,15.542297,14035.001,-256.1258,0.001083566,9.676521,11.902255,9.645258,4.7422423,-0.7953658,2.282812
-103.0,-195.0,303.0,31.924206,2.61227,6.5292835,15.556239,9631.668,-281.24887,0.0015760442,9.62195,12.88496,8.620184,3.253215,-1.0988892,0.96703744
-103.0,-195.0,308.0,34.72072,5.9359126,9.095735,13.273563,7857.9077,-313.43323,0.0016022592,8.192225,10.183563,7.968693,2.5760345,-1.0708146,-0.9982226
-103.0,-195.0,318.0,42.337875,12.972572,5.236438,3.8141859,3297.3652,-272.16168,0.0010209983,2.371169,1.2401268,4.0503626,0.73499644,-0.37540135,-0.29605728
-103.0,-195.0,328.0,44.11866,11.861319,-0.20071292,0.3696018,728.4499,-207.46602,0.00040717222,0.25736123,-0.039064974,0.52297616,0.05188028,0.016031735,0.18103246
-103.0,-195.0,338.0,43.85997,9.577688,-2.3642526,0.016605593,139.81212,-176.01236,4.379045e-05,0.012790276,-0.0021215957,0.022622753,0.0022014952,0.0014334086,0.018241534
-103.0,-195.0,348.0,43.752308,7.766945,-3.1485076,0.004200208,55.822083,-160.75041,1.57895e-05,0.0033265753,0.001036257,0.00409098,0.0003403497,4.0446812e-05,0.00485774
-103.0,-195.0,358.0,43.74228,6.39715,-3.3792732,0.0021613128,26.6183,-151.95105,8.1387925e-06,0.0017037971,0.0009280418,0.0016532519,3.9285445e-05,1.388999e-05,0.0019574624
-103.0,-195.0,388.0,43.644268,4.083099,-3.2022345,0.0011128123,2.861383,-135.4921,3.1204297e-06,0.00082843064,0.0007358411,0.0006613098,-3.371621e-05,2.8713455e-05,0.00033261732
-83.0,-195.0,283.0,10.169077,0.5146689,2.1985679,10.998996,27039.99,-272.09872,0.0002610596,1.2635179,7.8549294,5.6054115,2.4957278,-7.01746,0.6945032
-83.0,-195.0,285.0,25.303347,1.8465766,4.1650224,14.612022,18643.188,-253.97897,0.0007301764,7.794331,10.473989,9.568109,3.867307,-1.9842154,1.5983866
-83.0,-195.0,288.0,29.4259,2.6881714,4.8527493,14.356043,13487.112,-255.91118,0.0010437268,8.886466,10.5019655,9.334624,4.825867,-0.8697432,2.0583148
-83.0,-195.0,293.0,31.496674,3.2206593,4.9265914,14.485395,9233.572,-256.8455,0.0015821002,8.966272,11.23474,8.908632,4.1795254,-0.97783756,1.4271348
-83.0,-195.0,298.0,33.66641,4.061082,6.3862987,13.826622,7668.6914,-269.91318,0.001778453,8.452917,10.964846,8.1272335,3.3916998,-0.9040174,0.46710688
-83.0,-195.0,308.0,38.749992,9.087935,7.8878875,8.62998,5251.8604,-282.61005,0.0015609026,5.18061,5.53478,6.4165015,2.0680366,-0.7707496,-1.3242211
-83.0,-195.0,318.0,43.450874,12.413317,2.818582,1.5521698,1621.9637,-224.26408,0.0008424324,0.9829883,0.21899623,1.9158356,0.294864,-0.08596891,0.016721275
-83.0,-195.0,328.0,43.771954,10.954815,-0.9102946,0.095727906,299.97787,-179.80098,0.00015859779,0.069700606,-0.01814676,0.14094758,0.012493559,0.009436894,0.06257797
-83.0,-195.0,338.0,43.512554,9.050035,-2.509242,0.004398391,70.693474,-157.46335,1.9284811e-05,0.003533218,-0.00164905,0.0069100424,0.0008848767,0.00042032392,0.00663975
-83.0,-195.0,348.0,43.440655,7.5325,-3.1540082,0.0020915724,35.6228,-145.72923,9.8696255e-06,0.001680777,0.00041816325,0.0020995387,0.00022644896,5.7765888e-06,0.0025800955
-83.0,-195.0,358.0,43.443886,6.3361807,-3.383002,0.0016006065,19.361654,-138.57732,6.135113e-06,0.0012363852,0.00070037716,0.0012438403,4.2556494e-05,-7.531691e-07,0.0013111742
-83.0,-195.0,388.0,43.38587,4.1823106,-3.2785633,0.0011118219,2.7815304,-124.88468,3.2715675e-06,0.00082288816,0.0007246514,0.000671024,-2.5405057e-05,2.0653777e-05,0.0003371912
-63.0,-195.0,274.0,13.723922,0.7358661,2.798112,11.840867,24592.768,-251.95497,0.000364123,0.41542244,8.496071,5.392368,2.6380837,-8.580696,0.59764624
-63.0,-195.0,276.0,24.782738,1.8532944,4.483885,14.744109,18476.953,-241.52634,0.0007348759,8.441297,10.607215,9.602619,4.1151347,-1.713557,1.4255226
-63.0,-195.0,278.0,27.383781,2.3894646,4.9294047,14.668702,15726.725,-242.16286,0.00091130275,9.190447,10.644099,9.402132,4.7522936,-0.9226966,1.6291676
-63.0,-195.0,283.0,30.060614,3.1266546,5.014168,14.720126,9635.244,-240.67844,0.0015516683,9.121629,11.130176,9.302765,4.9323053,-1.149833,1.3874474
-63.0,-195.0,288.0,32.983173,4.1291847,5.994678,14.247613,7786.7,-248.91011,0.0018055454,8.787966,10.83626,8.835686,4.1524906,-1.1513723,0.67008746
-63.0,-195.0,298.0,37.725403,6.9478955,7.16993,9.716998,5284.29,-264.191,0.0017740851,5.8391643,7.09653,6.450049,2.61332,-0.7143049,-0.6470048
-63.0,-195.0,308.0,41.720875,10.708054,5.351269,4.220206,3068.4,-240.89934,0.0012646397,2.538236,2.1139903,3.7621627,0.9727299,-0.2932044,-0.6275651
-63.0,-195.0,318.0,43.685345,11.637959,1.190353,0.58591336,799.7086,-191.06615,0.00061476644,0.3945854,-0.042143077,0.8222873,0.09479667,0.02385089,0.09884201
-63.0,-195.0,328.0,43.414577,10.1587715,-1.3906112,0.02552562,137.24275,-158.85683,6.183288e-05,0.019083213,-0.0059874915,0.038777843,0.0039587836,0.0031490745,0.02073371
-63.0,-195.0,338.0,43.22331,8.587231,-2.617537,0.0018980243,46.875454,-141.89114,1.37785255e-05,0.0016406768,-0.0013885768,0.003545772,0.0005623245,0.0002386336,0.003951178
-63.0,-195.0,348.0,43.170204,7.304366,-3.1542554,0.0014839784,26.104776,-132.37883,8.055546e-06,0.0011985536,0.00024609483,0.0015136956,0.00015423141,1.5511278e-05,0.0018092886
-63.0,-195.0,358.0,43.17164,6.2379875,-3.3767328,0.0013593552,14.962502,-126.094986,5.2569294e-06,0.0010399071,0.00062806543,0.0010647957,6.1308994e-05,-3.3195306e-06,0.0009956849
-63.0,-195.0,388.0,43.14908,4.2478886,-3.3258533,0.0011111356,2.7323318,-115.026054,3.424439e-06,0.00082029344,0.00072743837,0.00068199355,-1.31698735e-05,1.1462302e-05,0.00033460231
-43.0,-195.0,266.0,20.758648,1.1966832,3.8921046,13.392626,19158.762,-216.75925,0.0005799588,7.419528,9.367104,8.938118,3.3323698,-1.303236,1.0951552
-43.0,-195.0,268.0,25.517078,1.8881221,4.743976,14.384661,17438.04,-213.54391,0.00081914046,9.061977,10.418511,9.101476,4.793833,-1.2512997,1.3124226
-43.0,-195.0,273.0,28.043312,2.605843,4.9779754,14.71818,10051.119,-216.39265,0.0014923586,9.059975,11.07232,9.311267,5.5521626,-1.0994678,1.4255831
-43.0,-195.0,278.0,30.963528,3.560718,6.0087585,15.215587,8289.412,-223.85043,0.0018176497,9.479196,11.440916,9.461835,4.778162,-1.2185196,0.6452694
-43.0,-195.0,288.0,36.45056,6.110926,7.1139097,11.610613,5566.199,-240.73663,0.0020098577,7.1242905,8.400946,7.6582713,3.3359146,-1.0194135,-0.46821213
-43.0,-195.0,298.0,40.601837,9.157249,6.1672688,5.602024,3350.501,-236.27911,0.0016135884,3.4025848,3.371822,4.4195695,1.4368938,-0.42423445,-0.78229254
-43.0,-195.0,308.0,43.062244,11.167872,3.140167,1.4613997,1435.7926,-201.63574,0.0009404829,0.9179611,0.3885051,1.6187043,0.3125143,-0.04855039,-0.15368643
-43.0,-195.0,318.0,43.42923,10.884162,0.082015306,0.1852938,365.11838,-164.56598,0.00034008958,0.1362603,-0.056169853,0.2909364,0.025567511,0.026282232,0.07271082
-43.0,-195.0,328.0,43.098797,9.497761,-1.7638803,0.00589526,68.22905,-141.23343,2.5245026e-05,0.004686345,-0.0034016045,0.01051001,0.0013233436,0.00087757554,0.0070241666
-43.0,-195.0,338.0,42.962204,8.180542,-2.706353,0.0014232671,37.69934,-128.14107,1.3844691e-05,0.0012973633,-0.0012513357,0.002793931,0.0004956555,0.00018210472,0.003382947
-43.0,-195.0,348.0,42.931286,7.0715394,-3.1628218,0.001315761,20.547516,-120.51979,7.1882873e-06,0.0010435365,0.000269296,0.0013093461,0.00014638281,-1.4800374e-05,0.0014395594
-43.0,-195.0,358.0,42.940178,6.128909,-3.3641553,0.0012472767,12.062196,-115.42849,4.6671757e-06,0.0009356565,0.0005952666,0.00096107495,5.811275e-05,-6.9520775e-06,0.00079953286
-43.0,-195.0,388.0,42.928272,4.2743373,-3.3483992,0.0011103479,2.6576312,-105.73355,3.6086565e-06,0.00081662403,0.0007161262,0.0006870777,-3.6958515e-06,5.360024e-06,0.00033838587
-23.0,-195.0,256.0,18.107399,0.75656474,3.2605395,13.161224,25618.678,-180.64973,0.0005313224,7.3025713,9.347716,8.152459,4.3772407,-2.067794,0.88833654
-23.0,-195.0,258.0,23.859472,1.4460186,4.432438,15.641827,17875.936,-182.21477,0.0008242939,9.748154,11.120873,10.079016,5.21751,-0.79700595,1.1584061
-23.0,-195.0,263.0,25.425798,1.781702,4.508374,15.366385,10239.645,-185.32224,0.0014744538,9.722124,11.409955,9.757644,6.270582,-1.0022055,1.3706169
-23.0,-195.0,268.0,28.207243,2.552052,5.5497913,16.475409,8758.134,-192.4859,0.0018644196,10.42406,12.25524,10.201381,5.447056,-1.2241096,0.6720196
-23.0,-195.0,278.0,34.0937,4.944033,7.2043877,14.059551,6145.693,-213.00734,0.0022101603,8.777593,10.2745695,9.045092,4.4279456,-1.2941953,-0.41013294
-23.0,-195.0,288.0,39.020805,7.9091835,6.852036,7.7924156,3842.084,-219.67833,0.0019589872,4.781255,5.025629,5.753814,2.1396165,-0.7332926,-0.92549086
-23.0,-195.0,298.0,42.118134,10.238156,4.5644984,2.630162,1866.9644,-200.81058,0.001344084,1.6231678,1.1162564,2.513718,0.6178628,-0.1792762,-0.42559817
-23.0,-195.0,308.0,43.251144,10.976721,1.6729206,0.5318198,680.11127,-169.08215,0.0006660853,0.36142206,-0.012070805,0.71390045,0.092259355,0.021207757,0.02545442
-23.0,-195.0,318.0,43.04036,10.1866665,-0.63454574,0.044117607,152.32407,-142.4651,0.00011880476,0.033970695,-0.018151196,0.07262199,0.006429747,0.0075618234,0.026372714
-23.0,-195.0,328.0,42.817295,8.959795,-2.0099735,0.0023150942,46.884003,-125.631935,1.8570565e-05,0.0020232727,-0.002735898,0.005280492,0.00086217414,0.00040649387,0.004484761
-23.0,-195.0,338.0,42.720314,7.8250866,-2.7633924,0.0013219201,31.798092,-115.63895,1.4650157e-05,0.0012138096,-0.0010692629,0.0024980945,0.00047237574,0.000127543,0.0030887013
-23.0,-195.0,348.0,42.710197,6.85184,-3.1430879,0.0012385764,16.550547,-109.559654,6.62944e-06,0.00097002473,0.0003421478,0.0011677772,0.00012316456,-2.6389213e-05,0.0011680947
-23.0,-195.0,358.0,42.725533,6.012058,-3.3381171,0.0011871331,9.999336,-105.46967,4.243294e-06,0.00088194,0.0005832705,0.0009164249,5.2650772e-05,-1.013732e-05,0.0006491171
-23.0,-195.0,388.0,42.7314,4.2844863,-3.363381,0.001109657,2.5856013,-97.41143,3.7633563e-06,0.00081294356,0.00070512097,0.0006949093,-1.8346228e-06,3.1883421e-06,0.0003367797
-3.0,-195.0,246.0,11.049417,0.3264499,1.8683645,10.997269,21743.545,-157.44296,0.000318171,5.747319,7.812328,6.873619,2.7239554,-1.5578183,0.5079389
-3.0,-195.0,248.0,19.430676,0.73240906,3.2132845,15.212718,18958.266,-146.32643,0.00066840026,9.072668,10.895299,9.625604,5.065967,-1.5142664,0.601664
-3.0,-195.0,253.0,23.214342,1.2179497,4.2633023,16.397808,11456.33,-152.2159,0.0014028631,10.642141,11.798926,10.37751,6.9711056,-1.1150112,1.0673312
-3.0,-195.0,258.0,25.317993,1.6213516,5.0550485,18.211021,9381.357,-158.77762,0.0019217365,11.590767,13.317492,11.370755,6.5928707,-1.2357732,0.64294916
-3.0,-195.0,268.0,30.793837,3.3737388,6.8833404,18.265137,6868.7783,-181.89807,0.0025862397,11.624394,13.422286,11.469168,6.3153505,-1.551971,-0.288478
-3.0,-195.0,278.0,36.40291,6.256071,7.431662,11.862107,4693.685,-198.26103,0.0023871588,7.415754,8.133389,8.143164,3.6159785,-1.2538354,-1.1098759
-3.0,-195.0,288.0,40.706207,9.044299,5.8741055,4.4832997,2504.4448,-192.64813,0.0017429916,2.753222,2.3903472,3.8097367,1.1778505,-0.45353782,-0.7502531
-3.0,-195.0,298.0,42.73628,10.504003,3.2131524,1.2022172,1062.7167,-169.64946,0.0010260291,0.7662524,0.2805794,1.3550153,0.24244939,-0.04859983,-0.13762157
-3.0,-195.0,308.0,43.025272,10.493599,0.7238702,0.15490808,327.57465,-143.98424,0.00033944054,0.113444224,-0.056173757,0.25154287,0.02260536,0.020737058,0.037906673
-3.0,-195.0,318.0,42.711433,9.595884,-1.0604264,0.01050506,73.92371,-124.90876,4.207206e-05,0.008249211,-0.0066480665,0.018944798,0.0022919145,0.0018341289,0.008684493
-3.0,-195.0,328.0,42.579624,8.505789,-2.1487908,0.0016092894,38.685787,-112.40368,1.8785888e-05,0.0014604675,-0.0026589902,0.0042541893,0.0007632922,0.00024041503,0.003998901
-3.0,-195.0,338.0,42.507862,7.5082707,-2.7928636,0.0012892688,26.578209,-104.54147,1.4521953e-05,0.0011377475,-0.0008094162,0.002218785,0.00044104055,7.78846e-05,0.002691871
-3.0,-195.0,348.0,42.508854,6.64432,-3.1271331,0.0011991154,13.796419,-99.64312,6.374762e-06,0.0009204995,0.00038623268,0.0011007951,0.000113453105,-1.7716082e-05,0.000971408
-3.0,-195.0,358.0,42.52735,5.886649,-3.3145921,0.0011619125,8.75304,-96.18982,4.2616653e-06,0.0008545491,0.00058473233,0.0008960248,5.7586225e-05,-1.0033824e-05,0.0005951406
-3.0,-195.0,388.0,42.540737,4.2726846,-3.3612435,0.0011091118,2.525494,-89.20347,3.9779707e-06,0.00081044174,0.00070509233,0.0007010189,4.37322e-06,4.6549783e-07,0.00033795557
17.0,-195.0,28.0,36.88218,1.821254,-2.000397,13.201019,2539.5137,-122.81476,0.0044047753,8.877014,7.906242,9.574175,-0.51401263,-4.3071856,-1.1746403
17.0,-195.0,38.0,42.129646,3.4553246,-3.1678388,4.7348933,2744.513,-127.576775,0.0018328896,3.1894205,2.8108573,3.4534848,0.8838867,0.259746,-0.051492415
17.0,-195.0,58.0,22.96491,0.13457365,-1.3170521,14.941774,10563.711,-130.32602,0.0014169468,9.792458,10.317719,9.736091,6.7834215,0.24394056,-0.19997844
17.0,-195.0,78.0,20.759459,0.20807816,-0.22618146,14.33417,9827.524,-130.28302,0.0014701404,9.411601,9.751381,9.492572,6.2874947,0.18698385,-0.04369975
17.0,-195.0,98.0,19.298637,0.18692274,-0.002890067,13.242548,8908.726,-132.71918,0.0014994245,8.65612,9.026713,8.792961,5.8097796,-0.024774978,-0.044137087
17.0,-195.0,118.0,19.605194,0.1312112,0.3942951,13.991548,8779.896,-134.87659,0.0016152469,9.097143,9.622129,9.247,6.2263045,0.0028995902,-0.082996026
17.0,-195.0,138.0,19.069014,0.14844546,0.8667898,13.228767,8548.203,-137.207,0.0015605537,8.604804,9.088712,8.750518,5.8311114,0.007190668,-0.13250177
17.0,-195.0,158.0,18.94917,0.16508502,1.2844914,12.6681795,8310.488,-139.63724,0.0015557602,8.224943,8.711061,8.387191,5.628413,-0.0072523924,-0.19776352
17.0,-195.0,178.0,18.914034,0.2004129,1.6008155,12.265013,8246.2705,-141.54791,0.0015236646,7.9496737,8.427717,8.13689,5.449979,-0.014277032,-0.2089889
17.0,-195.0,198.0,18.988728,0.20989281,1.8420781,12.044781,8306.261,-142.08545,0.0014879071,7.81354,8.266197,7.992496,5.3549376,-0.006846499,-0.13878942
17.0,-195.0,218.0,18.983498,0.15731914,2.1904342,12.105186,8398.246,-141.0948,0.0014778532,7.881752,8.318773,7.9929566,5.4003406,0.012095496,0.01844129
17.0,-195.0,238.0,18.42379,0.02143352,3.1541567,13.716496,8628.237,-141.4166,0.0016208699,8.940832,9.635169,8.877699,6.0364795,-0.22686437,0.20190762
17.0,-195.0,258.0,26.877644,1.808076,6.3387017,21.714706,7567.5737,-162.24757,0.0028740014,14.065219,15.842133,13.52707,8.20846,-1.6160654,-0.32044718
17.0,-195.0,278.0,38.144413,7.25669,6.984446,9.329932,3637.9934,-184.93127,0.0023829641,5.821427,5.944553,6.9112835,2.74,-1.06507,-1.2250859
17.0,-195.0,298.0,42.89713,10.3252945,2.2141874,0.49085224,649.8494,-146.97627,0.0006397138,0.3261249,0.01976785,0.636282,0.0754585,0.009365951,-0.013621498
17.0,-195.0,318.0,42.478317,9.050373,-1.3598924,0.0030178046,45.715923,-111.35424,2.3531707e-05,0.0024570734,-0.0038138905,0.0073834863,0.0010841662,0.0006162492,0.0044593564
17.0,-195.0,338.0,42.333923,7.215393,-2.8106408,0.0012640542,21.746223,-95.2374,1.3458772e-05,0.0010533743,-0.00049413694,0.001975726,0.00036471692,6.010612e-05,0.0022071227
17.0,-195.0,358.0,42.354576,5.760209,-3.2893639,0.0011482039,7.8498116,-87.99224,4.397039e-06,0.0008370771,0.00057388545,0.0008826138,5.8810943e-05,-9.566088e-06,0.00056424073
17.0,-195.0,388.0,42.36808,4.259966,-3.3581257,0.0011088249,2.4883068,-81.77826,4.15368e-06,0.0008091676,0.000703166,0.0007083466,1.4869503e-05,-3.9483425e-06,0.00033385685
37.0,-195.0,28.0,37.245564,1.686679,-1.8561078,12.100498,2395.9307,-125.83039,0.0040561683,7.620987,7.420379,9.182682,-0.6026907,-3.9352198,-0.7714169
37.0,-195.0,38.0,42.048347,2.923165,-2.8684282,4.821427,2836.2317,-130.7769,0.0018220701,3.2173736,3.0805287,3.34877,1.0700397,0.32134306,-0.014223204
37.0,-195.0,58.0,25.212824,0.40280178,-1.1689038,35.799557,9108.795,-135.988,0.0039639003,23.26137,25.18887,23.102825,15.27426,0.80685997,-0.5167786
