x_mm,y_mm,z_mm,U,V,W,k,omega,p,nut,R_xx,R_yy,R_zz,R_xy,R_xz,R_yz
-183.0,0.0,332.6,-1.7530417,0.24217679,2.6227095,29.233591,13461.162,-378.82135,0.0018394609,12.225279,19.258806,25.196012,-0.02229083,-9.098536,0.0397593
-183.0,0.0,333.6,6.390716,0.17651482,0.52688193,31.109333,16129.645,-375.96216,0.0015396356,14.899944,20.591644,25.353178,-0.026724556,-9.084304,0.06735806
-183.0,0.0,334.6,11.948929,0.13448226,-0.40026388,27.603155,15721.489,-369.2039,0.00143278,14.102407,18.294926,22.031622,-0.02385105,-7.8936687,0.05568859
-183.0,0.0,335.6,17.593254,0.092920355,-1.3664278,24.11903,15299.005,-362.15387,0.00132926,13.169933,16.00847,18.807287,-0.021179417,-6.765188,0.04472937
-183.0,0.0,336.6,23.308329,0.051745128,-2.364649,20.653025,14864.747,-354.86417,0.0012284805,12.098087,13.729776,15.681144,-0.018694755,-5.7072287,0.034589376
-183.0,0.0,337.6,27.529799,0.03260648,-2.8939958,17.55665,12992.835,-347.83612,0.0013038416,10.437088,11.680798,13.238535,-0.014142036,-5.2475114,0.0289829
-183.0,0.0,338.6,31.214954,0.021140117,-3.2532969,14.585818,10616.454,-340.94153,0.0014405686,8.655631,9.71313,10.932448,-0.007483766,-4.81888,0.023348948
-183.0,0.0,339.6,34.9016,0.009688583,-3.6132858,11.61417,8237.54,-334.0423,0.0015773842,6.937523,7.7478395,8.532281,0.0007155167,-4.2034183,0.016080867
-183.0,0.0,340.6,37.25035,0.0042037154,-3.7686055,9.826163,6415.6924,-330.16898,0.0018354903,5.8941617,6.5662246,7.082453,0.0050208615,-3.8625326,0.011570754
-183.0,0.0,341.6,38.49743,0.003613525,-3.7553751,9.01333,5052.9814,-328.81964,0.0021935038,5.417643,6.02892,6.412712,0.004928863,-3.6039329,0.009124878
-183.0,0.0,342.6,39.745895,0.0030097312,-3.7426875,8.200333,3688.775,-327.5082,0.0025516055,5.004902,5.4920335,5.6663876,0.0044903117,-3.014722,0.005153341
-183.0,0.0,343.6,40.78362,0.0026021213,-3.7398357,7.533831,2671.8462,-325.87045,0.0028584246,4.7006674,5.051663,5.047385,0.003266464,-2.3740668,0.0015245918
-183.0,0.0,344.6,41.36525,0.0026414853,-3.7571793,7.1831636,2405.385,-323.4737,0.0030549334,4.5206504,4.8182735,4.8442764,0.00074065,-2.192805,0.0013658638
-183.0,0.0,345.6,41.947243,0.0026805212,-3.7745233,6.8325863,2138.7747,-321.09598,0.0032518746,4.3508687,4.584741,4.6445913,-0.0021469789,-1.966771,0.0011645021
-183.0,0.0,346.0,42.180138,0.0026960436,-3.7814612,6.692381,2032.0887,-320.1502,0.0033307723,4.2858477,4.4912887,4.565664,-0.0034039146,-1.8637592,0.0010716317
-183.0,0.0,348.0,43.280376,0.0023072518,-3.8177762,5.8111324,1783.1016,-315.5044,0.003233692,3.770493,3.898613,3.9636476,-0.005693892,-1.5102258,0.0015140892
-183.0,0.0,353.0,45.557865,0.00047793234,-3.8466797,3.216338,1406.4681,-304.67856,0.0021618505,2.149773,2.15305,2.1056252,-0.0034267472,-0.62168664,0.0021178492
-183.0,0.0,358.0,46.696983,-0.0006959325,-3.7766004,1.1545699,844.3834,-291.99567,0.0009916921,0.78823555,0.7729283,0.7387224,0.0031856878,-0.13608477,0.0006300312
-183.0,0.0,363.0,46.986523,-0.00036335044,-3.6801486,0.29222205,411.65872,-280.21274,0.00038722303,0.2072824,0.19627152,0.17976153,0.00071310153,0.0007270299,6.860309e-05
-183.0,0.0,373.0,46.597393,2.7686749e-05,-3.4764867,0.0029547298,51.507427,-258.9335,2.8586497e-05,0.0028178655,0.0021544176,0.00093670224,-2.51616e-07,0.0025384836,-5.357173e-08
-183.0,0.0,388.0,45.99623,-0.0006130136,-3.2544575,0.0012095919,14.612888,-232.07962,6.8491363e-06,0.00091879757,0.0008727228,0.0006273936,-1.190496e-07,0.00047801193,-7.6233545e-07
-163.0,0.0,320.7,-4.2186327,-0.06732982,1.9527439,4.3292885,17505.35,-281.48114,0.000390529,4.7310214,2.859689,1.0706304,0.012019797,1.5407422,0.034539044
-163.0,0.0,321.7,-5.3834343,-0.096326075,2.476254,8.700974,6382.771,-281.83527,0.0016467466,5.5765095,5.6423454,6.164572,-0.016543256,-0.30236858,0.021671923
-163.0,0.0,322.7,-4.85759,-0.09940346,2.2304957,12.338026,4232.013,-282.0891,0.0030937528,6.540942,7.9244337,9.979648,-0.043466877,-1.8261164,0.024345621
-163.0,0.0,323.7,-3.9872105,-0.10022906,1.9112045,16.68634,3796.547,-281.6701,0.004412813,8.644766,10.69857,13.648884,-0.075919434,-3.3346846,0.023189334
-163.0,0.0,324.7,-3.0075345,-0.096598975,1.6106688,20.383347,3931.4238,-281.3922,0.005045886,10.6130085,13.111476,16.601023,-0.1058602,-4.8081045,0.009991144
-163.0,0.0,325.7,-2.0168626,-0.088880084,1.3475076,23.170904,4430.4214,-281.49612,0.0050112414,12.1431465,14.98625,18.7529,-0.12443108,-5.9238324,-0.008578628
-163.0,0.0,326.7,-1.0292035,-0.08071839,1.0846868,25.983942,4929.825,-281.5634,0.004982723,13.745195,16.877249,20.922209,-0.1425938,-7.0611663,-0.027693212
-163.0,0.0,327.7,-0.03911351,-0.07207154,0.82153916,28.826012,5432.3926,-281.593,0.0049578203,15.409931,18.78711,23.112057,-0.16061892,-8.221568,-0.047324084
-163.0,0.0,328.7,2.139184,-0.04360335,0.3536001,31.30916,6299.2285,-281.45392,0.0046449304,16.890493,20.49091,25.01717,-0.15973945,-9.660968,-0.052175548
-163.0,0.0,329.7,4.743577,-0.00814605,-0.18777174,33.657066,7295.8867,-281.26123,0.004227836,18.36941,22.11278,26.726793,-0.1511085,-10.844124,-0.05101643
-163.0,0.0,330.7,7.348366,0.027286688,-0.72918296,36.0044,8292.314,-281.0676,0.003810573,19.936937,23.72989,28.333786,-0.14133336,-11.622119,-0.049162935
-163.0,0.0,331.7,10.854992,0.05121875,-1.3331543,35.381634,8944.292,-280.7795,0.003457804,19.853283,23.366688,27.565048,-0.11901386,-11.5872755,-0.0319234
-163.0,0.0,332.7,14.866937,0.06870945,-1.9721131,33.09329,9403.006,-280.4381,0.0031412814,18.789936,21.889908,25.527458,-0.09264812,-11.148161,-0.009550559
-163.0,0.0,333.7,18.878798,0.086195506,-2.6109905,30.803879,9861.399,-280.0959,0.0028247945,17.70165,20.406666,23.5189,-0.06939327,-10.58357,0.00889288
-163.0,0.0,334.7,22.752874,0.0868093,-3.118817,27.308435,9645.604,-279.9231,0.0025691735,15.901207,18.11247,20.618149,-0.0496433,-9.42526,0.019262323
-163.0,0.0,335.7,26.508583,0.07295091,-3.5142064,22.77858,8851.458,-279.89618,0.002365746,13.453616,15.123242,16.988802,-0.032673255,-7.934468,0.024297666
-163.0,0.0,336.0,27.63525,0.06879425,-3.6328156,21.419584,8613.21,-279.8881,0.0023047144,12.706236,14.225666,15.914006,-0.028019527,-7.5121765,0.025588142
-163.0,0.0,338.0,33.855957,0.045254417,-4.201195,14.043111,6723.117,-280.0041,0.0021422151,8.525438,9.345029,10.210561,-0.0078767985,-5.378454,0.028095338
-163.0,0.0,343.0,40.545967,0.020564264,-4.4619613,7.038101,2410.052,-279.8513,0.0030642033,4.5068192,4.697794,4.865356,0.00052786083,-2.3500385,0.015513227
-163.0,0.0,348.0,43.430397,0.010238323,-4.576563,4.6954794,1590.248,-276.97302,0.002903705,3.0312726,3.1327653,3.2286506,-0.004338812,-1.3931465,0.008954002
-163.0,0.0,353.0,45.4607,0.0048851403,-4.629662,2.1099558,1228.694,-272.64548,0.0016258429,1.4118085,1.4056035,1.3818685,-0.0016970846,-0.42051825,0.002520207
-163.0,0.0,363.0,46.542007,0.0020426007,-4.417614,0.17767383,310.0214,-259.08856,0.0003174331,0.13313463,0.11888226,0.10357861,0.00043544042,0.00028368985,0.00019261743
-163.0,0.0,373.0,46.230675,0.00051801733,-4.1746807,0.0024219616,43.012356,-244.65907,3.475619e-05,0.0029959725,0.0017971237,5.3456984e-05,-7.0087026e-07,0.0022568365,5.149585e-06
-163.0,0.0,388.0,45.76553,-0.0006398305,-3.8733606,0.0012025186,13.5964365,-223.65979,8.329144e-06,0.0010293676,0.0008807105,0.00049504626,-1.16779454e-07,0.00047379005,-8.0562444e-07
-143.0,0.0,310.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-143.0,0.0,311.8,-6.4296694,-0.041812498,2.9955814,5.9818373,12748.85,-268.41357,0.00087713194,6.686593,3.9185615,1.3589721,0.0067755417,2.1882842,0.020721622
-143.0,0.0,312.8,-6.19883,-0.043377995,2.8957257,9.953608,4897.822,-268.64383,0.0024178724,6.1789484,6.432843,7.281524,-0.0064728456,-0.6571153,0.006062474
-143.0,0.0,313.8,-5.807023,-0.04434329,2.7328053,13.237625,3348.919,-268.8317,0.0042641237,7.635274,8.4568815,10.323038,-0.013659773,-1.5700572,0.010810994
-143.0,0.0,314.8,-5.310557,-0.045433808,2.5308554,16.575684,2712.519,-269.03232,0.006398008,9.211278,10.485365,13.239377,-0.024508087,-2.3959622,0.019193342
-143.0,0.0,315.8,-4.916637,-0.046451826,2.3826067,18.638353,2611.7417,-269.1303,0.007368322,10.309118,11.768026,14.970087,-0.030126622,-2.9570227,0.023430618
-143.0,0.0,316.8,-4.5276155,-0.047449756,2.2369561,20.630093,2546.1682,-269.20825,0.008270506,11.405582,13.008483,16.64002,-0.035753906,-3.5578456,0.027611183
-143.0,0.0,317.8,-4.1368546,-0.048436634,2.090301,22.637444,2477.5679,-269.2795,0.009184564,12.529071,14.256855,18.329742,-0.041862454,-4.2202554,0.03210524
-143.0,0.0,318.8,-3.6287801,-0.049409058,1.916759,24.886091,2520.949,-269.20923,0.009730884,13.718429,15.701534,20.235783,-0.04810135,-5.1291914,0.033622805
-143.0,0.0,319.8,-2.9743474,-0.05037374,1.7101784,27.425016,2708.2573,-268.96558,0.00980316,14.957569,17.386765,22.401379,-0.054111026,-6.299787,0.031054674
-143.0,0.0,320.8,-2.3204262,-0.051339623,1.5036819,29.962551,2895.2446,-268.72162,0.009876888,16.188747,19.07093,24.572636,-0.060235452,-7.486788,0.028461315
-143.0,0.0,321.8,-1.5722797,-0.05173851,1.2808751,32.588898,3137.1763,-268.46304,0.00981981,17.475212,20.828861,26.78761,-0.06895205,-8.770724,0.024487833
-143.0,0.0,322.8,-0.39948818,-0.049587373,0.9845739,35.619316,3626.9568,-268.13983,0.009170154,19.099419,22.920994,29.12083,-0.086943336,-10.248908,0.015078685
-143.0,0.0,323.8,0.7727517,-0.047435682,0.6883578,38.649555,4116.653,-267.81622,0.008521057,20.819141,25.011179,31.362597,-0.10175037,-11.436201,0.006770287
-143.0,0.0,324.8,1.9444458,-0.04528344,0.39222568,41.679623,4606.265,-267.4922,0.0078725135,22.634266,27.099426,33.51301,-0.113376126,-12.332972,-0.0004379946
-143.0,0.0,325.8,4.054826,-0.036336977,-0.038333196,44.118126,5256.235,-267.0702,0.0073279287,24.114872,28.803713,35.213352,-0.13187332,-13.640666,-0.008153912
-143.0,0.0,326.8,6.177103,-0.0273009,-0.470609,46.549576,5908.4395,-266.64697,0.006784489,25.664677,30.498835,36.839653,-0.14658578,-14.636283,-0.014742677
-143.0,0.0,327.0,6.6015286,-0.025493475,-0.5570615,47.03594,6038.9,-266.56235,0.006675777,25.983603,30.837349,37.156593,-0.14905761,-14.796819,-0.015922507
-143.0,0.0,329.0,11.808903,-0.0034476249,-1.4900861,48.709427,7085.255,-265.42416,0.005917888,27.37465,32.082096,37.913345,-0.15813194,-15.975644,-0.017804187
-143.0,0.0,333.0,24.455872,0.034547597,-3.2915907,36.752617,7651.995,-262.61407,0.0044922405,21.470003,24.34568,27.719059,-0.10231548,-13.178713,0.0066617755
-143.0,0.0,338.0,36.89598,0.027168741,-4.4599066,11.780268,4501.943,-259.71664,0.0026738802,7.228789,7.8376665,8.501889,-0.014447867,-4.30434,0.016359182
-143.0,0.0,343.0,41.363834,0.01470651,-4.7543554,6.0491443,1942.778,-257.29303,0.0031513125,3.745985,4.0256896,4.32476,-0.0024814156,-1.9058424,0.010405069
-143.0,0.0,353.0,45.545147,0.004244955,-5.042097,1.1941129,1010.93896,-250.51784,0.0011140215,0.7907274,0.7924789,0.7927415,-0.000773126,-0.18149512,0.0013378488
-143.0,0.0,363.0,46.12067,0.002192881,-4.890758,0.102015644,221.0379,-240.27193,0.00026077885,0.07675585,0.068106435,0.058196157,0.00026319313,0.003441918,0.00013777723
-143.0,0.0,373.0,45.843193,0.00046314948,-4.67847,0.0019735273,35.118683,-229.32304,3.6066765e-05,0.0026415447,0.0014933707,-0.0001898011,1.1017061e-06,0.0018209466,4.819723e-06
-143.0,0.0,388.0,45.47384,-0.00079910987,-4.3740087,0.001194802,12.45133,-212.42052,9.901695e-06,0.0010926381,0.0008946913,0.000403014,-2.5728106e-08,0.00045918982,-1.011128e-06
-123.0,0.0,302.0,-4.784634,-0.016414916,2.2320685,4.3374615,18660.768,-258.512,0.0003541742,5.164071,2.8775015,0.6322379,0.003683781,1.8903031,0.0085142255
-123.0,0.0,303.0,-7.1425557,-0.025238534,3.3351436,8.392587,6759.685,-258.66504,0.0016675502,6.4531856,5.488682,4.840469,5.346379e-05,0.5840188,0.00501203
-123.0,0.0,304.0,-6.9286566,-0.02554301,3.2430959,11.701731,3779.948,-258.80466,0.0034725124,7.181137,7.5701356,8.623276,-0.0039006905,-0.8451655,0.002686545
-123.0,0.0,305.0,-6.573968,-0.025754046,3.0937243,14.999757,2792.9932,-258.8389,0.0060061854,8.821172,9.587,11.53817,-0.008281441,-1.61194,0.0049616434
-123.0,0.0,306.0,-6.2553115,-0.026009161,2.9617746,17.480587,2336.0154,-258.955,0.007955646,10.147465,11.093108,13.644461,-0.012237371,-2.1436634,0.0072484137
-123.0,0.0,307.0,-5.998292,-0.026255114,2.8583972,19.102686,2212.653,-259.11716,0.009150889,11.022289,12.079188,15.022602,-0.014362459,-2.5166457,0.008663579
-123.0,0.0,308.0,-5.7408543,-0.026493104,2.754885,20.736261,2085.469,-259.26602,0.010358535,11.923848,13.069203,16.4106,-0.016581785,-2.9110806,0.010158993
-123.0,0.0,309.0,-5.483058,-0.02672426,2.6512568,22.37969,1955.0051,-259.40344,0.011576824,12.854616,14.062173,17.806873,-0.018893545,-3.3275795,0.01173086
-123.0,0.0,310.0,-5.111124,-0.026974672,2.5094903,24.327316,1949.603,-259.41165,0.012524652,13.779497,15.276508,19.578417,-0.017241484,-4.0131664,0.012046933
-123.0,0.0,311.0,-4.726595,-0.027227636,2.3635137,26.308111,1958.1935,-259.40625,0.013442195,14.668475,16.513296,21.427853,-0.014644607,-4.7897134,0.012113733
-123.0,0.0,312.0,-4.3421288,-0.027480638,2.2175574,28.288832,1966.7053,-259.4009,0.014360083,15.522197,17.74799,23.315895,-0.0115223685,-5.631971,0.012069689
-123.0,0.0,313.0,-3.8696918,-0.02779545,2.0537827,30.41444,2043.3259,-259.2957,0.014817279,16.552217,19.11601,25.174086,-0.008888907,-6.535551,0.012860841
-123.0,0.0,314.0,-3.3684182,-0.028130565,1.8841609,32.587624,2142.269,-259.15775,0.015123706,17.637157,20.527716,27.025414,-0.0064273356,-7.4744296,0.013978112
-123.0,0.0,315.0,-2.867244,-0.028465675,1.7145531,34.76074,2241.1243,-259.01996,0.015430936,18.710346,21.938778,28.88918,-0.003855136,-8.446063,0.015128381
-123.0,0.0,316.0,-2.2300265,-0.028798368,1.5215049,37.17312,2420.8315,-258.81744,0.015206862,19.935184,23.55561,30.883057,-0.0050144633,-9.605205,0.015839305
-123.0,0.0,317.0,-1.5017623,-0.029129764,1.3127685,39.745625,2654.6714,-258.57147,0.014627,21.300861,25.310837,32.922836,-0.008488792,-10.77697,0.016180607
-123.0,0.0,318.0,-0.773635,-0.02946156,1.1040537,42.317955,2888.4412,-258.32556,0.014047651,22.7087,27.06642,34.918427,-0.011668475,-11.8269,0.01644711
-123.0,0.0,318.0,-0.773635,-0.02946156,1.1040537,42.317955,2888.4412,-258.32556,0.014047651,22.7087,27.06642,34.918427,-0.011668475,-11.8269,0.01644711
-123.0,0.0,320.0,1.3408569,-0.029357513,0.56924385,48.098362,3573.5942,-257.77142,0.012335006,25.928173,31.06618,39.266792,-0.03601037,-14.219269,0.014539945
-123.0,0.0,323.0,5.768519,-0.025892368,-0.43604782,56.362114,4785.6143,-256.79102,0.009986181,30.975708,36.80837,44.969917,-0.08322791,-17.050068,0.0065944633
-123.0,0.0,328.0,16.909195,-0.0031069254,-2.5052261,60.794445,6474.0244,-253.89981,0.008574487,34.247906,40.049374,47.30064,-0.15850216,-21.436592,-0.011221407
-123.0,0.0,333.0,29.997854,0.02149079,-4.1214085,33.105976,6024.445,-249.99927,0.005244921,19.698957,21.942688,24.572231,-0.09017452,-11.8181095,0.0071038892
-123.0,0.0,343.0,42.28235,0.010246545,-5.1657987,4.889672,1635.9575,-243.29277,0.0029794823,2.9891968,3.244656,3.5434732,-0.0027664846,-1.4978564,0.007641946
-123.0,0.0,353.0,45.609676,0.003285394,-5.428611,0.6255286,757.5665,-235.27744,0.0007756,0.4204925,0.4139186,0.40961516,-0.00032275455,-0.05803009,0.00076354446
-123.0,0.0,363.0,45.761646,0.0015313673,-5.2866263,0.055480577,148.93921,-225.62723,0.00021603476,0.04378268,0.037112948,0.02959783,0.00012973735,0.006304661,9.510105e-05
