x_mm,y_mm,z_mm,U,V,W,k,omega,p,nut,R_xx,R_yy,R_zz,R_xy,R_xz,R_yz
-123.0,180.0,363.0,44.148277,-5.680075,-5.103014,0.002754777,31.966743,-171.62398,9.027771e-06,0.0022378953,0.0026148113,0.0006274686,0.00013292198,-9.1513255e-05,-0.0020554648
-123.0,180.0,373.0,44.145203,-4.7656116,-4.5423164,0.0011844393,9.909216,-164.52298,2.3698963e-06,0.0008868899,0.00092821557,0.00055432436,4.3746706e-05,1.1814687e-05,-0.00037458082
-123.0,180.0,388.0,44.054733,-3.8084755,-3.9120543,0.0011208182,3.7621572,-154.46866,2.7984074e-06,0.0008433737,0.0008538391,0.00054551003,5.3477695e-05,4.207612e-05,-0.00029398006
-103.0,180.0,308.0,30.990448,2.939215,-12.041889,11.71767,5981.7207,-455.14423,0.0019567064,8.914864,7.631007,6.8356924,0.8561067,0.9526279,-0.20003524
-103.0,180.0,310.0,28.861658,-0.27187264,-11.297088,11.427878,6119.7905,-474.3215,0.0018683951,8.749163,7.8748903,6.100114,1.0147185,1.0188944,0.34729207
-103.0,180.0,313.0,26.430517,-6.4765315,-9.86737,12.088808,6567.2476,-474.40887,0.0018404489,8.479702,9.153798,6.359001,1.2238941,-0.038350455,0.74013233
-103.0,180.0,318.0,29.019249,-16.095163,-7.8049107,12.5826025,7022.871,-385.63388,0.0017923283,7.4203153,10.328029,7.4838934,0.68630534,-2.5829055,-0.697799
-103.0,180.0,323.0,36.477665,-17.517227,-7.3359003,9.540968,5743.1035,-281.8753,0.0016440714,5.4098907,7.476701,6.2498827,-0.34859,-2.169136,-2.0246737
-103.0,180.0,333.0,42.748886,-12.506746,-7.036573,1.9827298,2143.1846,-194.77583,0.00087377446,1.2677689,1.4995462,1.2003173,-0.12869853,-0.22860861,-0.78594005
-103.0,180.0,343.0,43.513966,-8.93128,-6.222641,0.15846436,504.39005,-170.91823,0.00029477512,0.11293201,0.14558142,0.05932257,-0.0114706885,-0.015681554,-0.14484613
-103.0,180.0,353.0,43.67977,-7.026709,-5.5440083,0.011026655,92.36975,-161.13896,5.2054624e-05,0.009190751,0.011839762,0.0008033267,-9.336089e-05,-0.0012403717,-0.015651895
-103.0,180.0,363.0,43.753223,-5.7984753,-4.988605,0.002039488,24.164904,-154.60432,7.486089e-06,0.0016254615,0.0018214535,0.0005964135,5.045194e-05,-8.7098124e-05,-0.0016119296
-103.0,180.0,373.0,43.770897,-4.9088607,-4.544928,0.0011667195,8.788177,-148.90083,2.5255622e-06,0.00086338806,0.00089434575,0.0005767243,2.902129e-05,-1.2589724e-06,-0.0003848921
-103.0,180.0,388.0,43.73156,-3.9759147,-4.019206,0.0011190233,3.6568246,-141.347,2.9174828e-06,0.00083491526,0.00084242783,0.0005614578,3.9664377e-05,2.3358887e-05,-0.0003058582
-83.0,180.0,300.0,32.96251,4.534155,-7.760337,14.684781,5419.7593,-396.48047,0.0026517885,10.008379,11.025166,8.349356,0.8865435,-0.6238798,-2.07372
-83.0,180.0,303.0,31.328823,1.9497977,-6.509823,10.939655,5022.18,-440.61935,0.0021734554,8.02929,8.145386,5.588869,0.024625286,0.7116285,-0.83583343
-83.0,180.0,308.0,27.404688,-6.138392,-5.0208926,10.472687,5075.241,-473.40732,0.002061634,7.095318,7.3009734,6.298382,-0.183184,0.3927021,0.28802276
-83.0,180.0,313.0,27.414362,-15.117517,-4.7355185,12.331636,5795.286,-408.74072,0.0021276893,7.664244,8.550449,8.432214,0.09991027,-1.9134536,-0.54954976
-83.0,180.0,323.0,40.31053,-16.580252,-6.2144356,5.027103,3609.6226,-224.34828,0.0013058983,3.0518816,3.4448814,3.5633845,-0.3679221,-1.062854,-1.7065699
-83.0,180.0,333.0,42.965652,-11.526879,-6.2727304,0.74995136,1147.8313,-170.99274,0.00062012783,0.5037208,0.54425526,0.45314568,-0.059358306,-0.065153666,-0.4475727
-83.0,180.0,343.0,43.23566,-8.615223,-5.7521167,0.064280085,285.3373,-153.72589,0.00021163837,0.048995294,0.060208783,0.019730262,-0.00552801,-0.008155416,-0.088628635
-83.0,180.0,353.0,43.35658,-7.0025578,-5.277736,0.006212987,63.102497,-145.99196,3.6571975e-05,0.0052578337,0.006179909,0.0008555853,-0.00017986076,-0.00081182114,-0.0099857645
-83.0,180.0,363.0,43.427475,-5.846301,-4.863107,0.0016364942,18.844051,-140.23448,6.3108614e-06,0.0012815183,0.0013674592,0.00061160524,1.3039208e-05,-7.6641394e-05,-0.0012601638
-83.0,180.0,373.0,43.457287,-5.0122857,-4.5189514,0.0011547492,8.009224,-135.67392,2.680741e-06,0.0008485507,0.00086072856,0.00059593434,1.891603e-05,-8.957449e-06,-0.0003954984
-83.0,180.0,388.0,43.44489,-4.0970106,-4.072363,0.0011175915,3.5495515,-129.55434,3.0471745e-06,0.0008281361,0.00083285116,0.00057735253,2.9501654e-05,1.2083546e-05,-0.0003140135
-63.0,180.0,289.0,29.08872,4.245136,-6.222884,31.69538,6209.8687,-309.6249,0.004714509,17.945532,25.240294,20.244686,5.2546678,-5.729238,-3.712762
-63.0,180.0,291.0,31.021914,3.6840336,-5.8701386,26.710733,5842.4946,-324.3456,0.0042776354,16.220232,21.779081,15.458552,4.54143,-3.9770913,-3.3224642
-63.0,180.0,293.0,32.278046,2.9350681,-5.1310067,21.47717,5418.5254,-342.31277,0.003798812,14.063515,18.057219,10.849358,3.335663,-2.2742717,-2.5695906
-63.0,180.0,298.0,31.710463,-0.77895075,-2.2907972,13.819756,4670.6143,-390.94757,0.002889284,9.815311,11.526141,6.2796545,0.7006663,0.09733372,-0.63004535
-63.0,180.0,303.0,29.545525,-6.5815954,-0.40345207,11.221566,4349.605,-411.55484,0.0025548653,7.793269,7.98982,6.6100063,-0.25958112,0.63056326,-0.032336574
-63.0,180.0,313.0,30.86394,-17.005306,-2.0579593,12.79174,5271.353,-296.4865,0.00242453,7.4694834,7.6063814,10.520209,-1.0501497,-3.1028414,-1.4982611
-63.0,180.0,323.0,41.792065,-14.705365,-5.2310467,2.1666248,1965.3615,-183.1534,0.0010155649,1.3535783,1.2871844,1.6921109,-0.2350185,-0.42324936,-1.052156
-63.0,180.0,333.0,42.806274,-10.707787,-5.5961313,0.25662723,535.937,-150.55392,0.0004261351,0.17965055,0.16866407,0.16522647,-0.031279385,-0.022341132,-0.25067684
-63.0,180.0,343.0,42.95779,-8.332234,-5.3411674,0.02461984,160.92503,-138.22267,0.00014380261,0.020173863,0.022509292,0.0067779664,-0.0036521298,-0.0048192153,-0.051866915
-63.0,180.0,353.0,43.06045,-6.937389,-5.0410123,0.0038303596,44.769398,-131.88683,2.6183212e-05,0.0032606553,0.0036221994,0.00091464864,-0.00029201224,-0.0004874375,-0.006423116
-63.0,180.0,363.0,43.13981,-5.852824,-4.7385836,0.0014186059,15.310337,-127.35848,5.6330587e-06,0.0010982052,0.0011118536,0.00062432536,-1.3111928e-05,-6.879607e-05,-0.0010468203
-63.0,180.0,373.0,43.177086,-5.0644865,-4.465713,0.0011453527,7.3101234,-123.68045,2.852566e-06,0.00083962124,0.0008404844,0.0006126176,8.809841e-06,-1.5206979e-05,-0.00039986393
-63.0,180.0,388.0,43.18475,-4.1779475,-4.088418,0.0011162845,3.4259806,-118.74113,3.183791e-06,0.000823738,0.000814085,0.00059275463,2.1039545e-05,2.9004407e-06,-0.00032205175
-43.0,180.0,281.0,26.561682,3.365226,-5.2886934,37.728966,5881.39,-273.05438,0.005869738,21.592064,29.949596,24.002876,7.686462,-6.5946245,-3.6695979
-43.0,180.0,283.0,28.461733,2.7365491,-4.9423084,33.959785,5672.7437,-283.43356,0.0055226632,20.427954,27.557789,19.911388,7.54312,-5.1797957,-3.3274827
-43.0,180.0,288.0,30.701452,0.2836253,-2.863579,25.755943,5130.553,-313.8783,0.0048516584,17.698246,21.583271,12.299532,5.681914,-1.8703762,-1.5239718
-43.0,180.0,293.0,30.315958,-3.4357288,-0.17742439,20.806345,4746.5967,-341.7135,0.0042962725,15.507166,16.414852,9.922809,3.43667,0.23573737,-0.013252784
-43.0,180.0,303.0,27.498466,-11.18966,1.6337909,14.984663,4435.2803,-319.0429,0.0033768946,10.381828,9.003355,10.620146,-0.5101309,-0.17108865,-0.40540686
-43.0,180.0,313.0,35.798203,-16.05692,-1.7952108,10.336918,4435.2007,-219.13965,0.0022713367,5.785504,5.96187,8.951275,-1.4150845,-2.7605329,-1.2407999
-43.0,180.0,323.0,42.31734,-13.030893,-4.586841,0.87295943,1065.5829,-155.32716,0.0007192375,0.5657014,0.43861705,0.7413009,-0.12021644,-0.11563266,-0.5428869
-43.0,180.0,333.0,42.600952,-9.978856,-5.068957,0.060324654,216.22606,-133.77963,0.0002012457,0.04428853,0.031462133,0.04513105,-0.012871469,-0.0059502916,-0.09415069
-43.0,180.0,343.0,42.713474,-8.042134,-5.002369,0.009964541,96.64034,-124.472466,9.2256385e-05,0.008744376,0.007721981,0.00355723,-0.0024702598,-0.002563997,-0.028583042
-43.0,180.0,353.0,42.81189,-6.794831,-4.8303075,0.0025892518,32.876156,-119.28754,1.962248e-05,0.0021756024,0.0019820575,0.0009429727,-0.0002658409,-0.00036370778,-0.0044410196
-43.0,180.0,363.0,42.885925,-5.817726,-4.613821,0.0012984172,12.879238,-115.694435,5.3075973e-06,0.0009926234,0.00095593766,0.0006389643,-2.616247e-05,-6.5209e-05,-0.0009103874
-43.0,180.0,373.0,42.92661,-5.078902,-4.39953,0.001139406,6.8223133,-112.7028,3.0936105e-06,0.0008329357,0.00081685226,0.00062566507,1.380031e-07,-2.0069996e-05,-0.0004117645
-43.0,180.0,388.0,42.94692,-4.232895,-4.084727,0.0011153866,3.3476377,-108.71584,3.3481772e-06,0.00081944966,0.0008052241,0.0006057654,1.1668328e-05,-2.7683827e-06,-0.0003262851
-23.0,180.0,271.0,22.299915,3.4468699,-4.179037,42.895172,5503.8853,-229.73462,0.0071107415,23.81546,33.07572,28.918924,8.423678,-7.9941406,-4.003876
-23.0,180.0,273.0,24.306217,2.9830801,-4.107097,41.217724,5447.548,-238.58098,0.006796219,23.819801,32.142437,26.481478,8.98706,-6.968474,-3.9425416
-23.0,180.0,278.0,27.891611,1.2907089,-3.1126292,34.983772,5147.3755,-263.60327,0.0062677744,22.631182,28.163574,19.195,9.268003,-3.8351672,-2.9208162
-23.0,180.0,283.0,28.59634,-1.4840665,-0.9968836,30.380524,4861.17,-289.22147,0.006132075,21.931211,24.040283,14.829506,8.261563,-0.8173416,-1.1711466
-23.0,180.0,293.0,25.984306,-8.170861,2.3583825,22.164381,4494.872,-301.9346,0.0049282927,16.295914,14.66404,13.396326,1.9106343,0.18507956,-0.38713115
-23.0,180.0,303.0,29.997627,-13.280243,1.5708853,14.624873,4473.457,-245.90417,0.00327056,7.9610534,9.69446,11.600523,-2.6604054,-2.7907517,-0.24876398
-23.0,180.0,313.0,39.710716,-14.711641,-2.3024993,4.8360577,2968.685,-171.9833,0.0014909634,2.8136215,2.6127133,4.2528925,-0.7062884,-1.003353,-0.8367913
-23.0,180.0,323.0,42.349342,-11.717487,-4.2282596,0.2653437,524.63306,-134.29076,0.00041664863,0.18124668,0.09921596,0.25049013,-0.0468737,-0.019768653,-0.23529403
-23.0,180.0,333.0,42.40691,-9.356633,-4.6956763,0.011516603,95.07328,-119.43233,7.481553e-05,0.009091927,0.0033743693,0.010545909,-0.0041134167,-0.0016148606,-0.028041836
-23.0,180.0,343.0,42.501316,-7.7570014,-4.72591,0.004674348,61.60107,-112.26052,5.7873767e-05,0.0042592417,0.0027705797,0.0023040408,-0.0015431487,-0.0013658538,-0.015417363
-23.0,180.0,353.0,42.593628,-6.6455417,-4.637681,0.0019023417,24.577738,-108.145836,1.53095e-05,0.001584442,0.001291727,0.0008933927,-0.00022811591,-0.00025470144,-0.0031109618
-23.0,180.0,363.0,42.657745,-5.7638087,-4.489706,0.0012276735,11.044609,-105.177925,5.123019e-06,0.0009276561,0.0008598183,0.00065673457,-3.1043026e-05,-5.871655e-05,-0.00080883026
-23.0,180.0,373.0,42.699635,-5.0706434,-4.3228087,0.0011348336,6.3789296,-102.67935,3.3305168e-06,0.00082726695,0.00079646445,0.0006401078,-4.7623753e-06,-2.2665086e-05,-0.0004214744
-23.0,180.0,388.0,42.72853,-4.2526016,-4.0573335,0.0011143369,3.2188342,-99.34652,3.5101648e-06,0.0008159394,0.0007934371,0.0006216749,4.9838914e-06,-9.466101e-06,-0.0003273877
-3.0,180.0,261.0,17.947859,3.487299,-2.3212519,44.261497,5044.1245,-185.10703,0.008168201,24.520065,33.54193,30.492125,7.9464674,-8.977519,-4.086564
-3.0,180.0,263.0,19.932938,3.221186,-2.41025,44.67946,5096.6045,-192.80298,0.007861194,25.29462,34.02366,30.034842,8.885371,-8.421066,-4.315985
-3.0,180.0,268.0,24.363464,2.1468143,-2.1225283,42.201183,5024.7056,-217.17476,0.0072846175,25.822985,32.7063,25.806168,10.549065,-6.2022634,-4.013378
-3.0,180.0,273.0,26.57573,0.19569637,-0.82670754,37.4309,4778.2695,-244.45035,0.0073573007,25.299189,29.366117,20.303244,11.131622,-2.8269138,-2.8821115
-3.0,180.0,283.0,24.911428,-5.518823,2.5314746,29.802612,4420.5244,-277.81033,0.006733552,22.081118,21.065668,16.335299,5.9655967,0.86154914,-0.6501934
-3.0,180.0,293.0,26.326956,-11.13065,3.4758677,19.915995,4488.464,-252.79541,0.0044585997,11.653329,13.913275,14.200934,-2.823275,-3.3039834,-0.082045965
-3.0,180.0,303.0,35.75717,-14.370076,0.75651413,10.34502,3887.4333,-191.13173,0.0025956533,5.596476,6.282475,8.840769,-2.1591775,-2.1159477,-0.49205896
-3.0,180.0,313.0,41.472385,-13.249387,-2.6531858,1.5130059,1512.8694,-141.06503,0.00094183197,0.91816604,0.6637764,1.4456108,-0.25229633,-0.23348826,-0.48640722
-3.0,180.0,323.0,42.20623,-10.691798,-3.9793072,0.07095798,229.07867,-117.492516,0.00022806213,0.050789375,0.010685399,0.08066566,-0.018787678,-0.0034809958,-0.09976332
-3.0,180.0,333.0,42.233078,-8.830857,-4.41295,0.0034084346,55.471123,-106.953026,3.884578e-05,0.0028923978,-5.1124953e-06,0.003990686,-0.0018749794,-0.0006677811,-0.011948643
-3.0,180.0,343.0,42.31549,-7.4814878,-4.4999614,0.0026999267,41.75999,-101.44454,3.8069255e-05,0.0024639878,0.0011636233,0.0017933205,-0.0009866956,-0.0007554179,-0.008744263
-3.0,180.0,353.0,42.393017,-6.484202,-4.4645567,0.0015893282,19.764515,-98.12376,1.3444028e-05,0.0013131385,0.001030197,0.0008351537,-0.00023601038,-0.00020343672,-0.0024264094
-3.0,180.0,363.0,42.45421,-5.6885896,-4.371638,0.0011908375,9.781228,-95.71992,5.1692164e-06,0.0008933179,0.0008051131,0.0006796918,-4.4571603e-05,-5.7200272e-05,-0.0007539383
-3.0,180.0,373.0,42.496716,-5.043241,-4.245232,0.0011315546,6.0185637,-93.680275,3.5992402e-06,0.00082422077,0.0007792023,0.0006569292,-1.3477016e-05,-2.6412945e-05,-0.00042486697
-3.0,180.0,388.0,42.531406,-4.2734666,-4.0275106,0.0011136597,3.1466758,-90.956245,3.6867805e-06,0.0008127177,0.0007808094,0.0006312761,-7.1780784e-07,-1.1906439e-05,-0.0003338951
17.0,180.0,28.0,28.789062,-0.7367246,-0.4480869,15.35315,2524.3792,-127.91342,0.0058862916,8.950478,10.682999,11.022802,-3.4717312,-3.2817347,1.2235469
17.0,180.0,38.0,31.282635,-0.809584,-0.43837833,10.593104,2727.4946,-130.22179,0.0038793546,6.9659963,7.7497044,6.650221,-3.0499616,0.6342232,0.11895049
17.0,180.0,58.0,3.0147645,3.2973158,-0.64557844,10.511484,1766.9507,-134.24763,0.006391704,4.0920296,9.364971,7.6848855,0.10181523,1.9574124,-0.46644256
17.0,180.0,78.0,2.2487688,2.805332,-0.6100268,13.509144,1008.1651,-138.70486,0.013530697,5.331611,13.157177,8.519141,-0.11170706,-0.29437912,-0.26551217
17.0,180.0,98.0,2.101398,2.7512324,-0.12067824,15.450913,968.2015,-142.56602,0.01615502,6.537318,15.016409,9.3358965,-0.37817392,-0.52091676,-0.53390604
17.0,180.0,118.0,2.0654416,2.8722277,0.55247545,16.469326,946.7784,-145.91576,0.017628197,7.190902,16.054464,9.685683,-0.6565192,-0.42901143,-0.38234156
17.0,180.0,138.0,2.0650628,2.8957562,1.3123245,16.59014,933.0895,-148.53877,0.018027067,7.3157587,16.169418,9.692307,-0.784188,-0.17753695,-0.104421556
17.0,180.0,158.0,2.0814533,2.778594,2.0083857,15.875679,926.26965,-150.3241,0.01738265,6.9092865,15.30344,9.538673,-0.6991677,0.10576726,0.12055762
17.0,180.0,178.0,2.1080542,2.5646727,2.4651601,14.5001335,925.7683,-150.86292,0.01588291,6.1117043,13.685358,9.204396,-0.44526184,0.32176438,0.23864466
17.0,180.0,198.0,2.1514049,2.3727036,2.5779204,12.750379,934.2555,-149.80432,0.013823509,5.1287165,11.799493,8.572301,-0.1500786,0.37893692,0.17576396
17.0,180.0,218.0,2.3211265,2.525166,2.4250288,11.298693,968.0687,-148.017,0.011782077,4.225049,10.605421,7.772503,-0.032109313,0.12736322,-0.33877173
17.0,180.0,238.0,4.0473495,3.5161984,1.9417295,15.638041,1890.1715,-149.43167,0.008319814,6.5161695,12.93962,11.83702,0.77565134,-2.746106,-1.467919
17.0,180.0,258.0,20.494497,3.0963843,-0.34541723,46.98649,4793.428,-188.78517,0.008879402,27.089676,35.6753,31.225275,10.809529,-8.398509,-4.5197105
17.0,180.0,278.0,23.455273,-5.647201,3.9412365,31.990623,4171.5547,-258.8999,0.0076691345,22.951204,22.589767,18.441246,5.694716,0.6205501,-0.58791333
17.0,180.0,298.0,36.245037,-14.0313,1.5431395,10.312653,3719.8723,-180.25832,0.0026751172,5.7228327,6.0522685,8.851185,-2.1361504,-2.1369498,-0.34784997
17.0,180.0,318.0,42.0605,-10.886397,-3.4221168,0.14411135,288.32986,-111.48082,0.00038507476,0.10010376,0.017694578,0.1709689,-0.032761432,-0.0034921113,-0.15540618
17.0,180.0,338.0,42.11712,-7.7664666,-4.282897,0.0017521763,34.27881,-94.24322,2.7234359e-05,0.0015288764,0.00015574472,0.0018343225,-0.0007790371,-0.00042855227,-0.006274695
17.0,180.0,358.0,42.250633,-5.9398594,-4.2999105,0.0012255793,11.369641,-88.219376,7.1006452e-06,0.00093143573,0.00075573544,0.0007391337,-0.00010406647,-8.2799335e-05,-0.0010795473
17.0,180.0,388.0,42.346954,-4.266119,-3.987469,0.0011129655,3.0582104,-82.96054,3.874759e-06,0.00081043015,0.00077370653,0.00064232806,-7.2104267e-06,-1.4362049e-05,-0.00033599243
37.0,180.0,28.0,30.839453,-1.6122546,-0.12400607,16.20271,2632.231,-134.28697,0.005286954,9.923428,11.787546,10.674072,-3.9811404,-3.6080997,1.5786633
37.0,180.0,38.0,32.99397,-1.4313555,0.20458335,10.0493555,2731.1357,-142.67516,0.0037136795,5.6856675,7.845934,6.539917,-2.3257604,1.3004144,0.2113472
37.0,180.0,58.0,6.44929,2.8615658,-0.54766655,15.211099,2127.225,-149.42136,0.0077321,7.9606924,12.324945,10.299432,0.10802836,3.7040093,-0.13291258
37.0,180.0,78.0,4.2422676,2.4043303,-0.028340375,17.424225,892.8806,-149.47083,0.020062707,8.657021,15.726793,10.446058,-1.947925,0.15315643,0.35102606
37.0,180.0,98.0,3.763608,2.0789688,0.5266593,19.247782,870.6924,-152.70929,0.022880452,10.000861,16.8465,11.641929,-3.1854627,-0.29189366,-0.29094115
37.0,180.0,118.0,3.5128894,2.0269806,1.0218524,20.109367,878.9378,-156.89491,0.023753261,10.9500475,17.00637,12.264217,-3.9835932,-0.3261789,-0.26990137
37.0,180.0,138.0,3.4193733,1.9716,1.4919987,20.089964,876.1054,-160.00793,0.023803687,11.170856,16.685091,12.330622,-4.29712,-0.19911136,-0.04312835
37.0,180.0,158.0,3.4796295,1.8574499,1.871661,19.17592,866.4243,-161.45926,0.022978013,10.547365,15.692301,12.120205,-4.0564337,-0.020906964,0.103143804
37.0,180.0,178.0,3.6688125,1.7251765,2.0393617,17.597528,848.82654,-160.93277,0.021527302,9.289286,14.270274,11.642415,-3.3605225,0.1669075,0.110005714
37.0,180.0,198.0,3.963282,1.7171069,1.9863967,15.950571,825.68964,-158.7597,0.020007323,7.9017,13.16004,10.843066,-2.4243724,0.18315879,-0.15728945
